Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,quarterized_total_assets,effective_total_assets,annualized_total_stockholder_equity,quarterized_total_stockholder_equity,effective_total_stockholder_equity,calculated_roa,calculated_roa_normalized,calculated_roe,calculated_roe_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
CDK,"CDK Global, Inc.",Technology,United States,59609.4015583,-1.7445937170878099,1661706666.6666667,648880000.0,1515826666.6666667,1673200000.0,1034300000.0,6163000000.0,1034300000.0,6163000000.0,1673200000.0,1661706666.6666667,648880000.0,1673200000.0,1034300000.0,1034300000.0,1673200000.0,3.963,3.963,0.030954408054551,5.049869,14.129568,6.1848314,3.0952952,0.02723716769974709,2.0616105,0.0002270096392950141,12.37,12.3528499,0.000123528499,537509566.3702506,539000000.0,565660000.0,539000000.0,0.61816,1.3624087,2.75,1.7164808,2.75,1.4684144,0.02899199961927741,0.91234,0.0053,0.005198779758109605,3.01,8.422,41.82,0.2013869,11.500811,0.011500811000000001,121774000,181500000,1.4904659,6500,6630556672,5179047936,27923.0769231,12.5597,0.115,0.4472578,0.0038861,0.4472578,0.0038861,9.5315894,8.3462332,0.031328114502309864,0.0872215,3.203329,0.045277764115512,1.47,1.47,2.2049999999998895e-06,311106666.6666667,230800000.0,21.3128081,28.7285818,28.7285818,5.207758818099682e-06,-7.5182192,0.3534129,0.3534129,1.6437128,1.8653435200060707e-05,USD,USD,1.0,1.0,0.15,0.15,0.15,0.15,41.82,39.78,55.51,49.620792,-15.7208132,5.1282051,-24.662223,0.259377,0.260377,0.004091865806181491,1.0413807,1.13563,1.2561288,1.2603344,2.1623535,1.6869677,1.4841772,1.4720318,1.14563,1.2703344,1.6969677,1.4820318,1.3138309,0.00860999237507362,2808240000.0,2918300000.0,2918300000.0,-511849333.3333333,39732666.6666667,39732666.6666667,0.4544187,0.4491368950281584,73.2641812,1.0,219993333.3333333,288800000.0,288800000.0,2817566666.6666665,2621160000.0,2621160000.0,2.3328129,0.25021102858216165,None
SCCO,Southern Copper Corporation,Basic Materials,United States,2332.8379307,-1.6064297093177224,7591300000.0,1488060000.0,6574240000.0,8797700000.0,2119400000.0,27081700000.0,2119400000.0,27081700000.0,8797700000.0,7591300000.0,1488060000.0,8797700000.0,2119400000.0,2119400000.0,8797700000.0,6.206,6.206,0.04847414998398776,20.704123,16.64223,20.1963864,4.986746,0.043881060868780145,20.1963864,0.0022238800160004663,11.495,11.5064981,0.000115064981,4740483555.284906,4731000000.0,3724120000.0,4731000000.0,0.2409,1.4972965,7.5625,14.8854363,55.3007812,8.9781769,0.17726283620387082,0.08282,0.89025,0.8732478640862408,3.41,2.741,56.45,0.0485562,5.83008,0.00583008,773073024,2119399936,2.7415262,13777,54600871936,43871895552,153836.0990056,2.556,0.473,0.1816665,0.0719461,0.1816665,0.0719461,1.9624166,14.2586282,0.05352066329700258,0.3727365,6.3552152,0.08982840499021999,1.91,1.91,2.8649999999998565e-06,2424213333.333333,3091000000.0,22.52313,17.6644684,17.6644684,3.2021173797428172e-06,1.3268931,1.3018159,1.3018159,1.1419715,1.2959497167367756e-05,USD,USD,1.0,1.0,0.9,0.7,0.6,0.5,56.45,43.63,83.29,67.12439,-15.9024015,29.3834518,-32.2247569,0.6464952,0.6474952,0.010175489649802577,1.7614028,1.7738673,0.1257778,0.127552,2.2178832,1.9726568,3.1397773,3.6672649,1.7838673,0.137552,1.9826568,3.6772649,2.7305661,0.017894352538545495,16237126666.666666,16922013333.333334,16922013333.333334,6952140000.0,7330660000.0,7330660000.0,0.2252451,0.2226270284086175,0.3891145,0.005311115112824055,2947013333.333333,3488860000.0,3488860000.0,9236073333.333334,9539453333.333334,9539453333.333334,2.58683,0.27745619679451927,None
WLK,Westlake Chemical Corporation,Basic Materials,United States,2.3372373,-1.476320500797632,7854333333.333333,508000000.0,5739933333.333333,9079000000.0,934000000.0,24579000000.0,934000000.0,24579000000.0,9079000000.0,7854333333.333333,508000000.0,9079000000.0,934000000.0,934000000.0,9079000000.0,1.534,1.534,0.011981847579026301,25.49667,10.656962,23.6417065,1.1970763,0.010533718377650299,23.6417065,0.0026032537498638032,6.596,6.5960222,6.5960222e-05,2112014204.9727104,2112000000.0,1397800000.0,2112000000.0,0.10287,0.1380761,2.75,7.4338498,55.3007812,4.3120602,0.08513621745789288,0.26936,0.74159,0.7274269963804721,7.9,3.302,82.31,0.0401166,1.7229455,0.0017229455,128133000,930000000,7.2580834,9220,13930939392,10868255744,100867.6789588,33.8,0.673,-0.3222033,-0.0497731,-0.3222033,-0.0497731,25.2694492,50.518727,0.18962523884031093,0.4923067,7.2664573,0.1027084447413426,0.14,0.14,2.0999999999998952e-07,1328400000.0,1670000000.0,10.4870065,8.3418799,8.3418799,1.5121699675670554e-06,1.1761038,1.1298999,1.1298999,1.0639675,1.2074280139584354e-05,USD,USD,1.0,1.0,0.2975,0.27,0.27,0.27,82.31,60.84,106.47,91.24784,-9.795125,35.2892834,-22.6918381,0.9410476,0.9420476,0.014804427281347194,1.9323776,1.9631556,0.0,0.0,0.1375203,0.1253133,2.3934316,2.8740321,1.9731556,0.01,0.1353133,2.8840321,2.4285938,0.01591542267741691,13266933333.333334,14354400000.0,14354400000.0,5855866666.666667,6483133333.333333,6483133333.333333,0.1650672,0.16314858890928569,0.2440661,0.003331315466881926,1851866666.6666667,2647666666.6666665,2647666666.6666665,6883133333.333333,7310666666.666667,7310666666.666667,2.1514097,0.23075422548402394,None
BIO,"Bio-Rad Laboratories, Inc.",Healthcare,United States,69257.8628327,-1.4749138996176423,2423375133.333333,2555887533.333333,7020119800.0,2700778000.0,4097769000.0,35065456000.0,4097769000.0,35065456000.0,2700778000.0,2423375133.333333,2555887533.333333,2700778000.0,4097769000.0,4097769000.0,2700778000.0,6.426,6.426,0.05019253751161865,5.782207,62.501198,12.8720809,8.710907,0.07665195706564623,12.8720809,0.0014173804615785768,26.791,26.4062864,0.000264062864,666990294.0166473,686146000.0,489793333.3333333,686146000.0,1.51726,86.3256859,67.5898438,3.8263304,2.75,50.6489521,1.0,0.81258,0.14342,0.14068094205812823,12.57,135.872,785.51,0.172973,2.2040741,0.0022040741000000003,24692600,4097768960,165.9512955,7800,17356136448,23526225920,525354.9948718,0.425,0.271,2.0383212,0.0691597,2.0383212,0.0691597,0.8283303,9.3512653,0.03510056609248313,0.2205399,4.946168,0.06991209082167138,3.21,3.21,4.814999999999759e-06,473955800.0,626130000.0,36.6197364,27.7197011,27.7197011,5.0248744906235665e-06,0.3546853,0.3237407,0.3237407,0.5699822,6.4683599427394135e-06,USD,USD,1.0,1.0,0.0,0.0,0.0,0.0,785.51,507.22,832.7,664.3739,18.2331214,54.8657387,-5.667107,1.7100283,25.0045898,0.39295109015087537,3.8671913,4.1009229,0.0896251,0.0973206,0.067651,0.0382497,3.3097779,3.2732245,4.1109229,0.1073206,0.0482497,3.2832245,3.6970737,0.024228214123358807,10087435200.0,13166328066.666666,13166328066.666666,7535377333.333333,9959728266.666666,9959728266.666666,0.411231,0.406451174829127,0.5114338,0.006980679939681085,1452290066.6666667,1495779533.3333333,1495779533.3333333,2552057866.6666665,3206599800.0,3206599800.0,2.9392673,0.31525764214134494,None
COLM,Columbia Sportswear Company,Consumer Cyclical,United States,63264.0580157,-1.4094636199699297,2683540066.6666665,188513000.0,1788732600.0,2558932000.0,163700000.0,7031552000.0,163700000.0,7031552000.0,2558932000.0,2683540066.6666665,188513000.0,2558932000.0,163700000.0,163700000.0,2558932000.0,2.461,2.461,0.019222507752271006,40.223305,19.463654,37.6283486,2.5729074,0.022640396408626962,37.6283486,0.0041433616306053205,19.89,19.8899375,0.000198899375,316679009.8039216,316681000.0,330800600.0,316681000.0,0.06397,0.1594012,2.75,0.0768001,1.0,0.1321679,0.0026094893284080403,0.43775,0.4337,0.42541712850795016,5.09,2.463,98.2,0.0250815,3.5181108,0.0035181108,66457000,163700000,2.4632469,7275,6298705920,6583895040,22501.7182131,261.441,0.101,-0.0966967,-0.057633,-0.0966967,-0.057633,196.0565758,140.2702042,0.5265130883762014,0.0613418,2.7267268,0.03854118414244833,0.7,0.7,1.0499999999999474e-06,284712666.6666667,374222000.0,22.1230267,16.8314688,16.8314688,3.05111580776917e-06,0.525219,0.5211058,0.5211058,0.7228766,8.203459762399006e-06,USD,USD,1.0,1.0,0.26,0.26,0.26,0.24,98.2,73.11,114.98,103.299355,-4.9364829,34.3181507,-14.5938424,1.1984715,2.9632356,0.04656771691547138,2.9582099,2.9250682,0.2512449,0.3423999,1.3303181,1.4162505,3.2369386,3.5616652,2.9350682,0.3523999,1.4262505,3.5716652,3.2533667,0.021320447311993063,2757951733.333333,2774970466.6666665,2774970466.6666665,1801974733.3333333,1825335000.0,1825335000.0,0.1589916,0.15714360689724907,0.1896822,0.0025890168550740593,1265601666.6666667,1281159933.3333333,1281159933.3333333,951762333.3333334,949635466.6666666,949635466.6666666,3.0919406,0.33163295600815057,None
QDEL,Quidel Corporation,Healthcare,United States,22.2707769,-1.3384235233908,1117014466.6666667,460945400.0,547307333.3333334,1862353000.0,948134000.0,2785440000.0,948134000.0,2785440000.0,1862353000.0,1117014466.6666667,460945400.0,1862353000.0,948134000.0,948134000.0,1862353000.0,2.273,2.273,0.01775406750138643,8.321415,13.4699745,8.9649849,3.5355,0.031110766560312517,8.9649849,0.0009871593050356738,3.293,3.2936041,3.2936041e-05,1284835444.2757363,1284364000.0,660508066.6666666,1284364000.0,0.5091,1.097691,2.75,1.3623017,2.75,1.1748127,0.023195202492649395,0.86737,0.11936,0.11708044375999292,11.49,18.599,157.32,0.118224,4.9113064,0.0049113064,42542800,948134016,22.2865918,1370,4232515584,6584349184,692068.6248175,3.426,1.149,5.9161949,1.3364244,5.9161949,1.3364244,4.0485487,20.3710058,0.07646385943656814,1.1958561,11.1855206,0.15810282466646425,2.65,2.65,3.974999999999801e-06,391762866.6666667,1154040000.0,10.8037692,3.667564,3.667564,6.648357686053595e-07,0.7098814,0.4274757,0.4274757,0.6548163,7.431087365136727e-06,USD,USD,1.0,1.0,0.0,0.0,0.0,0.0,157.32,103.31,288.7,126.53626,-1.7993998,52.279547,-45.5074472,0.5826636,0.5836636,0.009172365943047161,2.9156685,3.3634146,0.2002082,0.0200125,0.4073371,0.516872,2.6123727,3.2364357,3.3734146,0.0300125,0.526872,3.2464357,3.3099251,0.02169109424436949,1410718200.0,1849017000.0,1849017000.0,931945066.6666666,1303915133.3333333,1303915133.3333333,0.6127773,0.6056548594187218,0.8271439,0.011289881173202822,473271800.0,757869266.6666666,757869266.6666666,478773133.3333333,545101866.6666666,545101866.6666666,3.6261058,0.38892603087274685,None
MNST,Monster Beverage Corporation,Consumer Defensive,United States,796673.6080847,-1.3231298140589247,4305052733.333333,1234318533.3333333,5486935200.0,4780357000.0,1445953000.0,24752364000.0,1445953000.0,24752364000.0,4780357000.0,4305052733.333333,1234318533.3333333,4780357000.0,1445953000.0,1445953000.0,4780357000.0,9.651,9.651,0.07538253649620784,34.133484,30.754152,33.7110675,10.235424,0.09006700232211008,33.7110675,0.0037120189645060853,26.504,26.5000896,0.000265000896,1741202210.0814972,1741716000.0,1565886000.0,1741716000.0,0.30248,19.9779206,67.5898438,0.8153058,2.75,11.7021105,0.23104348687995854,0.6542,0.28719,0.28170519976065994,3.01,2.712,91.8,0.0295425,8.96041,0.00896041,528561984,1445953024,2.7356357,3013,46135205888,48928980992,479904.7540657,0.13,0.171,0.2186864,0.1022336,0.2186864,0.1022336,0.1521716,4.1509179,0.015580733025874186,0.1538084,4.1718415,0.058967297884264705,2.48,2.48,3.7199999999998136e-06,1245323000.0,1348504000.0,37.0467789,34.2121387,34.2121387,6.201787761099101e-06,0.2194134,0.2049687,0.2049687,0.4537347,5.1491421277908065e-06,USD,USD,1.0,1.0,0.01042,0.0,0.0,0.0,91.8,75.45,99.89,93.777626,-2.1088463,21.6699801,-8.0989088,1.3379705,5.7369268,0.0901567135556758,5.5934966,5.8968856,0.578231,0.4362858,0.7206682,0.9745587,3.8163188,4.1595835,5.9068856,0.4462858,0.9845587,4.1695835,5.0382345,0.03301730887044356,5604528666.666667,6244998066.666667,6244998066.666667,4605934533.333333,5186607866.666667,5186607866.666667,0.3315378,0.32768426580258814,0.3787859,0.005170137627908139,1978710666.6666667,2434980600.0,2434980600.0,998594133.3333334,1058390200.0,1058390200.0,5.9531669,0.6385201373716164,None
UI,Ubiquiti Inc.,Technology,United States,19791533128034.52,-1.3032768961163934,1577538600.0,486369200.0,-43328066.6666667,1898094000.0,616584000.0,-502191000.0,616584000.0,-502191000.0,1898094000.0,1577538600.0,486369200.0,1898094000.0,616584000.0,616584000.0,1898094000.0,10.404,10.404,0.08126410835214448,60.35021,47.34223,58.7242125,9.979932,0.08781879076220982,19.5747375,0.0021554285347157413,26.166,26.1661125,0.000261661125,754698492.2418406,754692000.0,610283400.0,754692000.0,0.32484,21.3354681,67.5898438,0.8856265,2.75,12.5011379,0.24681928019592728,0.06563,0.90064,0.8834394342158179,6.37,4.997,301.85,0.0165546,1000.0,1.0,62814100,616584000,9.8160126,1223,19747610624,18942849024,504156.9910057,0.666,0.515,0.4980383,0.3235121,0.4980383,0.3235121,0.6240096,8.1494276,0.030589392227991452,0.467128,7.0846766,0.10013904782477466,1.25,1.25,1.8749999999999062e-06,505858333.3333333,612022000.0,39.037828,32.2661777,32.2661777,5.849034686548513e-06,175.7888868,170.342781,170.342781,13.0525432,0.00014812488457666877,USD,USD,1.0,1.0,0.6,0.4,0.4,0.4,301.85,157.72,401.81,305.89713,-1.3230363,91.3834644,-24.8774296,1.1809578,2.7127287,0.0426309612944967,0.9721676,0.9423831,0.1944116,0.130033,0.4964935,0.5518771,3.0833945,2.5574788,0.9523831,0.140033,0.5618771,2.5674788,1.7599309,0.011533441350524223,856799400.0,867605333.3333334,867605333.3333334,-43062533.3333333,-56313733.3333333,-56313733.3333333,0.8106734,0.8012507710574416,1e-06,1.364923464127925e-08,444602533.3333333,412505000.0,412505000.0,899861933.3333334,923919066.6666666,923919066.6666666,4.1376451,0.4437923145825116,None
SEB,Seaboard Corporation,Industrials,United States,161.4392739,-1.2968754860775422,6889533333.333333,244333333.3333333,4108000000.0,7502000000.0,565000000.0,16561000000.0,565000000.0,16561000000.0,7502000000.0,6889533333.333333,244333333.3333333,7502000000.0,565000000.0,565000000.0,7502000000.0,0.589,0.589,0.004600592062611793,8.235662,8.235662,8.235662,0.6202714,0.0054581017478258324,8.235662,0.0009068515415378678,10.035,10.0349819,0.000100349819,439998415.1469855,440000000.0,354266666.6666667,440000000.0,0.07531,0.2898098,7.5625,0.0928326,1.0,0.2128878,0.004203202458753337,0.17725,0.78732,0.7722836375763876,0.0,486.755,4010.96,0.1213562,1.1607066,0.0011607065999999998,1160780,565000000,486.7416737,13100,4415368192,4653276672,43129.7709924,26.8985329,0.223,26.8985329,0.0540818,26.8985329,0.0540818,26.8985329,52.1137955,0.19561242939796608,0.1807705,4.501711,0.0636298702925006,0.3061751,0.3061751,4.59262649999977e-07,248866666.6666667,247000000.0,17.7419027,17.8759846,17.8759846,3.240459869580618e-06,0.6771893,0.6758844,0.6758844,0.8231219,9.341078942380232e-06,USD,USD,1.0,1.0,2.25,2.25,2.25,2.25,4010.96,2755.12,4390.5,3862.2427,3.8505426,45.5820436,-8.6445735,1.5358388,13.1242275,0.20624931441639158,2.4975381,2.4845909,0.3062134,0.2947981,0.3105786,0.3093006,3.1978656,3.0472829,2.4945909,0.3047981,0.3193006,3.0572829,2.7759369,0.01819168322398682,6157533333.333333,6464333333.333333,6464333333.333333,3662200000.0,3852666666.6666665,3852666666.6666665,0.1874027,0.18522447865348293,0.2466517,0.0033666069279704174,2261333333.333333,2295866666.6666665,2295866666.6666665,2484600000.0,2600866666.6666665,2600866666.6666665,2.5439083,0.27285253453532354,None
EQC,Equity,Real Estate,United States,24451210.744172,-1.2335191307200413,118415933.3333333,410423600.0,-703854133.3333334,62309000.0,16517000.0,-2834854000.0,16517000.0,-2834854000.0,62309000.0,118415933.3333333,410423600.0,62309000.0,16517000.0,16517000.0,62309000.0,7.206,7.206,0.05628500238230999,369.71426,27.0479153,326.8809669,50.640217,0.4456105132656115,326.8809669,0.03599376816734996,-163.266,27.1829858,0.000271829858,-2469499.6202516,-2189000.0,34364133.3333333,-2189000.0,0.26508,44.7580706,7.5625,-0.2729133,0.0,25.6227899,0.5058898326151154,0.9691001,0.02315,0.022707877622686296,-0.07,0.07,26.0,0.0026923,1.015858,0.001015858,121922000,8529000,0.0699546,28,448981376,3155341312,304607.1428571,1.3535851,-0.211,1.3535851,-0.4357218,1.3535851,-0.4357218,1.3535851,11.8843676,0.044608725881316307,-0.2671805,0.223282,0.003156001062407187,66.62,66.62,9.9929999999995e-05,62764800.0,23098000.0,7.1533945,19.4381062,19.4381062,3.5236326552746195e-06,0.0468993,0.0289753,0.0289753,0.1712215,1.9430822435082297e-06,USD,USD,1.0,1.0,3.5,3.5,2.5,0.25,26.0,25.4,30.31,27.235826,-4.5375015,2.3622047,-14.2197295,0.2443992,0.2453992,0.0038564873062685756,64.3605041,90.4270608,8.8863273,0.7085132,7.9572105,6.3936771,74.9924587,94.6144562,90.4370608,0.7185132,6.4036771,94.6244562,92.5307585,0.6063863508955213,3386491000.0,3356453000.0,3356453000.0,3116517000.0,3139920600.0,3139920600.0,0.104921,0.10370148095412757,0.1052603,0.0014367225331114463,2808360733.333333,2994665133.333333,2994665133.333333,146671600.0,90749466.6666667,90749466.6666667,4.5569985,0.4887709948501947,None
