pb,pi,ev,pe,evr / pm,0.69418,4.81133,10.82717,19.88892,37.92218,92.06024,265.4322
10000.000000,0.000012,10.000000,9565.076358,113273.087786,272.000000,234.000000,195.000000,156.000000,117.000000,78.000000,39.000000
10000.000000,0.000012,10.000000,9565.076358,6.612756,227.000000,190.000000,155.000000,123.000000,84.000000,53.000000,24.000000
10000.000000,0.000012,10.000000,9565.076358,2.547700,182.000000,145.000000,113.000000,83.000000,51.000000,29.000000,14.000000
10000.000000,0.000012,10.000000,9565.076358,1.007513,137.000000,104.000000,77.000000,54.000000,31.000000,20.000000,9.000000
10000.000000,0.000012,10.000000,9565.076358,0.555185,90.000000,60.000000,43.000000,35.000000,17.000000,10.000000,0.000000
10000.000000,0.000012,10.000000,9565.076358,0.306095,45.000000,28.000000,21.000000,16.000000,9.000000,0.000000,0.000000
10000.000000,0.000012,10.000000,30.876857,113273.087786,219.000000,194.000000,164.000000,134.000000,100.000000,66.000000,33.000000
10000.000000,0.000012,10.000000,30.876857,6.612756,188.000000,163.000000,136.000000,110.000000,76.000000,48.000000,22.000000
10000.000000,0.000012,10.000000,30.876857,2.547700,153.000000,128.000000,101.000000,75.000000,45.000000,25.000000,12.000000
10000.000000,0.000012,10.000000,30.876857,1.007513,116.000000,92.000000,68.000000,48.000000,26.000000,17.000000,7.000000
10000.000000,0.000012,10.000000,30.876857,0.555185,78.000000,55.000000,40.000000,32.000000,15.000000,9.000000,0.000000
10000.000000,0.000012,10.000000,30.876857,0.306095,41.000000,26.000000,20.000000,15.000000,8.000000,0.000000,0.000000
10000.000000,0.000012,10.000000,16.827975,113273.087786,164.000000,149.000000,129.000000,106.000000,81.000000,54.000000,26.000000
10000.000000,0.000012,10.000000,16.827975,6.612756,136.000000,121.000000,104.000000,85.000000,60.000000,39.000000,17.000000
10000.000000,0.000012,10.000000,16.827975,2.547700,111.000000,96.000000,79.000000,60.000000,36.000000,19.000000,8.000000
10000.000000,0.000012,10.000000,16.827975,1.007513,82.000000,67.000000,51.000000,37.000000,19.000000,12.000000,0.000000
10000.000000,0.000012,10.000000,16.827975,0.555185,60.000000,46.000000,33.000000,27.000000,13.000000,7.000000,0.000000
10000.000000,0.000012,10.000000,16.827975,0.306095,32.000000,22.000000,16.000000,11.000000,7.000000,0.000000,0.000000
10000.000000,0.000012,10.000000,11.544865,113273.087786,110.000000,101.000000,89.000000,76.000000,58.000000,38.000000,19.000000
10000.000000,0.000012,10.000000,11.544865,6.612756,86.000000,77.000000,68.000000,59.000000,41.000000,27.000000,12.000000
10000.000000,0.000012,10.000000,11.544865,2.547700,72.000000,63.000000,54.000000,45.000000,28.000000,16.000000,8.000000
10000.000000,0.000012,10.000000,11.544865,1.007513,49.000000,40.000000,32.000000,27.000000,15.000000,10.000000,0.000000
10000.000000,0.000012,10.000000,11.544865,0.555185,38.000000,29.000000,23.000000,20.000000,11.000000,7.000000,0.000000
10000.000000,0.000012,10.000000,11.544865,0.306095,22.000000,15.000000,12.000000,10.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,10.000000,7.232420,113273.087786,55.000000,51.000000,46.000000,39.000000,31.000000,21.000000,13.000000
10000.000000,0.000012,10.000000,7.232420,6.612756,46.000000,42.000000,39.000000,34.000000,26.000000,16.000000,9.000000
10000.000000,0.000012,10.000000,7.232420,2.547700,39.000000,35.000000,32.000000,27.000000,20.000000,12.000000,7.000000
10000.000000,0.000012,10.000000,7.232420,1.007513,26.000000,22.000000,20.000000,15.000000,10.000000,7.000000,0.000000
10000.000000,0.000012,10.000000,7.232420,0.555185,20.000000,16.000000,15.000000,12.000000,7.000000,0.000000,0.000000
10000.000000,0.000012,10.000000,7.232420,0.306095,11.000000,9.000000,8.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,198.000000,9565.076358,113273.087786,183.000000,166.000000,139.000000,113.000000,90.000000,63.000000,30.000000
10000.000000,0.000012,198.000000,9565.076358,6.612756,146.000000,129.000000,106.000000,85.000000,62.000000,43.000000,20.000000
10000.000000,0.000012,198.000000,9565.076358,2.547700,113.000000,96.000000,76.000000,56.000000,34.000000,21.000000,11.000000
10000.000000,0.000012,198.000000,9565.076358,1.007513,81.000000,66.000000,49.000000,35.000000,20.000000,14.000000,7.000000
10000.000000,0.000012,198.000000,9565.076358,0.555185,45.000000,33.000000,25.000000,21.000000,9.000000,0.000000,0.000000
10000.000000,0.000012,198.000000,9565.076358,0.306095,19.000000,11.000000,9.000000,8.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,198.000000,30.876857,113273.087786,150.000000,138.000000,118.000000,98.000000,77.000000,54.000000,27.000000
10000.000000,0.000012,198.000000,30.876857,6.612756,122.000000,110.000000,93.000000,77.000000,56.000000,39.000000,19.000000
