pb,pi,ev,pe,evr / pm,0.1061,5.46538,12.8487,25.49595,59.5,156.07914,433.80141
10000.000000,0.000012,3.000000,90162.206510,484.580547,293.000000,251.000000,209.000000,168.000000,126.000000,85.000000,43.000000
10000.000000,0.000012,3.000000,90162.206510,6.118176,245.000000,206.000000,166.000000,131.000000,92.000000,59.000000,26.000000
10000.000000,0.000012,3.000000,90162.206510,2.861308,197.000000,159.000000,120.000000,87.000000,56.000000,30.000000,12.000000
10000.000000,0.000012,3.000000,90162.206510,1.073984,149.000000,112.000000,82.000000,57.000000,35.000000,17.000000,0.000000
10000.000000,0.000012,3.000000,90162.206510,0.525811,101.000000,68.000000,48.000000,30.000000,15.000000,7.000000,0.000000
10000.000000,0.000012,3.000000,90162.206510,0.301304,51.000000,33.000000,20.000000,13.000000,7.000000,0.000000,0.000000
10000.000000,0.000012,3.000000,29.769163,484.580547,234.000000,202.000000,169.000000,136.000000,100.000000,66.000000,32.000000
10000.000000,0.000012,3.000000,29.769163,6.118176,202.000000,171.000000,140.000000,111.000000,78.000000,50.000000,22.000000
10000.000000,0.000012,3.000000,29.769163,2.861308,162.000000,132.000000,102.000000,75.000000,47.000000,24.000000,9.000000
10000.000000,0.000012,3.000000,29.769163,1.073984,124.000000,95.000000,71.000000,49.000000,30.000000,14.000000,0.000000
10000.000000,0.000012,3.000000,29.769163,0.525811,87.000000,59.000000,44.000000,27.000000,15.000000,7.000000,0.000000
10000.000000,0.000012,3.000000,29.769163,0.301304,46.000000,30.000000,19.000000,12.000000,7.000000,0.000000,0.000000
10000.000000,0.000012,3.000000,15.773469,484.580547,176.000000,156.000000,135.000000,105.000000,78.000000,50.000000,25.000000
10000.000000,0.000012,3.000000,15.773469,6.118176,152.000000,133.000000,113.000000,86.000000,61.000000,39.000000,20.000000
10000.000000,0.000012,3.000000,15.773469,2.861308,122.000000,103.000000,84.000000,59.000000,36.000000,18.000000,8.000000
10000.000000,0.000012,3.000000,15.773469,1.073984,97.000000,79.000000,62.000000,40.000000,23.000000,10.000000,0.000000
10000.000000,0.000012,3.000000,15.773469,0.525811,71.000000,53.000000,40.000000,23.000000,12.000000,0.000000,0.000000
10000.000000,0.000012,3.000000,15.773469,0.301304,37.000000,27.000000,18.000000,11.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,3.000000,10.841149,484.580547,117.000000,107.000000,91.000000,71.000000,53.000000,37.000000,16.000000
10000.000000,0.000012,3.000000,10.841149,6.118176,96.000000,87.000000,72.000000,55.000000,39.000000,28.000000,12.000000
10000.000000,0.000012,3.000000,10.841149,2.861308,78.000000,69.000000,54.000000,39.000000,25.000000,16.000000,0.000000
10000.000000,0.000012,3.000000,10.841149,1.073984,56.000000,48.000000,35.000000,23.000000,14.000000,9.000000,0.000000
10000.000000,0.000012,3.000000,10.841149,0.525811,41.000000,33.000000,23.000000,14.000000,7.000000,0.000000,0.000000
10000.000000,0.000012,3.000000,10.841149,0.301304,23.000000,19.000000,12.000000,7.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,3.000000,7.156528,484.580547,59.000000,54.000000,47.000000,32.000000,23.000000,15.000000,7.000000
10000.000000,0.000012,3.000000,7.156528,6.118176,50.000000,46.000000,40.000000,27.000000,19.000000,11.000000,0.000000
10000.000000,0.000012,3.000000,7.156528,2.861308,41.000000,37.000000,31.000000,20.000000,13.000000,7.000000,0.000000
10000.000000,0.000012,3.000000,7.156528,1.073984,29.000000,26.000000,21.000000,11.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,3.000000,7.156528,0.525811,23.000000,20.000000,16.000000,8.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,3.000000,7.156528,0.301304,13.000000,11.000000,8.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,382.000000,90162.206510,484.580547,147.000000,129.000000,111.000000,101.000000,78.000000,58.000000,30.000000
10000.000000,0.000012,382.000000,90162.206510,6.118176,113.000000,98.000000,82.000000,77.000000,57.000000,44.000000,21.000000
10000.000000,0.000012,382.000000,90162.206510,2.861308,83.000000,68.000000,53.000000,49.000000,32.000000,20.000000,9.000000
10000.000000,0.000012,382.000000,90162.206510,1.073984,58.000000,44.000000,33.000000,31.000000,18.000000,11.000000,0.000000
10000.000000,0.000012,382.000000,90162.206510,0.525811,33.000000,21.000000,16.000000,15.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,382.000000,90162.206510,0.301304,15.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,382.000000,29.769163,484.580547,125.000000,111.000000,94.000000,86.000000,67.000000,50.000000,24.000000
10000.000000,0.000012,382.000000,29.769163,6.118176,97.000000,84.000000,69.000000,65.000000,49.000000,38.000000,17.000000
10000.000000,0.000012,382.000000,29.769163,2.861308,71.000000,58.000000,44.000000,41.000000,27.000000,16.000000,0.000000
10000.000000,0.000012,382.000000,29.769163,1.073984,49.000000,37.000000,26.000000,25.000000,15.000000,9.000000,0.000000
10000.000000,0.000012,382.000000,29.769163,0.525811,29.000000,18.000000,13.000000,12.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,382.000000,29.769163,0.301304,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,382.000000,15.773469,484.580547,91.000000,81.000000,72.000000,65.000000,51.000000,37.000000,19.000000
10000.000000,0.000012,382.000000,15.773469,6.118176,70.000000,61.000000,53.000000,49.000000,37.000000,29.000000,16.000000
10000.000000,0.000012,382.000000,15.773469,2.861308,49.000000,40.000000,33.000000,30.000000,19.000000,11.000000,0.000000
10000.000000,0.000012,382.000000,15.773469,1.073984,32.000000,24.000000,18.000000,17.000000,9.000000,0.000000,0.000000
10000.000000,0.000012,382.000000,15.773469,0.525811,21.000000,13.000000,9.000000,8.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,382.000000,15.773469,0.301304,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,382.000000,10.841149,484.580547,64.000000,58.000000,52.000000,46.000000,36.000000,27.000000,12.000000
10000.000000,0.000012,382.000000,10.841149,6.118176,44.000000,39.000000,34.000000,31.000000,23.000000,19.000000,9.000000
10000.000000,0.000012,382.000000,10.841149,2.861308,32.000000,27.000000,22.000000,20.000000,13.000000,9.000000,0.000000
10000.000000,0.000012,382.000000,10.841149,1.073984,18.000000,14.000000,10.000000,10.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,382.000000,10.841149,0.525811,12.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,382.000000,10.841149,0.301304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,382.000000,7.156528,484.580547,27.000000,23.000000,19.000000,16.000000,12.000000,9.000000,0.000000
10000.000000,0.000012,382.000000,7.156528,6.118176,19.000000,16.000000,13.000000,12.000000,9.000000,0.000000,0.000000
10000.000000,0.000012,382.000000,7.156528,2.861308,14.000000,11.000000,8.000000,8.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,382.000000,7.156528,1.073984,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,382.000000,7.156528,0.525811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,382.000000,7.156528,0.301304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.575600,3.000000,90162.206510,484.580547,142.000000,125.000000,101.000000,75.000000,54.000000,36.000000,15.000000
10000.000000,0.575600,3.000000,90162.206510,6.118176,127.000000,111.000000,87.000000,64.000000,44.000000,27.000000,10.000000
10000.000000,0.575600,3.000000,90162.206510,2.861308,106.000000,90.000000,67.000000,45.000000,28.000000,16.000000,0.000000
10000.000000,0.575600,3.000000,90162.206510,1.073984,86.000000,70.000000,53.000000,35.000000,21.000000,12.000000,0.000000
10000.000000,0.575600,3.000000,90162.206510,0.525811,60.000000,44.000000,33.000000,20.000000,11.000000,0.000000,0.000000
10000.000000,0.575600,3.000000,90162.206510,0.301304,33.000000,22.000000,14.000000,11.000000,0.000000,0.000000,0.000000
10000.000000,0.575600,3.000000,29.769163,484.580547,118.000000,102.000000,84.000000,63.000000,42.000000,27.000000,11.000000
10000.000000,0.575600,3.000000,29.769163,6.118176,109.000000,94.000000,76.000000,56.000000,36.000000,21.000000,8.000000
10000.000000,0.575600,3.000000,29.769163,2.861308,91.000000,76.000000,59.000000,40.000000,23.000000,12.000000,0.000000
10000.000000,0.575600,3.000000,29.769163,1.073984,77.000000,62.000000,48.000000,31.000000,17.000000,9.000000,0.000000
10000.000000,0.575600,3.000000,29.769163,0.525811,57.000000,42.000000,33.000000,20.000000,11.000000,0.000000,0.000000
10000.000000,0.575600,3.000000,29.769163,0.301304,33.000000,22.000000,14.000000,11.000000,0.000000,0.000000,0.000000
10000.000000,0.575600,3.000000,15.773469,484.580547,92.000000,83.000000,71.000000,52.000000,35.000000,22.000000,10.000000
10000.000000,0.575600,3.000000,15.773469,6.118176,84.000000,76.000000,64.000000,46.000000,30.000000,17.000000,8.000000
10000.000000,0.575600,3.000000,15.773469,2.861308,71.000000,63.000000,52.000000,35.000000,20.000000,10.000000,0.000000
10000.000000,0.575600,3.000000,15.773469,1.073984,63.000000,55.000000,45.000000,28.000000,15.000000,7.000000,0.000000
10000.000000,0.575600,3.000000,15.773469,0.525811,46.000000,38.000000,30.000000,17.000000,9.000000,0.000000,0.000000
10000.000000,0.575600,3.000000,15.773469,0.301304,26.000000,20.000000,13.000000,10.000000,0.000000,0.000000,0.000000
10000.000000,0.575600,3.000000,10.841149,484.580547,61.000000,57.000000,47.000000,36.000000,26.000000,18.000000,8.000000
10000.000000,0.575600,3.000000,10.841149,6.118176,54.000000,51.000000,41.000000,31.000000,22.000000,14.000000,0.000000
10000.000000,0.575600,3.000000,10.841149,2.861308,44.000000,41.000000,31.000000,22.000000,14.000000,8.000000,0.000000
10000.000000,0.575600,3.000000,10.841149,1.073984,37.000000,34.000000,25.000000,16.000000,10.000000,0.000000,0.000000
10000.000000,0.575600,3.000000,10.841149,0.525811,28.000000,25.000000,18.000000,11.000000,0.000000,0.000000,0.000000
10000.000000,0.575600,3.000000,10.841149,0.301304,19.000000,16.000000,10.000000,7.000000,0.000000,0.000000,0.000000
10000.000000,0.575600,3.000000,7.156528,484.580547,35.000000,32.000000,29.000000,19.000000,15.000000,9.000000,0.000000
10000.000000,0.575600,3.000000,7.156528,6.118176,31.000000,29.000000,26.000000,17.000000,13.000000,7.000000,0.000000
10000.000000,0.575600,3.000000,7.156528,2.861308,25.000000,23.000000,20.000000,12.000000,9.000000,0.000000,0.000000
10000.000000,0.575600,3.000000,7.156528,1.073984,21.000000,19.000000,16.000000,8.000000,0.000000,0.000000,0.000000
10000.000000,0.575600,3.000000,7.156528,0.525811,18.000000,16.000000,13.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.575600,3.000000,7.156528,0.301304,12.000000,10.000000,7.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.575600,382.000000,90162.206510,484.580547,59.000000,52.000000,42.000000,39.000000,27.000000,23.000000,11.000000
10000.000000,0.575600,382.000000,90162.206510,6.118176,49.000000,43.000000,33.000000,32.000000,21.000000,18.000000,8.000000
10000.000000,0.575600,382.000000,90162.206510,2.861308,38.000000,32.000000,23.000000,22.000000,13.000000,10.000000,0.000000
10000.000000,0.575600,382.000000,90162.206510,1.073984,28.000000,22.000000,16.000000,15.000000,8.000000,7.000000,0.000000
10000.000000,0.575600,382.000000,90162.206510,0.525811,16.000000,10.000000,8.000000,8.000000,0.000000,0.000000,0.000000
10000.000000,0.575600,382.000000,90162.206510,0.301304,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.575600,382.000000,29.769163,484.580547,50.000000,43.000000,34.000000,33.000000,21.000000,18.000000,8.000000
10000.000000,0.575600,382.000000,29.769163,6.118176,43.000000,37.000000,28.000000,28.000000,17.000000,14.000000,0.000000
10000.000000,0.575600,382.000000,29.769163,2.861308,33.000000,27.000000,19.000000,19.000000,10.000000,7.000000,0.000000
10000.000000,0.575600,382.000000,29.769163,1.073984,25.000000,19.000000,13.000000,13.000000,0.000000,0.000000,0.000000
10000.000000,0.575600,382.000000,29.769163,0.525811,16.000000,10.000000,8.000000,8.000000,0.000000,0.000000,0.000000
10000.000000,0.575600,382.000000,29.769163,0.301304,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.575600,382.000000,15.773469,484.580547,37.000000,32.000000,28.000000,27.000000,18.000000,15.000000,8.000000
10000.000000,0.575600,382.000000,15.773469,6.118176,30.000000,26.000000,22.000000,22.000000,14.000000,11.000000,0.000000
10000.000000,0.575600,382.000000,15.773469,2.861308,22.000000,18.000000,15.000000,15.000000,8.000000,0.000000,0.000000
10000.000000,0.575600,382.000000,15.773469,1.073984,17.000000,13.000000,10.000000,10.000000,0.000000,0.000000,0.000000
10000.000000,0.575600,382.000000,15.773469,0.525811,11.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.575600,382.000000,15.773469,0.301304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.575600,382.000000,10.841149,484.580547,26.000000,24.000000,21.000000,20.000000,14.000000,12.000000,0.000000
10000.000000,0.575600,382.000000,10.841149,6.118176,19.000000,18.000000,15.000000,15.000000,10.000000,8.000000,0.000000
10000.000000,0.575600,382.000000,10.841149,2.861308,13.000000,12.000000,9.000000,9.000000,0.000000,0.000000,0.000000
10000.000000,0.575600,382.000000,10.841149,1.073984,9.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.575600,382.000000,10.841149,0.525811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.575600,382.000000,10.841149,0.301304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.575600,382.000000,7.156528,484.580547,12.000000,10.000000,9.000000,8.000000,7.000000,0.000000,0.000000
10000.000000,0.575600,382.000000,7.156528,6.118176,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.575600,382.000000,7.156528,2.861308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.575600,382.000000,7.156528,1.073984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.575600,382.000000,7.156528,0.525811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.575600,382.000000,7.156528,0.301304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.890600,0.000012,3.000000,90162.206510,484.580547,220.000000,191.000000,163.000000,132.000000,98.000000,62.000000,28.000000
3.890600,0.000012,3.000000,90162.206510,6.118176,184.000000,157.000000,131.000000,105.000000,73.000000,45.000000,17.000000
3.890600,0.000012,3.000000,90162.206510,2.861308,142.000000,116.000000,91.000000,67.000000,41.000000,19.000000,0.000000
3.890600,0.000012,3.000000,90162.206510,1.073984,110.000000,85.000000,64.000000,45.000000,25.000000,10.000000,0.000000
3.890600,0.000012,3.000000,90162.206510,0.525811,82.000000,59.000000,43.000000,26.000000,13.000000,0.000000,0.000000
3.890600,0.000012,3.000000,90162.206510,0.301304,46.000000,32.000000,20.000000,13.000000,7.000000,0.000000,0.000000
3.890600,0.000012,3.000000,29.769163,484.580547,183.000000,161.000000,140.000000,113.000000,82.000000,51.000000,22.000000
3.890600,0.000012,3.000000,29.769163,6.118176,156.000000,135.000000,116.000000,93.000000,64.000000,39.000000,15.000000
3.890600,0.000012,3.000000,29.769163,2.861308,119.000000,99.000000,81.000000,60.000000,35.000000,15.000000,0.000000
3.890600,0.000012,3.000000,29.769163,1.073984,95.000000,76.000000,60.000000,42.000000,23.000000,9.000000,0.000000
3.890600,0.000012,3.000000,29.769163,0.525811,70.000000,52.000000,41.000000,25.000000,13.000000,0.000000,0.000000
3.890600,0.000012,3.000000,29.769163,0.301304,41.000000,29.000000,19.000000,12.000000,7.000000,0.000000,0.000000
3.890600,0.000012,3.000000,15.773469,484.580547,146.000000,132.000000,117.000000,92.000000,66.000000,40.000000,18.000000
3.890600,0.000012,3.000000,15.773469,6.118176,124.000000,111.000000,97.000000,75.000000,51.000000,31.000000,14.000000
3.890600,0.000012,3.000000,15.773469,2.861308,96.000000,83.000000,70.000000,50.000000,28.000000,12.000000,0.000000
3.890600,0.000012,3.000000,15.773469,1.073984,77.000000,65.000000,54.000000,36.000000,19.000000,7.000000,0.000000
3.890600,0.000012,3.000000,15.773469,0.525811,60.000000,48.000000,38.000000,22.000000,11.000000,0.000000,0.000000
3.890600,0.000012,3.000000,15.773469,0.301304,35.000000,27.000000,18.000000,11.000000,0.000000,0.000000,0.000000
3.890600,0.000012,3.000000,10.841149,484.580547,95.000000,90.000000,78.000000,61.000000,44.000000,29.000000,11.000000
3.890600,0.000012,3.000000,10.841149,6.118176,75.000000,71.000000,60.000000,46.000000,31.000000,21.000000,7.000000
3.890600,0.000012,3.000000,10.841149,2.861308,59.000000,55.000000,44.000000,32.000000,19.000000,11.000000,0.000000
3.890600,0.000012,3.000000,10.841149,1.073984,42.000000,39.000000,30.000000,20.000000,11.000000,0.000000,0.000000
3.890600,0.000012,3.000000,10.841149,0.525811,32.000000,29.000000,21.000000,13.000000,0.000000,0.000000,0.000000
3.890600,0.000012,3.000000,10.841149,0.301304,22.000000,19.000000,12.000000,7.000000,0.000000,0.000000,0.000000
3.890600,0.000012,3.000000,7.156528,484.580547,50.000000,47.000000,42.000000,30.000000,21.000000,14.000000,0.000000
3.890600,0.000012,3.000000,7.156528,6.118176,41.000000,39.000000,35.000000,25.000000,17.000000,10.000000,0.000000
3.890600,0.000012,3.000000,7.156528,2.861308,33.000000,31.000000,27.000000,19.000000,12.000000,7.000000,0.000000
3.890600,0.000012,3.000000,7.156528,1.073984,23.000000,22.000000,19.000000,11.000000,0.000000,0.000000,0.000000
3.890600,0.000012,3.000000,7.156528,0.525811,19.000000,18.000000,15.000000,8.000000,0.000000,0.000000,0.000000
3.890600,0.000012,3.000000,7.156528,0.301304,12.000000,11.000000,8.000000,0.000000,0.000000,0.000000,0.000000
3.890600,0.000012,382.000000,90162.206510,484.580547,114.000000,103.000000,91.000000,83.000000,64.000000,45.000000,21.000000
3.890600,0.000012,382.000000,90162.206510,6.118176,86.000000,77.000000,67.000000,63.000000,46.000000,34.000000,14.000000
3.890600,0.000012,382.000000,90162.206510,2.861308,58.000000,49.000000,40.000000,37.000000,22.000000,11.000000,0.000000
3.890600,0.000012,382.000000,90162.206510,1.073984,38.000000,30.000000,23.000000,22.000000,11.000000,0.000000,0.000000
3.890600,0.000012,382.000000,90162.206510,0.525811,21.000000,14.000000,12.000000,11.000000,0.000000,0.000000,0.000000
3.890600,0.000012,382.000000,90162.206510,0.301304,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.890600,0.000012,382.000000,29.769163,484.580547,101.000000,92.000000,81.000000,73.000000,55.000000,39.000000,17.000000
3.890600,0.000012,382.000000,29.769163,6.118176,77.000000,69.000000,60.000000,56.000000,40.000000,30.000000,12.000000
3.890600,0.000012,382.000000,29.769163,2.861308,52.000000,44.000000,36.000000,33.000000,19.000000,9.000000,0.000000
3.890600,0.000012,382.000000,29.769163,1.073984,35.000000,28.000000,21.000000,20.000000,10.000000,0.000000,0.000000
3.890600,0.000012,382.000000,29.769163,0.525811,19.000000,13.000000,11.000000,10.000000,0.000000,0.000000,0.000000
3.890600,0.000012,382.000000,29.769163,0.301304,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.890600,0.000012,382.000000,15.773469,484.580547,77.000000,71.000000,65.000000,58.000000,44.000000,30.000000,14.000000
3.890600,0.000012,382.000000,15.773469,6.118176,57.000000,52.000000,47.000000,43.000000,31.000000,23.000000,11.000000
3.890600,0.000012,382.000000,15.773469,2.861308,37.000000,32.000000,28.000000,25.000000,14.000000,0.000000,0.000000
3.890600,0.000012,382.000000,15.773469,1.073984,23.000000,19.000000,16.000000,15.000000,7.000000,0.000000,0.000000
3.890600,0.000012,382.000000,15.773469,0.525811,14.000000,10.000000,8.000000,7.000000,0.000000,0.000000,0.000000
3.890600,0.000012,382.000000,15.773469,0.301304,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.890600,0.000012,382.000000,10.841149,484.580547,54.000000,51.000000,46.000000,40.000000,30.000000,21.000000,8.000000
3.890600,0.000012,382.000000,10.841149,6.118176,35.000000,33.000000,29.000000,26.000000,18.000000,14.000000,0.000000
3.890600,0.000012,382.000000,10.841149,2.861308,24.000000,22.000000,18.000000,16.000000,9.000000,0.000000,0.000000
