Symbol,Name,Sector,Value,Close,MA,Grade
TLV:SPRG,SPRING,Financial Services,-1.52885,2088.0, ,44.6421
TLV:CPTP,CAPITAL POINT,Financial Services,-1.52524,88.0, ,43.3821
TLV:BRMG,BRIMAG,Consumer Cyclical,-1.32194,3365.0, ,40.23
TLV:SANO1,SANO,Consumer Defensive,-1.45114,30300.0, ,31.8989
TLV:ISRS,ISRAS,Real Estate,-1.31932,69950.0, ,31.4815
TLV:BLSR,BLUE SQ REAL ES,Real Estate,-1.07017,24650.0, ,30.2724
TLV:FRDN,FRIDENSON,Industrials,-1.35503,7799.0, ,29.5249
TLV:PLRM,PALRAM,Industrials,-1.26973,4525.0, ,27.098
TLV:GLPL,GOLAN PLASTIC,Industrials,-1.2875,989.8, ,23.1365
TLV:VISN,VISION SIGMA,Industrials,-1.37241,7312.0, ,22.7537
TLV:VILR,VILLAR,Real Estate,-1.17296,15780.0, ,22.23
TLV:MMAN,MAMAN,Industrials,-1.24333,1126.0, ,22.1784
TLV:NFTA,NAPHTHA,Energy,-1.10181,2583.0, ,20.2074
TLV:PRSK,PRASHKOVSKY,Real Estate,-1.39379,12060.0, ,20.1776
TLV:MLTM,MALAM TEAM,Technology,-1.16839,8073.0, ,19.4259
TLV:RLCO,RALCO,Consumer Cyclical,-1.68075,5582.0, ,19.0202
TLV:CRSO,CARASSO,Consumer Cyclical,-1.12768,1722.0, ,18.8796
TLV:AZRM,AZORIM,Consumer Cyclical,-1.19543,1392.0, ,17.9841
TLV:VTNA,VITANIA,Real Estate,-1.18856,2806.0, ,17.6191
TLV:CAST,CASTRO,Consumer Cyclical,-1.3264,9447.0, ,17.4268
TLV:NTO,NETO,Consumer Defensive,-1.19767,20300.0, ,17.0105
TLV:AFPR,AFI PROPERTIES,Real Estate,-1.42005,19000.0, ,15.788
TLV:LAPD,LAPIDOTH CAP.,Energy,-1.28769,5572.0, ,14.7374
TLV:BRIL,BRILL,Consumer Cyclical,-1.41802,3492.0, ,14.6864
TLV:ARAD,ARAD INVESTMENT,Industrials,-1.04846,39700.0, ,14.1246
