Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roa_normalized,calculated_roe,calculated_roe_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
TLV:PRTC,PRIORTECH,Technology,Israel,339.0560957,-0.3299180561594922,724066.6666667,1.0,21908666.666666698,106103976.2666667,1.0,-5577000.0,1.0,21506000.0,1.0,669168000.0,1.5,21506000.0,669168000.0,-5577000.0,724066.6666667,1.0,21908666.666666698,-5577000.0,1.0,21506000.0,1.0,21506000.0,-5577000.0,622.5156363,622.5156363,0.005659662135002954,64.57858399999999,64.57858399999999,64.57858399999999,641.4244620000001,0.5831573722313795,9.225512,0.0008322496722371765,-628.3245075,271.7800754,0.002717800754,-3756000.0165281,-6869000.0,-4008533.3333333,-6869000.0,33.13713,0.8661916,0.025,32559.865940499996,1000.0,10864.6240874,1.0,0.48135,0.28847,0.3217269107658678,0.0,1.756,11020.0,0.00015930000000000002,7.7756445,0.0007775644500000001,12018500,21506000,1.789408,1560,404012679,41628448220,13785.8974359,0.42,0.057999999999999996,-0.0369411,-0.1021044,-0.0369411,-0.1021044,0.3057647,5.7795997,0.039357748197352424,0.0179739,1.5906681,0.03532710337909598,211.20350679999999,211.20350679999999,0.0015311977023578919,412533.33333329996,0.5,-10856000.0,0.5,979.3455375,3721561.1559473,3721561.1559473,0.0141855374596462,0.3622574,1.0,0.32051929999999995,2.0,0.32051929999999995,0.5671441999999999,0.0012269791860629361,USD,ILS,1.0,0.3054407,41.553000000000004,612.1738,51.0,0.0,0.7405986,6001.0,12100.0,9363.665,17.6889605,83.6360607,-8.9256198,1.6458436,19.876108,0.08043265980188814,9.859791900000001,2.0,28.550779100000003,4.0,26.4449748,3.0,2.7091005,1.0,5.8072031,1.0,5.0474801,1.0,3.4796258,1.0,23.2448263,2.0,28.5607791,2.7191005,5.0574801,23.2548263,25.9078027,0.007127865261849175,232432167.2,1.0,195830200.0,1.0,195830200.0,157316861.3333333,1.0,258353000.0,1.5,258353000.0,0.2098196,0.2531188128606124,0.1832427,0.04061936750963987,46598173.6,30388000.0,30388000.0,29086130.4,0.5,18357600.0,0.6666667,18357600.0,36.952172,0.3404880110713742,None
TLV:NVMI,NOVA,Technology,Israel,0.3058715,-0.12657584108401687,251937600.0,1.0,45276600.0,417202666.6666667,2.0,1112685000.0,3.0,169064000.0,2.0,241620000.0,1.0,169064000.0,241620000.0,1112685000.0,251937600.0,1.0,45276600.0,1112685000.0,3.0,169064000.0,2.0,169064000.0,1112685000.0,10.4656201,10.4656201,9.514921448615802e-05,44.190286900000004,35.563251799999996,43.1119075,9.7284534,0.008844719303236409,6.158843900000001,0.0005556001463262889,35.9228807,36.002451,0.00036002451,107577574.97661759,107101000.0,59304666.6666667,107101000.0,0.22791,1.7598363000000001,10.0,6148.222096,25000.0,2050.0709474,0.18869230365526618,0.84908,0.00512,0.00571027068021369,3.56,2.865,40960.0,6.99e-05,8.024158400000001,0.0008024158400000001,28499900,84532000,2.9660455000000003,713,3881616340,360823474048,118558.20476860002,1.183,0.622,0.130357,0.1019461,0.130357,0.1019461,0.9198392,9.840825,0.06701376090185115,0.4919865,7.264175,0.16132985956582932,46.86895870000001,46.86895870000001,0.00033979379869532994,52056733.33333329,1.0,118078000.0,1.0,74.5651156,32.8733239,32.8733239,1.2530380344853756e-07,1.0450232,2.0,0.7353606,1.0,0.7353606,0.8585316999999999,0.0018573768831193706,USD,ILS,1.0,0.3054407,0.0,0.0,0.0,0.0,40960.0,22750.0,46500.0,34397.25,19.079286899999996,80.04395600000001,-11.9139785,1.5334736999999998,13.0034312,0.052620993907200445,7.3024852,2.0,2.3603504,1.0,1.007103,1.0,0.053074199999999995,0.25,0.39567179999999996,0.5,1.2061741000000001,2.0,46.289437799999995,6.0,0.8277737,0.25,2.3703504,0.0630742,1.2161741000000001,0.8377737,1.604062,0.00044131638410432666,1039760666.6666666,2.0,1110960800.0,1.5,1110960800.0,669156800.0,2.0,640420800.0,1.5,640420800.0,0.2521782,0.30421870317799715,0.3639889,0.08068533643375454,377047466.6666667,329782066.6666667,329782066.6666667,185301933.3333333,1.0,470540000.0,1.5,470540000.0,21.4960202,0.19807055357525627,None
TLV:ENRG,ENERGIX,Technology,Israel,0.7284930000000001,-0.10891370903447013,286104919.0254933,4.0,19320081.3225267,54632508.2665067,2.0,78670223.0141,1.0,21208885.8859,1.0,127198946.8708,1.0,21208885.8859,127198946.8708,78670223.0141,286104919.0254933,4.0,19320081.3225267,78670223.0141,1.0,21208885.8859,1.0,21208885.8859,78670223.0141,9.534025999999999,9.534025999999999,8.667953509898635e-05,92.535205,92.535205,92.535205,7.6065333,0.006915554728279887,13.219315,0.0011925376690150088,13.9284014,13.7549751,0.000137549751,180804510.02171,185307000.0,174350066.6666667,185307000.0,0.26959,3944.9480033,14000.0,2.695649,10.0,1315.9720808,0.12112449268504086,0.22245,0.55307,0.6168319150597237,0.0,0.142,1325.0,0.0001072,4.1815234,0.00041815234,488200000,69437000,0.1422306,66,2455605295,195916144506,1052075.7575758002,-0.207,0.044000000000000004,0.5371832,0.2182625,0.5371832,0.2182625,-0.0209542,0.24790460000000003,0.0016881734601386623,0.08756560000000001,3.2091488999999997,0.07127189823522088,-4416.068148800001,22.6445781,0.00016417021896524608,44812121.4191,1.0,51214769.3725,1.0,54.797791700000005,47.9472099,47.9472099,1.827611890872822e-07,1.4322183000000002,1.0,1.572167,1.0,1.572167,1.2548608,0.0027148088316979796,ILS,ILS,0.3054407,0.3054407,5.0,5.0,4.0,4.0,-0.0889831,1094.0,1560.0,1303.68,1.6353706000000001,21.1151737,-15.064102599999998,0.9914163,0.9924163,0.004016011718176847,1.7054297999999999,1.0,1.6442666000000001,1.0,1.5244193000000001,1.0,0.3784244,1.0,0.8748969999999999,1.0,0.2039015,0.5,2.6459613999999996,1.0,0.5405131999999999,0.25,1.6542666000000001,0.3884244,0.2139015,0.5505131999999999,1.1023899,0.00030329421465076175,1860093544.8276,2.0,1211182517.41642,1.0,1211182517.41642,763325916.6851866,2.0,471290357.40136,1.0,471290357.40136,0.11751089999999999,0.14176091988633155,0.1450017,0.032142493762766795,464285666.6666667,336144333.3333333,336144333.3333333,1092284532.4495199,2.0,738861012.5745734,1.0,738861012.5745734,12.6543845,0.11660116243606539,None
TLV:NICE,NICE,Technology,Israel,1.739553,-0.02752652187886828,6320257600.0,4.0,185264466.6666667,2621381066.6666665,2.0,5508111000.0,3.0,199001000.0,1.0,1454388000.0,1.0,199001000.0,1454388000.0,5508111000.0,6320257600.0,4.0,185264466.6666667,5508111000.0,3.0,199001000.0,1.0,199001000.0,5508111000.0,9.1128233,9.1128233,8.285012932450684e-05,88.2896869,36.529861600000004,81.8197087,9.0422335,0.00822083571699289,11.688529800000001,0.0010544428423034376,37.680081099999995,37.6800481,0.000376800481,444036222.91529876,444037000.0,405091200.0,444037000.0,0.10839000000000001,1659.6342487,14000.0,1.2639506999999999,12.5,553.6698631,0.050960793364411575,0.10980999999999999,1.23e-05,1.3718033079419607e-05,7.2,2.9789999999999996,87840.0,3.39e-05,6.047711799999999,0.00060477118,63121400,199000992,3.1526707999999997,6383,16731291598,1660187455101,31176.718157599997,-0.073,0.19699999999999998,0.09673639999999999,0.0645473,0.09673639999999999,0.0645473,-0.0305659,0.24694339999999998,0.0016816279086245502,0.1638868,4.2982937,0.0954606846605002,3.4138,3.4138,2.474960191479819e-05,435130666.6666667,1.0,516027000.0,1.0,38.4511892,32.4232872,32.4232872,1.2358839096475678e-07,0.6223388000000001,1.0,1.2036991000000001,2.0,1.2036991000000001,1.0981322,0.002375736810753776,USD,ILS,1.0,0.3054407,16.0,16.0,16.0,16.0,-0.0281038,69210.0,99480.0,85647.0,2.56051,26.918075399999996,-11.700844400000001,1.2309217,3.4784245000000005,0.014076142796922462,2.6167992,1.0,2.6792141,1.0,0.012492399999999999,0.5,0.0223017,1.0,20.480948100000003,12.0,4.4557043,2.0,1.5120295,1.0,1.9534613999999997,1.0,2.6892141,0.0323017,4.4657043,1.9634613999999997,2.3263377,0.0006400319575986312,7675036533.333333,2.0,4338776333.333333,1.0,4338776333.333333,4709750800.0,2.0,4042226800.0,1.5,4042226800.0,0.14586570000000001,0.17596712995869895,0.14923050000000002,0.03307989089413828,504283866.6666667,961318266.6666666,961318266.6666666,2939073466.6666665,2.0,1620255266.6666667,1.0,1620255266.6666667,24.8420967,0.22890227119060144,None
TLV:SRAC,S.R ACCORD,Financial Services,Israel,0.3462055,-0.022842384420908437,100239610.3768533,4.0,15222960.8608667,-80089809.5741333,0.5,33119851.4231,1.0,19630673.789,1.0,-338533367.2008,0.375,19630673.789,-338533367.2008,33119851.4231,100239610.3768533,4.0,15222960.8608667,33119851.4231,1.0,19630673.789,1.0,19630673.789,33119851.4231,4.1817886,4.1817886,3.801914235709458e-05,11.83407,11.83407,11.83407,2.145709,0.0019507924878817936,11.83407,0.001067572279861736,0.0,100000.0,1.0,0.0,1598000.0,702866.6666667,1598000.0,0.59308,855.6622666000001,1400.0,63.8825399,100.0,306.71362880000004,0.028230486976139762,0.1,0.63807,0.7116313306492088,0.0,4.749,5625.0,0.0008443,2.8333755000000003,0.00028333755,13545800,64270000,4.7446440999999995,37,453151431,23252405074,1737027.027027,0.027999999999999997,0.195,0.3394522,0.2531472,0.3394522,0.2531472,0.1058631,3.5036604,0.02385912363311858,0.2095368,4.827518799999999,0.10721423011634505,111.78658390000001,111.78658390000001,0.0008104380605015491,-51727278.5043867,0.5,-117419957.4196,0.5,11415.0093991,385923.6892214,385923.6892214,0.001471031838685859,6.088482099999999,2.0,5.6774654,2.0,5.6774654,2.3837433,0.0051570718946204125,ILS,ILS,0.3054407,0.3054407,73.8238,73.8238,59.059,59.059,5625.0,4950.0,7297.0,6042.295,-6.906233500000001,13.6363636,-22.913526100000002,0.5752024,0.5762024,0.0023317186451307,2.7238776000000002,2.0,0.6769965,0.5,0.0312818,0.1666667,0.0478214,1.0,6.5215385,1.0,70.6613546,1.0,3.1102636,2.0,1.607792,1.0,0.6869965,0.05782140000000001,70.6713546,1.617792,1.1523943,0.00031705163861399166,436462501.9465733,2.0,463971509.52424,1.5,463971509.52424,114192100.8274267,2.0,120699810.20027,1.5,120699810.20027,0.14231010000000002,0.17167778210460338,0.2626405,0.05821945972426497,239075866.6666667,365366600.0,365366600.0,161135200.55957332,1.0,343271699.32397014,1.5,343271699.32397014,6.3747488,0.05873878103813843,None
TLV:SPNS,SAPIENS,Technology,Israel,0.270582,-0.00889778245196552,1390540800.0,0.0,26874000.0,14040466.6666667,0.5,1330413000.0,0.0,83654000.0,0.0,44643000.0,1.0,83654000.0,44643000.0,1330413000.0,1390540800.0,4.0,26874000.0,1330413000.0,3.0,83654000.0,2.0,83654000.0,1330413000.0,3.9288837,3.9288837,3.571983258426035e-05,41.9726775,41.9726775,41.9726775,3.8959116999999996,0.003542006524561712,5.9960968,0.0005409184440389198,22.9602829,22.960271300000002,0.00022960271300000003,75883923.7737958,75884000.0,54619933.33333329,75884000.0,0.09431,0.08384019999999999,0.0,1017.4003984999999,10000.0,339.1938496,0.031220026286355583,0.24950999999999998,0.47271,0.5272074322741823,0.0,0.7509999999999999,10470.0,7.170000000000001e-05,4.4197251,0.00044197250999999997,54811000,41826000,0.763095,3438,1742314604,172772391168,12165.794066299999,0.42100000000000004,0.207,5.8738913,0.1467714,5.8738913,0.1467714,1.7842228,13.6074804,0.09266382015758089,0.1919429,4.631128299999999,0.1028525989902966,6.0594,6.0594,4.39298546612362e-05,53021066.66666671,1.0,74186000.0,1.0,32.8607988,23.485760199999998,23.485760199999998,8.952106847766269e-08,0.9054973,1.0,0.8050258000000001,1.0,0.8050258000000001,0.8982323,0.0019432665208415061,USD,ILS,1.0,0.3054407,37.0,37.0,14.0,22.0,0.0289133,7901.0,11900.0,9836.54,6.4398661,32.514871500000005,-12.0168067,1.2848211999999999,4.4983804,0.01820359903320517,2.1177595,1.0,2.2442851000000004,1.0,1.0854514,1.0,0.2713629,1.0,0.7522339,2.0,1.5862194,4.0,0.8486471999999999,0.5,1.7860622,1.0,2.2542851,0.2813629,1.5962193999999998,1.7960622,2.0251737000000003,0.0005571744324516013,1153909466.6666667,2.0,698957000.0,1.0,698957000.0,606790266.6666666,2.0,387034400.0,1.0,387034400.0,0.21968400000000002,0.2650188699457571,0.316141,0.0700789033553045,87234666.6666667,118633200.0,118633200.0,542859466.6666666,2.0,311499066.6666667,1.0,311499066.6666667,18.312392000000003,0.16873568162757377,None
TLV:ASPF,ALTSHU FUND PEN,Financial Services,Israel,0.16576459999999998,-0.0022136215285253205,3055178133.333333,0.0,105057200.0,87898866.6666667,1.0,3884241000.0,0.0,463048000.0,0.0,989025000.0,1.5,463048000.0,989025000.0,3884241000.0,3055178133.333333,4.0,105057200.0,3884241000.0,3.0,463048000.0,2.0,463048000.0,3884241000.0,0.8402674000000001,0.8402674000000001,7.639373711675845e-06,15.025951000000001,15.025951000000001,15.025951000000001,0.8062911,0.0007330475012809044,15.025951000000001,0.0013555174818266863,3.0098127,2.9919827000000003,2.9919827e-05,365754579.25715446,370088000.0,185233000.0,370088000.0,0.17882,0.1441119,0.0,183.9126897,1000.0,61.4128738,0.005652553949954162,0.03023,0.69947,0.7801099673220839,0.0,1.156,1688.0,0.0006848,7.5423364,0.00075423364,196766000,192798000,0.9798339,951,1087809977,104394294600,202731.86119870003,0.977,0.696,0.7439338000000001,0.3160708,0.7439338000000001,0.3160708,0.9187334999999999,9.8350585,0.06697449235960591,0.6010177,8.0025332,0.17772803619501001,16.3550711,16.3550711,0.00011857211875716811,191098400.0,2.0,177331000.0,1.0,5.692407599999999,6.1343475,6.1343475,2.338239588315642e-08,1.5745850000000001,1.0,6.0382028,2.0,6.0382028,2.4582755,0.00531831740870921,USD,ILS,1.0,0.3054407,20.8211,17.2129,0.0,0.0,-0.17638689999999999,1557.0,2349.0,1847.125,-8.6147391,8.4136159,-28.139633899999996,0.3308081,0.3318081,0.0013427280646095745,1.6358858,1.0,1.4034558000000001,1.0,0.0038442,0.1666667,8.4166901,2.0,96.35182309999999,6.0,0.5971034000000001,0.25,1.7859363999999998,2.0,13.3088809,1.0,1.4134558000000002,8.4266901,0.6071034000000001,13.318880900000002,7.366168300000001,0.0020266116639256555,1260298533.3333333,2.0,1576574866.6666667,1.0,1576574866.6666667,490330933.3333333,2.0,588887400.0,1.5,588887400.0,0.393705,0.47495154035794274,0.8863099,0.19646811335748796,-44909200.0,587480000.0,587480000.0,769967600.0,2.0,1183983266.6666667,1.0,1183983266.6666667,7.5801036999999996,0.06984527005686607,None
TLV:ONE,ONE TECHNOLOGI,Technology,Israel,6.9007556,0.001275147031055335,6879664000.0,0.0,85115666.6666667,643852666.6666666,2.0,2571411000.0,0.0,125871000.0,0.0,2212323000.0,1.5,125871000.0,2212323000.0,2571411000.0,6879664000.0,4.0,85115666.6666667,2571411000.0,1.0,125871000.0,1.0,125871000.0,2571411000.0,0.5659816,0.5659816,5.145677383571269e-06,33.08782,33.08782,33.08782,0.4981732,0.00045291907533781805,4.726831400000001,0.0004264157786982874,5.9441815,5.7231907,5.7231907e-05,264522353.29633632,284191000.0,172068066.6666667,284191000.0,0.04895,0.049712900000000004,0.0,0.4777357,10.0,0.1931329,1.7776307624299813e-05,0.31463,0.48705,0.5432006513277495,0.0,1.765,6143.0,0.00028730000000000004,8.0562836,0.00080562836,71814496,125871000,1.7527241000000002,6300,1455454863,128100806035,19979.5238095,0.263,0.361,0.14917829999999999,0.13829960000000002,0.14917829999999999,0.13829960000000002,0.2345446,5.0929802,0.03468202690329948,0.3053249,5.7756212,0.12827060982168334,141.07263419999998,141.07263419999998,0.001022758081176971,170369933.3333333,1.0,276719000.0,1.0,8.542909199999999,5.259685299999999,5.259685299999999,2.004843121545011e-08,1.9204008000000001,1.0,5.0024045,2.0,5.0024045,2.2376056,0.004840912589457617,USD,ILS,1.0,0.3054407,27.9653,27.9681,30.585009999999997,29.62653,-0.8587325000000001,3930.0,48220.0,12282.905,-49.98740120000001,56.3104326,-87.2604728,0.0999323,0.1009323,0.0004084428072599583,1.5397969999999999,1.0,1.42059,1.0,0.0017167000000000003,0.3333333,0.0043971,1.0,0.052479399999999995,0.1666667,0.4741201,1.0,0.6632814,0.5,1.1674573000000001,1.0,1.43059,0.014397100000000001,0.4841201,1.1774573,1.3040236,0.0003587685388337276,2365269333.333333,2.0,1821745200.0,1.0,1821745200.0,808891466.6666666,2.0,770919700.0,1.5,770919700.0,0.1690936,0.2039884324168345,0.2632738,0.05835984319080337,184251866.6666667,137810466.6666667,137810466.6666667,1532119466.6666667,2.0,1285942666.6666667,1.0,1285942666.6666667,7.965636900000001,0.07339768457988742,None
TLV:NISA,NISSAN,Healthcare,Israel,0.3501093,0.0015435367761447545,205558679.23199332,1.0,11820901.2561267,109137831.0255333,2.0,206294954.2207,1.0,3716602.4376,0.25,270216056.7132,1.0,3716602.4376,270216056.7132,206294954.2207,205558679.23199332,1.0,11820901.2561267,206294954.2207,1.0,3716602.4376,0.25,3716602.4376,206294954.2207,0.2327458,0.2327458,2.1160313324341322e-06,4.1105905,4.1105905,4.1105905,0.09008610000000002,8.190266580536692e-05,4.1105905,0.00037082360267118525,1.2507796999999998,1.2507713,1.2507713000000001e-05,125598319.9023199,125600000.0,106068200.0,125600000.0,0.07206,0.6625867,10.0,0.0008722999999999999,0.025,0.246173,2.2658216061565678e-05,0.01,0.5986,0.6676109431984208,0.0,5.335,2191.0,0.002435,0.8184363,8.184363e-05,9083520,48672000,5.3582752000000005,402,157093723,6084427223,121074.6268657,1.5287870000000001,-0.182,1.5287870000000001,0.10461949999999999,1.5287870000000001,0.10461949999999999,1.5287870000000001,12.6144126,0.0859012562354984,-0.1103451,0.23896550000000003,0.005307178111220915,2.6887922000000004,2.6887922000000004,1.9493390527158722e-05,29009250.845213298,1.0,6158804.4612333,0.3333333,5.415297499999999,25.5071783,25.5071783,9.722614196095948e-08,4.394663400000001,2.0,1.6774324,1.0,1.6774324,1.2961573,0.0028041510941371403,ILS,ILS,0.3054407,0.3054407,100.0,110.0,120.0,50.0,-0.28216040000000003,2026.0,3232.0,2683.11,-18.3410296,8.144126400000001,-32.2091584,0.2736318,0.2746318,0.0011113526923973336,10.464751300000001,6.0,1.9061109,1.0,0.0,1.0,0.0,1.0,0.007509899999999999,1.0,0.0018774999999999998,1.0,0.830576,1.0,4.8574588,4.0,1.9161109,0.01,0.011877500000000001,4.8674588,3.3917848,0.0009331623114293691,214527517.77051342,1.0,224885846.77876002,1.0,224885846.77876002,115787152.8882533,2.0,70381560.1890533,1.0,70381560.1890533,0.11652660000000001,0.14057349579678655,0.1528065,0.0338725819984195,-43447666.66666671,41836066.66666671,41836066.66666671,61897975.29062329,0.5,117992475.46768,1.0,117992475.46768,5.9670387,0.0549820221379387,None
TLV:TLRD,TELRAD NETWORKS,Technology,Israel,2.8520362,0.0017609911378259537,163919000.0,0.0,-4349200.0,-672385600.0,0.25,186358000.0,0.0,7047000.0,0.0,-1797856000.0,0.375,7047000.0,-1797856000.0,186358000.0,163919000.0,1.0,-4349200.0,186358000.0,1.0,7047000.0,1.0,7047000.0,186358000.0,0.3164366,0.3164366,2.8769144720503077e-06,26.666666999999997,26.666666999999997,26.666666999999997,0.27522870000000005,0.00025022688556997796,3.8095239000000003,0.0003436638548792404,4.5507610000000005,4.219195,4.219195e-05,15170387.240754401,17381000.0,10252733.3333333,17381000.0,0.03781,-0.0071935,0.0,0.315377,10.0,0.11633110000000002,1.070732857981827e-05,0.5506300000000001,1.23e-05,1.3718033079419607e-05,0.0,0.12,315.5,0.0003803,5.451448,0.0005451448,52476500,7047000,0.1342887,1592,58976836,5129106767,4426.507537699999,-0.583,-0.094,0.1689442,0.1467854,0.1689442,0.1467854,-0.39501390000000003,0.21049859999999998,0.0014334471805539071,-0.0338036,0.2466196,0.0054771678042146565,-67.5081655,1481.3022869000001,0.010739247148706771,10627933.3333333,1.0,4970000.0,0.5,5.549229,11.8665666,11.8665666,4.5231992158096934e-08,3.7518732000000004,1.0,3.1325559,1.0,3.1325559,1.7709028000000002,0.0038312317681121933,USD,ILS,1.0,0.3054407,16.427,0.0,0.0,0.0,315.5,289.3,470.4,383.0555,-17.6359561,9.0563429,-32.9294218,0.2893429,0.2903429,0.0011749308114845033,1.3961276000000002,1.0,2.6394737,2.0,0.0405398,0.1666667,0.0292895,1.0,2.4843933,1.0,0.1206498,0.25,1.1800369,1.0,0.5511189000000001,0.5,2.6494737,0.0392895,0.1306498,0.5611189,1.6052963,0.0004416559699887251,117008266.6666667,1.0,123654133.3333333,1.0,123654133.3333333,28837133.333333302,1.0,44964400.0,1.5,44964400.0,0.1569896,0.18938660250740347,0.25672399999999995,0.056907950518873505,10004400.0,7259800.0,7259800.0,88171133.3333333,1.0,93711600.0,1.0,93711600.0,3.8035491,0.035047002597609574,None
