ev,pe,evr / pm,0.013,11.214,19.701,33.446,54.782,91.768,153.003,323.937
1.000000,26.171680,14053.571,1363.000000,1154.000000,988.000000,808.000000,624.000000,467.000000,323.000000,168.000000
1.000000,26.171680,10.685,1236.000000,1030.000000,866.000000,687.000000,509.000000,359.000000,234.000000,107.000000
1.000000,26.171680,6.50167,1146.000000,941.000000,780.000000,604.000000,433.000000,302.000000,199.000000,88.000000
1.000000,26.171680,4.60533,1017.000000,814.000000,659.000000,491.000000,346.000000,244.000000,166.000000,71.000000
1.000000,26.171680,3.42178,852.000000,655.000000,511.000000,365.000000,251.000000,179.000000,121.000000,51.000000
1.000000,26.171680,2.31967,688.000000,504.000000,376.000000,261.000000,181.000000,125.000000,88.000000,33.000000
1.000000,26.171680,1.51898,481.000000,325.000000,233.000000,156.000000,111.000000,76.000000,58.000000,21.000000
1.000000,26.171680,0.86933,237.000000,132.000000,94.000000,66.000000,47.000000,31.000000,23.000000,10.000000
1.000000,21.336070,14053.571,1018.000000,848.000000,720.000000,589.000000,449.000000,330.000000,231.000000,115.000000
1.000000,21.336070,10.685,914.000000,747.000000,619.000000,489.000000,354.000000,240.000000,155.000000,64.000000
1.000000,21.336070,6.50167,844.000000,678.000000,552.000000,424.000000,293.000000,194.000000,126.000000,47.000000
1.000000,21.336070,4.60533,753.000000,589.000000,469.000000,347.000000,234.000000,154.000000,106.000000,38.000000
1.000000,21.336070,3.42178,649.000000,488.000000,376.000000,265.000000,177.000000,114.000000,78.000000,27.000000
1.000000,21.336070,2.31967,537.000000,385.000000,282.000000,194.000000,126.000000,79.000000,56.000000,16.000000
1.000000,21.336070,1.51898,379.000000,251.000000,173.000000,112.000000,76.000000,46.000000,35.000000,9.000000
1.000000,21.336070,0.86933,196.000000,104.000000,69.000000,45.000000,29.000000,15.000000,12.000000,0.000000
1.000000,16.188390,14053.571,678.000000,547.000000,454.000000,366.000000,279.000000,200.000000,145.000000,71.000000
1.000000,16.188390,10.685,613.000000,485.000000,392.000000,305.000000,223.000000,145.000000,96.000000,35.000000
1.000000,16.188390,6.50167,567.000000,440.000000,348.000000,263.000000,183.000000,116.000000,77.000000,24.000000
1.000000,16.188390,4.60533,514.000000,388.000000,299.000000,216.000000,147.000000,92.000000,65.000000,18.000000
1.000000,16.188390,3.42178,450.000000,326.000000,244.000000,170.000000,115.000000,69.000000,47.000000,12.000000
1.000000,16.188390,2.31967,374.000000,256.000000,181.000000,122.000000,77.000000,46.000000,32.000000,7.000000
1.000000,16.188390,1.51898,280.000000,180.000000,120.000000,76.000000,50.000000,30.000000,24.000000,0.000000
1.000000,16.188390,0.86933,157.000000,80.000000,50.000000,31.000000,18.000000,8.000000,7.000000,0.000000
1.000000,10.043970,14053.571,336.000000,264.000000,220.000000,178.000000,132.000000,84.000000,62.000000,31.000000
1.000000,10.043970,10.685,305.000000,236.000000,192.000000,151.000000,109.000000,61.000000,41.000000,14.000000
1.000000,10.043970,6.50167,290.000000,221.000000,178.000000,137.000000,95.000000,53.000000,34.000000,9.000000
1.000000,10.043970,4.60533,255.000000,187.000000,145.000000,104.000000,69.000000,37.000000,26.000000,7.000000
1.000000,10.043970,3.42178,231.000000,163.000000,124.000000,86.000000,59.000000,31.000000,21.000000,0.000000
1.000000,10.043970,2.31967,187.000000,123.000000,86.000000,57.000000,37.000000,21.000000,14.000000,0.000000
1.000000,10.043970,1.51898,152.000000,96.000000,65.000000,38.000000,25.000000,16.000000,13.000000,0.000000
1.000000,10.043970,0.86933,90.000000,47.000000,27.000000,15.000000,8.000000,0.000000,0.000000,0.000000
1526.000000,8300264477917.374023,14053.571,1856.000000,1453.000000,1240.000000,1003.000000,751.000000,517.000000,323.000000,145.000000
1526.000000,8300264477917.374023,10.685,1567.000000,1188.000000,989.000000,764.000000,545.000000,354.000000,213.000000,89.000000
1526.000000,8300264477917.374023,6.50167,1336.000000,991.000000,808.000000,606.000000,415.000000,268.000000,157.000000,63.000000
1526.000000,8300264477917.374023,4.60533,1086.000000,768.000000,600.000000,425.000000,272.000000,173.000000,104.000000,36.000000
1526.000000,8300264477917.374023,3.42178,854.000000,563.000000,424.000000,290.000000,179.000000,113.000000,66.000000,21.000000
1526.000000,8300264477917.374023,2.31967,611.000000,373.000000,265.000000,175.000000,104.000000,63.000000,41.000000,9.000000
1526.000000,8300264477917.374023,1.51898,376.000000,210.000000,144.000000,96.000000,57.000000,37.000000,27.000000,7.000000
1526.000000,8300264477917.374023,0.86933,153.000000,75.000000,51.000000,37.000000,19.000000,14.000000,8.000000,0.000000
1526.000000,70.607500,14053.571,1467.000000,1264.000000,1092.000000,888.000000,664.000000,456.000000,283.000000,126.000000
1526.000000,70.607500,10.685,1301.000000,1098.000000,929.000000,728.000000,520.000000,340.000000,203.000000,86.000000
1526.000000,70.607500,6.50167,1127.000000,931.000000,767.000000,580.000000,397.000000,257.000000,150.000000,62.000000
1526.000000,70.607500,4.60533,917.000000,727.000000,574.000000,409.000000,261.000000,168.000000,100.000000,35.000000
1526.000000,70.607500,3.42178,719.000000,537.000000,410.000000,279.000000,171.000000,109.000000,63.000000,20.000000
1526.000000,70.607500,2.31967,516.000000,355.000000,256.000000,167.000000,98.000000,60.000000,38.000000,8.000000
1526.000000,70.607500,1.51898,322.000000,201.000000,140.000000,93.000000,55.000000,36.000000,26.000000,7.000000
1526.000000,70.607500,0.86933,130.000000,72.000000,49.000000,35.000000,18.000000,14.000000,8.000000,0.000000
1526.000000,43.802240,14053.571,1251.000000,1089.000000,941.000000,766.000000,557.000000,383.000000,238.000000,108.000000
1526.000000,43.802240,10.685,1141.000000,979.000000,832.000000,658.000000,461.000000,301.000000,180.000000,77.000000
1526.000000,43.802240,6.50167,1007.000000,850.000000,708.000000,539.000000,361.000000,234.000000,139.000000,58.000000
1526.000000,43.802240,4.60533,828.000000,674.000000,538.000000,384.000000,240.000000,152.000000,92.000000,31.000000
1526.000000,43.802240,3.42178,654.000000,506.000000,389.000000,264.000000,158.000000,100.000000,60.000000,18.000000
1526.000000,43.802240,2.31967,470.000000,337.000000,241.000000,157.000000,89.000000,53.000000,35.000000,0.000000
1526.000000,43.802240,1.51898,292.000000,192.000000,133.000000,88.000000,50.000000,32.000000,24.000000,0.000000
1526.000000,43.802240,0.86933,119.000000,67.000000,45.000000,32.000000,15.000000,11.000000,7.000000,0.000000
1526.000000,32.774030,14053.571,1032.000000,896.000000,774.000000,624.000000,445.000000,304.000000,187.000000,82.000000
1526.000000,32.774030,10.685,956.000000,820.000000,699.000000,550.000000,379.000000,247.000000,146.000000,61.000000
1526.000000,32.774030,6.50167,857.000000,726.000000,607.000000,460.000000,305.000000,197.000000,118.000000,48.000000
1526.000000,32.774030,4.60533,714.000000,586.000000,471.000000,333.000000,206.000000,131.000000,80.000000,26.000000
1526.000000,32.774030,3.42178,577.000000,455.000000,353.000000,238.000000,139.000000,88.000000,54.000000,15.000000
1526.000000,32.774030,2.31967,421.000000,311.000000,223.000000,144.000000,81.000000,48.000000,32.000000,0.000000
1526.000000,32.774030,1.51898,268.000000,177.000000,121.000000,80.000000,45.000000,27.000000,21.000000,0.000000
1526.000000,32.774030,0.86933,107.000000,58.000000,37.000000,26.000000,11.000000,7.000000,0.000000,0.000000
1526.000000,26.171680,14053.571,819.000000,713.000000,614.000000,492.000000,345.000000,235.000000,146.000000,57.000000
1526.000000,26.171680,10.685,759.000000,653.000000,555.000000,433.000000,291.000000,187.000000,109.000000,38.000000
1526.000000,26.171680,6.50167,693.000000,587.000000,491.000000,370.000000,235.000000,149.000000,88.000000,28.000000
1526.000000,26.171680,4.60533,596.000000,492.000000,399.000000,285.000000,173.000000,109.000000,67.000000,18.000000
1526.000000,26.171680,3.42178,485.000000,386.000000,303.000000,206.000000,117.000000,74.000000,46.000000,11.000000
1526.000000,26.171680,2.31967,368.000000,278.000000,203.000000,134.000000,73.000000,44.000000,31.000000,0.000000
1526.000000,26.171680,1.51898,242.000000,167.000000,117.000000,77.000000,43.000000,26.000000,20.000000,0.000000
1526.000000,26.171680,0.86933,97.000000,55.000000,35.000000,25.000000,11.000000,7.000000,0.000000,0.000000
1526.000000,21.336070,14053.571,619.000000,535.000000,463.000000,378.000000,266.000000,177.000000,115.000000,41.000000
1526.000000,21.336070,10.685,568.000000,484.000000,412.000000,327.000000,219.000000,135.000000,84.000000,27.000000
1526.000000,21.336070,6.50167,516.000000,432.000000,361.000000,277.000000,173.000000,103.000000,65.000000,18.000000
1526.000000,21.336070,4.60533,445.000000,363.000000,295.000000,216.000000,128.000000,75.000000,52.000000,12.000000
1526.000000,21.336070,3.42178,372.000000,293.000000,232.000000,162.000000,93.000000,54.000000,37.000000,8.000000
1526.000000,21.336070,2.31967,290.000000,218.000000,162.000000,112.000000,59.000000,34.000000,26.000000,0.000000
1526.000000,21.336070,1.51898,192.000000,132.000000,93.000000,64.000000,37.000000,22.000000,17.000000,0.000000
1526.000000,21.336070,0.86933,86.000000,48.000000,30.000000,21.000000,8.000000,0.000000,0.000000,0.000000
1526.000000,16.188390,14053.571,414.000000,351.000000,296.000000,239.000000,172.000000,117.000000,79.000000,31.000000
1526.000000,16.188390,10.685,386.000000,323.000000,268.000000,211.000000,148.000000,94.000000,61.000000,21.000000
1526.000000,16.188390,6.50167,350.000000,287.000000,233.000000,177.000000,116.000000,72.000000,47.000000,14.000000
1526.000000,16.188390,4.60533,307.000000,245.000000,193.000000,138.000000,86.000000,52.000000,37.000000,8.000000
1526.000000,16.188390,3.42178,261.000000,201.000000,155.000000,107.000000,64.000000,38.000000,27.000000,0.000000
1526.000000,16.188390,2.31967,205.000000,149.000000,107.000000,72.000000,36.000000,23.000000,18.000000,0.000000
1526.000000,16.188390,1.51898,144.000000,97.000000,66.000000,45.000000,25.000000,16.000000,14.000000,0.000000
1526.000000,16.188390,0.86933,68.000000,36.000000,21.000000,15.000000,0.000000,0.000000,0.000000,0.000000
1526.000000,10.043970,14053.571,196.000000,162.000000,138.000000,114.000000,81.000000,48.000000,34.000000,11.000000
1526.000000,10.043970,10.685,187.000000,153.000000,129.000000,105.000000,75.000000,42.000000,29.000000,10.000000
1526.000000,10.043970,6.50167,175.000000,141.000000,118.000000,94.000000,64.000000,37.000000,25.000000,7.000000
1526.000000,10.043970,4.60533,148.000000,115.000000,93.000000,69.000000,44.000000,25.000000,19.000000,0.000000
1526.000000,10.043970,3.42178,130.000000,97.000000,78.000000,57.000000,37.000000,22.000000,17.000000,0.000000
1526.000000,10.043970,2.31967,96.000000,65.000000,48.000000,35.000000,19.000000,14.000000,11.000000,0.000000
1526.000000,10.043970,1.51898,74.000000,48.000000,35.000000,23.000000,14.000000,12.000000,10.000000,0.000000
1526.000000,10.043970,0.86933,34.000000,18.000000,11.000000,8.000000,0.000000,0.000000,0.000000,0.000000
4685.000000,8300264477917.374023,14053.571,1244.000000,1007.000000,872.000000,706.000000,522.000000,342.000000,216.000000,92.000000
4685.000000,8300264477917.374023,10.685,1048.000000,826.000000,700.000000,540.000000,380.000000,235.000000,145.000000,59.000000
4685.000000,8300264477917.374023,6.50167,875.000000,673.000000,557.000000,418.000000,278.000000,169.000000,99.000000,38.000000
4685.000000,8300264477917.374023,4.60533,691.000000,506.000000,401.000000,284.000000,172.000000,103.000000,63.000000,20.000000
4685.000000,8300264477917.374023,3.42178,536.000000,364.000000,282.000000,194.000000,115.000000,68.000000,40.000000,12.000000
4685.000000,8300264477917.374023,2.31967,376.000000,235.000000,175.000000,122.000000,73.000000,43.000000,28.000000,7.000000
4685.000000,8300264477917.374023,1.51898,227.000000,128.000000,95.000000,67.000000,41.000000,26.000000,20.000000,0.000000
4685.000000,8300264477917.374023,0.86933,100.000000,47.000000,35.000000,26.000000,14.000000,10.000000,0.000000,0.000000
4685.000000,70.607500,14053.571,1011.000000,889.000000,778.000000,635.000000,469.000000,306.000000,190.000000,80.000000
4685.000000,70.607500,10.685,889.000000,767.000000,658.000000,518.000000,365.000000,226.000000,139.000000,57.000000
4685.000000,70.607500,6.50167,749.000000,634.000000,529.000000,402.000000,267.000000,162.000000,95.000000,37.000000
4685.000000,70.607500,4.60533,591.000000,479.000000,383.000000,274.000000,166.000000,100.000000,60.000000,19.000000
4685.000000,70.607500,3.42178,457.000000,349.000000,273.000000,187.000000,110.000000,66.000000,38.000000,11.000000
4685.000000,70.607500,2.31967,317.000000,225.000000,169.000000,117.000000,69.000000,41.000000,26.000000,0.000000
4685.000000,70.607500,1.51898,195.000000,125.000000,93.000000,66.000000,40.000000,25.000000,19.000000,0.000000
4685.000000,70.607500,0.86933,84.000000,47.000000,35.000000,26.000000,14.000000,10.000000,0.000000,0.000000
4685.000000,43.802240,14053.571,860.000000,761.000000,669.000000,547.000000,394.000000,260.000000,160.000000,69.000000
4685.000000,43.802240,10.685,780.000000,681.000000,589.000000,468.000000,324.000000,202.000000,122.000000,50.000000
4685.000000,43.802240,6.50167,671.000000,577.000000,489.000000,373.000000,242.000000,148.000000,87.000000,34.000000
4685.000000,43.802240,4.60533,537.000000,444.000000,360.000000,257.000000,152.000000,90.000000,54.000000,16.000000
4685.000000,43.802240,3.42178,420.000000,329.000000,261.000000,178.000000,102.000000,61.000000,36.000000,9.000000
4685.000000,43.802240,2.31967,293.000000,213.000000,160.000000,110.000000,62.000000,36.000000,24.000000,0.000000
4685.000000,43.802240,1.51898,179.000000,119.000000,89.000000,62.000000,36.000000,22.000000,17.000000,0.000000
4685.000000,43.802240,0.86933,78.000000,44.000000,33.000000,24.000000,12.000000,8.000000,0.000000,0.000000
4685.000000,32.774030,14053.571,708.000000,625.000000,547.000000,444.000000,315.000000,201.000000,119.000000,48.000000
4685.000000,32.774030,10.685,654.000000,571.000000,493.000000,391.000000,268.000000,163.000000,94.000000,38.000000
4685.000000,32.774030,6.50167,572.000000,494.000000,418.000000,318.000000,206.000000,123.000000,71.000000,27.000000
4685.000000,32.774030,4.60533,464.000000,387.000000,314.000000,223.000000,133.000000,78.000000,46.000000,13.000000
4685.000000,32.774030,3.42178,371.000000,296.000000,236.000000,159.000000,90.000000,53.000000,31.000000,7.000000
4685.000000,32.774030,2.31967,263.000000,197.000000,148.000000,99.000000,56.000000,31.000000,21.000000,0.000000
4685.000000,32.774030,1.51898,162.000000,108.000000,80.000000,54.000000,31.000000,17.000000,14.000000,0.000000
4685.000000,32.774030,0.86933,67.000000,36.000000,26.000000,18.000000,8.000000,0.000000,0.000000,0.000000
4685.000000,26.171680,14053.571,568.000000,503.000000,439.000000,357.000000,249.000000,161.000000,97.000000,37.000000
4685.000000,26.171680,10.685,526.000000,461.000000,397.000000,315.000000,211.000000,129.000000,74.000000,28.000000
4685.000000,26.171680,6.50167,474.000000,409.000000,347.000000,266.000000,165.000000,99.000000,57.000000,19.000000
4685.000000,26.171680,4.60533,397.000000,332.000000,272.000000,198.000000,116.000000,69.000000,42.000000,12.000000
4685.000000,26.171680,3.42178,321.000000,258.000000,208.000000,142.000000,78.000000,46.000000,27.000000,0.000000
4685.000000,26.171680,2.31967,236.000000,179.000000,136.000000,92.000000,50.000000,28.000000,20.000000,0.000000
4685.000000,26.171680,1.51898,150.000000,103.000000,77.000000,52.000000,29.000000,16.000000,13.000000,0.000000
4685.000000,26.171680,0.86933,63.000000,34.000000,25.000000,18.000000,8.000000,0.000000,0.000000,0.000000
4685.000000,21.336070,14053.571,422.000000,373.000000,326.000000,273.000000,194.000000,121.000000,77.000000,28.000000
4685.000000,21.336070,10.685,383.000000,334.000000,287.000000,234.000000,158.000000,90.000000,55.000000,20.000000
4685.000000,21.336070,6.50167,341.000000,292.000000,246.000000,194.000000,119.000000,64.000000,39.000000,12.000000
4685.000000,21.336070,4.60533,286.000000,237.000000,193.000000,146.000000,84.000000,44.000000,31.000000,8.000000
4685.000000,21.336070,3.42178,237.000000,188.000000,151.000000,106.000000,59.000000,30.000000,21.000000,0.000000
4685.000000,21.336070,2.31967,182.000000,137.000000,104.000000,75.000000,40.000000,21.000000,17.000000,0.000000
4685.000000,21.336070,1.51898,118.000000,80.000000,59.000000,42.000000,25.000000,14.000000,11.000000,0.000000
4685.000000,21.336070,0.86933,58.000000,31.000000,22.000000,15.000000,0.000000,0.000000,0.000000,0.000000
4685.000000,16.188390,14053.571,264.000000,227.000000,194.000000,160.000000,118.000000,75.000000,48.000000,20.000000
4685.000000,16.188390,10.685,243.000000,206.000000,173.000000,139.000000,100.000000,58.000000,35.000000,14.000000
4685.000000,16.188390,6.50167,212.000000,175.000000,143.000000,110.000000,72.000000,40.000000,24.000000,8.000000
4685.000000,16.188390,4.60533,181.000000,144.000000,113.000000,81.000000,50.000000,26.000000,19.000000,0.000000
4685.000000,16.188390,3.42178,150.000000,113.000000,88.000000,58.000000,34.000000,17.000000,13.000000,0.000000
4685.000000,16.188390,2.31967,118.000000,83.000000,61.000000,41.000000,20.000000,12.000000,11.000000,0.000000
4685.000000,16.188390,1.51898,82.000000,51.000000,36.000000,24.000000,13.000000,8.000000,8.000000,0.000000
4685.000000,16.188390,0.86933,43.000000,20.000000,14.000000,9.000000,0.000000,0.000000,0.000000,0.000000
4685.000000,10.043970,14053.571,121.000000,102.000000,88.000000,76.000000,55.000000,28.000000,20.000000,0.000000
4685.000000,10.043970,10.685,113.000000,94.000000,80.000000,68.000000,50.000000,23.000000,16.000000,0.000000
4685.000000,10.043970,6.50167,101.000000,82.000000,69.000000,57.000000,39.000000,18.000000,12.000000,0.000000
4685.000000,10.043970,4.60533,83.000000,64.000000,52.000000,40.000000,25.000000,11.000000,10.000000,0.000000
4685.000000,10.043970,3.42178,71.000000,52.000000,43.000000,31.000000,21.000000,10.000000,9.000000,0.000000
4685.000000,10.043970,2.31967,52.000000,34.000000,27.000000,21.000000,11.000000,7.000000,7.000000,0.000000
4685.000000,10.043970,1.51898,42.000000,25.000000,20.000000,14.000000,8.000000,0.000000,0.000000,0.000000
4685.000000,10.043970,0.86933,21.000000,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17701.000000,8300264477917.374023,14053.571,622.000000,529.000000,476.000000,392.000000,289.000000,188.000000,119.000000,50.000000
17701.000000,8300264477917.374023,10.685,526.000000,438.000000,388.000000,306.000000,218.000000,133.000000,83.000000,34.000000
17701.000000,8300264477917.374023,6.50167,432.000000,350.000000,306.000000,235.000000,158.000000,90.000000,51.000000,18.000000
17701.000000,8300264477917.374023,4.60533,321.000000,246.000000,209.000000,151.000000,92.000000,52.000000,35.000000,8.000000
17701.000000,8300264477917.374023,3.42178,231.000000,163.000000,136.000000,97.000000,56.000000,30.000000,21.000000,0.000000
17701.000000,8300264477917.374023,2.31967,165.000000,105.000000,86.000000,65.000000,40.000000,20.000000,16.000000,0.000000
17701.000000,8300264477917.374023,1.51898,101.000000,53.000000,43.000000,33.000000,22.000000,12.000000,12.000000,0.000000
17701.000000,8300264477917.374023,0.86933,51.000000,25.000000,20.000000,14.000000,7.000000,0.000000,0.000000,0.000000
17701.000000,70.607500,14053.571,515.000000,467.000000,421.000000,352.000000,262.000000,169.000000,103.000000,41.000000
17701.000000,70.607500,10.685,456.000000,408.000000,363.000000,295.000000,212.000000,130.000000,80.000000,32.000000
17701.000000,70.607500,6.50167,375.000000,330.000000,288.000000,227.000000,153.000000,88.000000,49.000000,17.000000
17701.000000,70.607500,4.60533,275.000000,231.000000,196.000000,145.000000,89.000000,51.000000,34.000000,7.000000
17701.000000,70.607500,3.42178,199.000000,157.000000,131.000000,93.000000,53.000000,29.000000,20.000000,0.000000
17701.000000,70.607500,2.31967,139.000000,101.000000,83.000000,63.000000,38.000000,19.000000,15.000000,0.000000
17701.000000,70.607500,1.51898,84.000000,52.000000,42.000000,33.000000,22.000000,12.000000,12.000000,0.000000
17701.000000,70.607500,0.86933,42.000000,25.000000,20.000000,14.000000,7.000000,0.000000,0.000000,0.000000
17701.000000,43.802240,14053.571,442.000000,403.000000,370.000000,311.000000,224.000000,146.000000,89.000000,36.000000
17701.000000,43.802240,10.685,401.000000,362.000000,329.000000,270.000000,189.000000,116.000000,71.000000,28.000000
17701.000000,43.802240,6.50167,338.000000,300.000000,270.000000,213.000000,139.000000,80.000000,45.000000,16.000000
17701.000000,43.802240,4.60533,249.000000,212.000000,184.000000,135.000000,79.000000,44.000000,30.000000,0.000000
17701.000000,43.802240,3.42178,184.000000,148.000000,126.000000,89.000000,49.000000,27.000000,20.000000,0.000000
17701.000000,43.802240,2.31967,129.000000,96.000000,79.000000,60.000000,35.000000,17.000000,15.000000,0.000000
17701.000000,43.802240,1.51898,78.000000,50.000000,41.000000,32.000000,21.000000,12.000000,12.000000,0.000000
17701.000000,43.802240,0.86933,42.000000,25.000000,20.000000,14.000000,7.000000,0.000000,0.000000,0.000000
17701.000000,32.774030,14053.571,370.000000,336.000000,308.000000,259.000000,182.000000,115.000000,69.000000,26.000000
17701.000000,32.774030,10.685,342.000000,308.000000,280.000000,231.000000,158.000000,94.000000,56.000000,22.000000
17701.000000,32.774030,6.50167,297.000000,264.000000,237.000000,188.000000,122.000000,68.000000,39.000000,14.000000
17701.000000,32.774030,4.60533,221.000000,189.000000,163.000000,120.000000,70.000000,38.000000,26.000000,0.000000
17701.000000,32.774030,3.42178,168.000000,137.000000,117.000000,82.000000,44.000000,24.000000,18.000000,0.000000
17701.000000,32.774030,2.31967,122.000000,93.000000,76.000000,57.000000,33.000000,16.000000,14.000000,0.000000
17701.000000,32.774030,1.51898,74.000000,48.000000,39.000000,30.000000,20.000000,11.000000,11.000000,0.000000
17701.000000,32.774030,0.86933,42.000000,25.000000,20.000000,14.000000,7.000000,0.000000,0.000000,0.000000
17701.000000,26.171680,14053.571,297.000000,269.000000,245.000000,206.000000,145.000000,94.000000,57.000000,22.000000
17701.000000,26.171680,10.685,273.000000,245.000000,221.000000,182.000000,124.000000,75.000000,44.000000,18.000000
17701.000000,26.171680,6.50167,246.000000,218.000000,195.000000,156.000000,99.000000,57.000000,32.000000,11.000000
17701.000000,26.171680,4.60533,190.000000,162.000000,140.000000,106.000000,63.000000,36.000000,24.000000,0.000000
17701.000000,26.171680,3.42178,146.000000,119.000000,101.000000,72.000000,39.000000,22.000000,16.000000,0.000000
17701.000000,26.171680,2.31967,109.000000,84.000000,69.000000,53.000000,30.000000,15.000000,13.000000,0.000000
17701.000000,26.171680,1.51898,66.000000,44.000000,36.000000,28.000000,18.000000,10.000000,10.000000,0.000000
17701.000000,26.171680,0.86933,38.000000,23.000000,19.000000,14.000000,7.000000,0.000000,0.000000,0.000000
17701.000000,21.336070,14053.571,222.000000,198.000000,181.000000,154.000000,109.000000,71.000000,44.000000,15.000000
17701.000000,21.336070,10.685,200.000000,176.000000,159.000000,132.000000,90.000000,53.000000,32.000000,12.000000
17701.000000,21.336070,6.50167,178.000000,154.000000,137.000000,110.000000,68.000000,37.000000,21.000000,0.000000
17701.000000,21.336070,4.60533,140.000000,116.000000,100.000000,76.000000,43.000000,23.000000,17.000000,0.000000
17701.000000,21.336070,3.42178,114.000000,90.000000,76.000000,53.000000,27.000000,13.000000,11.000000,0.000000
17701.000000,21.336070,2.31967,89.000000,66.000000,54.000000,42.000000,22.000000,10.000000,10.000000,0.000000
17701.000000,21.336070,1.51898,55.000000,35.000000,28.000000,21.000000,14.000000,8.000000,8.000000,0.000000
17701.000000,21.336070,0.86933,35.000000,20.000000,16.000000,11.000000,0.000000,0.000000,0.000000,0.000000
17701.000000,16.188390,14053.571,139.000000,121.000000,112.000000,95.000000,72.000000,51.000000,32.000000,12.000000
17701.000000,16.188390,10.685,126.000000,108.000000,99.000000,82.000000,62.000000,41.000000,24.000000,9.000000
17701.000000,16.188390,6.50167,107.000000,89.000000,80.000000,63.000000,43.000000,27.000000,15.000000,0.000000
17701.000000,16.188390,4.60533,84.000000,66.000000,57.000000,41.000000,25.000000,15.000000,11.000000,0.000000
17701.000000,16.188390,3.42178,68.000000,50.000000,42.000000,27.000000,15.000000,9.000000,8.000000,0.000000
17701.000000,16.188390,2.31967,56.000000,38.000000,31.000000,22.000000,13.000000,8.000000,8.000000,0.000000
