Symbol,Name,Sector,Country,sss_value,sss_value_normalized,ma,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roa_normalized,calculated_roe,calculated_roe_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
TLV:LVPR,LEVINSTEIN PROP,Real Estate,Israel,0.0780918,-0.47921626323116623, ,66747666.6666667,0.0,141179066.6666667,1267522133.3333333,2.0,198078000.0,0.0,447000000.0,0.0,3520153500.0,1.5,447000000.0,3520153500.0,198078000.0,66747666.6666667,1.0,141179066.6666667,198078000.0,3.0,447000000.0,2.0,447000000.0,198078000.0,8.9246571,8.9246571,0.018417283064897212,30.025771,30.025771,30.025771,5.9816706,5.981670600000001e-13,30.025771,0.00030025771,12.4635069,12.4634724,8.914650272496734e-05,47279738.2312668,47280000.0,48664066.6666667,47280000.0,3.3850298,2.6866555,0.0,61571.6821212,10000.0,20525.9189355,0.49819449926087184,0.23827,0.69824,0.7791465809676843,0.0,3.104,9233.0,0.0003362,1.4577077,0.00014577077,14401800,223500000,15.5188935,5,589268079,39494579114,44700000.0,49.469,0.059,4.6798246,-0.010505,4.6798246,-0.010505,38.2717061,62.1141303,0.18174238849008612,0.0416237,2.2901899,0.11074007986550596,0.7845423,0.7845423,2.2109075368543917e-06,29869800.0,1.0,28758000.0,1.0,19.7278884,20.4905793,20.4905793,2.04905793e-12,0.669975,1.0,0.671373,1.0,0.671373,0.8203736,0.03469696101514496,USD,ILS,1.0,0.2942421,100.0,75.0,100.0,50.0,9233.0,6960.0,14890.0,10358.22,-10.8630633,32.658046,-37.9919409,0.5732661,0.5742661,0.00026069525421020516,2.4955312,1.0,2.4923935,1.0,0.0169996,1.0,0.0215223,1.0,0.0151657,0.5,0.0077209,0.25,0.434568,1.0,1.2661317,4.0,2.5023935,0.0315223,0.0177209,1.2761317,1.8892626,0.0024583416614780995,3368896000.0,2.0,2553359700.0,1.5,2553359700.0,2020990133.3333333,2.0,1530159700.0,1.5,1530159700.0,0.2750635,0.3178938098405293,0.3921264,0.30234522678297654,-68456666.6666667,-79138066.6666667,-79138066.6666667,1347905866.6666667,2.0,1023200000.0,1.5,1023200000.0,5.0190663,0.047178440404179046,None
TLV:SLARL,SELLA REAL EST,Real Estate,Israel,0.0062507,-0.3874183611776002, ,291935241.936,4.0,81989580.358,297125947.20596,2.0,230038473.78,3.0,209794617.3,2.0,863998378.8192,1.5,209794617.3,863998378.8192,230038473.78,291935241.936,4.0,81989580.358,230038473.78,3.0,209794617.3,2.0,209794617.3,230038473.78,4.8438135,4.8438135,0.009995889292269897,8.6563306,8.6563306,8.6563306,2.4466588,2.4466588e-13,8.6563306,8.6563306e-05,0.0,100000.0,0.715262166625148,0.0,198511000.0,189797666.6666667,198511000.0,1.368,170.9661209,140.0,49064.0425995,25000.0,16412.1265734,0.39834665652409623,0.31865,0.02637,0.02942554900910552,0.0,1.161,1026.0,0.0011316,1.1534489,0.00011534489000000001,215614000,356500000,1.6534177,2,1262311602,63759928040,178250000.0,1.234,0.239,0.8507279,0.073338,0.8507279,0.073338,1.138182,10.9185612,0.03194708485459034,0.1975845,4.6950479,0.22702483292690095,7.6054012,7.6054012,2.143267333562694e-05,47839999.16112,1.0,79373866.1697,1.5,26.3861126,15.9033655,15.9033655,1.5903365499999999e-12,1.1645948,1.0,1.1888742,1.0,1.1888742,1.0913551,0.04615787899364342,ILS,ILS,0.2942421,0.2942421,12.5,12.5,12.5,12.5,1026.0,823.0,1189.0,1069.377,-4.056287,24.6658566,-13.7089992,1.1092896,1.8632438,0.0008458427479814475,1.8589178,1.0,1.8446556,1.0,0.043749,3.0,0.0233827,1.0,0.0,1.0,0.0,1.0,1.7878679,2.0,0.9330067,1.0,1.8546556,0.0333827,0.01,0.9430067,1.3988312,0.0018201837141831971,2334739974.60864,2.0,1860485030.30856,1.5,1860485030.30856,1079730252.44528,2.0,851061848.34744,1.5,851061848.34744,0.2127634,0.2458929222547683,0.3465092,0.2671725307359764,-8648200.0,-30514800.0,-30514800.0,1255009722.16336,2.0,1009423181.96112,1.5,1009423181.96112,6.2171492,0.0584402328010868,None
TLV:BIG,BIG,Real Estate,Israel,0.0159756,-0.11760177308695159, ,429639936.63566,1.0,191491365.93406,1087549363.5461202,1.0,1915691733.5337,3.0,616915637.1546,2.0,6457668989.374801,1.5,616915637.1546,6457668989.374801,1915691733.5337,429639936.63566,1.0,191491365.93406,1915691733.5337,3.0,616915637.1546,2.0,616915637.1546,1915691733.5337,3.6491905,3.6491905,0.007530616991014007,17.018208,17.018208,17.018208,1.3535876,1.3535876e-13,17.018208,0.00017018208,6.3535697,6.3535785,4.544474323732958e-05,1246431458.9913397,1246428000.0,862591800.0,1246428000.0,0.48305,0.0099836,0.025,15785.079386,25000.0,5261.8584732,0.12771311021323553,0.25985,0.48527,0.541499285841814,0.0,27.735,47660.0,0.0005819,1.5508716,0.00015508716,21151400,1048313024,49.5623469,10000000,7919311084,293755442360,104.8313024,9.682,2.923,0.6119206,1.6002774,0.6119206,1.6002774,7.4144802,27.4795431,0.08040356958214169,2.5923193,16.3506812,0.7906225339407125,2.2952665,2.2952665,6.468257994424775e-06,121639899.91754,1.0,177774897.7359,1.0,65.1045511,44.5468465,44.5468465,4.4546846500000004e-12,2.4171096,1.0,2.8306409,1.0,2.8306409,1.6834509,0.07120003648119673,ILS,ILS,0.2942421,0.2942421,473.153,473.313,686.324,688.715,47660.0,38500.0,52370.0,48494.9,-1.7216243,23.7922078,-8.9936987,1.3208363,5.3099942,0.0024105380551345712,0.5014555,0.3333333,1.4599821,1.0,1.6677926,1.0,0.9769453,1.0,2.2523855,3.0,1.0759559,1.0,0.6609177,1.0,0.8432695,1.0,1.4699821,0.9869453,1.0859559,0.8532695,1.1616258,0.0015115278835180596,11824546028.029202,2.0,7834024545.90096,1.0,7834024545.90096,1582156504.26742,1.0,2847024886.45584,1.5,2847024886.45584,0.1787482,0.20658119416111878,0.3166878,0.24417903183871814,-617708533.3333334,-474510933.3333333,-474510933.3333333,7940893786.6406,2.0,5365691282.2236805,1.0,5365691282.2236805,5.8905963,0.055370686473025385,None
TLV:SLCL,SILVER CASTLE,Financial Services,Israel,308.7394144,-0.08506633296516686, ,92215.47414,1.0,-1656014.15494,-226992165.70256,0.125,150946.1973,1.0,-2980083.9888,0.25,-466715049.336,0.25,-2980083.9888,-466715049.336,150946.1973,92215.47414,1.0,-1656014.15494,150946.1973,1.0,-2980083.9888,0.25,-2980083.9888,150946.1973,6.4430193,6.4430193,0.013296075010063512,90162.2065099,90162.2065099,90162.2065099,21.8968577,2.1896857700000003e-12,90162.2065099,0.901622065099,-0.6882323,139808.8766135,1.0,-4452758.657546,-4103000.0,-4364066.6666667,-4103000.0,0.0,-1398.062297,0.025,124999.8993372,0.025,41200.6133467,1.0,0.01,0.53755,0.5998370826638101,0.0,0.0,197.0,0.0,10000.0,1.0,100000000,-2532000,-0.02532,14,3305247,3305247,-180857.1428571,1.927045,2.9371138,1.927045,2.9371138,1.927045,2.9371138,1.927045,14.1318047,0.04134885133944192,2.9371138,17.3880097,0.8407816237772214,46787.8049207,46787.8049207,0.13185204995581323,-2409882.03128,0.5,-2270960.5278,0.5,72910.7911674,145544.02695,145544.02695,1.4554402695e-08,5.8022573,1.0,1.2672996,1.0,1.2672996,1.126744,0.04765462058024355,ILS,ILS,0.2942421,0.2942421,0.0,0.0,0.0,0.0,197.0,180.0,1204.0,539.485,-63.4836928,9.4444444,-83.6378738,0.0332031,0.0342031,1.552692357998682e-05,1.694382,1.0,1.8015109,1.0,0.2390835,1.0,0.2943476,1.0,9.4417699,6.0,1.8463808,1.0,0.3548252,0.5,0.3936193,1.0,1.8115109,0.3043476,1.8563808,0.4036193,1.1075651,0.0014411831516323657,2251050.1457,1.0,1815356.06016,1.0,1815356.06016,691527.78342,1.0,802692.4488,1.0,802692.4488,1e-06,1.1557106262391384e-06,1e-06,7.710402227010896e-07,-2134600.0,-1740400.0,-1740400.0,1559522.36228,1.0,1012663.61136,1.0,1012663.61136,1e-05,9.399844031583932e-08,None
TLV:ORBI,ORBIT,Technology,Israel,0.0428565,-0.04205376899677882, ,212102933.3333333,4.0,5458200.0,4614400.0,0.5,164367000.0,3.0,14554000.0,2.0,59703000.0,1.5,14554000.0,59703000.0,164367000.0,212102933.3333333,4.0,5458200.0,164367000.0,3.0,14554000.0,2.0,14554000.0,164367000.0,1.9261088,1.9261088,0.003974795959767406,67.870034,67.870034,67.870034,1.8886847,1.8886847e-13,22.6233447,0.000226233447,13.3268132,12.7753492,9.137723948184853e-05,8633491.6541553,9348000.0,8061133.3333333,9348000.0,0.13282,1663.8043863,14000.0,4097.1035226,25000.0,1920.3479097,0.046609692276676065,0.49079,0.12572,0.14028744866988038,0.0,0.277,1878.0,0.0001475,8.655617,0.0008655617,18706400,7277000,0.3890112,188,105534811,10347915211,38707.4468085,0.773,0.002,0.9220862,0.0536326,0.9220862,0.0536326,0.8102716,9.2515085,0.027069384112850304,0.0149081,1.470989,0.07112835461429673,83.7620843,83.7620843,0.00023604874266371984,9370933.3333333,1.0,5004000.0,0.5,11.2619317,21.0900902,21.0900902,2.1090090199999997e-12,0.7766457,1.0,1.4252808,2.0,1.4252808,1.1948513,0.050535157366101584,USD,ILS,1.0,0.2942421,4.0,5.514,3.85,9.134,1878.0,1675.0,2195.0,1943.17,-3.3537982,12.119403,-14.4419134,0.7807692,0.7817692,0.0003548938729409741,2.2958657,1.0,4.8263027,2.0,0.2980624,1.0,0.10623,1.0,4.4355891,1.0,8.7712041,2.0,7.0325826,3.0,4.9212407,2.0,4.8363027,0.11623,8.7812041,4.9312407,4.8837717,0.006354849471565107,135983466.6666667,2.0,106579800.0,1.5,106579800.0,76826666.6666667,2.0,62126500.0,1.5,62126500.0,0.236555,0.2733891271899994,0.334264,0.25773098900095703,28479600.0,31216466.6666667,31216466.6666667,59156800.0,2.0,29635533.3333333,1.0,29635533.3333333,14.5756223,0.13700857628327665,None
TLV:GOLD,GOLD,Industrials,Israel,0.0556223,-0.010455380004079936, ,157523666.6666667,0.0,33155133.3333333,703421733.3333334,2.0,526278000.0,0.0,52902000.0,0.0,2185305000.0,1.5,52902000.0,2185305000.0,526278000.0,157523666.6666667,1.0,33155133.3333333,526278000.0,3.0,52902000.0,2.0,52902000.0,526278000.0,1.1048791,1.1048791,0.002280073162383894,27.495847,27.495847,27.495847,1.0107125,1.0107125e-13,27.495847,0.00027495847,5.4014022,5.185833,3.709230147336191e-05,38994472.4900583,42107000.0,38172600.0,42107000.0,0.15078,0.1943873,0.0,1655.7351791,10000.0,552.0277821,0.013398533110532324,0.01,0.88897,0.9919768791287271,0.0,5.419,14570.0,0.0003719,1.0239142,0.00010239142,4044180,26451000,6.5405101,203,193812817,17730523885,130300.4926108,1.051,0.261,0.0204439,0.1578236,0.0204439,0.1578236,0.793361,9.1570813,0.026793095532722973,0.2352059,5.0998032,0.2465964126670731,34.6574233,34.6574233,9.766759342603067e-05,28495533.3333333,1.0,35124000.0,1.0,6.8015157,5.5179597,5.5179597,5.5179597e-13,0.7580954,2.0,0.1830483,0.5,0.1830483,0.4288415,0.01813746420798559,USD,ILS,1.0,0.2942421,49.0,50.0,40.0,79.0,14570.0,11500.0,18690.0,13880.0,4.9711816,26.6956522,-22.0438737,0.8539638,0.8549638,0.0003881214739674221,3.654217,1.0,7.468669,2.0,0.1891609,2.0,0.094984,1.0,0.025681,1.0,0.0208722,1.0,2.1684497,1.0,2.2080977,1.0,7.478669,0.104984,0.0308722,2.2180977,4.8483833,0.006308801464235131,725514533.3333334,1.0,797772133.3333334,1.0,797772133.3333334,1054963866.6666666,2.0,583997533.3333334,1.0,583997533.3333334,0.1663122,0.19220877681320883,0.190586,0.14694947188370985,63490666.6666667,68606933.3333333,68606933.3333333,198032600.0,1.0,213774600.0,1.0,213774600.0,7.3839902,0.06940835621074423,None
TLV:ELCRE,ELECTRA REAL E.,Real Estate,Israel,0.0344702,-0.008414958105211383, ,484207467.5550401,4.0,76489214.702,117872894.8565,1.0,567465898.3128,3.0,243095172.7254,2.0,703023086.6617501,1.5,243095172.7254,703023086.6617501,567465898.3128,484207467.5550401,4.0,76489214.702,567465898.3128,3.0,243095172.7254,2.0,243095172.7254,567465898.3128,1.6665873,1.6665873,0.003439236904291009,11.824003,11.824003,11.824003,1.4908669,1.4908669e-13,11.824003,0.00011824003,1.9728933,1.9729114,1.4111488825234542e-05,543053964.8023863,543044000.0,342348533.3333333,543044000.0,0.64258,883.8530015,1400.0,1672.3746322,2500.0,852.2910713,0.020686368528740968,0.18585,0.59689,0.6660529369755401,0.0,4.841,5990.0,0.0008082,5.133632,0.0005133632,56904700,413087008,7.2592775,12,1071407177,95841273952,34423917.3333333,5.558,3.812,2.5509516,1.8509515,2.5509516,1.8509515,4.8062379,22.1731337,0.06487731953236445,3.3217379,18.4756354,0.8933727896372128,2.4601369,2.4601369,6.932876932070582e-06,5308696.35206,1.0,3748350.1119,0.5,201.8211453,285.8343393,285.8343393,2.858343393e-11,0.6173129,0.5,2.408533,2.0,2.408533,1.5529449,0.0656804029944018,ILS,ILS,0.2942421,0.2942421,35.1465,21.439,13.7522,75.0,5990.0,55.56,7309.0,5675.495,5.541455,10681.137509,-18.0462444,1.6363105,19.1952731,0.00871393348908949,5.5937407,3.0,1.8734889,1.0,0.1830108,0.5,1.7902272,1.0,0.6313676,1.0,0.0328505,0.125,0.5382338,0.5,1.2679537,1.0,1.8834889,1.8002272,0.0428505,1.2779537,1.5807213,0.002056862305417903,383668884.82918,1.0,440596394.31968,1.0,440596394.31968,175200024.35108,1.0,300270973.50795,1.5,300270973.50795,0.6517412,0.7532242303978476,0.909586,0.7013273920057933,-9190666.6666667,47751733.3333333,47751733.3333333,203654745.86386,1.0,235567184.7583,1.0,235567184.7583,15.8691905,0.1491679156074934,None
TLV:LAPD,LAPIDOTH CAP.,Energy,Israel,0.0024969,-0.005368375682855863, ,1526672232.6612802,1.0,46861193.0074,330508655.02568,2.0,5639509704.5883,3.0,111806113.158,2.0,1042747365.02715,1.5,111806113.158,1042747365.02715,5639509704.5883,1526672232.6612802,1.0,46861193.0074,5639509704.5883,3.0,111806113.158,2.0,111806113.158,5639509704.5883,0.2721739,0.2721739,0.0005616690594394969,23.622046,23.622046,23.622046,0.1346143,1.346143e-14,23.622046,0.00023622046000000002,3.8678124,3.7840402,2.7065807920486584e-05,469972898.0981362,490331000.0,373442533.3333333,490331000.0,0.02974,0.2989741,10.0,1039.5484519,25000.0,346.626722,0.008413144704501427,4e-05,0.77303,0.862602660239243,0.0,2.413,5572.0,0.0004331,2.6866516,0.00026866516,51277500,186380000,3.6347326,34,1739025685,86001594560,5481764.7058824,1.611,0.135,3.3861619,0.9349806,3.3861619,0.9349806,2.0547905,14.5845404,0.042673530073174926,0.3349952,6.0378766,0.29195611110767256,11.496085,11.496085,3.239695421243535e-05,120199506.37348,1.0,98949498.8406,0.5,14.4678272,17.5748812,17.5748812,1.7574881200000001e-12,8.7670072,2.0,4.5482833,1.0,4.5482833,2.1336705,0.0902416681346948,ILS,ILS,0.2942421,0.2942421,39.3662,40.3922,42.0439,24.2584,5572.0,3356.0,6751.0,4685.385,18.9229914,66.0309893,-17.4640794,1.3054492,4.949483,0.0022468795021926054,3.3092092,2.0,2.8821244,2.0,9.5362286,2.0,0.9565004,1.0,7.1581754,1.0,4.6339332,0.5,5.3834475,2.0,2.8155291,2.0,2.8921244,0.9665004,4.6439332,2.8255291,2.8588267,0.0037199554892771137,3631235792.79344,2.0,2204320616.22428,1.0,2204320616.22428,557276608.24804,2.0,508752711.9819601,1.5,508752711.9819601,0.1507213,0.17419020801057708,0.3197651,0.2465517539160362,1238600000.0,1402035200.0,1402035200.0,1269069002.02416,1.0,1529607434.92176,1.0,1529607434.92176,6.1985685,0.05826557711908916,None
TLV:MTRX,MATRIX,Technology,Israel,0.0053133,-0.003937003707664182, ,4759500377.29128,4.0,53150715.9756,272635157.18368,2.0,1282939103.8308,1.0,57477546.0561,1.0,839568928.4667001,1.5,57477546.0561,839568928.4667001,1282939103.8308,4759500377.29128,4.0,53150715.9756,1282939103.8308,1.0,57477546.0561,1.0,57477546.0561,1282939103.8308,0.3892823,0.3892823,0.0008033386863966165,25.64935,25.64935,25.64935,0.3337082,3.337082e-14,8.5497833,8.549783299999999e-05,4.3783224,4.1517291,2.9695747513066758e-05,432375166.6666666,477129000.0,432093200.0,477129000.0,0.0448,626.6059095,14000.0,0.4523169,10.0,209.0353422,0.005073597823434899,0.20503,0.48708,0.5435190144617033,0.0,3.08,7968.0,0.0003865,6.1226074,0.00061226074,62594500,195340992,3.1207373,10820,1697131185,145501702377,18053.6961183,0.023,0.107,0.1210425,0.1148284,0.1210425,0.1148284,0.0475106,2.429693,0.0071091425893737865,0.1089571,3.5508652,0.1716989040252277,539.8656384,539.8656384,0.001521387704432594,89172991.20986,1.0,32251876.581,0.5,19.031897,52.6211608,52.6211608,5.26211608e-12,6.0695138,2.0,3.0215356,1.0,3.0215356,1.7392565,0.07356028396798418,ILS,ILS,0.2942421,0.2942421,52.0,60.0,64.0,50.0,7968.0,7320.0,9699.0,8685.665,-8.2626373,8.852459,-17.8472007,0.5447667,0.5457667,0.00024775759634072916,1.3484632,1.0,1.3525116,1.0,0.0427791,3.0,0.0170269,1.0,0.2977799,0.5,0.1444842,0.25,1.1797686,1.0,0.5757331,0.5,1.3625116,0.0270269,0.1544842,0.5857331,0.9741223,0.0012675450376590674,1908452612.84424,2.0,1472428544.59716,1.5,1472428544.59716,466029700.63668,2.0,360297038.66478,1.5,360297038.66478,0.1390359,0.16068526705872221,0.2595282,0.2001066811252129,294393533.3333333,268385333.3333333,268385333.3333333,1417281101.73096,2.0,1089047153.91582,1.5,1089047153.91582,9.1115367,0.08564702386805295,None
TLV:SPNS,SAPIENS,Technology,Israel,0.2475496,-0.0030275287070842677, ,1642919200.0,0.0,38583133.3333333,105272266.6666667,2.0,1383105000.0,0.0,94344000.0,0.0,71559000.0,1.0,94344000.0,71559000.0,1383105000.0,1642919200.0,4.0,38583133.3333333,1383105000.0,3.0,94344000.0,2.0,94344000.0,1383105000.0,2.6546522,2.6546522,0.005478247562727327,33.7849485,33.7849485,33.7849485,3.0164561,3.0164561e-13,11.2616495,0.00011261649500000001,15.5954198,15.5954458,0.00011154832352393065,78478261.9146447,78478000.0,68143666.6666667,78478000.0,0.10232,0.0979937,0.0,1092.6597268,10000.0,364.2876802,0.008841802357031608,0.22555,0.47349,0.5283543117300482,0.0,0.751,8582.0,8.75e-05,3.5575568,0.00035575568,54811000,47171000,0.8606119,4044,1223905523,139069186888,11664.4411474,0.643,0.173,0.4377361,0.1845437,0.4377361,0.1845437,0.591684,7.9421,0.023238129820954974,0.1758859,4.4438756,0.21487962149181308,57.0996471,57.0996471,0.00016091170625868865,69158000.0,1.0,80542000.0,1.0,17.6972371,15.195867,15.195867,1.5195867e-12,1.6516874,2.0,0.7753523,1.0,0.7753523,0.8815409,0.03728397676443489,USD,ILS,1.0,0.2942421,37.0,37.0,14.0,22.0,8582.0,7502.0,11900.0,9601.33,-10.61655,14.396161,-27.8823529,0.4911323,0.4921323,0.00022340959191836845,4.4633824,2.0,2.2954692,1.0,0.0304151,0.0833333,0.0047458,1.0,0.7366777,2.0,0.3800369,1.0,1.8423903,1.0,1.8874354,1.0,2.3054692,0.0147458,0.3900369,1.8974354,2.1014523,0.0027344466241479475,1314706000.0,2.0,707002733.3333334,1.0,707002733.3333334,723710133.3333334,2.0,397619800.0,1.0,397619800.0,0.2334422,0.2697916311526422,0.3372719,0.2600502008868196,120870533.3333333,134510533.3333333,134510533.3333333,293293533.3333333,1.0,308042933.3333333,1.0,308042933.3333333,16.5399167,0.15547263727539037,None
