Symbol,Name,Sector,Country,sss_value,sss_value_normalized,ma,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roa_normalized,calculated_roe,calculated_roe_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
TLV:NVMI,NOVA LTD,Technology,Israel,0.2147666,-0.15773459358137026, ,251937600.0,1.0,45276600.0,417202666.6666667,2.0,1112685000.0,3.0,169064000.0,2.0,241620000.0,1.0,169064000.0,241620000.0,1112685000.0,251937600.0,1.0,45276600.0,1112685000.0,3.0,169064000.0,2.0,169064000.0,1112685000.0,10.6154395,10.6154395,0.017467471548648077,36.7666602,29.5889018,35.8694404,8.0941487,8.0941487e-13,5.1242058,0.0005629350753028557,36.4371305,36.5178398,0.00036517839799999995,107577574.9766176,107101000.0,59304666.6666667,107101000.0,0.22791,1.7598363,10.0,6148.222096,25000.0,2050.0709474,0.18869230365526618,0.84908,0.00512,0.005710270680213689,3.56,2.865,36310.0,7.89e-05,6.6761622,0.00066761622,28499900,84532000,2.9660455,713,3937183157,300207943086,118558.2047686,1.183,0.622,0.130357,0.1019461,0.130357,0.1019461,0.9198392,9.840825,0.06701376090185115,0.4919865,7.264175,0.2737538169299851,38.995336,38.995336,0.0002209879477273242,52056733.3333333,1.0,118078000.0,1.0,75.6325437,33.3439181,33.3439181,3.3343918100000002e-12,1.0450232,2.0,0.7353606,1.0,0.7353606,0.8585317,0.0018573768831193708,USD,ILS,1.0,0.3098132,0.0,0.0,0.0,0.0,36310.0,25930.0,46500.0,35520.05,2.2239552,40.0308523,-21.9139785,1.0092368,1.0567162,0.012927303449135556,7.3024852,2.0,2.3603504,1.0,1.007103,1.0,0.0530742,0.25,0.3956718,0.5,1.2061741,2.0,46.2894378,6.0,0.8277737,0.25,2.3703504,0.0630742,1.2161741,0.8377737,1.604062,0.00044131638410432666,1039760666.6666666,2.0,1110960800.0,1.5,1110960800.0,669156800.0,2.0,640420800.0,1.5,640420800.0,0.2521782,0.3042187031779971,0.3639889,0.08068533643375454,377047466.6666667,329782066.6666667,329782066.6666667,185301933.3333333,1.0,470540000.0,1.5,470540000.0,19.615967,0.19009799121178494,None
TLV:ENRG,ENERGIXS-RENEWABLE,Technology,Israel,0.5328763,-0.10079930869342778, ,290200619.9534934,4.0,19596655.6480267,55414593.4385067,2.0,79796417.2316,1.0,21512499.1684,1.0,129019848.2608,1.0,21512499.1684,129019848.2608,79796417.2316,290200619.9534934,4.0,19596655.6480267,79796417.2316,1.0,21512499.1684,1.0,21512499.1684,79796417.2316,9.0549104,9.0549104,0.01489965533575483,80.6338,80.6338,80.6338,6.7231044,6.723104400000001e-13,11.5191143,0.001265467026303413,13.2287138,13.0640001,0.000130640001,180804524.0520855,185307000.0,174350066.6666667,185307000.0,0.26959,3944.9480033,14000.0,2.695649,10.0,1315.9720808,0.12112449268504086,0.21097,0.52536,0.5859273055775516,0.0,0.142,1173.0,0.0001211,3.7115073,0.00037115073,488144000,69437000,0.142247,66,2332249341,173162308765,1052075.7575758,-0.207,0.044,0.5371832,0.2182625,0.5371832,0.2182625,-0.0209542,0.2479046,0.001688173460138662,0.0875656,3.2091489,0.12093827041221655,-3848.0960398,25.9868774,0.0001472685529486804,45453624.0116,1.0,51947928.31,1.0,51.3105257,44.8959067,44.8959067,4.489590669999999e-12,1.4322183,1.0,1.572167,1.0,1.572167,1.2548608,0.0027148088316979796,ILS,ILS,0.3098132,0.3098132,5.0,5.0,4.0,4.0,1173.0,1094.0,1560.0,1300.215,-9.7841511,7.2212066,-24.8076923,0.3390558,0.3400558,0.004160061628882524,1.7054298,1.0,1.6442666,1.0,1.5244193,1.0,0.3784244,1.0,0.874897,1.0,0.2039015,0.5,2.6459614,1.0,0.5405132,0.25,1.6542666,0.3884244,0.2139015,0.5505132,1.1023899,0.00030329421465076175,1886721492.6576,2.0,1228521056.63992,1.0,1228521056.63992,774253218.0261867,2.0,478037058.43936,1.0,478037058.43936,0.1175109,0.14176091988633155,0.1450017,0.032142493762766795,464285666.6666667,336144333.3333333,336144333.3333333,1107921001.71552,2.0,749438089.4915733,1.0,749438089.4915733,11.8177707,0.1145258080150466,None
TLV:NICE,NICE LTD,Technology,Israel,1.3426376,-0.029597895409598993, ,6320257600.0,4.0,185264466.6666667,2621381066.6666665,2.0,5508111000.0,3.0,199001000.0,1.0,1454388000.0,1.0,199001000.0,1454388000.0,5508111000.0,6320257600.0,4.0,185264466.6666667,5508111000.0,3.0,199001000.0,1.0,199001000.0,5508111000.0,9.622798,9.622798,0.01583410185545192,75.4825132,31.2308931,69.9510607,7.7305798,7.7305798e-13,9.9930087,0.0010978120951029313,39.7886896,39.788697,0.00039788697,444037165.0886099,444037000.0,405091200.0,444037000.0,0.10839,1659.6342487,14000.0,1.2639507,12.5,553.6698631,0.050960793364411575,0.10954,1.23e-05,1.3718033079419605e-05,7.2,2.979,74390.0,4e-05,5.1704393,0.00051704393,63121400,199000992,3.1526708,6383,17667663523,1419363084082,31176.7181576,-0.073,0.197,0.0967364,0.0645473,0.0967364,0.0645473,-0.0305659,0.2469434,0.0016816279086245504,0.1638868,4.2982937,0.1619831992843108,-2288.5319967,43.6961337,0.0002476275344821178,435130666.6666667,1.0,516027000.0,1.0,40.603122,34.2378665,34.2378665,3.4237866500000004e-12,0.6223388,1.0,1.2036991,2.0,1.2036991,1.0981322,0.002375736810753776,USD,ILS,1.0,0.3098132,16.0,16.0,16.0,16.0,74390.0,68860.0,99480.0,86222.15,-13.7228659,8.0307871,-25.22115,0.3612018,0.3622018,0.004430984003484669,2.6167992,1.0,2.6792141,1.0,0.0124924,0.5,0.0223017,1.0,20.4809481,12.0,4.4557043,2.0,1.5120295,1.0,1.9534614,1.0,2.6892141,0.0323017,4.4657043,1.9634614,2.3263377,0.0006400319575986312,7675036533.333333,2.0,4338776333.333333,1.0,4338776333.333333,4709750800.0,2.0,4042226800.0,1.5,4042226800.0,0.1458657,0.1759671299586989,0.1492305,0.03307989089413827,504283866.6666667,961318266.6666666,961318266.6666666,2939073466.6666665,2.0,1620255266.6666667,1.0,1620255266.6666667,22.9771541,0.2226711962848239,None
TLV:SPNS,SAPIENS INTL CP NV,Technology,Israel,0.1655088,-0.02243534906212727, ,1390540800.0,0.0,26874000.0,14040466.6666667,0.5,1330413000.0,0.0,83654000.0,0.0,44643000.0,1.0,83654000.0,44643000.0,1330413000.0,1390540800.0,4.0,26874000.0,1330413000.0,3.0,83654000.0,2.0,83654000.0,1330413000.0,3.6997892,3.6997892,0.006087921521006778,33.8278062,33.8278062,33.8278062,3.1399032,3.1399032e-13,4.8325437,0.0005308936560791217,21.6224829,21.6224887,0.00021622488700000003,75884041.2654746,75884000.0,54619933.3333333,75884000.0,0.09431,0.0838402,0.0,1017.4003985,10000.0,339.1938496,0.031220026286355583,0.24974,0.47271,0.5272074322741822,0.0,0.751,8253.0,9.1e-05,3.5620701,0.00035620701,54811000,41826000,0.763095,3438,1640802273,139245608846,12165.7940663,0.421,0.207,5.8738913,0.1467714,5.8738913,0.1467714,1.7842228,13.6074804,0.09266382015758089,0.1919429,4.6311283,0.17452622614646168,18.9594068,18.9594068,0.00010744362861393155,53021066.6666667,1.0,74186000.0,1.0,30.9462328,22.1174113,22.1174113,2.21174113e-12,0.9054973,1.0,0.8050258,1.0,0.8050258,0.8982323,0.0019432665208415061,USD,ILS,1.0,0.3098132,37.0,37.0,14.0,22.0,8253.0,7901.0,11900.0,9787.875,-15.6813915,4.4551323,-30.6470588,0.176044,0.177044,0.002165862046828425,2.1177595,1.0,2.2442851,1.0,1.0854514,1.0,0.2713629,1.0,0.7522339,2.0,1.5862194,4.0,0.8486472,0.5,1.7860622,1.0,2.2542851,0.2813629,1.5962194,1.7960622,2.0251737,0.0005571744324516011,1153909466.6666667,2.0,698957000.0,1.0,698957000.0,606790266.6666666,2.0,387034400.0,1.0,387034400.0,0.219684,0.265018869945757,0.316141,0.0700789033553045,87234666.6666667,118633200.0,118633200.0,542859466.6666666,2.0,311499066.6666667,1.0,311499066.6666667,16.4549517,0.15946464753213263,None
TLV:SRAC,S.R ACCORD LTD,Financial Services,Israel,0.3349657,-0.011325407140730426, ,101674578.5928533,4.0,15440883.3458667,-81236325.7141333,0.5,33593974.7156,1.0,19911694.364,1.0,-343379601.3408,0.375,19911694.364,-343379601.3408,33593974.7156,101674578.5928533,4.0,15440883.3458667,33593974.7156,1.0,19911694.364,1.0,19911694.364,33593974.7156,4.2416525,4.2416525,0.0069795456290813,11.4761,11.4761,11.4761,2.1105907,2.1105907e-13,11.4761,0.001260741560708413,0.0,100000.0,1.0,0.0,1598000.0,702866.6666667,1598000.0,0.59308,855.6622666,1400.0,63.8825399,100.0,306.7136288,0.02823048697613976,0.1,0.63807,0.7116313306492087,0.0,4.749,5780.0,0.0008216,2.7476685,0.00027476685,13545800,64270000,4.7446441,37,459638466,22871838122,1737027.027027,0.028,0.195,0.3394522,0.2531472,0.3394522,0.2531472,0.1058631,3.5036604,0.02385912363311858,0.2095368,4.8275188,0.18192729357446116,108.40514,108.40514,0.0006143357608636393,-52467774.2053867,0.5,-119100868.8496,0.5,11415.0093991,385923.6892214,385923.6892214,3.859236892214e-08,6.0884821,2.0,5.6774654,2.0,5.6774654,2.3837433,0.0051570718946204125,ILS,ILS,0.3098132,0.3098132,73.8238,73.8238,59.059,59.059,5780.0,4950.0,7297.0,5943.7,-2.7541767,16.7676768,-20.7893655,0.7072859,0.7082859,0.00866479264540856,2.7238776,2.0,0.6769965,0.5,0.0312818,0.1666667,0.0478214,1.0,6.5215385,1.0,70.6613546,1.0,3.1102636,2.0,1.607792,1.0,0.6869965,0.0578214,70.6713546,1.617792,1.1523943,0.00031705163861399166,442710628.9635733,2.0,470613438.46624,1.5,470613438.46624,115826804.2604267,2.0,122427673.97252,1.5,122427673.97252,0.1423101,0.17167778210460333,0.2626405,0.05821945972426497,239075866.6666667,365366600.0,365366600.0,163441912.3515733,1.0,348185764.49372,1.5,348185764.49372,6.2765184,0.060825629429525775,None
TLV:ASPF,ALTSHULER SHAHM,Financial Services,Israel,0.1039343,-0.00010653963161398605, ,3055178133.333333,0.0,105057200.0,87898866.6666667,1.0,3884241000.0,0.0,463048000.0,0.0,989025000.0,1.5,463048000.0,989025000.0,3884241000.0,3055178133.333333,4.0,105057200.0,3884241000.0,3.0,463048000.0,2.0,463048000.0,3884241000.0,0.8588022,0.8588022,0.0014131400771881723,11.68685,11.68685,11.68685,0.6359569,6.359569000000001e-14,11.68685,0.0012838941372735613,3.0761353,3.0578792,3.0578792e-05,365746778.5275456,370088000.0,185233000.0,370088000.0,0.17882,0.1441119,0.0,183.9126897,1000.0,61.4128738,0.005652553949954162,0.0302,0.69962,0.7802772604084182,0.0,1.156,1434.0,0.0008061,5.8662616,0.0005866261599999999,196724000,192798000,0.9800431,951,1111732378,82340330891,202731.8611987,0.977,0.696,0.7439338,0.3160708,0.7439338,0.3160708,0.9187335,9.8350585,0.06697449235960591,0.6010177,8.0025332,0.3015791894618354,12.72061,12.72061,7.208814658603474e-05,191098400.0,2.0,177331000.0,1.0,5.8175912,6.26925,6.26925,6.269250000000001e-13,1.574585,1.0,6.0382028,2.0,6.0382028,2.4582755,0.00531831740870921,USD,ILS,1.0,0.3098132,20.8211,17.2129,0.0,0.0,1434.0,1314.0,2349.0,1799.53,-20.312526,9.1324201,-38.9527458,0.2318841,0.2328841,0.002848980103814846,1.6358858,1.0,1.4034558,1.0,0.0038442,0.1666667,8.4166901,2.0,96.3518231,6.0,0.5971034,0.25,1.7859364,2.0,13.3088809,1.0,1.4134558,8.4266901,0.6071034,13.3188809,7.3661683,0.0020266116639256555,1260298533.3333333,2.0,1576574866.6666667,1.0,1576574866.6666667,490330933.3333333,2.0,588887400.0,1.5,588887400.0,0.393705,0.4749515403579427,0.8863099,0.19646811335748796,-44909200.0,587480000.0,587480000.0,769967600.0,2.0,1183983266.6666667,1.0,1183983266.6666667,6.8030731,0.06592846176672965,None
TLV:SPNTC,SPUNTECH INDUSTRIE,Consumer Cyclical,Israel,0.9348127,0.0024047875154818996, ,208501330.0474933,1.0,18457389.8947733,120630106.8048,2.0,209248145.0932,1.0,3147469.7521,0.125,275647000.304,1.0,3147469.7521,275647000.304,209248145.0932,208501330.0474933,1.0,18457389.8947733,209248145.0932,1.0,3147469.7521,0.125,3147469.7521,209248145.0932,0.3349081,0.3349081,0.0005510838913604834,5.3380164,5.3380164,5.3380164,0.1967183,1.9671830000000002e-14,5.3380164,0.0005864238833073174,1.7665549,1.7665206,1.7665206e-05,128033030.1648544,128038000.0,107751333.3333333,128038000.0,0.12033,1.0052085,10.0,7.93e-05,0.00125,0.3762059,3.462668353489526e-05,0.06085,0.69773,0.7781693675206048,0.0,1.21,660.5,0.0018319,1.8354646,0.00018354645999999999,66395900,81274000,1.2240816,402,226168593,13286373721,202174.1293532,1.3229763,-0.182,1.3229763,0.1046195,1.3229763,0.1046195,1.3229763,11.7520707,0.08002890570571579,-0.1103451,0.2389655,0.009005526125070273,4.0348542,4.0348542,2.2865661396967432e-05,30231386.16808,1.0,6612756.2118667,0.3333333,7.4812512,34.2018647,34.2018647,3.4201864700000003e-12,1.5147793,1.0,1.3386268,1.0,1.3386268,1.1579904,0.002505236090681513,ILS,ILS,0.3098132,0.3098132,60.0,45.2714,25.0,38.0,660.5,643.0,975.0,804.5195,-17.9013063,2.7216174,-32.2564103,0.1054217,0.1064217,0.0013019064243293224,5.0250036,3.0,1.7480972,1.0,0.0,1.0,0.0,1.0,0.0079437,1.0,0.0019859,1.0,0.9695961,1.0,2.6979284,2.0,1.7580972,0.01,0.0119859,2.7079284,2.2330128,0.0006143560127692557,186918916.36696,1.0,194492465.2746667,1.0,194492465.2746667,149701573.0062933,2.0,83207109.4419733,1.0,83207109.4419733,0.116183,0.14015898912486977,0.1378269,0.030552057483405247,-14053066.6666667,59303200.0,59303200.0,112068129.8638133,1.0,111285355.8326933,1.0,111285355.8326933,8.7881955,0.08516624803286262,None
TLV:ONE,ONE SOFTWARE TECHN,Technology,Israel,6.3213495,0.002421353462833516, ,6879664000.0,0.0,85115666.6666667,643852666.6666666,2.0,2571411000.0,0.0,125871000.0,0.0,2212323000.0,1.5,125871000.0,2212323000.0,2571411000.0,6879664000.0,4.0,85115666.6666667,2571411000.0,1.0,125871000.0,1.0,125871000.0,2571411000.0,0.5712955,0.5712955,0.0009400541439778048,31.29745,31.29745,31.29745,0.4779629,4.779629e-14,4.4710643,0.0004911822468965649,5.9992228,5.7762022,5.7762022e-05,264523705.7426152,284191000.0,172068066.6666667,284191000.0,0.04895,0.0497129,0.0,0.4777357,10.0,0.1931329,1.7776307624299813e-05,0.31471,0.48705,0.5432006513277494,0.0,1.765,5642.0,0.0003128,7.6203613,0.00076203613,71814496,125871000,1.7527241,6300,1468948167,122903909177,19979.5238095,0.263,0.361,0.1491783,0.1382996,0.1491783,0.1382996,0.2345446,5.0929802,0.03468202690329948,0.3053249,5.7756212,0.21765697393602726,133.4392449,133.4392449,0.0007562049183711307,170369933.3333333,1.0,276719000.0,1.0,8.6221092,5.3084471,5.3084471,5.308447100000001e-13,1.9204008,1.0,5.0024045,2.0,5.0024045,2.2376056,0.004840912589457617,USD,ILS,1.0,0.3098132,27.9653,27.9681,30.585,29.6265,5642.0,3930.0,46000.0,6984.83,-19.2249489,43.562341,-87.7347826,0.0813882,0.0823882,0.00100789337953565,1.539797,1.0,1.42059,1.0,0.0017167,0.3333333,0.0043971,1.0,0.0524794,0.1666667,0.4741201,1.0,0.6632814,0.5,1.1674573,1.0,1.43059,0.0143971,0.4841201,1.1774573,1.3040236,0.0003587685388337276,2365269333.333333,2.0,1821745200.0,1.0,1821745200.0,808891466.6666666,2.0,770919700.0,1.5,770919700.0,0.1690936,0.20398843241683448,0.2632738,0.05835984319080337,184251866.6666667,137810466.6666667,137810466.6666667,1532119466.6666667,2.0,1285942666.6666667,1.0,1285942666.6666667,7.8119515,0.0757054845980262,None
TLV:CAMT,CAMTEK,Technology,Israel,0.7329773,0.002470748293761451, ,566074933.3333334,4.0,20906133.3333333,88665466.6666667,2.0,732321000.0,3.0,110366000.0,2.0,485797500.0,1.5,110366000.0,485797500.0,732321000.0,566074933.3333334,4.0,20906133.3333333,732321000.0,3.0,110366000.0,2.0,110366000.0,732321000.0,7.4751729,7.4751729,0.01230023212434823,25.5997036,20.079768,24.9097117,5.7701327,5.770132699999999e-13,3.5585302,0.0003909330624668677,30.1104351,29.9122596,0.000299122596,61409649.8266265,62218000.0,23424733.3333333,62218000.0,0.22606,20.3001591,140.0,607.685997,2500.0,209.405072,0.019274028288088933,0.34491,0.38878,0.43360137403388244,1.6,1.255,10920.0,0.0001149,5.0443757,0.0005044375699999999,43841700,55183000,1.2586875,356,1824731499,140852988809,155008.4269663,2.072,0.764,0.09304,0.1636458,0.09304,0.1636458,1.57726,12.8089012,0.08722567898852325,0.6139114,8.0852502,0.3046964181182207,15.7930282,15.7930282,8.949964914567621e-05,45298266.6666667,2.0,64623000.0,1.0,40.2825899,28.2365644,28.2365644,2.82365644e-12,0.5689366,2.0,0.3069951,1.0,0.3069951,0.5550714,0.0012008604770688206,USD,ILS,1.0,0.3098132,17.0,17.0,14.0,14.0,10920.0,8300.0,15390.0,12641.415,-13.6172652,31.5662651,-29.0448343,0.7390691,0.7400691,0.009053611394458271,9.1960637,2.0,4.2706268,1.0,0.0697381,1.0,0.0324406,1.0,0.4149949,0.1666667,3.9362761,1.0,8.6196848,2.0,4.0036962,1.0,4.2806268,0.0424406,3.9462761,4.0136962,4.1471615,0.0011409847733296315,450782666.6666667,2.0,520690800.0,1.5,520690800.0,353391333.3333333,2.0,398177200.0,1.5,398177200.0,0.3119607,0.37633815927189657,0.3771781,0.08360898338917565,155024600.0,232793866.6666667,232793866.6666667,48695666.6666667,1.0,122513600.0,1.5,122513600.0,26.3335135,0.25519761620206743,None
TLV:PIU,POALIM I.B.I,Financial Services,Israel,5.4755261,0.0032969762130197894, ,74697800.0,0.0,29036000.0,2677516.6666667,0.25,40450333.3333333,0.0,23735500.0,0.0,32531333.3333333,0.6666667,23735500.0,32531333.3333333,40450333.3333333,74697800.0,1.0,29036000.0,40450333.3333333,0.3333333,23735500.0,0.5,23735500.0,40450333.3333333,0.3754936,0.3754936,0.0006178664364013795,5.769405,5.769405,5.769405,0.6839179,6.839178999999999e-14,5.769405,0.0006338153784002336,0.0,100000.0,1.0,0.0,939000.0,862600.0,939000.0,0.39115,0.3778747,0.0,0.0397452,0.1,0.27059,2.4905601687021146e-05,0.42091,0.29741,0.3316975787113971,0.0,2.203,1313.0,0.0016778,1.9104164,0.00019104164,21078400,47471000,2.2521159,14,45565258,8300095692,3390785.7142857,-0.202,-0.112,0.2510366,0.1809374,0.2510366,0.1809374,-0.0887408,0.2411259,0.0016420120680779987,-0.0387657,0.2461234,0.009275274919145739,-65.0140852,1538.128232,0.008716627068712464,39448933.3333333,1.0,26672500.0,0.5,1.1550441,1.7083235,1.7083235,1.7083235e-13,0.260142,1.0,0.1676052,0.5,0.1676052,0.4103961,0.000887864978150889,USD,ILS,1.0,0.3098132,37.9536,57.2059,59.3746,71.8241,1313.0,1250.0,1999.0,1518.61,-13.5393551,5.04,-34.3171586,0.1682243,0.1692243,0.0020701999998368054,5.3838535,1.0,4.035109,1.0,0.0,1.0,0.0,1.0,1.3181767,2.0,0.0990587,0.25,5.9665205,1.0,4.3662235,1.0,4.045109,0.01,0.1090587,4.3762235,4.2106662,0.0011584564574525832,177769466.6666667,1.0,189277400.0,1.0,189277400.0,140675733.3333333,1.0,94488400.0,0.6666667,94488400.0,0.2254006,0.27191517041339197,0.3512001,0.0778504460549985,125297000.0,124987800.0,124987800.0,37093733.3333333,1.0,47544800.0,1.0,47544800.0,10.2952058,0.09977065834643366,None
