pb,pi,ev,pe,evr / pm,0.409,115.00164
10000.000000,0.000012,10.000000,9102.658592,607.726165,264.000000,134.000000
10000.000000,0.000012,10.000000,9102.658592,0.968321,132.000000,46.000000
10000.000000,0.000012,10.000000,12.971118,607.726165,134.000000,79.000000
10000.000000,0.000012,10.000000,12.971118,0.968321,62.000000,23.000000
10000.000000,0.000012,417.000000,9102.658592,607.726165,133.000000,78.000000
10000.000000,0.000012,417.000000,9102.658592,0.968321,51.000000,23.000000
10000.000000,0.000012,417.000000,12.971118,607.726165,66.000000,47.000000
10000.000000,0.000012,417.000000,12.971118,0.968321,18.000000,10.000000
