Date,Low,High,Close,MA20,MA50,MA150
2021-01-24,4900.0,5094.0,4900.0,,,
2021-01-25,4753.0,4966.0,4821.0,,,
2021-01-26,4755.0,4904.0,4877.0,,,
2021-01-27,4795.0,4929.0,4830.0,,,
2021-01-28,4705.0,4830.0,4753.0,,,
2021-01-31,4620.0,4750.0,4682.0,,,
2021-02-01,4657.0,4848.0,4680.0,,,
2021-02-02,4654.0,4768.0,4761.0,,,
2021-02-03,4626.0,4821.0,4626.0,,,
2021-02-04,4620.0,4730.0,4712.0,,,
2021-02-07,4728.0,4795.0,4769.0,,,
2021-02-08,4695.0,4845.0,4744.0,,,
2021-02-09,4705.0,4747.0,4705.0,,,
2021-02-10,4681.0,4769.0,4727.0,,,
2021-02-11,4650.0,4727.0,4650.0,,,
2021-02-14,4650.0,4730.0,4695.0,,,
2021-02-15,4644.0,4742.0,4693.0,,,
2021-02-16,4631.0,4768.0,4680.0,,,
2021-02-17,4580.0,4750.0,4637.0,,,
2021-02-18,4552.0,4649.0,4589.0,4726.55,,
2021-02-21,4586.0,4760.0,4731.0,4718.1,,
2021-02-22,4656.0,4732.0,4689.0,4711.5,,
2021-02-23,4655.0,4750.0,4689.0,4702.1,,
2021-02-24,4615.0,4725.0,4699.0,4695.55,,
2021-02-25,4531.0,4741.0,4540.0,4684.9,,
2021-02-28,4450.0,4645.0,4619.0,4681.75,,
2021-03-01,4550.0,4703.0,4668.0,4681.15,,
2021-03-02,4651.0,4721.0,4690.0,4677.6,,
2021-03-03,4635.0,4719.0,4675.0,4680.05,,
2021-03-04,4585.0,4650.0,4650.0,4676.95,,
2021-03-07,4661.0,4720.0,4697.0,4673.35,,
2021-03-08,4615.0,4711.0,4616.0,4666.95,,
2021-03-09,4602.0,4662.0,4611.0,4662.25,,
2021-03-10,4565.0,4610.0,4586.0,4655.2,,
2021-03-11,4567.0,4634.0,4627.0,4654.05,,
2021-03-14,4641.0,4766.0,4647.0,4651.65,,
2021-03-15,4605.0,4679.0,4627.0,4648.35,,
2021-03-16,4615.0,4690.0,4618.0,4645.25,,
2021-03-17,4550.0,4615.0,4550.0,4640.9,,
2021-03-18,4506.0,4561.0,4512.0,4637.05,,
2021-03-21,4550.0,4670.0,4597.0,4630.35,,
2021-03-22,4602.0,4684.0,4677.0,4629.75,,
2021-03-23,4602.0,4684.0,4677.0,4629.15,,
2021-03-24,4661.0,4731.0,4701.0,4629.25,,
2021-03-25,4539.0,4677.0,4560.0,4630.25,,
2021-03-29,4590.0,4677.0,4652.0,4631.9,,
2021-03-30,4585.0,4659.0,4635.0,4630.25,,
2021-03-31,4598.0,4692.0,4692.0,4630.35,,
2021-04-01,4643.0,4810.0,4785.0,4635.85,,
2021-04-04,4785.0,4785.0,4785.0,4642.6,4680.66,
2021-04-05,4830.0,5112.0,5077.0,4661.6,4684.2,
2021-04-06,5026.0,5188.0,5136.0,4687.6,4690.5,
2021-04-07,5111.0,5280.0,5155.0,4714.8,4696.06,
2021-04-08,5005.0,5211.0,5155.0,4743.25,4702.56,
2021-04-11,5140.0,5243.0,5212.0,4772.5,4711.74,
2021-04-12,5154.0,5240.0,5208.0,4800.55,4722.26,
2021-04-13,5197.0,5400.0,5319.0,4835.15,4735.04,
2021-04-14,5197.0,5400.0,5319.0,4870.2,4746.2,
2021-04-15,5197.0,5400.0,5319.0,4908.65,4760.06,
2021-04-18,5246.0,5450.0,5251.0,4945.6,4770.84,
2021-04-19,5161.0,5461.0,5430.0,4987.25,4784.06,
2021-04-20,5323.0,5552.0,5527.0,5029.75,4799.72,
2021-04-21,5361.0,5554.0,5401.0,5065.95,4813.64,
2021-04-22,5295.0,5430.0,5302.0,5096.0,4825.14,
2021-04-25,5157.0,5337.0,5300.0,5133.0,4838.14,
2021-04-26,5220.0,5422.0,5350.0,5167.9,4851.24,
2021-04-27,5277.0,5427.0,5277.0,5200.0,4862.92,
2021-04-28,5221.0,5385.0,5350.0,5232.9,4876.32,
2021-04-29,5277.0,5470.0,5400.0,5263.65,4891.58,
2021-05-02,5338.0,5426.0,5415.0,5295.15,4908.1,
2021-05-03,5400.0,5549.0,5549.0,5318.75,4924.46,
2021-05-04,5495.0,5660.0,5631.0,5343.5,4943.3,
2021-05-05,5594.0,5700.0,5692.0,5370.35,4963.36,
2021-05-06,5600.0,5699.0,5606.0,5392.9,4981.5,
2021-05-09,5605.0,5689.0,5677.0,5416.15,5004.24,
2021-05-10,5590.0,5690.0,5633.0,5437.4,5024.52,
2021-05-11,5304.0,5625.0,5417.0,5442.3,5039.5,
2021-05-12,5275.0,5420.0,5389.0,5445.8,5053.48,
2021-05-13,5260.0,5470.0,5455.0,5452.6,5069.08,
2021-05-17,5260.0,5470.0,5455.0,5462.8,5085.18,
2021-05-18,5472.0,5551.0,5506.0,5466.6,5101.36,
2021-05-19,5395.0,5532.0,5429.0,5461.7,5117.62,
2021-05-20,5442.0,5555.0,5555.0,5469.4,5136.5,
2021-05-23,5580.0,5650.0,5638.0,5486.2,5157.54,
2021-05-24,5591.0,5710.0,5670.0,5504.7,5178.4,
2021-05-25,5650.0,5748.0,5666.0,5520.5,5198.78,
2021-05-26,5630.0,5705.0,5691.0,5541.2,5220.06,
2021-05-27,5692.0,5854.0,5710.0,5559.2,5241.9,
2021-05-30,5731.0,5816.0,5776.0,5578.0,5266.42,
2021-05-31,5756.0,5883.0,5826.0,5598.55,5292.7,
2021-06-01,5698.0,5906.0,5703.0,5606.25,5314.82,
2021-06-02,5637.0,5735.0,5733.0,5611.35,5335.94,
2021-06-03,5664.0,5750.0,5699.0,5611.7,5356.38,
2021-06-06,5732.0,5784.0,5751.0,5618.95,5377.38,
2021-06-07,5659.0,5835.0,5698.0,5620.0,5400.14,
2021-06-08,5543.0,5695.0,5618.0,5619.25,5419.46,
2021-06-09,5550.0,5645.0,5598.0,5628.3,5438.72,
2021-06-10,5537.0,5665.0,5606.0,5639.15,5457.0,
2021-06-13,5576.0,5757.0,5603.0,5646.55,5473.36,
2021-06-14,5565.0,5619.0,5591.0,5653.35,5489.48,
2021-06-15,5588.0,5655.0,5652.0,5660.65,5500.98,
2021-06-16,5575.0,5695.0,5582.0,5668.3,5509.9,
2021-06-17,5505.0,5570.0,5557.0,5668.4,5517.94,
2021-06-20,5460.0,5554.0,5514.0,5662.2,5525.12,
2021-06-21,5493.0,5628.0,5598.0,5658.6,5532.84,
2021-06-22,5550.0,5686.0,5678.0,5659.2,5542.24,
2021-06-23,5652.0,5693.0,5675.0,5658.4,5549.36,
2021-06-24,5621.0,5771.0,5715.0,5658.65,5557.28,
2021-06-27,5624.0,5679.0,5628.0,5651.25,5563.46,
2021-06-28,5543.0,5628.0,5552.0,5637.55,5569.48,
2021-06-29,5429.0,5560.0,5466.0,5625.7,5570.2,
2021-06-30,5404.0,5510.0,5466.0,5612.35,5568.98,
2021-07-01,5370.0,5526.0,5400.0,5597.4,5568.96,
2021-07-04,5325.0,5403.0,5329.0,5576.3,5569.5,
2021-07-05,5280.0,5387.0,5361.0,5559.45,5570.72,
2021-07-06,5361.0,5361.0,5361.0,5546.6,5570.94,
2021-07-07,5405.0,5551.0,5523.0,5542.85,5575.86,
2021-07-08,5436.0,5558.0,5462.0,5535.65,5578.1,
2021-07-11,5463.0,5600.0,5552.0,5533.1,5581.14,
2021-07-12,5503.0,5639.0,5526.0,5529.85,5583.36,
2021-07-13,5498.0,5573.0,5531.0,5523.8,5583.0,
2021-07-14,5522.0,5575.0,5567.0,5523.05,5581.72,
2021-07-15,5514.0,5573.0,5569.0,5523.65,5579.26,
2021-07-19,5322.0,5490.0,5402.0,5518.05,5575.18,
2021-07-20,5303.0,5396.0,5391.0,5507.7,5569.46,
2021-07-21,5315.0,5437.0,5421.0,5494.85,5565.22,
2021-07-22,5420.0,5496.0,5423.0,5482.25,5565.34,
2021-07-25,5383.0,5477.0,5420.0,5467.5,5565.96,
2021-07-26,5341.0,5424.0,5361.0,5454.15,5564.08,
2021-07-27,5331.0,5495.0,5443.0,5448.7,5563.84,
2021-07-28,5410.0,5534.0,5410.0,5445.9,5561.92,
2021-07-29,5401.0,5523.0,5519.0,5448.55,5563.72,
2021-08-01,5478.0,5540.0,5521.0,5454.6,5563.04,
2021-08-02,5573.0,5790.0,5741.0,5475.2,5565.1,
2021-08-03,5540.0,5734.0,5555.0,5484.9,5562.8,
2021-08-04,5516.0,5618.0,5578.0,5495.75,5561.04,
2021-08-05,5532.0,5746.0,5704.0,5504.8,5561.3,
2021-08-08,5646.0,5723.0,5700.0,5516.7,5561.1,
2021-08-09,5535.0,5700.0,5543.0,5516.25,5556.44,
2021-08-10,5530.0,5665.0,5660.0,5522.95,5553.12,
2021-08-11,5642.0,5687.0,5654.0,5529.1,5552.14,
2021-08-12,5614.0,5768.0,5749.0,5538.2,5552.46,
2021-08-15,5749.0,5870.0,5852.0,5552.35,5555.52,
2021-08-16,5725.0,5850.0,5771.0,5570.8,5555.92,
2021-08-17,5704.0,5795.0,5733.0,5587.9,5556.62,
2021-08-18,5702.0,5899.0,5867.0,5610.2,5561.6,
2021-08-19,5742.0,5830.0,5790.0,5628.55,5565.44,
2021-08-22,5720.0,5884.0,5720.0,5643.55,5567.72,
2021-08-23,5721.0,5849.0,5849.0,5667.95,5572.64,
2021-08-24,5843.0,5920.0,5920.0,5691.8,5579.22,5249.786666666667
2021-08-25,5912.0,6000.0,5999.0,5721.25,5586.16,5257.113333333334
2021-08-26,5852.0,6028.0,5880.0,5739.3,5592.12,5264.173333333333
2021-08-29,5910.0,5957.0,5951.0,5760.8,5600.0,5271.333333333333
2021-08-30,5868.0,5950.0,5905.0,5769.0,5607.82,5278.5
2021-08-31,5830.0,5974.0,5872.0,5784.85,5613.3,5285.96
2021-09-01,5825.0,5925.0,5889.0,5800.4,5617.52,5294.006666666667
2021-09-02,5859.0,5940.0,5902.0,5810.3,5622.06,5302.153333333334
2021-09-05,5777.0,5907.0,5902.0,5820.4,5625.8,5309.76
2021-09-07,5777.0,5907.0,5902.0,5838.35,5631.28,5318.266666666666
2021-09-08,5777.0,5907.0,5902.0,5850.45,5638.28,5326.2
2021-09-09,5777.0,5999.0,5956.0,5865.55,5648.08,5334.113333333334
2021-09-12,5919.0,6049.0,5934.0,5874.8,5657.44,5342.046666666667
2021-09-13,5965.0,6100.0,6000.0,5882.2,5669.44,5350.68
2021-09-14,5919.0,6055.0,5999.0,5893.6,5682.84,5359.16
2021-09-15,5919.0,6055.0,5999.0,5906.9,5695.6,5368.153333333334
2021-09-16,5919.0,6055.0,5999.0,5913.5,5708.36,5376.846666666666
2021-09-19,5971.0,6080.0,5982.0,5923.1,5717.54,5385.44
2021-09-20,5971.0,6080.0,5982.0,5936.2,5727.94,5394.12
2021-09-21,5971.0,6080.0,5982.0,5942.85,5736.54,5403.086666666667
2021-09-22,5928.0,6035.0,5976.0,5945.65,5745.54,5412.333333333333
2021-09-23,5895.0,6000.0,5919.0,5941.65,5753.3,5420.253333333333
2021-09-26,5875.0,5944.0,5900.0,5942.65,5759.96,5428.326666666667
2021-09-27,5875.0,5944.0,5900.0,5940.1,5766.58,5436.4
2021-09-28,5875.0,5944.0,5900.0,5939.85,5776.54,5444.406666666667
2021-09-29,5778.0,5958.0,5891.0,5940.8,5786.54,5453.413333333333
2021-09-30,5805.0,5895.0,5834.0,5938.05,5794.8,5461.513333333333
