ev,pe,evr / pm,0.058,2.877,5.843,9.745,21.019,34.965,91.637
327.000000,22.760090,356.20001,127.000000,123.000000,104.000000,84.000000,67.000000,49.000000,28.000000
327.000000,22.760090,4.75208,103.000000,99.000000,80.000000,62.000000,45.000000,30.000000,16.000000
327.000000,22.760090,2.36114,82.000000,78.000000,61.000000,45.000000,29.000000,17.000000,7.000000
327.000000,22.760090,1.16738,66.000000,62.000000,48.000000,34.000000,21.000000,12.000000,0.000000
327.000000,22.760090,0.63115,46.000000,42.000000,31.000000,22.000000,12.000000,7.000000,0.000000
327.000000,22.760090,0.41559,27.000000,23.000000,16.000000,12.000000,0.000000,0.000000,0.000000
327.000000,22.760090,0.26211,10.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
327.000000,9.452250,356.20001,106.000000,102.000000,87.000000,73.000000,59.000000,44.000000,25.000000
327.000000,9.452250,4.75208,88.000000,84.000000,69.000000,55.000000,41.000000,27.000000,14.000000
327.000000,9.452250,2.36114,74.000000,70.000000,55.000000,41.000000,27.000000,16.000000,7.000000
327.000000,9.452250,1.16738,63.000000,59.000000,45.000000,32.000000,21.000000,12.000000,0.000000
327.000000,9.452250,0.63115,44.000000,40.000000,29.000000,21.000000,12.000000,7.000000,0.000000
327.000000,9.452250,0.41559,25.000000,21.000000,14.000000,11.000000,0.000000,0.000000,0.000000
327.000000,9.452250,0.26211,10.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
327.000000,6.637800,356.20001,84.000000,81.000000,67.000000,56.000000,44.000000,33.000000,20.000000
327.000000,6.637800,4.75208,73.000000,70.000000,56.000000,45.000000,33.000000,22.000000,13.000000
327.000000,6.637800,2.36114,60.000000,57.000000,43.000000,32.000000,20.000000,12.000000,7.000000
327.000000,6.637800,1.16738,53.000000,50.000000,37.000000,27.000000,16.000000,9.000000,0.000000
327.000000,6.637800,0.63115,41.000000,38.000000,27.000000,20.000000,11.000000,0.000000,0.000000
327.000000,6.637800,0.41559,23.000000,20.000000,13.000000,11.000000,0.000000,0.000000,0.000000
327.000000,6.637800,0.26211,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
327.000000,4.881270,356.20001,59.000000,57.000000,49.000000,42.000000,33.000000,26.000000,15.000000
327.000000,4.881270,4.75208,52.000000,50.000000,42.000000,35.000000,26.000000,19.000000,11.000000
327.000000,4.881270,2.36114,41.000000,39.000000,31.000000,24.000000,15.000000,10.000000,0.000000
327.000000,4.881270,1.16738,35.000000,33.000000,25.000000,19.000000,11.000000,7.000000,0.000000
327.000000,4.881270,0.63115,26.000000,24.000000,17.000000,12.000000,0.000000,0.000000,0.000000
327.000000,4.881270,0.41559,17.000000,15.000000,9.000000,7.000000,0.000000,0.000000,0.000000
327.000000,4.881270,0.26211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
327.000000,3.697260,356.20001,38.000000,36.000000,32.000000,26.000000,18.000000,14.000000,0.000000
327.000000,3.697260,4.75208,33.000000,31.000000,27.000000,21.000000,13.000000,9.000000,0.000000
327.000000,3.697260,2.36114,29.000000,27.000000,23.000000,17.000000,9.000000,0.000000,0.000000
327.000000,3.697260,1.16738,25.000000,23.000000,19.000000,14.000000,7.000000,0.000000,0.000000
327.000000,3.697260,0.63115,18.000000,16.000000,12.000000,8.000000,0.000000,0.000000,0.000000
327.000000,3.697260,0.41559,12.000000,10.000000,7.000000,0.000000,0.000000,0.000000,0.000000
327.000000,3.697260,0.26211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
327.000000,2.498150,356.20001,14.000000,12.000000,11.000000,10.000000,0.000000,0.000000,0.000000
327.000000,2.498150,4.75208,14.000000,12.000000,11.000000,10.000000,0.000000,0.000000,0.000000
327.000000,2.498150,2.36114,14.000000,12.000000,11.000000,10.000000,0.000000,0.000000,0.000000
327.000000,2.498150,1.16738,13.000000,11.000000,10.000000,9.000000,0.000000,0.000000,0.000000
327.000000,2.498150,0.63115,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
327.000000,2.498150,0.41559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
327.000000,2.498150,0.26211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1091.000000,486954.258840,356.20001,77.000000,72.000000,65.000000,52.000000,41.000000,33.000000,20.000000
1091.000000,486954.258840,4.75208,56.000000,52.000000,45.000000,33.000000,24.000000,16.000000,9.000000
1091.000000,486954.258840,2.36114,44.000000,40.000000,34.000000,23.000000,15.000000,9.000000,0.000000
1091.000000,486954.258840,1.16738,34.000000,31.000000,27.000000,17.000000,10.000000,0.000000,0.000000
1091.000000,486954.258840,0.63115,21.000000,18.000000,16.000000,10.000000,0.000000,0.000000,0.000000
1091.000000,486954.258840,0.41559,12.000000,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000
1091.000000,486954.258840,0.26211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1091.000000,22.760090,356.20001,63.000000,62.000000,55.000000,44.000000,36.000000,28.000000,19.000000
1091.000000,22.760090,4.75208,48.000000,47.000000,40.000000,30.000000,22.000000,14.000000,9.000000
1091.000000,22.760090,2.36114,37.000000,36.000000,30.000000,21.000000,13.000000,7.000000,0.000000
1091.000000,22.760090,1.16738,29.000000,28.000000,24.000000,16.000000,9.000000,0.000000,0.000000
1091.000000,22.760090,0.63115,19.000000,18.000000,16.000000,10.000000,0.000000,0.000000,0.000000
1091.000000,22.760090,0.41559,11.000000,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000
1091.000000,22.760090,0.26211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1091.000000,9.452250,356.20001,54.000000,53.000000,48.000000,40.000000,32.000000,25.000000,17.000000
1091.000000,9.452250,4.75208,42.000000,41.000000,36.000000,28.000000,20.000000,13.000000,8.000000
1091.000000,9.452250,2.36114,34.000000,33.000000,28.000000,20.000000,12.000000,7.000000,0.000000
1091.000000,9.452250,1.16738,28.000000,27.000000,23.000000,16.000000,9.000000,0.000000,0.000000
1091.000000,9.452250,0.63115,18.000000,17.000000,15.000000,10.000000,0.000000,0.000000,0.000000
1091.000000,9.452250,0.41559,10.000000,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000
1091.000000,9.452250,0.26211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1091.000000,6.637800,356.20001,42.000000,41.000000,36.000000,30.000000,23.000000,18.000000,15.000000
1091.000000,6.637800,4.75208,34.000000,33.000000,28.000000,22.000000,15.000000,10.000000,8.000000
1091.000000,6.637800,2.36114,26.000000,25.000000,20.000000,14.000000,7.000000,0.000000,0.000000
1091.000000,6.637800,1.16738,23.000000,22.000000,18.000000,13.000000,0.000000,0.000000,0.000000
1091.000000,6.637800,0.63115,17.000000,16.000000,14.000000,10.000000,0.000000,0.000000,0.000000
1091.000000,6.637800,0.41559,9.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1091.000000,6.637800,0.26211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1091.000000,4.881270,356.20001,30.000000,29.000000,26.000000,21.000000,16.000000,13.000000,11.000000
1091.000000,4.881270,4.75208,25.000000,24.000000,21.000000,16.000000,11.000000,8.000000,7.000000
1091.000000,4.881270,2.36114,19.000000,18.000000,15.000000,10.000000,0.000000,0.000000,0.000000
1091.000000,4.881270,1.16738,17.000000,16.000000,13.000000,9.000000,0.000000,0.000000,0.000000
1091.000000,4.881270,0.63115,13.000000,12.000000,10.000000,0.000000,0.000000,0.000000,0.000000
1091.000000,4.881270,0.41559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1091.000000,4.881270,0.26211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1091.000000,3.697260,356.20001,18.000000,17.000000,16.000000,12.000000,8.000000,0.000000,0.000000
1091.000000,3.697260,4.75208,15.000000,14.000000,13.000000,9.000000,0.000000,0.000000,0.000000
1091.000000,3.697260,2.36114,12.000000,11.000000,10.000000,0.000000,0.000000,0.000000,0.000000
1091.000000,3.697260,1.16738,11.000000,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000
1091.000000,3.697260,0.63115,9.000000,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000
1091.000000,3.697260,0.41559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1091.000000,3.697260,0.26211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1091.000000,2.498150,356.20001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1091.000000,2.498150,4.75208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1091.000000,2.498150,2.36114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1091.000000,2.498150,1.16738,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1091.000000,2.498150,0.63115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1091.000000,2.498150,0.41559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1091.000000,2.498150,0.26211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
