Symbol,Name,Sector,sss_value,close,appearance_counter
TLV:EMDV,EMILIA DEV (O.F.G),Financial Services,91.47041,2099.0,36.7425
TLV:ISRA-L,ISRAMCO NEGEV 2,Energy,27308.40817,74.9,35.2655
TLV:VILR,VILLAR INTL LTD,Real Estate,7678.72141,16940.0,33.2236
TLV:ISRS,ISRAS INVESTMNT CO,Real Estate,13717.93184,70960.0,32.7189
TLV:VCTR,VICTORY SUPERMARKE,Consumer Defensive,23.08827,6954.0,32.5326
TLV:TMRP,TAMAR PETROLEUM,Energy,2667.93974,490.6,31.2497
TLV:TLSY,TELSYS LTD,Technology,77.73797,12710.0,30.8329
TLV:SMT,SUMMIT R/EST HLDGS,Real Estate,215977.28915,5026.0,29.212
TLV:NTML,NETO MALINDA,Consumer Defensive,168.9054,7805.0,28.9148
TLV:PRSK,PRASHKOVSKY INVS,Real Estate,13605.93564,9652.0,28.3355
TLV:HARL,HAREL INS INVS,Financial Services,6520575.48389,3080.0,28.2395
TLV:MGDL,MIGDAL INS & FINAN,Financial Services,9957561.39633,429.2,28.1821
TLV:AZRM,AZORIM INV DEV,Real Estate,27260.46027,1252.0,27.4481
TLV:HRON,HIRON TRADE INVS,Real Estate,1933.11735,163210.0,26.4274
TLV:BEZQ,BEZEQ ISRAEL TELCM,Communication Services,34623516.74729,360.0,26.308
TLV:PLSN,PLASSON INDUSTRIES,Consumer Cyclical,2957.16812,17690.0,25.7586
TLV:BKRY,BIKUREY HASADE HOL,Consumer Defensive,949.39231,602.5,25.3829
TLV:ECP,ELECTRA CONSUMER P,Consumer Cyclical,30367.79353,16740.0,25.1065
TLV:KAFR,KAFRIT INDUSTRIES,Basic Materials,1212.00371,2237.2986,25.012
TLV:TOPS,TOP RAMDOR SYSTEMS,Technology,2092.25722,926.4,23.9042
TLV:HAMAT,HAMAT GROUP LTD,Industrials,453.64772,1970.0,23.5768
TLV:IBI,IBI INV HOUSE,Financial Services,6.41195,7722.0,23.334
TLV:INRM,INROM CONSTRUCTION,Basic Materials,19172.677,1647.0,22.4262
TLV:CPTP,CAPITAL POINT LTD,Financial Services,105633.24953,99.7,21.6038
TLV:KLIL,KLIL INDUSTRIES,Basic Materials,1022.59275,33620.0,21.3774
TLV:DEDR-L,DELEK DRILLING,Energy,84981.67138,518.0,21.1206
TLV:SHVA,AUTOMATIC BANK,Technology,418.1461,1794.0,20.9598
TLV:ILX,ILEX MEDICAL,Healthcare,96.70275,9961.0,20.9104
TLV:DANE,DANEL-ADIR YEHOSHU,Healthcare,38466.14432,63220.0,20.3861
TLV:FORTY,FORMULA SYST(1985),Technology,397226.36345,27500.0,20.2682
TLV:MTDS,MEITAV DASH INV,Financial Services,13422293330.34382,1844.0,19.9664
TLV:PLCR,PLASTO CARGAL,Consumer Cyclical,5639.23642,469.6,19.6033
TLV:ONE,ONE SOFTWARE TECHN,Technology,4.20226,4027.0,19.5206
TLV:FOX,FOX-WIZEL LTD,Consumer Cyclical,54700.37452,36150.0,19.2693
TLV:DNYA,DNYA CEBUS,Real Estate,72311.66194,7422.0,19.128
TLV:RIMO,RIMONI INDUSTRIES,Basic Materials,12770.84473,7223.0,19.0879
TLV:MVNE,MIVNE REAL ESTATE,Real Estate,190525.94435,953.0,18.4195
TLV:SNEL,SYNEL PAYWAY M.L.L,Real Estate,2838.94751,3638.0,18.2744
TLV:LUMI,BK LEUMI LE ISRAEL,Financial Services,24190.42717,2545.0,18.1075
TLV:LHIS,LACHISH INDUSTRIES,Industrials,23.66414,973.9,18.0001
TLV:SLARL,SELLA CAPITAL REAL,Real Estate,79948.02743,868.7,16.8774
TLV:EQTL,EQUITAL,Industrials,105150.36383,9010.0,16.6985
TLV:OVRS,OVERSEAS,Industrials,8747.27201,440.1,16.5194
TLV:GLRS,GLOBRANDS GROUP,Consumer Defensive,66353.39967,40190.0,16.0583
TLV:AFPR,AFI PROPERTIES,Real Estate,1749795.65437,14000.0,16.0235
TLV:MTRN,MAYTRONICS LTD,Technology,46818582547590.695,6523.0,15.6177
TLV:GNGR,GINEGAR PLASTIC,Consumer Cyclical,555.76463,1855.0,15.5987
TLV:KEN,KENON HLDGS LTD,Utilities,168157.94587,11330.0,15.4507
TLV:MYDS,MYDAS REAL ESTATE,Financial Services,2016.93303,81.3,15.406
TLV:CMDR,COMPUTER DIRECT,Technology,881.38289,23880.0,15.3917
TLV:ATRY,ATREYU CAPITAL,Financial Services,6.77104,5363.0,14.9097
TLV:DRAL,DOR ALON ENERGY IN,Energy,202248.18603,9061.0,14.7555
TLV:GOLD,GOLD BOND GROUP,Industrials,1528.99111,13010.0,14.7268
TLV:GILT,GILAT SATELLITE NE,Technology,24031.26161,3544.0,14.561
TLV:CBI,CLAL BIOTECHNOLOGY,Healthcare,254396303.5226,233.0,14.5177
TLV:TTAM,TIV TAAM HLDGS 1,Consumer Defensive,2926.90827,895.6,14.3181
TLV:CLBV,CLAL INDUSTRI.&.B,Consumer Defensive,91.40038,4095.0,14.2952
TLV:ISHI,ISRAEL SHIPYARDS,Industrials,2591.45538,7278.0,14.0023
TLV:ESLT,ELBIT SYSTEMS LTD,Technology,70772.33158,42400.0,13.9291
TLV:MZTF,MIZRAHI TEFAHOT BK,Financial Services,38254.75288,10240.0,13.8628
TLV:DUNI,DUNIEC BROS,Real Estate,23985.81563,14660.0,13.7413
TLV:MEDN,MEHADRIN,Consumer Defensive,1567.89546,15080.0,13.4636
TLV:ZMH,Z.M.H HAMMERMAN LT,Real Estate,6635.55735,2851.0,13.336
TLV:SHNP,E SCHNAPP CO WORKS,Consumer Cyclical,191.54131,2002.0,13.1347
TLV:GOSS,G 1 SECURE SOL,Industrials,265.50242,654.2,13.1077
TLV:MMAN,MAMAN CARGO TERMIN,Industrials,5272.63156,700.0,13.1016
TLV:SPGE,SUPERGAS ENERGY LT,Utilities,102.53219,6928.0,12.6762
TLV:ORBI,ORBIT TECHNOLOGIES,Technology,924.10813,1755.0,12.6271
TLV:CRSO,CARASSO MOTORS LTD,Consumer Cyclical,2477180455.98169,1686.0,12.2597
TLV:MNIN,MENDELSON INFRASTR,Basic Materials,733.85562,1219.0,12.1504
TLV:FIBIH,F.I.B.I. HLDGS,Financial Services,45562254902.22802,12090.0,11.8217
TLV:LUZN,AMOS LUZON DEVELOP,Industrials,28771.72866,193.6,11.809
TLV:ASPF,ALTSHULER SHAHM,Financial Services,20029.75196,2074.0,11.7869
TLV:EXPO,EXPORT INVESTMENT,Financial Services,394311.10086,2742.0,11.6595
TLV:YHNF,M YOCHANANOF & SON,Consumer Defensive,1352.02716,19700.0,11.6538
TLV:XENA,XENIA VENTURE,Financial Services,31421493.00104,294.7,11.6503
TLV:PIU,POALIM I.B.I,Financial Services,13.753,1793.0,11.591
TLV:ORTC,O.R.T. TECHNOLOGIE,Technology,79.78406,2701.0,11.1737
TLV:ELTR,ELECTRA LTD,Industrials,73530.7074,174500.0,10.9736
TLV:BLSR,BLUE SQUARE REAL,Real Estate,470206.34721,23800.0,10.898
TLV:DSCT,ISRAEL DISCOUNT BK,Financial Services,215907.95968,1625.0,10.744
TLV:ZNKL,ZANLAKOL,Consumer Defensive,531.30671,1833.0,10.7219
TLV:SPEN,SHAPIR ENGINEERING,Industrials,49591.61309,2382.0,10.6798
TLV:BCOM,B COMMUNICATIONS L,Communication Services,8353112.2835,727.4,10.6351
TLV:TSEM,TOWER SEMICONDUCTO,Technology,18359.97216,8735.0,10.6209
TLV:NVLG,NOVOLOG,Healthcare,16453.72262,285.0,10.406
TLV:TDRN,TADIRAN GROUP LTD,Consumer Cyclical,176810.06974,38390.0,10.2399
TLV:ARYT,ARYT INDUSTRIES,Technology,52187341.11948,126.9,10.064
TLV:MGOR,MEGA OR HOLDINGS L,Real Estate,895359.59249,10340.0,10.0303
TLV:PPIL,PLASTOPIL HAZOREA,Consumer Cyclical,45.37523,611.3,9.9771
TLV:FRSM,FRESHMARKET LTD,Consumer Defensive,754.27575,1257.0,9.9558
TLV:DIPL,DIPLOMAT HOLDINGS,Consumer Defensive,4.78567,5971.0,9.711
TLV:BYSD,BAYSIDE LAND,Real Estate,156894.29044,3060.0,9.7084
TLV:ASGR,ASPEN GROUP LTD,Real Estate,2386582.99055,817.7,9.6347
TLV:MAXO,MAX STOCK LTD.,Consumer Cyclical,1115.16404,1095.0,9.4632
TLV:MLD,MIRLAND DEVELOPMEN,Real Estate,38927.60103,8.2,9.397
TLV:UNIT,UNITRONICS (1989),Technology,416.99142,2219.0,9.3325
TLV:ELDAV,ELDAV INVESTMENTS,Financial Services,11772077.96474,245.0,9.3228
TLV:ACE,ACE CAPITAL RETAIL,Consumer Cyclical,11935.5694,2165.0,9.1909
TLV:YAAC,YAACOBI BROTHERS,Real Estate,125497.77872,102.5,8.7458
TLV:ENRG,ENERGIXS-RENEWABLE,Technology,12329.74176,1171.0,8.6442
TLV:WILC,G. WILLI-FOOD,Consumer Defensive,1241.70303,7527.0,8.6289
TLV:DIMRI,DIMRI BUILDING,Real Estate,42491119170.19356,19410.0,8.624
TLV:ELSPC,ELSPEC ENGINEERING,Industrials,70.83469,458.6,8.3743
TLV:TREN,TRENDLINE INFO & C,Communication Services,17.70789,1576.0802,8.1712
TLV:RIT1,REIT 1 LTD,Real Estate,1141085.20596,1728.0,7.906
TLV:ARPT,AIRPORT CITY,Real Estate,2730965.35401,5598.0,7.6664
TLV:ASHG,ASHTROM GROUP LTD,Real Estate,339133.38448,7100.0,7.6527
TLV:NXTM,NEXTCOM,Communication Services,209.30106,1330.0,7.5686
TLV:ROTS,ROTSHTEIN REALEST,Real Estate,1931750850.12246,3740.0,7.4665
TLV:LUDN,LUDAN ENGINEERING,Industrials,248.00279,1051.0,7.4561
TLV:SRAC,S.R ACCORD LTD,Financial Services,461066273707.918,7007.0,7.419
TLV:NAWI,NAWI BROTHERS GROU,Financial Services,188472.91642,2550.0,7.4002
TLV:BIRM,BIRMAN WOOD,Industrials,14800.03797,1765.0,7.3457
TLV:DRSL,DORSEL (B.A.Z.),Real Estate,77544.08469,1286.0,7.2466
TLV:AFRE,AFRICA ISRAEL RESI,Real Estate,2295882904.32998,16700.0,7.2231
TLV:FIBI,FIRST INTER BK ISR,Financial Services,228958413891336.53,10720.0,7.221
TLV:MGIC,MAGIC SOFTWARE ENT,Technology,141008.47847,5163.0,7.1773
TLV:ELCRE,ELECTRA REAL ESTAT,Real Estate,5213587.43781,3496.0,7.0196
TLV:BRAM,BRAM INDUSTRIES,Consumer Cyclical,4.08372,314.4,6.8431
TLV:AVGL,AVGOL INDUSTRIES,Consumer Cyclical,1617.98033,301.4,6.7058
TLV:ISCD,ISRACARD LTD,Financial Services,83505.85568,1344.0,6.4364
TLV:KMDA,KAMADA LTD,Healthcare,231.91205,1910.0,6.4207
TLV:AUDC,AUDIOCODES,Technology,150287.8031,10950.0,6.2692
TLV:ARD,ARAD LTD,Technology,82751.77602,4479.0,6.1559
TLV:VTNA,VITANIA LTD,Real Estate,1358968.19782,2134.0,6.0583
TLV:PEN,PENINSULA GROUP,Financial Services,90465701.88006,378.2,5.7587
TLV:AMOT,AMOT INVESTMENTS,Real Estate,1679749.27141,2134.0,5.64
TLV:IES,IES HOLDINGS LTD,Real Estate,27698.93504,21480.0,5.372
TLV:RPAC,RAPAC COMM & INFRA,Energy,156369.78824,3098.0,5.2032
TLV:RMN,RAM-ON INVESTMENTS,Basic Materials,334.69633,1390.0,5.1857
TLV:SPRG,SPRING VENTURES,Financial Services,1276706619.37682,1205.0,5.091
TLV:SNFL,SUNFLOWER SUSTAINA,Technology,28043.40945,1020.0,4.968
TLV:AVIV,MORDECHAI AVIV,Real Estate,72144.86429,3001.0,4.9515
TLV:JBNK,BANK OF JERUSALEM,Financial Services,217576.36925,1087.0,4.856
TLV:DLEKG,DELEK GROUP,Energy,105831802.83561,17550.0,4.8532
TLV:SNCM,SUNY CELLULAR COMM,Communication Services,84260680.01913,141.5,4.8163
TLV:ALD,A.L.D. ADVANCED,Industrials,1212.35222,1099.0,4.7551
TLV:GAGR,GAON GROUP,Basic Materials,4720.69946,647.9,4.7357
TLV:GOLF,GOLF & CO,Consumer Cyclical,3770.78004,900.0,4.58
TLV:AURA,AURA INVESTMENTS,Real Estate,29594949.6522,314.0,4.5185
TLV:DIFI,DIRECT FINANCE OF,Financial Services,207334534987.83197,66570.0,4.3958
TLV:TLRD,TELRAD NETWORKS,Technology,154741.9646,438.0,4.368
TLV:ABRA,ABRA TECH,Technology,12038.89086,393.6,4.3343
TLV:AMRK,AMIR MARKETING AND,Basic Materials,1011.08897,3303.0,4.3312
TLV:ICL,ICL GROUP LTD,Basic Materials,12072747.92039,2384.0,4.3233
TLV:SHOM,SHOHAM BUSINESS,Industrials,2298734342.75625,903.0,4.3179
TLV:BRAN,BARAN GROUP LTD,Industrials,6705.06226,1058.0,3.9487
TLV:ALHE,ALONY HETZ,Real Estate,3555319.15288,4572.0,3.9452
TLV:AFHL,AFCON HOLDINGS LTD,Technology,48821.72837,19870.0,3.8938
TLV:QLTU,QUALITAU,Technology,138111.6431,3016.0,3.8397
TLV:ALGS,ALON NATURAL GAS E,Energy,165788.41485,1793.0,3.7203
TLV:DLTI,DELTA ISRAEL BRAND,Consumer Cyclical,53434333.54448,5944.0,3.7038
TLV:LEVI,MESHULAM LEVINSTEI,Industrials,127232.50809,33940.0,3.6783
TLV:ZUR,ZUR SHAMIR HOLD,Financial Services,2593370897547.394,1065.0,3.6044
TLV:OPAL,OPAL BALANCE INV,Financial Services,642774.76415,359.9,3.5594
TLV:HOD,HOD-ASSAF INDS,Basic Materials,397.44864,2703.0,3.5336
TLV:MSLA,MASLAVI CONSTRUCTI,Real Estate,81057.01869,1836.0,3.46
TLV:REKA,REKAH PHARMA IND,Healthcare,10898.37212,2608.0,3.4364
TLV:RANI,RANI ZIM SHOPPING,Real Estate,3564952.17307,516.9,3.3765
TLV:MLRN,M.L.R.N PROJECTS,Financial Services,183054846.77062,1235.0,3.2242
TLV:BCNV,BRACK CAPITAL PROP,Real Estate,5938472.49004,32720.0,3.1893
TLV:ELMR,ELMORE ELEC INSTL,Industrials,16398.68654,1071.0,3.1481
TLV:STG,STG INTERNATIONAL,Technology,444863744.75573,1936.0,3.1117
TLV:SHAN,SHANIV PAPER IND,Basic Materials,37.34405,565.5,3.1059
TLV:CAMT,CAMTEK,Technology,12224405.22426,12850.0,3.0637
TLV:HMAM,HAMAMA MEIR TRADIN,Consumer Defensive,145.21734,380.8,2.9664
TLV:FRDN,FRIDENSON LOGISTIC,Industrials,5745.46356,9051.0,2.8902
TLV:ARNA,ARENA STAR GROUP L,Real Estate,15467917.21529,22.0,2.8811
TLV:PAYT,PAYTON INDUSTRIES,Technology,6304.55816,5144.0,2.8712
TLV:HAP,HADERA PAPER LTD,Basic Materials,25120.92727,24670.0,2.8493
TLV:DLRL,DELEK ROYALTIES,Energy,49942.37703,702.4,2.7981
TLV:RVL,RAVAL ICS LTD,Consumer Cyclical,499234.99607,1021.0,2.6512
TLV:SPNS,SAPIENS INTL CP NV,Technology,754517.21261,8931.0,2.5921
TLV:AVER,AVERBUCH FORMICA,Consumer Cyclical,7616.69938,1918.0,2.4733
TLV:TASE,TEL AVIV STOCK EXC,Financial Services,414440.12814,1999.0,2.4511
TLV:POLY,POLYGON REAL ESTAT,Real Estate,13846.40682,2893.0,2.3976
TLV:MNRT,MENIVIM REIT,Real Estate,396660.61044,206.1,2.3408
TLV:ILCO,THE ISRAEL CORP,Basic Materials,23868323.87759,104380.0,2.308
TLV:CRMT,CARMIT CANDY IND,Consumer Defensive,98.6942,1295.0,2.2894
TLV:FBRT,FMS ENTERPR. MIGUN,Industrials,1737795.39107,10140.0,2.2783
TLV:SKBN,SHIKUN & BINUI LTD,Real Estate,33179462.49589,2000.0,2.205
TLV:PTNR,PARTNER COMMUNICAT,Communication Services,11786.80251,1461.0,2.1013
TLV:MRHL,MERCHAVIA HOLD,Healthcare,90360583.98486,82.1,1.9607
TLV:QNCO,QUEENCO LTD(Y.Z),Consumer Cyclical,93324237.46075,879.8,1.9525
TLV:NVMI,NOVA MEASURING INS,Technology,336990336.18308,32280.0,1.9464
TLV:ISCN,ISRAEL CANADA T.R,Real Estate,539746735316.11755,1219.0,1.8756
TLV:CISY,CI SYSTEMS(ISRAEL),Technology,892286.89702,685.6,1.8666
TLV:NICE,NICE LTD,Technology,2883940.01002,72680.0,1.7775
TLV:AMAN,AMANET MANAGEMENT,Industrials,60.48063,1798.0,1.7075
TLV:ALMA,ALMOGIM HOLDINGS,Real Estate,7072484.67089,572.4,1.6771
TLV:KRDI,KARDAN ISRAEL LTD,Real Estate,18796718705.38267,430.8,1.6372
TLV:PERI,PERION NETWORK LTD,Technology,533455.86802,5571.0,1.5511
TLV:NTGR,NETANEL GROUP,Real Estate,17923634215.33843,1238.0,1.5083
TLV:BIOV,BIO VIEW,Healthcare,2370.57277,306.2,1.4796
TLV:ADGR,ADGAR INVEST & DEV,Real Estate,16376627.8711,621.7,1.4551
TLV:YBOX,YBOX REAL ESTATE L,Real Estate,731038088270.0656,136.4,1.4421
TLV:TGTR,TOGETHER PHARMA,Healthcare,106338246495.40201,154.0,1.4283
TLV:INTR,INTERGAMA,Industrials,828919.97755,6039.0,1.4047
TLV:INCR,INTERCURE LTD,Healthcare,11619052.19135,2601.0,1.331
TLV:LVPR,LEVINSTEIN PROPERT,Real Estate,2837727.25173,8246.0,1.323
TLV:MDPR,MEDIPOWER OVERSEAS,Real Estate,1225138.17992,569.0,1.2837
TLV:KARE,KARDAN REAL ESTATE,Real Estate,2566688120.48323,424.7,1.2602
TLV:GZT,GAZIT GLOBE,Real Estate,86558007.06079,2550.0,1.241
TLV:ORA,ORMAT TECHNOLOGIES,Technology,1223126.17619,22920.0,1.2397
TLV:ISTA,ISSTA LINES LTD,Consumer Cyclical,59988528925194.08,6585.0,1.2159
TLV:TAYA,TAYA INVESTMENT CO,Communication Services,10053375.21305,6539.0,1.2048
TLV:AZRT,REIT AZORIM - H.F,Real Estate,36424801.21877,1282.0,1.1798
TLV:OPK,OPKO HEALTH INC,Healthcare,154596377966.68808,1252.0,1.1503
TLV:GAON,B GAON HOLDINGS LT,Industrials,111197.8867,6662.0,1.1073
TLV:ANLT,ANALYST INV MGT SV,Financial Services,8291.14467,2879.0,1.0756
TLV:AZRG,AZRIELI GROUP,Real Estate,120294655.19508,24120.0,1.0485
TLV:ORON,ORON GROUP INVESTM,Industrials,176500.48044,1290.0,1.0431
TLV:SEMG,SEACH MEDICAL,Industrials,15317843595.74428,61.0,1.0197
TLV:ALRPR,ALROV PROPERTIES,Real Estate,173448860.63202,15000.0,1.0089
TLV:SHGR,SHAGRIR GROUP VEHI,Industrials,1207.10477,1988.0,0.9446
TLV:PMCN,PHARMOCANN GLOBAL,Healthcare,1774514421.13217,158.2,0.8742
TLV:GSFI,GAN SHMUEL FOODS,Consumer Defensive,14104.67362,2090.0,0.8142
TLV:ARKO,ARKO CORP,Consumer Defensive,232307261.39085,3625.0,0.8045
TLV:OBAS,OPTIBASE LTD,Real Estate,62263.18063,3631.0,0.785
TLV:CDEV,COHEN DEV&IND BLDG,Energy,1307099.41345,6614.0,0.7839
TLV:KNFM,KNAFAIM HLDGS LTD,Industrials,11155289469.07573,924.9,0.7518
TLV:CTPL1,I.C.P. ISRAEL CITR,Real Estate,312022243301.91547,28960.0,0.7335
TLV:RADA,RADA ELECTRONIC,Technology,3329393.07931,3676.0,0.7154
TLV:PFLT,PENNANTPARK FLTNG,Financial Services,75893145938.72783,4220.0,0.7071
TLV:BVC,BATM ADVANCED COMM,Technology,503573832.87703,362.6,0.6823
TLV:CAST,CASTRO MODEL,Consumer Cyclical,160485687.74048,7901.0,0.6161
TLV:HGG,HAGAG GROUP REAL,Real Estate,77901160961015.89,2047.0,0.5809
TLV:MLSR,MELISRON,Real Estate,1768472509.41072,21920.0,0.5358
TLV:DELT,DELTA-GALIL IND,Consumer Cyclical,136152971.78204,11690.0,0.5148
TLV:ARAN,ARAN RESEARCH&DEVE,Industrials,173153.09267,2118.0,0.4976
TLV:TIGBUR,TIGBUR - TEMPORARY,Real Estate,1787115942.04714,2546.0,0.4957
TLV:BRIL,BRILL SHOE INDS,Consumer Cyclical,106972980.9316,2981.0,0.4859
TLV:BIG,BIG SHOPPING CENTE,Real Estate,8808107290.47273,38980.0,0.4806
TLV:CHAM,CHAM FOODS ISRAEL,Consumer Defensive,372638204813.2259,207.6,0.477
TLV:MSBI,HAMASHBIR 365 LTD,Consumer Cyclical,970427717.67766,60.5,0.4445
TLV:LSCO,LESICO LTD,Real Estate,321870930.43877,723.9,0.4132
TLV:OPCE,OPC ENERGY LTD,Utilities,8544393720.52822,3213.0,0.3707
TLV:TFRLF,TEFRON,Consumer Cyclical,4288427.55487,2156.0,0.355
TLV:ENDY,ENDYMED LTD,Healthcare,115466.33683,245.3,0.3436
TLV:RATI-L,RATIO,Energy,641096929.00774,141.5,0.3398
TLV:IMCO,IMCO INDUSTRIES,Industrials,1870280210.06427,2000.0,0.313
TLV:RSEL,R.S.L.ELECTRONICS,Industrials,252194.61301,554.3,0.3039
TLV:GIX,GIX INTERNET LTD,Technology,12277798.77834,174.0,0.2773
TLV:BOTI,BONEI HATICHON CIV,Real Estate,1595276991.8928,2254.0,0.2603
TLV:ANGL,SALOMON A.ANGEL,Consumer Defensive,238073783.33427,5060.0,0.2252
TLV:PCBT,P.C.B TECHNOLOGIES,Technology,443371596508.6688,444.8,0.2045
TLV:BSEN,BET SHEMESH ENGINE,Industrials,273513190153596.25,6826.0,0.1947
TLV:ORIN,ORIAN SH.M. LTD.,Industrials,135223921.88569,3923.0,0.1794
TLV:STCM,SATCOM SYSTEMS,Communication Services,21463834.73071,87.6,0.1718
TLV:CFX,COFIX GROUP LTD,Consumer Cyclical,1490062048.4317,568.8,0.1586
TLV:CTPL5,I.C.P. ISRAEL CITR,Real Estate,270793545191137.8,74960.0,0.1471
TLV:MDTR,MEDITERRANEAN TOWE,Real Estate,40719030384.96005,978.9,0.1326
TLV:HDST,HBL-HADASIT BIO,Healthcare,146815074437.20587,645.6,0.119
TLV:AVRT,AVROT INDUSTRIES,,34958339826.2384,116.4,0.1152
TLV:MNRV,MINRAV HOLDINGS,Industrials,5214765265043066.0,71840.0,0.105
TLV:ASHO,ASHOT ASHKELON,Industrials,72578191527.94864,1062.0,0.1022
TLV:PWFL,POWERFLEET INC,Technology,385178699364.2272,2253.0,0.0987
TLV:HNMR,HANAN MOR GRP HLDG,Real Estate,519428352572389.0,5424.0,0.0804
TLV:SRFT,ZVI SARFATI & SONS,Real Estate,48014650475876.4,2527.0,0.0745
TLV:ADKA,ADIKA STYLE LTD,Consumer Cyclical,114519250093079.36,834.9,0.0697
TLV:LODZ,LODZIA ROTEX INVES,Real Estate,175796579534.95642,2480.0,0.0617
TLV:ROBO,ROBOGROUP T.E.K,Technology,1.2111177967618779e+17,541.8,0.0581
TLV:MISH,MIVTACH SHAMIR HDS,Financial Services,5121384671490389.0,12520.0,0.0427
TLV:SONO,SONOVIA LTD,Technology,166635817439.8877,1801.0,0.0331
TLV:ILDC,ISRAEL LAND DEVEL,Real Estate,1.1611406471757171e+17,3961.0,0.03
TLV:AMX,AUTOMAX MOTORS LTD,Consumer Cyclical,6.367832494401603e+18,51.8,0.0251
