Symbol,Name,Sector,Value,Close,MA,Grade
TLV:SANO1,SANO-BRUNO'S ENTER,Consumer Defensive,8005.93603/-1.70145,29390.0, ,112.0164
TLV:NFTA,NAPHTHA ISRAEL PET,Energy,5.10565/-1.367,2103.0, ,83.1568
TLV:WLFD,WILLY FOOD INVSTM.,Consumer Defensive,4148.24622/-1.3537,3078.0, ,81.1634
TLV:GLPL,GOLAN PLASTIC PROD,Industrials,4860.0624/-1.31955,979.7, ,76.9032
TLV:MRHL,MERCHAVIA HOLD,Healthcare,4126.61626/-2.04816,43.0, ,73.3928
TLV:KEN,KENON HLDGS LTD,Utilities,7.3001/-1.71364,14440.0, ,63.3468
TLV:BRMG,BRIMAG DIGITAL AGE,Consumer Cyclical,97531.11784/-1.12476,2964.0, ,59.5744
TLV:PLRM,PALRAM INDUSTRIES,Industrials,24.7059/-1.12436,4233.0, ,56.1732
TLV:CPTP,CAPITAL POINT LTD,Financial Services,838220107.30832/-1.5373,85.4, ,55.1123
TLV:WILC,G. WILLI-FOOD,Consumer Defensive,2576473.90801/-0.50381,5671.0, ,54.4357
TLV:SALG,SHALAG INDUSTRIES,Consumer Cyclical,14488080.78445/-0.79661,1150.0, ,45.5428
TLV:PRSK,PRASHKOVSKY INVS,Real Estate,38743.10907/-1.04188,11340.0, ,45.1123
TLV:PLSN,PLASSON INDUSTRIES,Industrials,61454.39444/-1.21591,18960.0, ,44.4889
TLV:MLTM,MALAM TEAM LTD,Technology,1039998.01365/-1.18375,8030.0, ,44.3518
TLV:FRDN,FRIDENSON LOGISTIC,Industrials,14.52638/-1.25874,7372.0, ,44.281
TLV:BRAM,BRAM INDUSTRIES,Consumer Cyclical,2815802.34863/-1.16792,246.8, ,41.9259
TLV:RLCO,RALCO AGENCIES,Consumer Cyclical,1315351.65587/-1.54325,5403.0, ,38.7297
TLV:EMCO,E & M COMPUTING,Technology,533036.32637/-1.00532,1167.0, ,38.5618
TLV:LAHAV,LAHAV L.R. REAL ES,Real Estate,10343116.39436/-0.6695,516.5, ,37.546
TLV:YBOX,YBOX REAL ESTATE L,Real Estate,118051532.7127/-1.27872,128.0, ,36.1386
TLV:ISRS,ISRAS INVESTMNT CO,Real Estate,348260825.82163/-1.06171,76270.0, ,35.4152
TLV:SPNTC,SPUNTECH INDUSTRIE,Consumer Cyclical,4074444.42226/-1.08949,471.7, ,34.395
TLV:DRAL,DOR ALON ENERGY IN,Energy,61425.57565/-1.18031,12540.0, ,33.391
TLV:ELDAV,ELDAV INVESTMENTS,Financial Services,512072.64963/-0.67424,291.0,r+,32.4039
TLV:VILR,VILLAR INTL LTD,Real Estate,21489293.26412/-1.09522,16690.0, ,32.2534
TLV:KRDI,KARDAN ISRAEL LTD,Real Estate,432.93316/-1.41693,277.8, ,32.0248
TLV:HRON,HIRON TRADE INVS,Real Estate,105679.48362/-0.65257,245000.0,r+,30.0594
TLV:BLSR,BLUE SQUARE REAL,Real Estate,1536205.24822/-0.44982,27790.0, ,28.782
TLV:VTNA,VITANIA LTD,Real Estate,109865.62765/-1.08742,2676.0, ,28.3606
TLV:NTO,NETO M.E HOLDINGS,Consumer Defensive,47393603775.76239/-0.79269,18390.0, ,25.2923
TLV:ONE,ONE SOFTWARE TECHN,Technology,1604.7478/-0.89101,5889.0, ,25.0151
TLV:SMT,SUMMIT R/EST HLDGS,Real Estate,29908.13792/-0.99767,6655.0, ,22.4453
TLV:YHNF,M YOCHANANOF & SON,Consumer Defensive,1035739.69449/-1.17697,19520.0, ,22.4087
TLV:DIPL,DIPLOMAT HOLDINGS,Consumer Defensive,420.19656/-1.22454,4813.0, ,22.3741
TLV:KAFR,KAFRIT INDUSTRIES,Basic Materials,12330.62129/-1.17287,2676.0, ,22.1939
TLV:NTGR,NETANEL GROUP,Real Estate,204028557.09246/-1.20194,1488.0, ,19.4052
TLV:YAAC,YAACOBI BROTHERS,Real Estate,1353.58086/-1.92748,65.6, ,18.6059
TLV:KRUR,KERUR HOLDINGS LTD,Consumer Defensive,3606677.23714/-1.24482,8257.0, ,18.2054
TLV:ELCO,ELCO LTD,Industrials,479573085.52969/-0.7208,23400.0, ,17.3345
TLV:MMAN,MAMAN CARGO TERMIN,Industrials,49286.65018/-1.26064,1069.0, ,17.0786
TLV:SPGE,SUPERGAS ENERGY LT,Utilities,3746121522.10499/-0.50049,6869.0, ,16.9186
TLV:DLTI,DELTA ISRAEL BRAND,Consumer Cyclical,64374.5152/-1.37656,6344.0, ,15.9065
TLV:ZNKL,ZANLAKOL,Consumer Defensive,7043.95765/-1.28336,1899.0, ,15.7969
TLV:DRSL,DORSEL (B.A.Z.),Real Estate,16557.92283/-1.14895,1444.0, ,15.3055
TLV:MTRX,MATRIX IT LTD,Technology,109724.78172/-0.89334,8790.0, ,15.0721
TLV:SHAN,SHANIV PAPER IND,Basic Materials,7196416.19199/-1.04936,484.3, ,14.3023
TLV:ARAD,ARAD INVESTMENT &,Industrials,2325403218.90549/-0.24352,45420.0, ,14.1375
TLV:AZRM,AZORIM INV DEV,Consumer Cyclical,784000.36154/-1.02799,1459.0, ,13.9262
TLV:ASGR,ASPEN GROUP LTD,Real Estate,85729169.35188/-0.82286,989.5626, ,13.7707
TLV:GOLD,GOLD BOND GROUP,Industrials,8314.85357/-1.43233,15830.0, ,13.3284
TLV:PTBL,PROPERTY & BLDG,Real Estate,36461.88138/-1.377,35590.0, ,12.5772
TLV:ILX,ILEX MEDICAL,Healthcare,198.71627/-0.72324,8699.0, ,12.3347
TLV:MSHR,MISHOR REAL ESTATE,Real Estate,18245.44811/-1.66779,994.5, ,12.322
TLV:KLIL,KLIL INDUSTRIES,Basic Materials,1887165.33952/-1.2757,31110.0, ,12.089
TLV:MGDL,MIGDAL INS & FINAN,Financial Services,1565808850.35973/-0.97236,570.0, ,11.8529
TLV:DLEA,DELEK AUTOMOTIVE S,Consumer Cyclical,40231.65864/-0.93629,4850.0, ,11.2558
TLV:LAPD,LAPIDOTH CAP,Energy,70091.47307/-0.65649,6537.0,r+,11.2394
TLV:ELSPC,ELSPEC ENGINEERING,Industrials,276691.92506/-1.2177,380.0, ,10.7447
TLV:EMDV,EMILIA DEV (O.F.G),Financial Services,394676.66379/-0.81563,2781.0,r+,10.715
TLV:STG,STG INTERNATIONAL,Technology,100.36492/-0.45064,2869.0, ,10.0431
TLV:RMN,RAM-ON INVESTMENTS,Basic Materials,71.58212/-1.47725,1558.0, ,9.8853
TLV:ELCRE,ELECTRA REAL ESTAT,Real Estate,27.7956/-2.17416,6000.0, ,9.6219
TLV:GNRS,GENERATION CAPITAL,Energy,5719219329.22681/0.82571,135.0,r+,9.5235
TLV:SNEL,SYNEL PAYWAY M.L.L,Real Estate,1335905.727/-0.35345,5311.0,r+,8.9031
TLV:MGOR,MEGA OR HOLDINGS L,Real Estate,21586.24642/-1.05274,11990.0, ,8.892
TLV:LVPR,LEVINSTEIN PROPERT,Real Estate,3871990.64628/-1.13642,10810.0, ,8.8557
TLV:FORTY,FORMULA SYST(1985),Technology,4236839.96041/-0.0488,32990.0, ,8.8366
TLV:MGIC,MAGIC SOFTWARE ENT,Technology,1008118.37117/-1.12882,5975.0, ,8.8311
TLV:GAGR,GAON GROUP,Basic Materials,152250.84553/-1.11388,658.5, ,8.5888
TLV:SARN,SARINE TECHNOLOGIE,Technology,0.87871/-1.45679,98.8, ,8.4723
TLV:AVGL,AVGOL INDUSTRIES,Consumer Cyclical,3.91977/-2.08139,244.3, ,8.2316
TLV:AUDC,AUDIOCODES,Technology,252789.55506/-1.08978,7551.0, ,7.854
TLV:ARPT,AIRPORT CITY,Real Estate,24180243.42619/-0.92816,7001.0, ,7.4821
TLV:INRM,INROM CONSTRUCTION,Basic Materials,691383.17/-0.68776,1555.0, ,7.4534
TLV:SPNS,SAPIENS INTL CP NV,Technology,23595.83317/-1.40118,7306.0, ,7.4118
TLV:AFPR,AFI PROPERTIES,Real Estate,14786695.99201/-1.41294,17140.0, ,7.2696
TLV:JBNK,BANK OF JERUSALEM,Financial Services,137489313947.60947/0.0246,1400.0, ,7.2579
TLV:HOD,HOD-ASSAF INDS,Basic Materials,296.65953/-1.56718,5268.0, ,7.0774
TLV:SHNP,E SCHNAPP CO WORKS,Consumer Cyclical,27724.82261/-1.02736,2039.0, ,7.0116
TLV:PEN,PENINSULA GROUP,Financial Services,9.48793114204272e+16/-0.25585,212.6163, ,6.9815
TLV:TDRN,TADIRAN GROUP LTD,Consumer Cyclical,8833329.72676/-1.11944,53560.0,r+,6.9002
TLV:MTRN,MAYTRONICS LTD,Technology,344987.62425/-1.32836,5179.0, ,6.6582
TLV:ZUR,ZUR SHAMIR HOLD,Financial Services,9850551237.65263/-0.86044,1224.0, ,6.4771
TLV:LHIS,LACHISH INDUSTRIES,Industrials,1775705918.73085/-0.63026,1166.0,r+,6.4654
TLV:IDIN,I.D.I. INSURANCE,Financial Services,138527.91748/-1.62085,10400.0, ,6.4035
TLV:HMAM,HAMAMA MEIR TRADIN,Consumer Defensive,12248.33645/-0.54091,671.9, ,5.995
TLV:SPRG,SPRING VENTURES,Financial Services,1610625.91547/-1.60984,2796.0,r+,5.9903
TLV:CAMT,CAMTEK,Technology,40669.58452/-1.25854,9567.0, ,5.8619
TLV:KARE,KARDAN REAL ESTATE,Real Estate,20662018.51797/-1.10696,452.6, ,5.8391
TLV:GOHO,GOLDEN HOUSE,Healthcare,119139580.18742/-1.10678,1494.0, ,5.8248
TLV:MMHD,MENORA MIVTACHIM,Financial Services,7505619216778.602/-0.63568,7802.0, ,5.7652
TLV:NTML,NETO MALINDA,Consumer Defensive,932429386.46/-1.08128,13220.0, ,5.7439
TLV:SRAC,S.R ACCORD LTD,Financial Services,7358776545538.004/-0.59956,5137.0, ,5.7116
TLV:NXTM,NEXTCOM,Communication Services,24737171051.85/-0.82736,699.5, ,5.438
TLV:SLARL,SELLA CAPITAL REAL,Real Estate,7252151334.92658/-0.01502,1069.0, ,5.4367
TLV:GVYM,GAV-YAM LANDS CORP,Real Estate,1943693.69487/-0.55067,3553.0, ,5.3272
TLV:VCTR,VICTORY SUPERMARKE,Consumer Defensive,4208608273.72979/-0.77962,5111.0, ,5.3205
TLV:DANE,DANEL-ADIR YEHOSHU,Healthcare,140773.49479/-0.70133,43310.0, ,5.058
TLV:VISN,VISION SIGMA,Industrials,13506588.45367/-1.21343,7446.0, ,5.0303
TLV:ACKR,ACKERSTEIN GROUP L,Basic Materials,1321830188.41052/-0.85461,512.4, ,4.9053
TLV:HLAN,HILAN LTD,Technology,779839.56418/-0.35435,20780.0, ,4.8566
TLV:RPAC,RAPAC COMM & INFRA,Energy,2348984.24228/-0.19649,3611.0,r+,4.8455
TLV:MAXO,MAX STOCK LTD.,Consumer Cyclical,32986101.95431/-0.85582,547.7671, ,4.7542
TLV:DIMRI,DIMRI BUILDING,Consumer Cyclical,4984989.87491/-1.02743,27140.0, ,4.6819
TLV:ESLT,ELBIT SYSTEMS LTD,Technology,1443365418.91857/-0.74801,68790.0, ,4.6621
TLV:RANI,RANI ZIM SHOPPING,Real Estate,1075581.69022/-0.99129,644.9, ,4.6375
TLV:PHOE,PHOENIX HLDGS LTD,Financial Services,34353631836.38252/-0.62004,3940.0, ,4.6222
TLV:MVNE,MIVNE REAL ESTATE,Real Estate,375534348075.79816/-0.39489,1242.0, ,4.5781
TLV:LUZN,AMOS LUZON DEVELOP,Industrials,15811171.68612/-1.01483,194.9, ,4.3301
TLV:EQTL,EQUITAL,Energy,1075950.36541/-0.22603,12700.0, ,4.2786
