pb,pi,ev,pe,evr / pm,14.18494,27.1222,49.51485,85.86939,147.55079,331.41718,1106.51841
3.563183,0.026796,850.000000,31.095127,5.772857,250.000000,211.000000,179.000000,137.000000,103.000000,73.000000,41.000000
3.563183,0.026796,850.000000,31.095127,3.703857,204.000000,167.000000,139.000000,105.000000,81.000000,52.000000,26.000000
3.563183,0.026796,850.000000,31.095127,2.434204,160.000000,126.000000,104.000000,77.000000,58.000000,36.000000,17.000000
3.563183,0.026796,850.000000,31.095127,1.500571,111.000000,89.000000,74.000000,56.000000,41.000000,26.000000,14.000000
3.563183,0.026796,850.000000,31.095127,0.780429,43.000000,34.000000,27.000000,18.000000,12.000000,0.000000,0.000000
3.563183,0.026796,850.000000,20.692474,5.772857,220.000000,188.000000,163.000000,124.000000,93.000000,65.000000,38.000000
3.563183,0.026796,850.000000,20.692474,3.703857,179.000000,149.000000,125.000000,94.000000,72.000000,45.000000,24.000000
3.563183,0.026796,850.000000,20.692474,2.434204,138.000000,109.000000,91.000000,67.000000,50.000000,29.000000,15.000000
3.563183,0.026796,850.000000,20.692474,1.500571,97.000000,79.000000,67.000000,52.000000,37.000000,22.000000,12.000000
3.563183,0.026796,850.000000,20.692474,0.780429,39.000000,31.000000,25.000000,17.000000,11.000000,0.000000,0.000000
3.563183,0.026796,850.000000,14.499032,5.772857,169.000000,147.000000,128.000000,102.000000,78.000000,54.000000,33.000000
3.563183,0.026796,850.000000,14.499032,3.703857,139.000000,118.000000,100.000000,78.000000,61.000000,38.000000,22.000000
3.563183,0.026796,850.000000,14.499032,2.434204,106.000000,86.000000,72.000000,56.000000,43.000000,25.000000,14.000000
3.563183,0.026796,850.000000,14.499032,1.500571,79.000000,64.000000,55.000000,46.000000,33.000000,21.000000,12.000000
3.563183,0.026796,850.000000,14.499032,0.780429,32.000000,25.000000,20.000000,15.000000,9.000000,0.000000,0.000000
3.563183,0.026796,850.000000,10.910458,5.772857,115.000000,99.000000,85.000000,65.000000,55.000000,38.000000,22.000000
3.563183,0.026796,850.000000,10.910458,3.703857,102.000000,86.000000,73.000000,55.000000,46.000000,29.000000,16.000000
3.563183,0.026796,850.000000,10.910458,2.434204,77.000000,61.000000,52.000000,40.000000,32.000000,19.000000,11.000000
3.563183,0.026796,850.000000,10.910458,1.500571,62.000000,50.000000,43.000000,36.000000,28.000000,17.000000,9.000000
3.563183,0.026796,850.000000,10.910458,0.780429,24.000000,18.000000,14.000000,11.000000,9.000000,0.000000,0.000000
3.563183,0.026796,850.000000,6.801028,5.772857,60.000000,51.000000,44.000000,31.000000,27.000000,19.000000,10.000000
3.563183,0.026796,850.000000,6.801028,3.703857,57.000000,48.000000,42.000000,29.000000,25.000000,17.000000,8.000000
3.563183,0.026796,850.000000,6.801028,2.434204,43.000000,34.000000,29.000000,21.000000,18.000000,12.000000,0.000000
3.563183,0.026796,850.000000,6.801028,1.500571,36.000000,29.000000,26.000000,20.000000,17.000000,12.000000,0.000000
3.563183,0.026796,850.000000,6.801028,0.780429,13.000000,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000
3.563183,0.026796,2149.000000,31.095127,5.772857,164.000000,135.000000,113.000000,84.000000,65.000000,44.000000,27.000000
3.563183,0.026796,2149.000000,31.095127,3.703857,137.000000,110.000000,92.000000,66.000000,52.000000,32.000000,20.000000
3.563183,0.026796,2149.000000,31.095127,2.434204,110.000000,84.000000,70.000000,50.000000,37.000000,23.000000,15.000000
3.563183,0.026796,2149.000000,31.095127,1.500571,74.000000,58.000000,49.000000,36.000000,26.000000,18.000000,13.000000
3.563183,0.026796,2149.000000,31.095127,0.780429,35.000000,27.000000,23.000000,15.000000,10.000000,0.000000,0.000000
3.563183,0.026796,2149.000000,20.692474,5.772857,143.000000,119.000000,102.000000,74.000000,57.000000,38.000000,25.000000
3.563183,0.026796,2149.000000,20.692474,3.703857,121.000000,99.000000,83.000000,58.000000,45.000000,27.000000,19.000000
3.563183,0.026796,2149.000000,20.692474,2.434204,96.000000,74.000000,62.000000,43.000000,31.000000,18.000000,14.000000
3.563183,0.026796,2149.000000,20.692474,1.500571,67.000000,54.000000,46.000000,34.000000,24.000000,16.000000,12.000000
3.563183,0.026796,2149.000000,20.692474,0.780429,32.000000,25.000000,21.000000,14.000000,9.000000,0.000000,0.000000
3.563183,0.026796,2149.000000,14.499032,5.772857,115.000000,99.000000,84.000000,65.000000,52.000000,36.000000,23.000000
3.563183,0.026796,2149.000000,14.499032,3.703857,96.000000,81.000000,67.000000,50.000000,41.000000,26.000000,18.000000
3.563183,0.026796,2149.000000,14.499032,2.434204,73.000000,58.000000,48.000000,36.000000,28.000000,17.000000,13.000000
3.563183,0.026796,2149.000000,14.499032,1.500571,55.000000,43.000000,36.000000,30.000000,22.000000,16.000000,12.000000
