Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roa_normalized,calculated_roe,calculated_roe_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
TLV:CDEV,COHEN DEV&IND BLDG,Energy,Israel,294736.6521206,-2.9074380876701085,11127800.0,1.0,6299600.0,5756300.0,0.5,15336000.0,1.0,15305000.0,1.0,39209000.0,1.0,15305000.0,39209000.0,15336000.0,11127800.0,1.0,6299600.0,15336000.0,1.0,15305000.0,1.0,15305000.0,15336000.0,9.4099524,9.4099524,0.02777223007541502,37.359438,37.359438,37.359438,9.5938838,0.008109036607449124,37.359438,0.0002147455593123363,10.2601455,10.2598115,5.670274064657489e-05,14066084.242715,14067000.0,10349400.0,14067000.0,0.9979799,2.2140923,4.75,2.6439675,2.75,1.9530132,0.0008335740984302164,0.4627,0.24634,0.2799604505006194,0.0,1.992,7454.0,0.0002672,27.471392,0.0027471392,6427430,15305000,2.3812006,10000000,144310675,14713180393,1.5305,1.758,0.616,-0.2415517,0.3384045,-0.2415517,0.3384045,1.2581121,11.4665595,0.06959961957852019,0.5466011,7.6432478,0.2392895941122605,29.6948411,29.6948411,1.162166369012244e-05,8039400.0,1.0,10578000.0,1.0,17.9504285,13.6425293,13.6425293,1.3137832665732021e-09,0.0875734,0.5,0.2004825,1.0,0.2004825,0.4487527,0.00046151407398014867,USD,ILS,1.0,0.3075952,83.579,106.373,75.981,113.971,7454.0,5805.0,7913.0,6724.3237,10.8512965,28.4065461,-5.8005813,1.5645161,14.6649393,0.2261124422034007,3.5840484,0.5,5.9997545,1.0,0.7747924,0.5,0.525,1.0,2.0462828,1.0,0.5115707,1.0,3.7034161,1.0,2.3082397,1.0,6.0097545,0.535,0.5215707,2.3182397,4.1639971,0.005735899981113874,10329366.6666667,0.5,19349800.0,1.0,19349800.0,8865600.0,0.5,16127266.6666667,1.0,16127266.6666667,0.8909642,1.0,1.0490139,0.5775043828368412,3738666.6666667,4232333.3333333,4232333.3333333,2927533.3333333,1.0,3222533.3333333,1.0,3222533.3333333,52.3996369,1.0,None
TLV:SPRG,SPRING VENTURES,Financial Services,Israel,35544.8980807,-2.4770463699580896,4284739.61696,1.0,1389263.9739733,314798.0542667,0.25,27025314.272,1.0,18699942.5888,1.0,44521944.4384,1.0,18699942.5888,44521944.4384,27025314.272,4284739.61696,1.0,1389263.9739733,27025314.272,1.0,18699942.5888,1.0,18699942.5888,27025314.272,0.471851,0.471851,0.0013926058258609951,27.534653,27.534653,27.534653,0.8197761,0.0006928991994682981,27.534653,0.0001582717721544981,0.5099928,0.5093702,2.815128362123805e-06,81474044.0289505,81673000.0,9508200.0,81673000.0,0.69194,0.0296302,0.1,1.8463926,2.75,0.8569876,0.0003657746225350012,0.01,0.77936,0.8857269493470924,0.0,1.01,2764.0,0.0003654,3.1688696,0.00031688695999999996,8419880,60794000,7.2202929,5,41449713,7202552977,12158800.0,14.774,8.832,1.2863332,1.1409514,1.2863332,1.1409514,11.4020833,34.016971,0.20647590419894943,6.9092379,26.5354291,0.8307531333648068,2.4148791,2.4148791,9.451107233742885e-07,-2106370.9169067,0.5,-2626247.8176,0.5,5081.7502918,1578286.4371047,1578286.4371047,0.0001519898741157619,0.0831781,1.0,0.1833385,1.0,0.1833385,0.4291805,0.0004413852908914803,ILS,ILS,0.3075952,0.3075952,0.0,0.0,0.0,0.0,2764.0,728.8,2808.0,1584.338,74.457723,279.2535675,-1.5669516,1.957676,56.2917744,0.8679388523310746,16.5607022,1.0,6.8347758,1.0,5.1624876,2.0,3.4666667,1.0,3.4611032,0.3333333,8.2125533,1.0,12.0292093,0.5,11.2312893,1.0,6.8447758,3.4766667,8.2225533,11.2412893,9.0430326,0.012456764323767697,23266418.9026133,1.0,43415770.58016,1.0,43415770.58016,21442051.2650667,1.0,36464611.21248,1.0,36464611.21248,0.5307177,0.5956666945765048,0.6128244,0.3373728192823351,36352800.0,32053800.0,32053800.0,1824367.6375467,1.0,6951159.36768,1.0,6951159.36768,25.116455,0.47932498173474936,None
TLV:ASPF,ALTSHU FUND PEN,Financial Services,Israel,241.7113728,-2.1363710619743532,3055178133.333333,0.0,105057200.0,87898866.6666667,1.0,3395703000.0,0.0,386926000.0,0.0,739893000.0,1.5,386926000.0,739893000.0,3395703000.0,3055178133.333333,4.0,105057200.0,3395703000.0,3.0,386926000.0,2.0,386926000.0,3395703000.0,1.2229985,1.2229985,0.0036095183354899287,17.995911,17.995911,17.995911,0.9187408,0.0007765471143143398,17.995911,0.00010344218703263217,4.4659747,4.4459343,2.457127594835553e-05,312787823.8515049,315595000.0,185233000.0,315595000.0,0.17092,0.1441119,0.0,2.7513046,16.0,1.0231122,0.0004366789890144906,0.03033,0.71649,0.8142764600925094,0.0,0.978,1758.0,0.0005563,9.272919,0.0009272919,192092000,174110000,0.9063886,951,1384365732,103992371704,183080.9674027,1.085,0.674,0.7439338,0.3160708,0.7439338,0.3160708,0.9997335,10.2486672,0.062207267865034645,0.5845177,7.8953757,0.24718304260877225,18.000709,18.000709,7.044933679802051e-06,191098400.0,2.0,148471000.0,1.0,7.244256,9.324149,9.324149,8.97920807927842e-10,1.574585,1.0,6.9738952,2.0,6.9738952,2.6418134,0.0027169397865001105,USD,ILS,1.0,0.3075952,17.2129,0.0,0.0,0.0,-0.1664296,1564.0,2349.0,1882.2253,-6.5999166,12.4040921,-25.1596424,0.4942675,0.4952675,0.007636318274360178,1.6358858,1.0,1.420315,1.0,0.0038442,0.1666667,8.4166901,2.0,96.3518231,6.0,7.3638418,2.0,1.7859364,2.0,9.6815769,1.0,1.430315,8.4266901,7.3738418,9.6915769,5.5609459,0.007660194932120697,1260298533.3333333,2.0,1547280666.6666667,1.0,1547280666.6666667,490330933.3333333,2.0,494758300.0,1.5,494758300.0,0.3500684,0.39290961410121755,0.8820505,0.48558749281913915,-44909200.0,662328066.6666666,662328066.6666666,769967600.0,2.0,1217441800.0,1.0,1217441800.0,7.4361365,0.14191198527179108,None
TLV:GLRS,GLOBRANDS GROUP,Consumer Defensive,Israel,25.7296467,-2.042401419196479,495437466.6666667,0.0,69362333.3333333,40491200.0,1.0,537167000.0,0.0,76178000.0,0.0,208616000.0,1.0,76178000.0,208616000.0,537167000.0,495437466.6666667,1.0,69362333.3333333,537167000.0,1.0,76178000.0,1.0,76178000.0,537167000.0,0.3851092,0.3851092,0.0011365988744596644,7.120382,7.120382,7.120382,0.003002,2.5373798977596817e-06,7.120382,4.0928624651888285e-05,1.9086282,1.8857276,1.0421821398267221e-05,111064784.6897663,113730000.0,103019600.0,113730000.0,0.14181,0.1388383,0.0,0.1413935,1.0,0.1416806,6.0471316020829816e-05,0.04992,0.69952,0.7949903967451217,0.0,62.609,43720.0,0.001432,7.755606,0.0007755606,1176000,76178000,64.7772109,199,206894476,161260105,382804.0201005,0.271,0.141,0.0502436,0.0667107,0.0502436,0.0667107,0.2158109,4.8955451,0.02971493555582113,0.1224277,3.7489666,0.11737009181547423,32.9936171,32.9936171,1.2912704956581594e-05,34750266.6666667,0.5,30611000.0,0.5,5.9537522,6.7588278,6.7588278,6.508789294144868e-10,4.1109098,1.0,1.7370025,0.5,1.7370025,1.3189539,0.0013564615606346335,USD,ILS,1.0,0.3075952,0.0,0.0,0.0,0.0,43720.0,43100.0,44700.0,43720.0,0.0,1.4385151,-2.1923937,0.775,0.776,0.011964812916057482,1.2449222,1.0,0.6492813,0.5,1.4256588,1.0,0.8981938,1.0,2.3017417,1.0,10.5718992,4.0,1.1413942,1.0,0.6010724,0.5,0.6592813,0.9081938,10.5818992,0.6110724,0.6351769,0.0008749552608271436,254928933.3333333,1.0,296593800.0,1.0,296593800.0,49821866.6666667,1.0,67779666.6666667,1.0,67779666.6666667,0.3568429,0.4005131743789481,1.2239064,0.6737864104394232,26207000.0,41033400.0,41033400.0,205107066.6666667,1.0,343221200.0,1.5,343221200.0,2.1164852,0.04039121881777773,None
TLV:RMN,RAM-ON INVESTMENTS,Basic Materials,Israel,135.0256399,-1.9808866660832143,3731991.04256,4.0,18526397.37696,39537774.3493333,1.0,1053821.1552,1.0,32461751.8368,1.0,154504146.1744,1.0,32461751.8368,154504146.1744,1053821.1552,3731991.04256,4.0,18526397.37696,1053821.1552,1.0,32461751.8368,1.0,32461751.8368,1053821.1552,18.5279969,18.5279969,0.054682932587775505,2.4731693,2.4731693,2.4731693,23.4142451,0.019790418000652274,2.4731693,1.4216009475372709e-05,615.922169,612.9610189,0.0033876421297941964,104000.0047444,105000.0,413066.6666667,105000.0,30.82184,964.84218,36.9075,54.4913467,2.75,350.0527889,0.14940756053789106,0.21949,0.19257,0.2188519280380948,0.0,6.336,1555.0,0.0040746,1.5876393,0.00015876393,16632800,105534000,6.3449329,308,63439989,8017037506,342642.8571429,0.152,0.505,5.8813939,0.006388,5.8813939,0.006388,1.5843485,12.8370905,0.07791845629851182,0.380347,6.4172279,0.20090619847715444,1.5610008,1.5610008,6.109285534318646e-07,6040821.1201067,1.0,1852030.6992,0.5,10.5018818,34.254286,34.254286,3.298707062715468e-09,0.3526728,1.0,0.2472391,1.0,0.2472391,0.4982314,0.0005123998211015399,ILS,ILS,0.3075952,0.3075952,39.7278,31.3007,361.163,30.0968,1555.0,1283.0,1854.0,1445.8169,7.5516547,21.2003118,-16.1272923,0.9527145,0.9537145,0.014704916968854771,9.2270556,2.0,7.0057873,1.0,0.0,1.0,0.0,1.0,3.0506921,0.1666667,3.1176176,0.5,1.7002319,1.0,1.7015103,1.0,7.0157873,0.01,3.1276176,1.7115103,4.3636488,0.006010919909023852,148011980.36416,2.0,66658484.1460267,1.0,66658484.1460267,55548986.28224,1.0,52993792.95584,1.0,52993792.95584,0.586986,0.658821083944787,0.7125576,0.39227805944582883,21519533.3333333,21370066.6666667,21370066.6666667,17706984.2705067,1.0,12926339.6721067,1.0,12926339.6721067,19.3849503,0.36994436310683676,None
TLV:MRHL,MERCHAVIA HOLD,Healthcare,Israel,18347.5788434,-1.9746691212203291,6673400.0,0.0,2891266.6666667,-14226800.0,0.5,9000000.0,0.0,3647000.0,0.0,-63624000.0,0.25,3647000.0,-63624000.0,9000000.0,6673400.0,1.0,2891266.6666667,9000000.0,1.0,3647000.0,1.0,3647000.0,9000000.0,1.5930355,1.5930355,0.004701633604895154,15.023254,15.023254,15.023254,1.5019165,0.0012694646020031909,15.023254,8.635507533387664e-05,2.7729707,2.7730057,1.5325527473733203e-05,5170130.338325,5170000.0,4006133.3333333,5170000.0,0.40522,0.4320473,0.0,0.4147172,1.0,0.4183282,0.00017854848710850249,0.06772,0.6603701,0.7504973235899126,0.0,0.043,62.2,0.0006913,1.2842941,0.00012842941000000001,68026200,3647000,0.0536117,1,14336981,1351724773,3647000.0,0.742,0.745,1.1457228,0.3238612,1.1457228,0.3238612,0.8429307,9.4311257,0.0572449618315943,0.6397153,8.2482204,0.2582296640525598,17.8226443,17.8226443,6.975244535768122e-06,-4429600.0,0.5,-5488000.0,0.5,30896.3221871,261242.3744985,261242.3744985,2.51577880163306e-05,0.0661812,2.0,0.0239653,1.0,0.0239653,0.1558071,0.00016023785366869642,USD,ILS,1.0,0.3075952,0.0,0.0,0.0,0.0,62.2,59.0,113.9,72.21268,-13.8655427,5.4237288,-45.3906936,0.1165756,0.1175756,0.0018128480122335153,63.4660464,2.0,43.8026172,1.0,1.1015682,1.0,0.2043256,1.0,14.0516388,1.0,16.5988889,1.0,9.1779586,1.0,7.3665235,1.0,43.8126172,0.2143256,16.6088889,7.3765235,25.5945704,0.03525648369783392,66651466.6666667,2.0,40192400.0,1.0,40192400.0,64544533.3333333,2.0,39256000.0,1.0,39256000.0,0.1907385,0.21408099225535662,0.192903,0.10619718953426181,7714200.0,5715200.0,5715200.0,1053466.6666667,1.0,936400.0,1.0,936400.0,29.4061724,0.5611903848898617,None
TLV:DORL,DORAL GP RENEWABLE,Technology,Israel,6636626824246.435,-1.8917695211606504,7292142.8571429,0.0,-959571.4285714,447666.6666667,0.5,26611000.0,0.0,11683000.0,0.0,34708000.0,1.0,11683000.0,34708000.0,26611000.0,7292142.8571429,1.0,-959571.4285714,26611000.0,1.0,11683000.0,1.0,11683000.0,26611000.0,22.7657359,22.7657359,0.06719005882016316,14.250707,14.250707,14.250707,0.2509514,0.00021211160482166854,4.7502357,2.730480105888979e-05,248.5584533,251.3942415,0.0013893766445725552,2388500.5135694,2334000.0,-2303142.8571429,2334000.0,0.38841,-0.4034118,0.0,0.7225057,1.0,0.2368347,0.00010108445325893894,0.14513,0.60957,0.692764032685161,0.0,1.061,1535.0,0.0006912,8.8680347,0.0008868034700000001,143923008,10360000,0.0719829,10000000,607228556,669362747,1.036,0.119174,13.374,0.119174,0.0518267,0.119174,0.0518267,0.119174,3.7021593,0.02247133317531563,10.0434567,31.9414132,1.0,119.5789523,119.5789523,4.679958930804964e-05,-4861714.2857143,0.5,-19662000.0,0.5,800.6399292,3088335.6557215,3088335.6557215,0.0002974084656023634,5.0727414,2.0,0.7441483,1.0,0.7441483,0.8636403,0.000888200011512884,USD,ILS,1.0,0.3075952,0.0,0.0,0.0,0.0,1535.0,1167.0,1825.0,1381.7958,11.0873256,31.5338475,-15.890411,1.118541,1.9584457,0.03019643866850159,0.5599362,0.3333333,2.3428536,1.0,44.0182113,3.0,2.7174676,1.0,0.3433997,0.3333333,2.287441,1.0,56.5495171,12.0,16.7342445,1.0,2.3528536,2.7274676,2.297441,16.7442445,9.5485491,0.013153112571177081,361412666.6666667,2.0,380734571.4285714,1.0,380734571.4285714,97480666.6666667,2.0,218397000.0,1.0,218397000.0,0.1306854,0.14667862075715277,0.1534943,0.0845018650281688,31198666.6666667,108838857.1428571,108838857.1428571,262095333.3333333,2.0,162507285.7142857,1.0,162507285.7142857,1.7414482,0.03323397456595735,None
TLV:BRMG,BRIMAG DIGITAL AGE,Consumer Cyclical,Israel,0.0025369,-1.8729951597403844,602590644.4049067,4.0,8760126.73888,50827789.5828267,1.0,163713854.0576,1.0,33980041.744,2.0,321436676.4048001,1.5,33980041.744,321436676.4048001,163713854.0576,602590644.4049067,4.0,8760126.73888,163713854.0576,1.0,33980041.744,2.0,33980041.744,163713854.0576,0.2620711,0.2620711,0.0007734681936666436,7.383742,7.383742,7.383742,0.2356771,0.00019920131109337053,7.383742,4.244244267293284e-05,2.0147486,1.9214817,1.0619423026655004e-05,76333714.0458015,83401000.0,52658333.3333333,83401000.0,0.10378,2.4387593,36.9075,2.2439886,20.109375,1.5965093,0.0006814131109728064,0.12635,0.67767,0.7701583116455092,0.0,5.462,4028.0,0.001356,1.699608,0.0001699608,10111500,55235000,5.4625921,344,139554436,12543633116,160566.8604651,360.511,0.238,0.8811927,0.0458304,0.8811927,0.0458304,270.6035482,164.7503186,1.0,0.1899576,4.6084124,0.1442770353066282,0.0272862,0.0272862,1.0678994331490762e-08,15775101.8573867,1.0,21941380.8064,1.0,8.8464999,6.3603306,6.3603306,6.125034242846372e-10,1.1660566,1.0,1.0736591,1.0,1.0736591,1.0371752,0.001066669798272357,ILS,ILS,0.3075952,0.3075952,395.589,148.346,79.1177,98.8971,4028.0,1704.0,4130.0,3310.3872,21.6776092,136.3849765,-2.4697337,1.915911,49.4597523,0.7625988184845923,1.8865636,1.0,7.7383061,4.0,0.2054785,1.0,0.1769313,1.0,2.3151708,2.0,0.801833,1.0,1.8011516,1.0,3.754524,2.0,7.7483061,0.1869313,0.811833,3.764524,5.7564151,0.007929453472331578,138221778.81952,1.0,218298836.98304,1.5,218298836.98304,64190627.35008,1.0,105464581.79312,1.5,105464581.79312,0.2556584,0.2869457605591785,0.4221939,0.23242668915729245,140049533.3333333,156114466.6666667,156114466.6666667,74031151.46944,1.0,75222836.79328,1.0,75222836.79328,10.2408639,0.19543768823329388,None
TLV:VISN,VISION SIGMA,Industrials,Israel,36945436744.87945,-1.8059795523941213,1099345.2448,1.0,-2018849.8293333,19709941.6811733,1.0,6282939.5552,1.0,5354002.0512,1.0,77803745.0784,1.0,5354002.0512,77803745.0784,6282939.5552,1099345.2448,1.0,-2018849.8293333,6282939.5552,1.0,5354002.0512,1.0,5354002.0512,6282939.5552,1.4500038,1.4500038,0.004279494457785574,489.3690176,489.3690176,489.3690176,1.2827195,0.001084192762746286,489.3690176,0.0028129390863599326,1.8606434,1.8606268,1.028309719729905e-05,15919716.3167466,15920000.0,-1725733.3333333,15920000.0,0.85215,-0.7342749,0.1,3.1100656,2.75,1.0769802,0.0004596706254940796,0.01,0.84756,0.9632348762941665,0.0,-11.295,4807.0,-0.0023497,0.8456156,8.456156e-05,1631480,17406000,10.6688406,7,29620386,2620082723,2486571.4285714,-0.4285714,1.0351573,-0.4285714,1.0351573,-0.4285714,1.0351573,-0.4285714,0.2071429,0.0012573141087691953,1.0351573,10.4242682,0.3263558858441492,-1141.861041,87.5763306,3.427473001188003e-05,3511240.2206933,1.0,-3019354.4832,0.5,8.4358759,981017.196414,981017.196414,9.447250935127326e-05,0.7068753,1.0,0.9391757,1.0,0.9391757,0.9701108,0.0009976982590191462,ILS,ILS,0.3075952,0.3075952,120.0,120.0,110.0,330.0,4807.0,3501.0,6122.0,5011.69,-4.084251,37.3036275,-21.4799085,0.9965662,0.9975662,0.015381047621626778,2.4210534,1.0,2.0788431,1.0,0.8522714,0.1666667,3.220556,1.0,2.8006862,0.3333333,9.0883976,1.0,7.3889732,1.0,5.0255604,1.0,2.0888431,3.230556,9.0983976,5.0355604,3.5622018,0.004906927825992917,46041874.8533333,1.0,54510421.84896,1.0,54510421.84896,27031691.7458133,1.0,28029366.52384,1.0,28029366.52384,0.1982198,0.22247785040072318,0.291014,0.16020937421980824,45205533.3333333,39756200.0,39756200.0,19010183.10752,1.0,26481055.32512,1.0,26481055.32512,7.9572316,0.15185661715911625,None
TLV:RIMO,RIMONI INDUSTRIES,Basic Materials,Israel,70815.9125865,-1.7574159309451356,53541763.5514667,1.0,11859702.05024,34940046.3632,1.0,180860440.8864,3.0,13411765.9104,1.0,135912169.5008,1.0,13411765.9104,135912169.5008,180860440.8864,53541763.5514667,1.0,11859702.05024,180860440.8864,3.0,13411765.9104,1.0,13411765.9104,180860440.8864,1.0590503,1.0590503,0.003125646904764077,14.905953,14.905953,14.905953,1.013864,0.0008569480788348508,14.905953,8.568081816617255e-05,3.6185499,3.5964415,1.9876397302726153e-05,58076337.6402584,58786000.0,50243933.3333333,58786000.0,0.22247,1.0769865,4.75,6.3495652,27.4725,2.5506739,0.0010886642735348556,0.08678,0.7506,0.8530417883647192,0.0,5.157,7645.0,0.0006746,4.1531146,0.00041531146000000003,8404000,43602000,5.1882437,362,207584178,19871125693,120447.5138122,0.021,0.288,0.1281393,0.024451,0.1281393,0.024451,0.0477848,2.4359743,0.014785854866322544,0.2221127,4.9628839,0.15537458749633531,311.938981,311.938981,0.0001220834931163007,14121552.0875733,1.0,13506505.232,1.0,14.6998133,15.3691999,15.3691999,1.4800626192709392e-09,0.4096014,1.0,0.529298,1.0,0.529298,0.7285287,0.000749246184699193,ILS,ILS,0.3075952,0.3075952,147.0,149.0,111.0,108.0,7645.0,5450.0,8901.0,7331.31,4.2787715,40.2752294,-14.1107741,1.272095,4.2375747,0.06533735631870928,3.5165291,1.0,1.4540474,0.5,0.1017016,1.0,0.4200183,2.0,0.1107032,1.0,0.0122192,0.25,1.4260492,1.0,1.3616091,1.0,1.4640474,0.4300183,0.0222192,1.3716091,1.4178283,0.0019530564320500408,67525964.1290667,1.0,109246526.29616,1.5,109246526.29616,47927392.41664,1.0,47613747.8443733,1.0,47613747.8443733,0.2227661,0.2500281156077876,0.3816784,0.21012204779569937,23683000.0,27397800.0,27397800.0,19535104.5694933,1.0,37825904.5296,1.5,37825904.5296,17.9067358,0.34173396724434174,None
