Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roa_normalized,calculated_roe,calculated_roe_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
SWX:LOGN,LOGITECH N,Technology,Switzerland,2028.5667575999998,-4.119330706846838,16550704800.0,4.0,673375733.3333334,4086577066.6666665,2.0,5772443000.0,1.0,1062025000.0,1.0,13972704000.0,1.5,1062025000.0,13972704000.0,5772443000.0,16550704800.0,4.0,673375733.3333334,5772443000.0,1.0,1062025000.0,1.0,1062025000.0,5772443000.0,2.7233412999999995,2.7233412999999995,0.11351937239382616,14.658237,14.658237,14.658237,2.1651572999999997,0.09611420947788606,14.658237,0.04535498637415349,11.601823800000002,11.6018149,0.00011601814900000001,1354883920.2614381,1354886000.0,822265600.0,1354886000.0,0.18398,99.728008,588.2132813,0.43968900000000005,2.75,33.451559,1.0,0.72359,0.0066099999999999996,0.011430646583775746,0.0,5.062,72.62,0.0697053,5.521655,0.2050857917216602,168440000,1062025024,6.3050643,9000,15719100440,13538979263,118002.7804444,1.5919999999999999,0.657,0.8789094000000001,0.46866499999999994,0.8789094000000001,0.46866499999999994,1.4137274,12.1400267,0.3384487066473182,0.6099161999999999,8.0597134,0.9995684464012154,10.368503500000001,10.368503500000001,0.00036289762250036293,955048466.6666666,1.0,612410500.0,0.5,16.4589557,25.667588100000003,25.667588100000003,3.188980930422593e-05,0.7400245,1.0,1.498885,2.0,1.498885,1.2252896,0.29145134295915087,USD,CHF,1.0,1.0832701999999998,0.874567,0.7941,0.729993,0.6677960000000001,72.62,71.88,124.9,97.87510999999999,-25.803404,1.0294936,-41.857486,0.027913999999999998,0.028914,0.0005018160442175847,2.3818536,1.0,2.3459368,1.0,0.1196539,0.3333333,0.3534853,1.0,0.7253965,0.5,0.3539082,0.25,3.8334269999999995,2.0,1.998845,1.0,2.3559368,0.3634853,0.3639082,2.008845,2.1823909,0.22805546853775477,6451243333.333333,2.0,3950347800.0,1.0,3950347800.0,3660615866.6666665,2.0,3393658100.0,1.5,3393658100.0,0.36884340000000004,0.9583514345518832,0.412944,0.5543004920117555,1098912933.3333333,1475358200.0,1475358200.0,2790627466.6666665,2.0,1687909066.6666667,1.0,1687909066.6666667,3.5785271,0.7817138366648341,None
SWX:KNIN,KUEHNE+NAGEL INT N,Industrials,Switzerland,15482244.3771978,-2.946029624138526,22212383232.986668,1.0,850222670.9733334,6727974558.160001,2.0,77498233378.20001,3.0,1338921967.2,1.0,14338164367.2,1.0,1338921967.2,14338164367.2,77498233378.20001,22212383232.986668,1.0,850222670.9733334,77498233378.20001,3.0,1338921967.2,1.0,1338921967.2,77498233378.20001,2.0018833,2.0018833,0.08344621947373311,36.839493,36.839493,36.839493,1.4893466,0.06611407452824669,36.839493,0.11398742584430331,25.2521116,23.7986575,0.00023798657500000001,2136998458.2386,2383000000.0,1644666666.6666667,2383000000.0,0.051829999999999994,0.18259720000000002,4.75,1.511564,27.4725,0.5829970999999999,0.01742809953939665,0.21781,0.57827,1.0,0.0,8.062000000000001,296.0,0.0272365,12.387903999999999,0.46011261109430435,119584000,1236000000,10.335830900000001,69445,47751665231,38473910560,17798.2576139,1.5819999999999999,0.479,0.0096254,0.0018622,0.0096254,0.0018622,1.1889063999999998,11.1536983,0.31095110886118493,0.3597155,6.247629,0.7748331117110416,30.9860341,30.9860341,0.0010845111935010845,1644115291.5466664,1.0,2083128594.6,1.0,29.043988300000002,22.9230521,22.9230521,2.847995523739278e-05,2.9788064,1.0,1.5053548,0.5,1.5053548,1.227929,0.2920791591706052,CHF,CHF,1.0832701999999998,1.0832701999999998,4.5,4.0,4.0,6.0,296.0,187.85,364.6,310.2077,-4.580060400000001,57.572531299999994,-18.8151399,1.2237624,3.3587879000000003,0.0582933408502417,2.6831609,2.0,1.3344711999999999,1.0,0.5377943000000001,1.0,0.9041806999999998,2.0,0.3673146,1.0,0.36110970000000003,1.0,1.1010183,1.0,0.5382686,0.5,1.3444711999999999,0.9141806999999998,0.37110970000000004,0.5482686,0.9463699000000001,0.0988937549888648,20411843724.56,2.0,17489722360.06,1.5,17489722360.06,2562078459.0266666,1.0,2911180335.4800005,1.0,2911180335.4800005,0.17655479999999998,0.4587354575329823,0.5599241,0.7515939307006263,522266666.6666667,425333333.3333333,425333333.3333333,7637343782.053333,1.0,13112335808.88,1.5,13112335808.88,2.7877774,0.6089779694896025,None
SWX:CLN,CLARIANT N,Basic Materials,Switzerland,1373187.2998877,-2.1707431002729862,1149367736.7033336,0.25,509498084.0666667,2083706338.7066667,1.0,4277834019.8,1.0,892614644.8000002,1.0,9571775487.2,1.0,892614644.8000002,9571775487.2,4277834019.8,1149367736.7033336,0.25,509498084.0666667,4277834019.8,1.0,892614644.8000002,1.0,892614644.8000002,4277834019.8,2.1264594,2.1264594,0.0886390319527531,7.9228315,7.9228315,7.9228315,1.6536117,0.07340602058283861,7.9228315,0.024514538462382215,13.1638995,13.494285999999999,0.00013494286,607493653.7195523,577000000.0,625800000.0,577000000.0,0.20865999999999998,0.1447774,0.95,0.34866929999999996,2.75,0.2350356,0.007026147869520819,0.56734,0.0351,0.06069828972625245,0.0,2.501,19.265,0.1298209,2.8663387000000005,0.10646180205607456,329553984,106000000,0.3216468,13057,8398400778,7073876286,8118.2507467,0.88,0.046,42.4965648,-0.1145393,42.4965648,-0.1145393,11.2841412,33.8418758,0.9434690201323177,0.0058652,1.0158440999999998,0.12598533700005274,0.7021208999999999,0.7021208999999999,2.4574231500024573e-05,467683854.3466667,1.0,319564709.0,1.0,17.957431500000002,26.2807517,26.2807517,3.2651613264929686e-05,2.0136027,1.0,2.1244153999999997,1.0,2.1244153999999997,1.4585375,0.34693244203760687,CHF,CHF,1.0832701999999998,1.0832701999999998,0.7,0.615,3.0,0.36,0.06968350000000001,16.93,20.7,18.938496,1.7240229,13.7920851,-6.9323671000000004,1.2387268,3.6128769999999997,0.06270317646761757,0.7648373,0.5,1.5001171,1.0,1.2360645000000001,1.0,1.4517942,1.0,0.0901594,0.3333333,0.27567420000000004,1.0,4.611517500000001,3.0,1.3974733,1.0,1.5101171,1.4617942,0.28567420000000004,1.4074733,1.4587952,0.15244117029475684,4028717982.8066673,0.5,7838759821.240002,1.0,7838759821.240002,2622669372.2133336,1.0,2459889970.1600003,1.0,2459889970.1600003,0.2138719,0.5556950244340467,0.4628677,0.6213137709867431,1211733333.3333333,964800000.0,964800000.0,5267293020.4800005,1.0,5226562060.960001,1.0,5226562060.960001,1.8629963,0.40696352009333403,None
SWX:SCMN,SWISSCOM N,Communication Services,Switzerland,17897918.226752102,-1.9160613805135864,12255541298.693336,1.0,1700878650.0266669,22989737928.506668,2.0,12175957048.0,1.0,1989967357.4,1.0,48643165060.8,1.0,1989967357.4,48643165060.8,12175957048.0,12255541298.693336,1.0,1700878650.0266669,12175957048.0,1.0,1989967357.4,1.0,1989967357.4,12175957048.0,3.5314608999999995,3.5314608999999995,0.14720491515379894,14.900082000000001,14.900082000000001,14.900082000000001,2.3504422000000003,0.10433925238432487,14.900082000000001,0.04610329441963381,10.631213699999998,10.44316,0.0001044316,3871051249.235785,4008000000.0,3855466666.6666665,4008000000.0,0.16343,0.6601651,4.75,0.45595,2.75,0.4275151,0.012780124836633173,0.18875,0.50952,0.8811108997527107,0.0,34.228,505.2,0.06775139999999999,2.5254776000000003,0.09380150934299922,51801900,1836999936,35.4620185,19110,39698041798,28618881373,96127.67849289998,0.187,0.027000000000000003,-0.025312400000000002,-0.0233414,-0.025312400000000002,-0.0233414,0.1339219,3.9095342000000004,0.10899290638161924,0.014414700000000003,1.4506105,0.1799052164582292,111.25948149999999,111.25948149999999,0.003894081852503894,4333586326.093333,1.0,4278917290.000001,1.0,9.1605517,9.277590400000001,9.277590400000001,1.1526622116034235e-05,1.6508006000000002,1.0,2.940665,2.0,2.940665,1.7158366999999999,0.4081344610397392,CHF,CHF,1.0832701999999998,1.0832701999999998,22.0,22.0,22.0,22.0,505.2,456.3,562.4,527.91046,-4.301953,10.7166338,-10.170697,0.9217719000000001,0.9227719000000001,0.016015139537011298,9.6487618,6.0,3.365965,2.0,0.0480269,0.1666667,0.1150885,0.5,0.4818934,2.0,0.21745250000000002,2.0,0.8476127,1.0,0.9267088,1.0,3.3759650000000003,0.1250885,0.2274525,0.9367088,2.1563369,0.22533287783354924,51753450459.040016,2.0,26695316410.65334,1.0,26695316410.65334,19572525973.6,2.0,10826057942.773336,1.0,10826057942.773336,0.17454370000000002,0.4535100947637765,0.2838127,0.3809657465641461,-693133333.3333334,-311400000.0,-311400000.0,16091978821.000004,1.0,10578590883.751112,0.6666667,10578590883.751112,2.257184,0.4930721258750498,None
SWX:CFR,RICHEMONT N,Consumer Cyclical,Switzerland,14296417276.466509,-1.4464429524045885,15347570400.0,1.0,1597301280.0,16457721120.0,1.0,15047251200.0,1.0,1489384800.0,1.0,64864368000.0,1.0,1489384800.0,64864368000.0,15047251200.0,15347570400.0,1.0,1597301280.0,15047251200.0,1.0,1489384800.0,1.0,1489384800.0,15047251200.0,5.7976621,5.7976621,0.24166892447284238,56.175132999999995,56.175132999999995,56.175132999999995,5.8527074,0.25980945821182316,56.175132999999995,0.17381506328361726,35.083872,32.7609338,0.000327609338,2503483696.6684165,2835000000.0,2787200000.0,2835000000.0,0.09898,0.46327240000000003,4.75,0.3436967,2.75,0.302983,0.009057365607384696,0.42148,0.00551,0.009528420979819117,0.0,2.421,122.65,0.0197391,4.371163,0.1623541174882218,513447008,1300999936,2.5338543999999996,34760,76201025945,83333801071,37428.07640969999,16.844,0.121,0.2182947,-0.0002173,0.2182947,-0.0002173,12.6875737,35.8696206,1.0,0.0906957,3.2615722999999996,0.4045013259077226,4.4275709999999995,4.4275709999999995,0.00015496498500015496,3179491200.0,1.0,3683966400.0,1.0,23.966421399999998,20.6845062,20.6845062,2.569875111366926e-05,1.7330352999999998,2.0,0.9826005999999999,1.0,0.9826005999999999,0.9922620999999999,0.2360226689367699,EUR,CHF,1.1448,1.0832701999999998,2.0,1.0,2.0,1.9,0.6197834,73.22,136.0,107.36581000000001,14.2356212,67.5088774,-9.8161765,1.5747053,15.2473991,0.2646257695569192,4.379131,2.0,2.024254,1.0,0.07185369999999999,1.0,0.0835105,1.0,2.8260572999999996,1.0,2.9271156000000005,1.0,2.7228894,1.0,2.6600269,1.0,2.0342540000000002,0.0935105,2.9371156000000003,2.6700269,2.3521405,0.2457939610150174,74251117440.0,2.0,39888266400.0,1.0,39888266400.0,39574820160.0,2.0,20053919520.0,1.0,20053919520.0,0.13733889999999999,0.3568423125770384,0.174269,0.23392370985508112,12232200000.0,12995400000.0,12995400000.0,17219471040.0,1.0,19705671360.0,1.0,19705671360.0,2.4060906,0.5256001314868324,None
SWX:GEBN,GEBERIT N,Industrials,Switzerland,7137907927352.753,-1.3982771572355883,3270732158.462667,1.0,682301346.3706667,0.0,1.0,3355862752.5800004,1.0,748864689.26,1.0,0.0,1.0,748864689.26,0.0,3355862752.5800004,3270732158.462667,1.0,682301346.3706667,3355862752.5800004,1.0,748864689.26,1.0,748864689.26,3355862752.5800004,8.448424300000001,8.448424300000001,0.35216291995893073,33.648243,33.648243,33.648243,7.8269677,0.3474494962072493,33.648243,0.10411317560080423,27.1153364,27.751678899999998,0.000277516789,1015356768.4071752,967700000.0,892993333.3333334,967700000.0,0.23204,3.7888955,17.8125,0.6384265,2.75,1.5541207000000001,0.04645884217234838,0.40931999999999996,0.00447,0.0077299531360783035,0.0,22.123,735.4,0.0300829,13.518078,0.5020896323991912,35874300,791699968,22.0687224,11908,28823969623,28928547037,66484.7134699,0.023,0.076,0.0386211,-0.009261100000000001,0.0386211,-0.009261100000000001,0.0269053,1.8902824,0.052698700693812196,0.054684699999999996,2.5884763,0.3210237269401374,1250.6192717000001,1250.6192717000001,0.04377167450954378,1830206668.304,2.0,991083905.98,1.0,15.749024499999999,29.0832789,29.0832789,3.613351649750907e-05,0.48365349999999996,0.5,2.0985245,2.0,2.0985245,1.4496285,0.34481331851413694,CHF,CHF,1.0832701999999998,1.0832701999999998,11.4,11.3,10.8,10.4,0.31134090000000003,521.6,780.0,704.4504,4.3934391999999995,40.989263799999996,-5.7179487,1.6547988,20.5338849,0.35637521245546083,6.1035178,3.0,15.747176300000001,8.0,0.034982099999999995,1.0,0.07309210000000001,0.5,0.3155414,1.0,0.1623767,0.5,1.8144886999999998,1.0,3.3719473,2.0,15.757176300000001,0.0830921,0.1723767,3.3819472999999998,9.5695618,1.0,4019336862.874666,1.0,6080612286.64,1.5,6080612286.64,2043769777.3333333,1.0,2025130308.092,1.0,2025130308.092,0.22315610000000002,0.5798177995431218,0.46978590000000003,0.6306001673597035,464046666.6666667,420933333.3333333,420933333.3333333,1975567085.5413332,1.0,1377703040.36,0.6666667,1377703040.36,3.7127627999999997,0.8110370473412013,None
SWX:NOVN,NOVARTIS N,Healthcare,Switzerland,14778246.305166401,-1.3833455827558727,194531733333.3333,4.0,9628600000.0,62425133333.333336,1.0,51556000000.0,1.0,8984000000.0,1.0,221008000000.0,1.0,8984000000.0,221008000000.0,51556000000.0,194531733333.3333,4.0,9628600000.0,51556000000.0,1.0,8984000000.0,1.0,8984000000.0,51556000000.0,4.6288136,4.6288136,0.19294680942120887,23.8411,23.8411,23.8411,3.3191241999999996,0.14734033349074496,23.8411,0.07376826869730861,12.5193537,12.6949467,0.00012694946699999998,18543162420.351303,18023000000.0,16497133333.333334,18023000000.0,0.17426,6.7220644,36.9075,1.1827590000000001,6.1875,2.6940277999999998,0.08053519418930519,0.32983,0.0365,0.06311930413128815,0.0,3.197,76.18,0.0419664,3.3869536,0.12579852609055206,2245090048,8984000512,4.0016215,109000,238660506405,185370031903,82422.0230459,0.551,0.14400000000000002,-0.1071595,0.03918169999999999,-0.1071595,0.03918169999999999,0.3864601,6.4665916,0.18028045716212568,0.1177954,3.6821339,0.4566595211517383,61.6909719,61.6909719,0.002159184016502159,13657666666.666666,1.0,13423000000.0,1.0,17.4744715,17.7799677,17.7799677,2.209010746079007e-05,2.3574658,2.0,1.334845,1.0,1.334845,1.1563549,0.2750543125008117,USD,CHF,1.0,1.0832701999999998,3.0,2.95,2.85,2.8,76.18,74.81,86.92,80.93014000000001,-5.8694326,1.831306,-12.356189599999999,0.2262593,0.2272593,0.003944191842624934,0.6258859999999999,0.3333333,1.7512679,1.0,0.0285334,0.5,0.15723589999999998,1.0,1.1766288999999999,1.0,0.8061047,1.0,0.33252790000000004,0.3333333,0.8051085,1.0,1.7612679,0.1672359,0.8161046999999999,0.8151085,1.2881882,0.13461308123847426,130277133333.33333,1.0,124861600000.0,1.0,124861600000.0,60405066666.66665,1.0,53473866666.66666,1.0,53473866666.66666,0.1719517,0.44677540215884315,0.2680073,0.359749937649517,-360733333.3333333,-5872333333.333333,-5872333333.333333,69800933333.33333,1.0,71310533333.33333,1.0,71310533333.33333,2.2100383,0.4827733507087951,None
SWX:HOLN,HOLCIM N,Basic Materials,Switzerland,3197257.2791815,-1.356379266938412,27007875972.36,1.0,1725216120.5200002,35867798502.13334,2.0,27087171351.0,1.0,2371278467.8,1.0,8966949625.533335,1.0,2371278467.8,8966949625.533335,27087171351.0,27007875972.36,1.0,1725216120.5200002,27087171351.0,1.0,2371278467.8,1.0,2371278467.8,27087171351.0,1.9043889999999999,1.9043889999999999,0.07938228090386844,17.591242,17.591242,17.591242,1.1791448999999998,0.052343808887872025,17.591242,0.0544301842857662,8.516670300000001,8.3900156,8.390015599999999e-05,5762604139.404732,5934000000.0,5097000000.0,5934000000.0,0.08753999999999999,0.0728785,1.0,0.2066488,2.75,0.1233558,0.00368759494886322,0.37349,0.13197,0.22821519359468762,0.0,2.74,47.69,0.057454399999999996,1.1309245,0.04200489644136092,611712000,2171000064,3.5490559,67409,47618477558,31939701253,32206.3828866,1.4180000000000001,0.174,0.1447058,-0.0819422,0.1447058,-0.0819422,1.0996765,10.736546,0.29932142633256625,0.1100144,3.5668425999999998,0.44236105420816474,15.996743300000002,15.996743300000002,0.0005598860155005599,4712947550.133333,1.0,5140117099.0,1.0,10.103757199999999,9.2640842,9.2640842,1.1509841803807518e-05,1.9575525000000003,2.0,1.0334927999999999,1.0,1.0334927999999999,1.0176085,0.242051645530695,CHF,CHF,1.0832701999999998,1.0832701999999998,0.0,0.0,0.0,0.0,47.69,43.18,58.46,51.374126000000004,-7.171170200000001,10.444650300000001,-18.422853200000002,0.5903141,0.5913141,0.010262533808953492,2.132193,1.0,2.0678074,1.0,0.5223019,2.0,0.0690345,1.0,0.32593099999999997,1.0,0.2611031,1.0,2.5678735,2.0,1.1885157,1.0,2.0778074,0.07903450000000001,0.2711031,1.1985157,1.6381616,0.17118459906910263,30407430623.006668,0.5,61723002763.680016,1.0,61723002763.680016,29209947634.92,1.0,28904032130.44,1.0,28904032130.44,0.13841810000000002,0.359646355886932,0.18203970000000003,0.24435442887091804,2459133333.333333,1716800000.0,1716800000.0,14300322128.213337,0.5,29886991509.92,1.0,29886991509.92,0.4062303,0.0887392598989977,None
SWX:SGSN,SGS N,Industrials,Switzerland,16719732951.550081,-1.1854039506069403,6571333687.240001,1.0,605692477.8266668,1499318174.8133333,0.5,6551618169.6,1.0,629379986.2,1.0,10878199348.400002,1.0,629379986.2,10878199348.400002,6551618169.6,6571333687.240001,1.0,605692477.8266668,6551618169.6,1.0,629379986.2,1.0,629379986.2,6551618169.6,4.386161,4.386161,0.18283211286748272,44.139767,44.139767,44.139767,3.4789762000000004,0.1544363761724749,44.139767,0.13657566942349958,21.6004078,20.912744699999998,0.00020912744699999998,1311495381.344032,1395000000.0,1250800000.0,1395000000.0,0.09606,0.4226464,4.75,0.2509388,2.75,0.2575484,0.007699144903829444,0.3653,0.18977,0.3281685026025905,0.0,63.82,2790.0,0.0228746,19.84991,0.7372670889350567,7469240,581000000,77.7856917,92143,26525101233,22792924591,6305.4165807,0.591,0.168,-0.14322929999999998,-0.0827172,-0.14322929999999998,-0.0827172,0.4074427,6.633123599999999,0.18492316029682232,0.10532069999999999,3.495315,0.4334901764909984,108.33368759999999,108.33368759999999,0.0037916790660037915,2487043943.1733336,2.0,1207846273.0,1.0,10.6653127,21.9606599,21.9606599,2.7284264250989798e-05,2.1105767,0.5,6.5398404999999995,1.0,6.5398404999999995,2.5583112,0.6085281675021454,CHF,CHF,1.0832701999999998,1.0832701999999998,80.0,80.0,78.0,75.0,2790.0,2501.0,2951.0,2818.2517,-1.0024548,11.5553778,-5.4557777000000005,1.2844444,4.4904715,0.07793424101825426,0.42743559999999997,0.3333333,1.169658,1.0,0.001685,0.1666667,0.006149100000000001,1.0,1.1959197,1.0,1.2909662,1.0,0.47646890000000003,0.3333333,1.2470141000000001,1.0,1.179658,0.016149100000000003,1.3009662,1.2570141000000001,1.218336,0.12731366654636161,14248758466.693338,2.0,7408701551.84,1.0,7408701551.84,714633350.94,0.5,975809796.16,1.0,975809796.16,0.18495150000000002,0.480552275972737,0.7449821999999999,1.0,850866666.6666666,555200000.0,555200000.0,11223834760.213335,2.0,6334530821.52,1.0,6334530821.52,2.4026967999999997,0.5248587704897691,None
SWX:PGHN,PARTNERS GROUP N,Financial Services,Switzerland,63528494836.65701,-0.9566156802842996,1558038641.4546664,1.0,890368664.5853332,5648690792.495999,2.0,2073812470.88,1.0,1214454221.22,1.0,11855525722.84,1.0,1214454221.22,11855525722.84,2073812470.88,1558038641.4546664,1.0,890368664.5853332,2073812470.88,1.0,1214454221.22,1.0,1214454221.22,2073812470.88,23.9901018,23.9901018,1.0,53.90316,53.90316,53.90316,22.526922,1.0,53.90316,0.16678520666051558,38.217772700000005,38.110383399999996,0.00038110383399999996,1208508354.6485262,1215300000.0,929333333.3333334,1215300000.0,0.5856100000000001,2.7096801,4.75,1.5704053999999998,2.75,1.6228985,0.04851488386535288,0.40171,0.16832,0.29107510332543624,0.0,30.36,1615.0,0.0187988,18.959623,0.7041999715120192,26352300,1121100032,42.5427774,1511,45926935992,46716611058,741958.9887492,1.01,0.8140000000000001,-0.0086553,-0.0001606,-0.0086553,-0.0001606,0.7553361999999999,8.9410079,0.24926407780293058,0.6104599,8.0631931,1.0,71.3631375,71.3631375,0.0024977098125024974,1041882056.5586668,1.0,546184834.84,1.0,44.08074379999999,84.08680190000001,84.08680190000001,0.0001044707460298236,0.35274720000000004,0.5,0.7711483,1.0,0.7711483,0.8791505,0.2091175783163498,CHF,CHF,1.0832701999999998,1.0832701999999998,27.5,25.5,22.0,19.0,1615.0,912.2,1667.0,1483.479,8.8657136,77.04450779999999,-3.1193761,1.8622151999999998,41.7041373,0.7237948816280356,2.4583887000000004,1.0,2.2967686,1.0,0.6569033000000001,1.0,0.28294359999999996,1.0,8.7354888,6.0,1.3381341999999998,1.0,4.3542649,1.0,4.633424199999999,1.0,2.3067686000000003,0.29294359999999997,1.3481341999999998,4.6434242,3.4750964,0.3631405985590688,8216344482.152001,2.0,4263144875.888001,1.0,4263144875.888001,2400584537.610667,1.0,2406983053.5920005,1.0,2406983053.5920005,0.3848728,1.0,0.6045545,0.8115019392409645,1965146666.6666667,1918240000.0,1918240000.0,3415175406.9306674,2.0,1856161822.296,1.0,1856161822.296,4.5777968,1.0,None
