Symbol,Name,Sector,Value,Close,Grade
AM,Antero Midstream Corporation,Energy,-0.60255,10.47,0.0369
CAH,Cardinal Health  Inc.,Healthcare,0.00837,49.73,0.0369
JD,JD.com  Inc.,Consumer Cyclical,0.01845,83.15,0.0369
MAN,ManpowerGroup,Industrials,0.01912,98.53,0.0368
QRTEA,Liberty Interactive Corporation,Consumer Cyclical,0.02039,8.73,0.0368
RGA,Reinsurance Group of America  I,Financial Services,0.02364,111.78,0.0368
CI,Cigna Corporation,Healthcare,0.02669,216.98,0.0368
KMPR,Kemper Corporation,Financial Services,0.02745,59.46,0.0367
THO,Thor Industries  Inc.,Consumer Cyclical,0.02829,111.56,0.0367
LAD,Lithia Motors  Inc.,Consumer Cyclical,0.0306,299.44,0.0367
UNM,Unum Group,Financial Services,0.03061,26.38,0.0367
MCY,Mercury General Corporation,Financial Services,0.03241,51.78,0.0366
ALL,Allstate Corporation (The),Financial Services,0.03452,113.23,0.0366
VIAC,ViacomCBS Inc.,Communication Services,0.03521,35.08,0.0366
LYB,LyondellBasell Industries NV,Basic Materials,0.03654,91.99,0.0366
UHS,Universal Health Services  Inc.,Healthcare,0.03655,127.26,0.0365
VIACA,ViacomCBS Inc.,Communication Services,0.0366,38.15,0.0365
SAIC,SCIENCE APPLICATIONS INTERNATIO,Technology,0.03958,87.32,0.0365
CHRW,C.H. Robinson Worldwide  Inc.,Industrials,0.04046,94.45,0.0365
IP,International Paper Company,Consumer Cyclical,0.04101,48.93,0.0364
CASY,Caseys General Stores  Inc.,Consumer Defensive,0.04103,193.63,0.0364
FDX,FedEx Corporation,Industrials,0.04107,247.35,0.0364
HII,Huntington Ingalls Industries  ,Industrials,0.04242,186.69,0.0364
LDOS,Leidos Holdings  Inc.,Technology,0.04381,93.76,0.0363
AGCO,AGCO Corporation,Industrials,0.04608,121.92,0.0363
THG,Hanover Insurance Group Inc,Financial Services,0.04634,126.58,0.0363
DOW,Dow Inc.,Basic Materials,0.04682,58.34,0.0363
PGR,Progressive Corporation (The),Financial Services,0.04696,90.73,0.0362
DVA,DaVita Inc.,Healthcare,0.04846,100.59,0.0362
FLS,Flowserve Corporation,Industrials,0.0491,32.72,0.0362
KR,Kroger Company (The),Consumer Defensive,0.04951,40.65,0.0361
OMC,Omnicom Group Inc.,Communication Services,0.04955,69.14,0.0361
MHK,Mohawk Industries  Inc.,Consumer Cyclical,0.05208,175.03,0.0361
WU,Western Union Company (The),Financial Services,0.05244,17.09,0.0361
PII,Polaris Inc.,Consumer Cyclical,0.05362,121.84,0.036
MDU,MDU Resources Group  Inc.,Basic Materials,0.05405,28.76,0.036
PHM,PulteGroup  Inc.,Consumer Cyclical,0.05463,52.36,0.036
CMI,Cummins Inc.,Industrials,0.05552,230.44,0.036
LEG,Leggett & Platt  Incorporated,Consumer Cyclical,0.0569,43.73,0.0359
LMT,Lockheed Martin Corporation,Industrials,0.05746,341.99,0.0359
EHC,Encompass Health Corporation,Healthcare,0.05852,63.59,0.0359
BIDU,Baidu  Inc.,Communication Services,0.05877,161.82,0.0359
DISH,DISH Network Corporation,Communication Services,0.05898,35.46,0.0358
WMT,Walmart Inc.,Consumer Defensive,0.05942,141.94,0.0358
CPB,Campbell Soup Company,Consumer Defensive,0.05988,41.59,0.0358
RKT,Rocket Companies  Inc.,Financial Services,0.06078,15.59,0.0358
PCAR,PACCAR Inc.,Industrials,0.06137,88.99,0.0357
OC,Owens Corning Inc,Industrials,0.06143,91.74,0.0357
CAG,ConAgra Brands  Inc.,Consumer Defensive,0.06208,31.81,0.0357
IBM,International Business Machines,Technology,0.06513,118.06,0.0357
MSM,MSC Industrial Direct Company  ,Industrials,0.06595,85.38,0.0356
HOG,Harley-Davidson  Inc.,Consumer Cyclical,0.06623,37.98,0.0356
OSK,Oshkosh Corporation (Holding Co,Industrials,0.06678,113.04,0.0356
WOOF,Petco Health and Wellness Compa,Consumer Cyclical,0.06762,24.72,0.0356
SYY,Sysco Corporation,Consumer Defensive,0.06821,75.66,0.0355
AVT,Avnet  Inc.,Technology,0.06982,39.82,0.0355
PKG,Packaging Corporation of Americ,Consumer Cyclical,0.07007,134.59,0.0355
SMG,Scotts Miracle-Gro Company (The,Basic Materials,0.07043,168.75,0.0354
TKR,Timken Company (The),Industrials,0.07151,74.03,0.0354
NEU,NewMarket Corp,Basic Materials,0.07156,352.17,0.0354
DISCA,Discovery  Inc. - Series A,Communication Services,0.07185,27.59,0.0354
DISCK,Discovery  Inc. - Series C,Communication Services,0.07266,26.84,0.0353
MTZ,MasTec  Inc.,Industrials,0.07327,94.7,0.0353
LEA,Lear Corporation,Consumer Cyclical,0.07474,180.98,0.0353
EEFT,Euronet Worldwide  Inc.,Technology,0.07659,111.04,0.0353
VZ,Verizon Communications Inc.,Communication Services,0.07682,51.73,0.0352
C,Citigroup  Inc.,Financial Services,0.07705,66.85,0.0352
GL,Globe Life Inc.,Financial Services,0.07789,94.2,0.0352
SWK,Stanley Black & Decker  Inc.,Industrials,0.07798,193.79,0.0352
WTM,White Mountains Insurance Group,Financial Services,0.07802,1067.14,0.0351
BAH,Booz Allen Hamilton Holding Cor,Industrials,0.07816,88.82,0.0351
KHC,The Kraft Heinz Company,Consumer Defensive,0.07828,36.56,0.0351
EMN,Eastman Chemical Company,Basic Materials,0.07828,113.86,0.0351
CC,Chemours Company (The),Basic Materials,0.07841,32.41,0.035
BWA,BorgWarner Inc.,Consumer Cyclical,0.07855,47.97,0.035
GO,Grocery Outlet Holding Corp.,Consumer Defensive,0.07955,27.6,0.035
K,Kellogg Company,Consumer Defensive,0.08102,62.96,0.0349
STNE,StoneCo Ltd.,Technology,0.08115,20.7,0.0349
ALSN,Allison Transmission Holdings  ,Consumer Cyclical,0.08173,36.75,0.0349
OLLI,Ollie's Bargain Outlet Holdings,Consumer Defensive,0.08203,67.28,0.0349
X,United States Steel Corporation,Basic Materials,0.08268,24.5,0.0348
UWMC,UWM Holdings Corporation,Financial Services,0.08333,5.95,0.0348
HAIN,The Hain Celestial Group  Inc.,Consumer Defensive,0.08402,40.78,0.0348
HRL,Hormel Foods Corporation,Consumer Defensive,0.08421,43.3,0.0348
FL,Foot Locker  Inc.,Consumer Cyclical,0.0851,55.59,0.0347
VNT,Vontier Corporation,Technology,0.08536,33.51,0.0347
TMUS,T-Mobile US  Inc.,Communication Services,0.08624,117.19,0.0347
NOC,Northrop Grumman Corporation,Industrials,0.08638,353.96,0.0347
DOX,Amdocs Limited,Technology,0.08664,73.46,0.0346
AMED,Amedisys Inc,Healthcare,0.08694,177.85,0.0346
HPE,Hewlett Packard Enterprise Comp,Technology,0.08709,14.55,0.0346
POST,Post Holdings  Inc.,Consumer Defensive,0.08725,105.95,0.0345
ROST,Ross Stores  Inc.,Consumer Cyclical,0.08823,116.52,0.0345
LW,Lamb Weston Holdings  Inc.,Consumer Defensive,0.08893,58.7,0.0345
AXS,Axis Capital Holdings Limited,Financial Services,0.08941,53.2,0.0345
BWXT,BWX Technologies  Inc.,Industrials,0.08973,51.51,0.0344
SAM,Boston Beer Company  Inc. (The),Consumer Defensive,0.0898,483.24,0.0344
BURL,Burlington Stores  Inc.,Consumer Cyclical,0.09025,275.78,0.0344
GLW,Corning Incorporated,Technology,0.09107,38.2,0.0344
HE,Hawaiian Electric Industries  I,Utilities,0.09236,39.92,0.0343
WBA,Walgreens Boots Alliance  Inc.,Healthcare,0.09324,47.81,0.0343
HUM,Humana Inc.,Healthcare,0.09535,438.4,0.0343
INTC,Intel Corporation,Technology,0.09542,50.23,0.0343
SJM,J.M. Smucker Company (The) New,Consumer Defensive,0.09947,127.8,0.0342
KMB,Kimberly-Clark Corporation,Consumer Defensive,0.09961,134.41,0.0342
ADS,Alliance Data Systems Corporati,Financial Services,0.0998,77.2,0.0342
NTES,NetEase  Inc.,Communication Services,0.10068,112.49,0.0341
TMX,Terminix Global Holdings  Inc.,Consumer Cyclical,0.10081,40.61,0.0341
CMCSA,Comcast Corporation,Communication Services,0.10197,53.73,0.0341
CLX,Clorox Company (The),Consumer Defensive,0.10239,169.25,0.0341
CRUS,Cirrus Logic  Inc.,Technology,0.10344,80.24,0.034
SNX,TD SYNNEX Corporation,Technology,0.1053,113.14,0.034
LAZ,Lazard LTD. Lazard  LTD.,Financial Services,0.10541,46.2,0.034
ATR,AptarGroup  Inc.,Consumer Cyclical,0.10541,134.45,0.034
DTE,DTE Energy Company,Utilities,0.10658,112.75,0.0339
PNW,Pinnacle West Capital Corporati,Utilities,0.10826,66.27,0.0339
BC,Brunswick Corporation,Consumer Cyclical,0.10859,101.04,0.0339
CAT,Caterpillar  Inc.,Industrials,0.1088,202.98,0.0338
SKX,Skechers U.S.A.  Inc.,Consumer Cyclical,0.10997,47.59,0.0338
QDEL,Quidel Corporation,Healthcare,0.11008,149.02,0.0338
VFC,V.F. Corporation,Consumer Cyclical,0.1101,76.51,0.0338
SNA,Snap-On Incorporated,Industrials,0.11034,216.16,0.0337
FMC,FMC Corporation,Basic Materials,0.11254,104.98,0.0337
CDK,CDK Global  Inc.,Technology,0.11444,40.91,0.0337
VSAT,ViaSat  Inc.,Technology,0.11514,53.43,0.0336
RS,Reliance Steel & Aluminum Co.,Basic Materials,0.11572,158.5725,0.0336
MMM,3M Company,Industrials,0.11611,181.86,0.0336
MKSI,MKS Instruments  Inc.,Technology,0.11757,164.95,0.0336
JAZZ,Jazz Pharmaceuticals plc,Healthcare,0.11835,133.09,0.0335
WLTW,Willis Towers Watson Public Lim,Financial Services,0.12088,229.7,0.0335
CHTR,Charter Communications  Inc.,Communication Services,0.12113,691.04,0.0335
BAX,Baxter International Inc.,Healthcare,0.12303,79.58,0.0335
