Symbol,Name,Sector,Value,Close,Grade
AM,Antero Midstream Corporation,Energy,2e-05,10.47,0.0014
ZION,Zions Bancorporation N.A.,Financial Services,0.00303,66.29,0.0014
THO,Thor Industries  Inc.,Consumer Cyclical,0.00715,111.56,0.0014
CACI,CACI International  Inc.,Technology,0.01268,278.7,0.0014
RJF,Raymond James Financial  Inc.,Financial Services,0.01361,98.54,0.0014
STLD,Steel Dynamics  Inc.,Basic Materials,0.01707,62.96,0.0014
IP,International Paper Company,Consumer Cyclical,0.01974,48.93,0.0014
RS,Reliance Steel & Aluminum Co.,Basic Materials,0.02319,158.5725,0.0013
SLM,SLM Corporation,Financial Services,0.02329,18.37,0.0013
NUE,Nucor Corporation,Basic Materials,0.02712,109.11,0.0013
LPX,Louisiana-Pacific Corporation,Industrials,0.02931,66.94,0.0013
PGR,Progressive Corporation (The),Financial Services,0.0303,90.73,0.0013
LEN.B,Lennar Corporation,Consumer Cyclical,0.03072,90.49,0.0013
BBY,Best Buy Co.  Inc.,Consumer Cyclical,0.03307,132.86,0.0013
STX,Seagate Technology Holdings PLC,Technology,0.03366,100.89,0.0013
DHI,D.R. Horton  Inc.,Consumer Cyclical,0.04185,101.54,0.0013
SC,Santander Consumer USA Holdings,Financial Services,0.04226,41.99,0.0013
CFG,Citizens Financial Group  Inc.,Financial Services,0.04319,50.05,0.0013
LEN,Lennar Corporation,Consumer Cyclical,0.04338,110.38,0.0013
SYF,Synchrony Financial,Financial Services,0.06116,48.59,0.0013
WLK,Westlake Chemical Corporation,Basic Materials,0.06223,101.33,0.0013
LMT,Lockheed Martin Corporation,Industrials,0.06404,341.99,0.0013
RF,Regions Financial Corporation,Financial Services,0.06912,24.03,0.0013
EHC,Encompass Health Corporation,Healthcare,0.07876,63.59,0.0013
BEN,Franklin Resources  Inc.,Financial Services,0.08866,35.0,0.0013
CI,Cigna Corporation,Healthcare,0.10786,216.98,0.0013
CDW,CDW Corporation,Technology,0.11799,195.24,0.0013
