Symbol,Name,Sector,Value,Close,MA,Grade
TLV:SANO1,SANO-BRUNO'S ENTER,Consumer Defensive,8005.93603,29390.0, ,52.9788
TLV:NFTA,NAPHTHA ISRAEL PET,Energy,5.10565,2103.0, ,44.765
TLV:WLFD,WILLY FOOD INVSTM.,Consumer Defensive,4148.24622,3078.0, ,40.7114
TLV:GLPL,GOLAN PLASTIC PROD,Industrials,4860.0624,979.7, ,40.0903
TLV:WILC,G. WILLI-FOOD,Consumer Defensive,2576473.90801,5671.0, ,39.3905
TLV:MRHL,MERCHAVIA HOLD,Healthcare,4126.61626,43.0, ,34.7614
TLV:PLRM,PALRAM INDUSTRIES,Industrials,24.7059,4233.0, ,34.7059
TLV:BRMG,BRIMAG DIGITAL AGE,Consumer Cyclical,97531.11784,2964.0, ,32.7771
TLV:KEN,KENON HLDGS LTD,Utilities,7.3001,14440.0, ,31.3361
TLV:PRSK,PRASHKOVSKY INVS,Real Estate,38743.10907,11340.0, ,26.1882
TLV:FRDN,FRIDENSON LOGISTIC,Industrials,14.52638,7372.0, ,24.5841
TLV:EMCO,E & M COMPUTING,Technology,533036.32637,1167.0, ,22.3823
TLV:SALG,SHALAG INDUSTRIES,Consumer Cyclical,14488080.78445,1150.0, ,21.7898
TLV:BLSR,BLUE SQUARE REAL,Real Estate,1536205.24822,27790.0, ,21.6323
TLV:PLSN,PLASSON INDUSTRIES,Industrials,61454.39444,18960.0, ,21.4614
TLV:HRON,HIRON TRADE INVS,Real Estate,105679.48362,245000.0,r+,20.9714
TLV:LAHAV,LAHAV L.R. REAL ES,Real Estate,10343116.39436,516.5, ,20.7942
TLV:ELDAV,ELDAV INVESTMENTS,Financial Services,512072.64963,291.0,r+,20.0271
TLV:MLTM,MALAM TEAM LTD,Technology,1039998.01365,8030.0, ,18.8942
TLV:DRAL,DOR ALON ENERGY IN,Energy,61425.57565,12540.0, ,17.7775
TLV:BRAM,BRAM INDUSTRIES,Consumer Cyclical,2815802.34863,246.8, ,17.4426
TLV:KRDI,KARDAN ISRAEL LTD,Real Estate,432.93316,277.8, ,16.3279
TLV:ONE,ONE SOFTWARE TECHN,Technology,1604.7478,5889.0, ,15.2876
TLV:VTNA,VITANIA LTD,Real Estate,109865.62765,2676.0, ,15.1521
TLV:SPNTC,SPUNTECH INDUSTRIE,Consumer Cyclical,4074444.42226,471.7, ,14.8293
TLV:RLCO,RALCO AGENCIES,Consumer Cyclical,1315351.65587,5403.0, ,14.2787
TLV:ISRS,ISRAS INVESTMNT CO,Real Estate,348260825.82163,76270.0, ,13.2601
TLV:VILR,VILLAR INTL LTD,Real Estate,21489293.26412,16690.0, ,12.8326
TLV:SMT,SUMMIT R/EST HLDGS,Real Estate,29908.13792,6655.0, ,12.6724
TLV:DIPL,DIPLOMAT HOLDINGS,Consumer Defensive,420.19656,4813.0, ,11.7589
TLV:KAFR,KAFRIT INDUSTRIES,Basic Materials,12330.62129,2676.0, ,11.4959
TLV:YBOX,YBOX REAL ESTATE L,Real Estate,118051532.7127,128.0, ,10.8967
TLV:CPTP,CAPITAL POINT LTD,Financial Services,838220107.30832,85.4, ,10.8913
TLV:YHNF,M YOCHANANOF & SON,Consumer Defensive,1035739.69449,19520.0, ,10.505
TLV:ARAD,ARAD INVESTMENT &,Industrials,2325403218.90549,45420.0, ,9.8118
TLV:ILX,ILEX MEDICAL,Healthcare,198.71627,8699.0, ,9.2681
TLV:STG,STG INTERNATIONAL,Technology,100.36492,2869.0, ,8.8927
TLV:YAAC,YAACOBI BROTHERS,Real Estate,1353.58086,65.6, ,8.8677
TLV:MTRX,MATRIX IT LTD,Technology,109724.78172,8790.0, ,8.4649
TLV:MMAN,MAMAN CARGO TERMIN,Industrials,49286.65018,1069.0, ,8.2805
TLV:DRSL,DORSEL (B.A.Z.),Real Estate,16557.92283,1444.0, ,8.2502
TLV:LAPD,LAPIDOTH CAP,Energy,70091.47307,6537.0,r+,8.2067
TLV:ZNKL,ZANLAKOL,Consumer Defensive,7043.95765,1899.0, ,7.9311
TLV:AZRM,AZORIM INV DEV,Consumer Cyclical,784000.36154,1459.0, ,7.9124
