Symbol,Name,Sector,Value,Close,MA,Grade
TLV:MTRX,MATRIX,Technology,0.00286/-0.00288,8017.0, ,0.2332
TLV:EMCO,E&M,Technology,0.04282/0.01542,1095.0, ,0.1982
TLV:MLTM,MALAM TEAM,Technology,0.23265/0.00836,9386.0, ,0.1854
TLV:CPTP,CAPITAL POINT,Financial Services,0.23782/0.01063,81.0, ,0.1782
TLV:BRMG,BRIMAG,Consumer Cyclical,0.11452/0.02103,3614.0, ,0.174
TLV:KAFR,KAFRIT,Basic Materials,0.108/0.02757,2515.0, ,0.1705
TLV:WILC,WILLI FOOD INTE,Consumer Defensive,0.27454/0.01103,5950.0, ,0.1691
TLV:RLCO,RALCO,Consumer Cyclical,0.01701/0.07566,6483.0,r+,0.1642
TLV:FORTY,FORMULA,Technology,0.0002/0.47809,30800.0, ,0.1472
TLV:CRSO,CARASSO,Consumer Cyclical,0.12521/0.06813,2070.0, ,0.1418
TLV:MAXO,MAX STOCK,Consumer Cyclical,1.15777/0.01473,686.0, ,0.1382
TLV:GNGR,GINEGAR,Consumer Cyclical,0.30394/0.02985,2061.0, ,0.1378
TLV:NTO,NETO,Consumer Defensive,0.0076/0.62544,25230.0, ,0.1325
TLV:EXPO,EXPORT INV,Financial Services,0.00246/0.66244,4533.0, ,0.1318
TLV:ZUR,ZUR,Financial Services,0.31398/0.0558,1225.0, ,0.1264
TLV:AMRK,AMIR MARK.,Basic Materials,0.11825/0.22644,3976.0, ,0.1246
TLV:HLAN,HILAN,Technology,0.07685/0.40536,18580.0, ,0.123
TLV:DUNI,DUNIEC,Real Estate,0.01275/0.73948,19500.0, ,0.1187
TLV:SCOP,SCOPE,Industrials,0.06961/0.66003,16750.0, ,0.1121
TLV:SPRG,SPRING,Financial Services,0.42411/0.07171,1922.0, ,0.1098
TLV:ALMA,ALMOGIM,Real Estate,0.35675/0.07789,847.9, ,0.1075
TLV:INFN,INFINYA,Basic Materials,0.06555/0.76562,29770.0,r+,0.1048
TLV:MMAN,MAMAN,Industrials,0.24396/0.30299,1207.0, ,0.1043
TLV:WLFD,WILLY FOOD,Consumer Defensive,0.03956/0.01611,3456.0, ,0.0709
TLV:DANE,DANEL,Healthcare,0.11531/0.02091,50800.0, ,0.0639
TLV:AFHL,AFCON HOLD,Technology,0.17892/0.00358,18280.0, ,0.0624
TLV:SLARL,SELLA REAL EST,Real Estate,0.0076/-0.72115,1052.0, ,0.0617
TLV:ELDAV,ELDAV,Financial Services,0.13961/0.01241,245.1, ,0.0589
TLV:ZNKL,ZANLAKOL,Consumer Defensive,0.1178/0.03406,2014.0, ,0.0583
TLV:GLRS,GLOBRANDS,Consumer Defensive,0.01288/0.02141,41740.0, ,0.058
TLV:SPNS,SAPIENS,Technology,0.10973/-0.00691,7595.0, ,0.0574
TLV:IDIN,IDI INSUR,Financial Services,0.29703/0.01417,10820.0, ,0.0552
TLV:HNMR,HANAN MOR,Real Estate,0.08332/0.01322,4685.0, ,0.0548
TLV:NXTM,NEXTCOM,Communication Services,0.42492/0.00891,1038.0, ,0.0548
TLV:SPNTC,SPUNTECH,Consumer Cyclical,0.75388/0.00849,600.2, ,0.0543
TLV:MCMN,MICHMAN,Financial Services,0.11616/0.01098,25800.0, ,0.0542
TLV:MTRN,MAYTRONICS,Technology,0.16959/0.00625,5686.0, ,0.0541
TLV:SHVA,AUTO BANK SERV,Technology,0.13562/0.00741,1900.0, ,0.054
TLV:ENRG,ENERGIX,Technology,0.48469/-0.03406,1079.0, ,0.0517
TLV:PLSN,PLASSON INDUS,Consumer Cyclical,0.68436/0.0231,18910.0, ,0.051
TLV:STRS,STRAUSS GROUP,Consumer Defensive,1.3659/0.01959,8813.0, ,0.0498
TLV:SANO1,SANO,Consumer Defensive,0.11996/0.07608,35280.0, ,0.0497
TLV:JBNK,JERUSALEM,Financial Services,0.37236/0.01882,1164.0, ,0.0497
TLV:TLRD,TELRAD NETWORKS,Technology,2.55836/0.00689,297.0, ,0.0486
TLV:NICE,NICE,Technology,1.20678/0.00347,68850.0, ,0.0485
TLV:FRDN,FRIDENSON,Industrials,0.01878/0.10255,7799.0, ,0.0482
TLV:SRAC,S.R ACCORD,Financial Services,0.36769/0.01667,5834.0, ,0.0474
TLV:DLTI,DELTA BRANDS,Consumer Cyclical,1.05953/0.02966,7017.0, ,0.0467
TLV:KRUR,KERUR,Consumer Defensive,2.13559/0.01341,8403.0, ,0.0461
TLV:SHAN,SHANIV,Basic Materials,1.78533/0.01443,494.6, ,0.046
TLV:GOLF,GOLF,Consumer Cyclical,1.20178/0.0208,846.8, ,0.0444
TLV:RMLI,RAMI LEVI,Consumer Defensive,0.45927/0.06595,24890.0, ,0.0439
TLV:NTML,NETO MALINDA,Consumer Defensive,0.06871/0.45972,15990.0, ,0.0438
TLV:AUDC,AUDIOCODES,Technology,2.51491/0.01471,7750.0, ,0.0437
TLV:ONE,ONE TECHNOLOGI,Technology,5.49649/0.0062,5250.0, ,0.0436
TLV:DELT,DELTA,Consumer Cyclical,0.00081/0.77426,21700.0, ,0.0429
TLV:PLRM,PALRAM,Industrials,0.3303/0.06328,4555.0, ,0.0428
TLV:DLEA,DELEK AUTOMOTIV,Consumer Cyclical,0.8219/0.02863,4546.0, ,0.0424
TLV:RMN,RAM ON,Basic Materials,2.01325/0.01916,1746.0, ,0.042
TLV:CAMT,CAMTEK,Technology,2.96551/0.01614,9928.0, ,0.0415
TLV:PIU,POALIM IBI,Financial Services,5.54467/0.00909,1287.0, ,0.041
TLV:ELCRE,ELECTRA REAL E.,Real Estate,0.11955/0.10809,5127.0, ,0.0409
