pb,pi,ev,pe,evr / pm,0.69418,4.93343,10.89784,19.93265,38.69716,93.06908,266.78474
10000.000000,0.000012,10.000000,11613.226939,107066.343250,271.000000,233.000000,194.000000,155.000000,117.000000,78.000000,39.000000
10000.000000,0.000012,10.000000,11613.226939,6.622774,226.000000,190.000000,154.000000,122.000000,84.000000,53.000000,24.000000
10000.000000,0.000012,10.000000,11613.226939,2.682876,181.000000,145.000000,111.000000,81.000000,50.000000,29.000000,14.000000
10000.000000,0.000012,10.000000,11613.226939,1.021454,136.000000,104.000000,76.000000,54.000000,31.000000,20.000000,9.000000
10000.000000,0.000012,10.000000,11613.226939,0.557561,90.000000,61.000000,43.000000,35.000000,17.000000,10.000000,0.000000
10000.000000,0.000012,10.000000,11613.226939,0.311724,45.000000,28.000000,21.000000,16.000000,9.000000,0.000000,0.000000
10000.000000,0.000012,10.000000,30.901465,107066.343250,218.000000,194.000000,163.000000,133.000000,100.000000,66.000000,33.000000
10000.000000,0.000012,10.000000,30.901465,6.622774,187.000000,164.000000,135.000000,109.000000,76.000000,48.000000,22.000000
10000.000000,0.000012,10.000000,30.901465,2.682876,151.000000,128.000000,99.000000,73.000000,44.000000,25.000000,12.000000
10000.000000,0.000012,10.000000,30.901465,1.021454,115.000000,92.000000,67.000000,48.000000,26.000000,17.000000,7.000000
10000.000000,0.000012,10.000000,30.901465,0.557561,78.000000,56.000000,40.000000,32.000000,15.000000,9.000000,0.000000
10000.000000,0.000012,10.000000,30.901465,0.311724,42.000000,26.000000,20.000000,15.000000,8.000000,0.000000,0.000000
10000.000000,0.000012,10.000000,17.112802,107066.343250,164.000000,149.000000,129.000000,108.000000,84.000000,56.000000,28.000000
10000.000000,0.000012,10.000000,17.112802,6.622774,135.000000,121.000000,103.000000,86.000000,62.000000,40.000000,18.000000
10000.000000,0.000012,10.000000,17.112802,2.682876,109.000000,95.000000,77.000000,60.000000,37.000000,20.000000,9.000000
10000.000000,0.000012,10.000000,17.112802,1.021454,81.000000,67.000000,50.000000,39.000000,21.000000,13.000000,0.000000
10000.000000,0.000012,10.000000,17.112802,0.557561,60.000000,47.000000,34.000000,28.000000,14.000000,8.000000,0.000000
10000.000000,0.000012,10.000000,17.112802,0.311724,33.000000,23.000000,17.000000,12.000000,8.000000,0.000000,0.000000
10000.000000,0.000012,10.000000,11.617626,107066.343250,109.000000,100.000000,89.000000,75.000000,58.000000,37.000000,19.000000
10000.000000,0.000012,10.000000,11.617626,6.622774,85.000000,77.000000,68.000000,58.000000,41.000000,26.000000,12.000000
10000.000000,0.000012,10.000000,11.617626,2.682876,71.000000,63.000000,54.000000,44.000000,28.000000,16.000000,8.000000
10000.000000,0.000012,10.000000,11.617626,1.021454,49.000000,41.000000,33.000000,28.000000,16.000000,10.000000,0.000000
10000.000000,0.000012,10.000000,11.617626,0.557561,38.000000,30.000000,24.000000,21.000000,12.000000,7.000000,0.000000
10000.000000,0.000012,10.000000,11.617626,0.311724,22.000000,16.000000,13.000000,11.000000,7.000000,0.000000,0.000000
10000.000000,0.000012,10.000000,7.163262,107066.343250,55.000000,49.000000,45.000000,39.000000,31.000000,21.000000,13.000000
10000.000000,0.000012,10.000000,7.163262,6.622774,46.000000,41.000000,38.000000,34.000000,26.000000,16.000000,9.000000
10000.000000,0.000012,10.000000,7.163262,2.682876,38.000000,33.000000,30.000000,26.000000,19.000000,12.000000,7.000000
10000.000000,0.000012,10.000000,7.163262,1.021454,26.000000,21.000000,19.000000,15.000000,10.000000,7.000000,0.000000
10000.000000,0.000012,10.000000,7.163262,0.557561,20.000000,15.000000,14.000000,12.000000,7.000000,0.000000,0.000000
10000.000000,0.000012,10.000000,7.163262,0.311724,12.000000,9.000000,8.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,198.000000,11613.226939,107066.343250,181.000000,165.000000,138.000000,112.000000,90.000000,63.000000,30.000000
10000.000000,0.000012,198.000000,11613.226939,6.622774,144.000000,129.000000,105.000000,84.000000,62.000000,43.000000,20.000000
10000.000000,0.000012,198.000000,11613.226939,2.682876,111.000000,96.000000,74.000000,54.000000,33.000000,21.000000,11.000000
10000.000000,0.000012,198.000000,11613.226939,1.021454,79.000000,66.000000,48.000000,35.000000,20.000000,14.000000,7.000000
10000.000000,0.000012,198.000000,11613.226939,0.557561,44.000000,34.000000,25.000000,21.000000,9.000000,0.000000,0.000000
10000.000000,0.000012,198.000000,11613.226939,0.311724,18.000000,11.000000,9.000000,8.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,198.000000,30.901465,107066.343250,149.000000,138.000000,117.000000,97.000000,77.000000,54.000000,27.000000
10000.000000,0.000012,198.000000,30.901465,6.622774,121.000000,111.000000,92.000000,76.000000,56.000000,39.000000,19.000000
10000.000000,0.000012,198.000000,30.901465,2.682876,93.000000,83.000000,64.000000,48.000000,29.000000,18.000000,10.000000
10000.000000,0.000012,198.000000,30.901465,1.021454,67.000000,57.000000,41.000000,31.000000,17.000000,12.000000,0.000000
10000.000000,0.000012,198.000000,30.901465,0.557561,40.000000,31.000000,23.000000,19.000000,8.000000,0.000000,0.000000
10000.000000,0.000012,198.000000,30.901465,0.311724,18.000000,11.000000,9.000000,8.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,198.000000,17.112802,107066.343250,112.000000,104.000000,92.000000,78.000000,62.000000,44.000000,22.000000
10000.000000,0.000012,198.000000,17.112802,6.622774,86.000000,79.000000,69.000000,59.000000,43.000000,31.000000,15.000000
10000.000000,0.000012,198.000000,17.112802,2.682876,65.000000,58.000000,48.000000,38.000000,22.000000,13.000000,7.000000
10000.000000,0.000012,198.000000,17.112802,1.021454,44.000000,37.000000,28.000000,23.000000,12.000000,8.000000,0.000000
10000.000000,0.000012,198.000000,17.112802,0.557561,29.000000,23.000000,17.000000,15.000000,7.000000,0.000000,0.000000
10000.000000,0.000012,198.000000,17.112802,0.311724,12.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,198.000000,11.617626,107066.343250,76.000000,72.000000,65.000000,56.000000,43.000000,27.000000,15.000000
10000.000000,0.000012,198.000000,11.617626,6.622774,54.000000,51.000000,46.000000,41.000000,28.000000,18.000000,10.000000
10000.000000,0.000012,198.000000,11.617626,2.682876,43.000000,40.000000,35.000000,30.000000,17.000000,10.000000,7.000000
10000.000000,0.000012,198.000000,11.617626,1.021454,26.000000,23.000000,19.000000,18.000000,9.000000,0.000000,0.000000
10000.000000,0.000012,198.000000,11.617626,0.557561,19.000000,16.000000,13.000000,12.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,198.000000,11.617626,0.311724,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,198.000000,7.163262,107066.343250,36.000000,32.000000,28.000000,26.000000,20.000000,13.000000,10.000000
10000.000000,0.000012,198.000000,7.163262,6.622774,28.000000,25.000000,22.000000,22.000000,16.000000,9.000000,7.000000
10000.000000,0.000012,198.000000,7.163262,2.682876,22.000000,19.000000,16.000000,16.000000,10.000000,0.000000,0.000000
10000.000000,0.000012,198.000000,7.163262,1.021454,13.000000,10.000000,8.000000,8.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,198.000000,7.163262,0.557561,10.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,198.000000,7.163262,0.311724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,851.000000,11613.226939,107066.343250,90.000000,85.000000,74.000000,64.000000,55.000000,41.000000,22.000000
10000.000000,0.000012,851.000000,11613.226939,6.622774,64.000000,60.000000,51.000000,45.000000,36.000000,29.000000,16.000000
10000.000000,0.000012,851.000000,11613.226939,2.682876,42.000000,38.000000,31.000000,25.000000,17.000000,13.000000,9.000000
10000.000000,0.000012,851.000000,11613.226939,1.021454,28.000000,25.000000,20.000000,16.000000,10.000000,9.000000,0.000000
10000.000000,0.000012,851.000000,11613.226939,0.557561,13.000000,12.000000,9.000000,7.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,851.000000,11613.226939,0.311724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,851.000000,30.901465,107066.343250,76.000000,74.000000,67.000000,57.000000,49.000000,37.000000,21.000000
10000.000000,0.000012,851.000000,30.901465,6.622774,53.000000,52.000000,47.000000,41.000000,33.000000,26.000000,15.000000
10000.000000,0.000012,851.000000,30.901465,2.682876,34.000000,33.000000,28.000000,22.000000,15.000000,11.000000,8.000000
10000.000000,0.000012,851.000000,30.901465,1.021454,22.000000,21.000000,18.000000,14.000000,8.000000,7.000000,0.000000
10000.000000,0.000012,851.000000,30.901465,0.557561,12.000000,11.000000,9.000000,7.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,851.000000,30.901465,0.311724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,851.000000,17.112802,107066.343250,58.000000,56.000000,51.000000,44.000000,39.000000,29.000000,16.000000
