pb,pi,ev,pe,evr / pm,0.12669,17.66523,33.87766,62.71381,115.64377,226.29101,405.16735,1362.3187
3741.007000,0.000010,1.000000,109668.123130,14392.195000,2893.000000,2266.000000,1945.000000,1628.000000,1303.000000,972.000000,644.000000,321.000000
3741.007000,0.000010,1.000000,109668.123130,10.097000,2232.000000,1666.000000,1388.000000,1117.000000,846.000000,628.000000,415.000000,205.000000
3741.007000,0.000010,1.000000,109668.123130,5.370750,1897.000000,1370.000000,1121.000000,895.000000,675.000000,493.000000,323.000000,162.000000
3741.007000,0.000010,1.000000,109668.123130,3.615000,1554.000000,1080.000000,874.000000,696.000000,519.000000,381.000000,250.000000,121.000000
3741.007000,0.000010,1.000000,109668.123130,2.405500,1187.000000,791.000000,636.000000,505.000000,366.000000,289.000000,195.000000,93.000000
3741.007000,0.000010,1.000000,109668.123130,1.486500,799.000000,493.000000,395.000000,300.000000,212.000000,168.000000,112.000000,54.000000
3741.007000,0.000010,1.000000,109668.123130,0.829750,395.000000,212.000000,166.000000,124.000000,91.000000,71.000000,45.000000,19.000000
3741.007000,0.000010,1.000000,37.568875,14392.195000,2084.000000,1732.000000,1512.000000,1266.000000,995.000000,743.000000,503.000000,256.000000
3741.007000,0.000010,1.000000,37.568875,10.097000,1734.000000,1385.000000,1175.000000,950.000000,719.000000,541.000000,366.000000,185.000000
3741.007000,0.000010,1.000000,37.568875,5.370750,1544.000000,1203.000000,1001.000000,802.000000,608.000000,451.000000,300.000000,153.000000
3741.007000,0.000010,1.000000,37.568875,3.615000,1287.000000,967.000000,793.000000,635.000000,478.000000,355.000000,237.000000,116.000000
3741.007000,0.000010,1.000000,37.568875,2.405500,1015.000000,727.000000,588.000000,471.000000,343.000000,272.000000,185.000000,88.000000
3741.007000,0.000010,1.000000,37.568875,1.486500,703.000000,463.000000,372.000000,285.000000,202.000000,163.000000,108.000000,51.000000
3741.007000,0.000010,1.000000,37.568875,0.829750,351.000000,202.000000,159.000000,119.000000,88.000000,70.000000,44.000000,18.000000
3741.007000,0.000010,1.000000,24.845739,14392.195000,1666.000000,1395.000000,1225.000000,1037.000000,822.000000,635.000000,435.000000,226.000000
3741.007000,0.000010,1.000000,24.845739,10.097000,1398.000000,1129.000000,962.000000,786.000000,600.000000,464.000000,314.000000,163.000000
3741.007000,0.000010,1.000000,24.845739,5.370750,1266.000000,1000.000000,837.000000,674.000000,518.000000,398.000000,268.000000,141.000000
3741.007000,0.000010,1.000000,24.845739,3.615000,1073.000000,819.000000,677.000000,547.000000,422.000000,321.000000,216.000000,111.000000
3741.007000,0.000010,1.000000,24.845739,2.405500,871.000000,639.000000,518.000000,418.000000,315.000000,250.000000,171.000000,84.000000
3741.007000,0.000010,1.000000,24.845739,1.486500,623.000000,426.000000,343.000000,268.000000,195.000000,157.000000,106.000000,50.000000
3741.007000,0.000010,1.000000,24.845739,0.829750,323.000000,188.000000,149.000000,112.000000,84.000000,67.000000,43.000000,17.000000
3741.007000,0.000010,1.000000,18.801683,14392.195000,1249.000000,1051.000000,909.000000,769.000000,611.000000,469.000000,324.000000,175.000000
3741.007000,0.000010,1.000000,18.801683,10.097000,1045.000000,849.000000,709.000000,577.000000,442.000000,339.000000,229.000000,124.000000
3741.007000,0.000010,1.000000,18.801683,5.370750,950.000000,756.000000,618.000000,494.000000,384.000000,293.000000,199.000000,108.000000
3741.007000,0.000010,1.000000,18.801683,3.615000,825.000000,638.000000,514.000000,417.000000,322.000000,247.000000,167.000000,89.000000
3741.007000,0.000010,1.000000,18.801683,2.405500,682.000000,509.000000,402.000000,323.000000,246.000000,192.000000,133.000000,67.000000
3741.007000,0.000010,1.000000,18.801683,1.486500,494.000000,346.000000,269.000000,212.000000,156.000000,123.000000,84.000000,41.000000
3741.007000,0.000010,1.000000,18.801683,0.829750,273.000000,165.000000,128.000000,97.000000,73.000000,58.000000,37.000000,15.000000
3741.007000,0.000010,1.000000,13.900152,14392.195000,828.000000,677.000000,584.000000,484.000000,384.000000,289.000000,201.000000,102.000000
3741.007000,0.000010,1.000000,13.900152,10.097000,673.000000,523.000000,432.000000,336.000000,253.000000,188.000000,127.000000,61.000000
3741.007000,0.000010,1.000000,13.900152,5.370750,614.000000,466.000000,376.000000,285.000000,219.000000,161.000000,110.000000,53.000000
3741.007000,0.000010,1.000000,13.900152,3.615000,558.000000,415.000000,332.000000,256.000000,196.000000,145.000000,100.000000,49.000000
3741.007000,0.000010,1.000000,13.900152,2.405500,483.000000,350.000000,277.000000,212.000000,158.000000,116.000000,81.000000,37.000000
3741.007000,0.000010,1.000000,13.900152,1.486500,369.000000,253.000000,198.000000,149.000000,109.000000,83.000000,57.000000,26.000000
3741.007000,0.000010,1.000000,13.900152,0.829750,217.000000,127.000000,100.000000,75.000000,55.000000,42.000000,24.000000,9.000000
3741.007000,0.000010,1.000000,8.573125,14392.195000,411.000000,335.000000,284.000000,225.000000,188.000000,139.000000,100.000000,53.000000
3741.007000,0.000010,1.000000,8.573125,10.097000,321.000000,246.000000,196.000000,139.000000,111.000000,78.000000,54.000000,25.000000
3741.007000,0.000010,1.000000,8.573125,5.370750,298.000000,224.000000,174.000000,119.000000,98.000000,70.000000,48.000000,24.000000
3741.007000,0.000010,1.000000,8.573125,3.615000,272.000000,199.000000,152.000000,104.000000,85.000000,59.000000,40.000000,21.000000
3741.007000,0.000010,1.000000,8.573125,2.405500,238.000000,171.000000,131.000000,91.000000,73.000000,50.000000,34.000000,16.000000
3741.007000,0.000010,1.000000,8.573125,1.486500,188.000000,128.000000,97.000000,67.000000,53.000000,39.000000,26.000000,13.000000
3741.007000,0.000010,1.000000,8.573125,0.829750,123.000000,73.000000,52.000000,35.000000,28.000000,20.000000,10.000000,0.000000
3741.007000,0.000010,1476.000000,109668.123130,14392.195000,1729.000000,1381.000000,1181.000000,970.000000,760.000000,542.000000,363.000000,169.000000
3741.007000,0.000010,1476.000000,109668.123130,10.097000,1386.000000,1078.000000,893.000000,708.000000,533.000000,367.000000,233.000000,102.000000
3741.007000,0.000010,1476.000000,109668.123130,5.370750,1124.000000,842.000000,679.000000,533.000000,396.000000,262.000000,159.000000,67.000000
3741.007000,0.000010,1476.000000,109668.123130,3.615000,882.000000,633.000000,499.000000,391.000000,285.000000,191.000000,116.000000,47.000000
3741.007000,0.000010,1476.000000,109668.123130,2.405500,640.000000,438.000000,341.000000,266.000000,186.000000,137.000000,88.000000,35.000000
3741.007000,0.000010,1476.000000,109668.123130,1.486500,395.000000,255.000000,197.000000,145.000000,97.000000,70.000000,44.000000,17.000000
3741.007000,0.000010,1476.000000,109668.123130,0.829750,172.000000,102.000000,77.000000,58.000000,40.000000,29.000000,15.000000,0.000000
3741.007000,0.000010,1476.000000,37.568875,14392.195000,1201.000000,1009.000000,868.000000,702.000000,536.000000,383.000000,253.000000,119.000000
3741.007000,0.000010,1476.000000,37.568875,10.097000,1049.000000,859.000000,722.000000,566.000000,423.000000,296.000000,190.000000,84.000000
3741.007000,0.000010,1476.000000,37.568875,5.370750,906.000000,720.000000,588.000000,456.000000,339.000000,229.000000,141.000000,60.000000
3741.007000,0.000010,1476.000000,37.568875,3.615000,727.000000,555.000000,440.000000,342.000000,250.000000,170.000000,105.000000,42.000000
3741.007000,0.000010,1476.000000,37.568875,2.405500,543.000000,395.000000,306.000000,240.000000,167.000000,124.000000,80.000000,30.000000
3741.007000,0.000010,1476.000000,37.568875,1.486500,349.000000,233.000000,179.000000,132.000000,87.000000,65.000000,40.000000,14.000000
3741.007000,0.000010,1476.000000,37.568875,0.829750,154.000000,95.000000,72.000000,53.000000,37.000000,28.000000,14.000000,0.000000
3741.007000,0.000010,1476.000000,24.845739,14392.195000,916.000000,781.000000,677.000000,552.000000,420.000000,308.000000,202.000000,98.000000
3741.007000,0.000010,1476.000000,24.845739,10.097000,790.000000,656.000000,555.000000,435.000000,323.000000,232.000000,146.000000,67.000000
3741.007000,0.000010,1476.000000,24.845739,5.370750,694.000000,561.000000,462.000000,354.000000,263.000000,185.000000,113.000000,50.000000
3741.007000,0.000010,1476.000000,24.845739,3.615000,568.000000,443.000000,357.000000,276.000000,205.000000,142.000000,87.000000,38.000000
3741.007000,0.000010,1476.000000,24.845739,2.405500,446.000000,336.000000,262.000000,204.000000,145.000000,107.000000,68.000000,27.000000
3741.007000,0.000010,1476.000000,24.845739,1.486500,301.000000,212.000000,163.000000,122.000000,82.000000,61.000000,38.000000,13.000000
3741.007000,0.000010,1476.000000,24.845739,0.829750,140.000000,86.000000,66.000000,48.000000,34.000000,26.000000,13.000000,0.000000
3741.007000,0.000010,1476.000000,18.801683,14392.195000,675.000000,583.000000,500.000000,408.000000,304.000000,215.000000,147.000000,75.000000
3741.007000,0.000010,1476.000000,18.801683,10.097000,577.000000,486.000000,405.000000,317.000000,230.000000,160.000000,105.000000,51.000000
3741.007000,0.000010,1476.000000,18.801683,5.370750,511.000000,420.000000,340.000000,259.000000,190.000000,129.000000,84.000000,39.000000
3741.007000,0.000010,1476.000000,18.801683,3.615000,431.000000,345.000000,273.000000,213.000000,155.000000,106.000000,68.000000,31.000000
3741.007000,0.000010,1476.000000,18.801683,2.405500,349.000000,273.000000,209.000000,162.000000,113.000000,79.000000,53.000000,23.000000
3741.007000,0.000010,1476.000000,18.801683,1.486500,238.000000,177.000000,133.000000,101.000000,67.000000,46.000000,31.000000,12.000000
3741.007000,0.000010,1476.000000,18.801683,0.829750,116.000000,76.000000,58.000000,43.000000,30.000000,22.000000,11.000000,0.000000
3741.007000,0.000010,1476.000000,13.900152,14392.195000,446.000000,381.000000,326.000000,260.000000,196.000000,137.000000,93.000000,46.000000
3741.007000,0.000010,1476.000000,13.900152,10.097000,378.000000,313.000000,260.000000,197.000000,145.000000,99.000000,65.000000,29.000000
3741.007000,0.000010,1476.000000,13.900152,5.370750,337.000000,272.000000,219.000000,161.000000,120.000000,79.000000,52.000000,22.000000
3741.007000,0.000010,1476.000000,13.900152,3.615000,301.000000,239.000000,188.000000,141.000000,106.000000,71.000000,48.000000,22.000000
3741.007000,0.000010,1476.000000,13.900152,2.405500,252.000000,198.000000,153.000000,113.000000,81.000000,54.000000,37.000000,16.000000
3741.007000,0.000010,1476.000000,13.900152,1.486500,180.000000,136.000000,103.000000,74.000000,51.000000,34.000000,22.000000,9.000000
3741.007000,0.000010,1476.000000,13.900152,0.829750,95.000000,62.000000,49.000000,35.000000,25.000000,18.000000,8.000000,0.000000
3741.007000,0.000010,1476.000000,8.573125,14392.195000,210.000000,177.000000,150.000000,115.000000,92.000000,66.000000,49.000000,26.000000
3741.007000,0.000010,1476.000000,8.573125,10.097000,170.000000,137.000000,111.000000,78.000000,62.000000,43.000000,32.000000,14.000000
3741.007000,0.000010,1476.000000,8.573125,5.370750,156.000000,123.000000,97.000000,66.000000,54.000000,38.000000,27.000000,13.000000
3741.007000,0.000010,1476.000000,8.573125,3.615000,142.000000,109.000000,83.000000,57.000000,47.000000,33.000000,24.000000,13.000000
3741.007000,0.000010,1476.000000,8.573125,2.405500,120.000000,93.000000,71.000000,49.000000,39.000000,27.000000,19.000000,9.000000
3741.007000,0.000010,1476.000000,8.573125,1.486500,89.000000,66.000000,50.000000,34.000000,27.000000,19.000000,13.000000,0.000000
3741.007000,0.000010,1476.000000,8.573125,0.829750,52.000000,33.000000,24.000000,16.000000,13.000000,10.000000,0.000000,0.000000
3741.007000,0.000010,4806.000000,109668.123130,14392.195000,1154.000000,947.000000,817.000000,668.000000,520.000000,370.000000,245.000000,113.000000
3741.007000,0.000010,4806.000000,109668.123130,10.097000,928.000000,742.000000,620.000000,493.000000,372.000000,254.000000,156.000000,68.000000
3741.007000,0.000010,4806.000000,109668.123130,5.370750,732.000000,563.000000,459.000000,366.000000,268.000000,174.000000,100.000000,43.000000
3741.007000,0.000010,4806.000000,109668.123130,3.615000,562.000000,418.000000,333.000000,268.000000,192.000000,123.000000,72.000000,28.000000
3741.007000,0.000010,4806.000000,109668.123130,2.405500,396.000000,286.000000,225.000000,181.000000,124.000000,89.000000,53.000000,22.000000
3741.007000,0.000010,4806.000000,109668.123130,1.486500,243.000000,165.000000,128.000000,98.000000,67.000000,49.000000,29.000000,10.000000
3741.007000,0.000010,4806.000000,109668.123130,0.829750,105.000000,66.000000,49.000000,37.000000,28.000000,21.000000,10.000000,0.000000
3741.007000,0.000010,4806.000000,37.568875,14392.195000,792.000000,678.000000,585.000000,468.000000,350.000000,246.000000,158.000000,71.000000
3741.007000,0.000010,4806.000000,37.568875,10.097000,711.000000,597.000000,506.000000,396.000000,295.000000,204.000000,127.000000,54.000000
3741.007000,0.000010,4806.000000,37.568875,5.370750,599.000000,489.000000,402.000000,314.000000,231.000000,151.000000,88.000000,36.000000
3741.007000,0.000010,4806.000000,37.568875,3.615000,468.000000,369.000000,294.000000,233.000000,168.000000,109.000000,65.000000,23.000000
3741.007000,0.000010,4806.000000,37.568875,2.405500,341.000000,261.000000,204.000000,163.000000,110.000000,78.000000,46.000000,17.000000
3741.007000,0.000010,4806.000000,37.568875,1.486500,216.000000,154.000000,119.000000,90.000000,60.000000,45.000000,25.000000,7.000000
3741.007000,0.000010,4806.000000,37.568875,0.829750,93.000000,60.000000,45.000000,33.000000,25.000000,20.000000,9.000000,0.000000
3741.007000,0.000010,4806.000000,24.845739,14392.195000,599.000000,521.000000,451.000000,361.000000,269.000000,192.000000,121.000000,57.000000
3741.007000,0.000010,4806.000000,24.845739,10.097000,533.000000,455.000000,387.000000,302.000000,225.000000,157.000000,94.000000,42.000000
3741.007000,0.000010,4806.000000,24.845739,5.370750,461.000000,384.000000,318.000000,244.000000,182.000000,122.000000,70.000000,31.000000
3741.007000,0.000010,4806.000000,24.845739,3.615000,373.000000,301.000000,243.000000,191.000000,142.000000,92.000000,54.000000,22.000000
3741.007000,0.000010,4806.000000,24.845739,2.405500,288.000000,227.000000,178.000000,141.000000,98.000000,68.000000,40.000000,16.000000
3741.007000,0.000010,4806.000000,24.845739,1.486500,193.000000,143.000000,111.000000,85.000000,58.000000,43.000000,25.000000,7.000000
3741.007000,0.000010,4806.000000,24.845739,0.829750,86.000000,56.000000,43.000000,32.000000,24.000000,19.000000,9.000000,0.000000
3741.007000,0.000010,4806.000000,18.801683,14392.195000,435.000000,380.000000,326.000000,262.000000,187.000000,127.000000,82.000000,41.000000
3741.007000,0.000010,4806.000000,18.801683,10.097000,387.000000,332.000000,279.000000,219.000000,158.000000,105.000000,64.000000,30.000000
3741.007000,0.000010,4806.000000,18.801683,5.370750,338.000000,283.000000,231.000000,177.000000,129.000000,82.000000,50.000000,23.000000
3741.007000,0.000010,4806.000000,18.801683,3.615000,286.000000,233.000000,185.000000,147.000000,106.000000,67.000000,41.000000,17.000000
3741.007000,0.000010,4806.000000,18.801683,2.405500,230.000000,183.000000,141.000000,112.000000,76.000000,49.000000,31.000000,14.000000
3741.007000,0.000010,4806.000000,18.801683,1.486500,157.000000,119.000000,90.000000,71.000000,47.000000,32.000000,20.000000,7.000000
3741.007000,0.000010,4806.000000,18.801683,0.829750,73.000000,48.000000,36.000000,28.000000,21.000000,16.000000,8.000000,0.000000
3741.007000,0.000010,4806.000000,13.900152,14392.195000,290.000000,252.000000,214.000000,171.000000,120.000000,81.000000,51.000000,23.000000
3741.007000,0.000010,4806.000000,13.900152,10.097000,257.000000,219.000000,182.000000,142.000000,103.000000,67.000000,40.000000,16.000000
3741.007000,0.000010,4806.000000,13.900152,5.370750,224.000000,186.000000,149.000000,113.000000,83.000000,50.000000,30.000000,11.000000
3741.007000,0.000010,4806.000000,13.900152,3.615000,198.000000,161.000000,125.000000,98.000000,71.000000,43.000000,27.000000,11.000000
3741.007000,0.000010,4806.000000,13.900152,2.405500,162.000000,130.000000,98.000000,75.000000,51.000000,30.000000,19.000000,8.000000
3741.007000,0.000010,4806.000000,13.900152,1.486500,115.000000,89.000000,65.000000,49.000000,33.000000,21.000000,12.000000,0.000000
3741.007000,0.000010,4806.000000,13.900152,0.829750,56.000000,37.000000,28.000000,21.000000,16.000000,12.000000,0.000000,0.000000
3741.007000,0.000010,4806.000000,8.573125,14392.195000,113.000000,94.000000,77.000000,60.000000,43.000000,29.000000,21.000000,9.000000
