Symbol,Name,Sector,Value,Close,MA,Grade
ARW,Arrow Electronics  Inc.,Technology,0.0008,123.33, ,0.1851
AVT,Avnet  Inc.,Technology,0.00114,48.92, ,0.1831
FNF,FNF Group of Fidelity National ,Financial Services,0.00359,42.51, ,0.181
PVH,PVH Corp.,Consumer Cyclical,0.00416,72.47, ,0.179
LEN.B,Lennar Corporation,Consumer Cyclical,0.00512,67.31, ,0.177
BBY,Best Buy Co.  Inc.,Consumer Cyclical,0.00568,81.26, ,0.1749
LEN,Lennar Corporation,Consumer Cyclical,0.00734,79.63, ,0.1729
RS,Reliance Steel & Aluminum Co.,Basic Materials,0.00815,197.02, ,0.1709
DHI,D.R. Horton  Inc.,Consumer Cyclical,0.00831,76.28, ,0.1689
JLL,Jones Lang LaSalle Incorporated,Real Estate,0.01528,195.15, ,0.1661
AIZ,Assurant  Inc.,Financial Services,0.01668,179.93, ,0.1641
WSM,Williams-Sonoma  Inc.,Consumer Cyclical,0.01717,129.91, ,0.1621
WRB,W.R. Berkley Corporation,Financial Services,0.02104,70.9, ,0.16
SF,Stifel Financial Corporation,Financial Services,0.02193,64.59, ,0.158
STLD,Steel Dynamics  Inc.,Basic Materials,0.03215,84.98, ,0.1551
DGX,Quest Diagnostics Incorporated,Healthcare,0.03245,138.65, ,0.1531
TGT,Target Corporation,Consumer Defensive,0.03352,160.91, ,0.1511
DOX,Amdocs Limited,Technology,0.04473,87.1, ,0.1475
FBHS,Fortune Brands Home & Security ,Consumer Cyclical,0.05613,70.75, ,0.1446
CDW,CDW Corporation,Technology,0.05877,176.13, ,0.1426
LAD,Lithia Motors  Inc.,Consumer Cyclical,0.06911,303.67, ,0.1399
CNXC,Concentrix Corporation,Technology,0.07062,160.51, ,0.1378
BLDR,Builders FirstSource  Inc.,Industrials,0.15901,65.87, ,0.1312
WLK,Westlake Corporation,Basic Materials,0.18261,133.38, ,0.1282
BRK.B,Berkshire Hathaway Inc. New,Financial Services,0.18798,314.95, ,0.126
VIRT,Virtu Financial  Inc.,Financial Services,0.20201,26.15, ,0.1231
UHS,Universal Health Services  Inc.,Healthcare,0.21379,122.66, ,0.1208
LDOS,Leidos Holdings  Inc.,Technology,0.32289,105.65, ,0.1121
CTSH,Cognizant Technology Solutions ,Technology,0.32331,74.96, ,0.1101
TRV,The Travelers Companies  Inc.,Financial Services,0.39946,178.06, ,0.1076
NUE,Nucor Corporation,Basic Materials,0.46242,131.63, ,0.105
HUN,Huntsman Corporation,Basic Materials,0.53266,36.6, ,0.1014
SWK,Stanley Black & Decker  Inc.,Industrials,0.60574,116.4, ,0.0981
G,Genpact Limited,Technology,0.68263,44.83, ,0.0948
BEN,Franklin Resources  Inc.,Financial Services,0.89873,26.86, ,0.0887
VNT,Vontier Corporation,Technology,0.92651,27.53, ,0.0867
MRNA,Moderna  Inc.,Healthcare,0.0102,140.18, ,0.0862
AFG,American Financial Group  Inc.,Financial Services,0.967,140.91, ,0.0846
ACI,Albertsons Companies  Inc.,Consumer Defensive,0.02258,30.96, ,0.0846
SBNY,Signature Bank,Financial Services,0.04434,220.09, ,0.081
SLM,SLM Corporation,Financial Services,0.0436,19.56, ,0.0795
OLN,Olin Corporation,Basic Materials,1.16361,66.92, ,0.0794
NVR,NVR  Inc.,Consumer Cyclical,0.05536,4462.76, ,0.0794
QDEL,QuidelOrtho Corporation,Healthcare,1.17995,92.59, ,0.0766
TROW,T. Rowe Price Group  Inc.,Financial Services,0.06689,127.09, ,0.0761
RH,RH,Consumer Cyclical,0.07299,301.94, ,0.075
CE,Celanese Corporation Celanese C,Basic Materials,1.43708,158.41, ,0.0738
BAH,Booz Allen Hamilton Holding Cor,Industrials,0.13882,87.47, ,0.0735
ON,ON Semiconductor Corporation,Technology,0.13033,63.59, ,0.0729
NXPI,NXP Semiconductors N.V.,Technology,0.14525,187.94, ,0.072
SSNC,SS&C Technologies Holdings  Inc,Technology,0.15291,65.52, ,0.0712
BLD,TopBuild Corp.,Industrials,0.1917,202.15, ,0.0686
LSTR,Landstar System  Inc.,Industrials,0.22284,152.72, ,0.0653
ACN,Accenture plc,Technology,0.21536,306.62, ,0.0652
TSCO,Tractor Supply Company,Consumer Cyclical,0.23802,195.3, ,0.0645
EXPD,Expeditors International of Was,Industrials,0.24242,108.97, ,0.0637
JBL,Jabil Inc.,Technology,0.21806,62.19, ,0.0628
BIO,Bio-Rad Laboratories  Inc.,Healthcare,0.31542,552.53, ,0.0624
THO,Thor Industries  Inc.,Consumer Cyclical,0.25939,76.55, ,0.0619
KSS,Kohl's Corporation,Consumer Cyclical,0.29475,41.18, ,0.0613
LYB,LyondellBasell Industries NV,Basic Materials,0.48355,108.86, ,0.0586
FAF,First American Corporation (New,Financial Services,0.50382,60.05, ,0.0581
DKS,Dick's Sporting Goods Inc,Consumer Cyclical,0.52569,82.69, ,0.0577
TSN,Tyson Foods  Inc.,Consumer Defensive,0.555,88.01, ,0.0565
MS,Morgan Stanley,Financial Services,0.54129,85.2, ,0.0564
PHM,PulteGroup  Inc.,Consumer Cyclical,0.61067,45.51, ,0.0557
LNC,Lincoln National Corporation,Financial Services,0.71098,56.88, ,0.0546
WAL,Western Alliance Bancorporation,Financial Services,0.63153,81.61, ,0.0546
