Symbol,Name,Sector,Value,Close,MA,Grade
LEN.B,Lennar Corporation,Consumer Cyclical,-1.32297,69.83, ,265.5928
DHI,D.R. Horton  Inc.,Consumer Cyclical,-0.86434,76.66, ,169.1589
LEN,Lennar Corporation,Consumer Cyclical,-0.71651,82.31, ,118.3513
LYB,LyondellBasell Industries NV,Basic Materials,-1.01708,102.52, ,95.185
STLD,Steel Dynamics  Inc.,Basic Materials,-0.86714,83.6, ,72.1367
CG,The Carlyle Group Inc.,Financial Services,-0.89929,49.26, ,69.6116
MRNA,Moderna  Inc.,Healthcare,-2.31559,172.54, ,62.8926
WLK,Westlake Corporation,Basic Materials,-1.07393,121.46, ,58.5443
FOX,Fox Corporation,Communication Services,-0.82946,36.41, ,55.638
BEN,Franklin Resources  Inc.,Financial Services,-0.96317,28.02, ,54.6223
FNF,FNF Group of Fidelity National ,Financial Services,-0.32879,46.41, ,44.1829
CNXC,Concentrix Corporation,Technology,-0.72032,166.05, ,41.321
UHS,Universal Health Services  Inc.,Healthcare,-0.6325,140.1, ,38.0709
TSN,Tyson Foods  Inc.,Consumer Defensive,-0.61894,89.85, ,37.0212
GRMN,Garmin Ltd.,Technology,-0.72787,118.75, ,35.4747
UHAL,Amerco,Industrials,-1.00438,584.19, ,29.3664
GLW,Corning Incorporated,Technology,-0.60834,36.59, ,29.0527
CI,Cigna Corporation,Healthcare,-0.41878,242.26, ,27.699
FDX,FedEx Corporation,Industrials,-0.63943,217.99, ,25.7549
CLR,Continental Resources  Inc.,Energy,-0.86723,62.71, ,25.4158
BLDR,Builders FirstSource  Inc.,Industrials,-0.84121,64.92, ,25.1581
BBY,Best Buy Co.  Inc.,Consumer Cyclical,-0.77838,94.34, ,24.5603
PARA,Paramount Global,Communication Services,-0.45905,37.72, ,23.6171
DISCK,Discovery  Inc. - Series C,Communication Services,-0.45975,25.81, ,23.5905
NVR,NVR  Inc.,Consumer Cyclical,-1.185,4548.42, ,22.3815
LAD,Lithia Motors  Inc.,Consumer Cyclical,-0.75867,301.12, ,22.1776
SSNC,SS&C Technologies Holdings  Inc,Technology,-0.40301,75.47, ,21.2815
NTES,NetEase  Inc.,Communication Services,-0.04463,98.07, ,21.1066
NUE,Nucor Corporation,Basic Materials,-0.60471,149.52, ,21.0486
GM,General Motors Company,Consumer Cyclical,-0.30838,43.18, ,20.9104
PHM,PulteGroup  Inc.,Consumer Cyclical,-0.7126,43.17, ,20.6247
KDP,Keurig Dr Pepper Inc.,Consumer Defensive,-0.33214,38.36, ,20.2014
EBAY,eBay Inc.,Consumer Cyclical,-1.14312,56.73, ,19.2055
IVZ,Invesco Ltd,Financial Services,-0.52466,23.2, ,18.9892
BIO,Bio-Rad Laboratories  Inc.,Healthcare,-0.42579,569.55, ,18.5649
FOXA,Fox Corporation,Communication Services,-0.40562,39.55, ,18.4389
MS,Morgan Stanley,Financial Services,-0.07536,87.28, ,17.4329
ARW,Arrow Electronics  Inc.,Technology,-0.60327,118.23, ,16.8057
CMCSA,Comcast Corporation,Communication Services,-0.42816,47.84, ,16.7721
RS,Reliance Steel & Aluminum Co.,Basic Materials,-0.81153,182.2, ,14.5129
COF,Capital One Financial Corporati,Financial Services,-0.00296,131.67, ,13.912
DISCA,Discovery  Inc. - Series A,Communication Services,-0.44432,25.8, ,13.3588
LNC,Lincoln National Corporation,Financial Services,-0.32225,64.76, ,13.2956
AFL,AFLAC Incorporated,Financial Services,-0.06077,63.61, ,13.0628
DISH,DISH Network Corporation,Communication Services,-0.33823,32.2, ,12.3948
MHK,Mohawk Industries  Inc.,Consumer Cyclical,-0.67407,126.3, ,12.2637
OMF,OneMain Holdings  Inc.,Financial Services,-0.89662,48.23, ,11.0497
SYF,Synchrony Financial,Financial Services,-0.01259,35.57, ,10.4333
FISV,Fiserv  Inc.,Technology,-0.23298,103.18, ,10.2605
FTV,Fortive Corporation,Technology,-0.26564,60.91, ,10.0273
CHTR,Charter Communications  Inc.,Communication Services,-0.52393,562.0, ,9.3836
EOG,EOG Resources  Inc.,Energy,-0.07307,120.83, ,9.2591
BRK.B,Berkshire Hathaway Inc. New,Financial Services,1.12933,345.43, ,9.1721
SCCO,Southern Copper Corporation,Basic Materials,-1.06136,78.0, ,8.8851
BLK,BlackRock  Inc.,Financial Services,-0.11908,782.23, ,8.8029
GD,General Dynamics Corporation,Industrials,-0.32756,239.23, ,8.7885
TROW,T. Rowe Price Group  Inc.,Financial Services,-0.69547,155.76, ,8.6299
MET,MetLife  Inc.,Financial Services,-0.03142,69.64, ,8.5913
REGN,Regeneron Pharmaceuticals  Inc.,Healthcare,-0.09452,698.41, ,8.0748
CB,Chubb Limited,Financial Services,0.4721,213.57, ,7.8922
AN,AutoNation  Inc.,Consumer Cyclical,-0.98887,100.1, ,7.8464
KKR,KKR & Co. Inc.,Financial Services,0.0884,59.94, ,7.659
ACGL,Arch Capital Group Ltd.,Financial Services,-0.01436,47.08, ,7.3239
ZM,Zoom Video Communications  Inc.,Technology,-0.91967,124.28, ,7.279
GL,Globe Life Inc.,Financial Services,-0.20325,99.01, ,6.2657
ON,ON Semiconductor Corporation,Technology,-0.64001,59.59, ,6.2629
JLL,Jones Lang LaSalle Incorporated,Real Estate,-0.53354,238.48, ,6.189
AGR,Avangrid  Inc.,Utilities,-0.97166,47.01, ,5.6079
AFG,American Financial Group  Inc.,Financial Services,-0.13731,143.84, ,5.4923
