Symbol,Name,Sector,Value,Close,MA,Grade
TLV:FORTY,FORMULA,Technology,0.00027,36110.0, ,0.3775
TLV:MTRX,MATRIX,Technology,0.00387,8775.0, ,0.3486
TLV:NTO,NETO,Consumer Defensive,0.00572,21580.0,r+,0.3319
TLV:SCOP,SCOPE,Industrials,0.04695,13720.0, ,0.3076
TLV:HLAN,HILAN,Technology,0.08707,19880.0, ,0.2859
TLV:CRSO,CARASSO,Consumer Cyclical,0.13847,2162.0, ,0.2566
TLV:MMAN,MAMAN,Industrials,0.16499,985.8, ,0.2378
TLV:DRAL,DOR ALON,Energy,0.19967,10120.0, ,0.2195
TLV:MLTM,MALAM TEAM,Technology,0.28322,10580.0, ,0.1897
TLV:ZUR,ZUR,Financial Services,0.3762,1342.0, ,0.1655
TLV:HAMAT,HAMAT,Industrials,0.99277,3062.0,r+,0.1191
TLV:ASPF,ALTSHU FUND PEN,Financial Services,0.00143,1634.0, ,0.117
TLV:AMRK,AMIR MARK.,Basic Materials,0.00121,3866.0, ,0.1146
TLV:EXPO,EXPORT INV,Financial Services,0.00258,4450.0,r+,0.1113
TLV:ALMA,ALMOGIM,Real Estate,0.00341,836.5, ,0.1081
TLV:ARAD,ARAD INVESTMENT,Industrials,0.11711,45930.0,r+,0.1048
TLV:NTML,NETO MALINDA,Consumer Defensive,0.05141,14000.0,r+,0.1017
TLV:RLCO,RALCO,Consumer Cyclical,0.01361,5789.0,r+,0.0993
TLV:DUNI,DUNIEC,Real Estate,0.02295,23380.0, ,0.0961
TLV:SANO1,SANO,Consumer Defensive,0.13578,37400.0,r+,0.0931
TLV:KAFR,KAFRIT,Basic Materials,0.12825,2805.0,r+,0.0843
TLV:BRMG,BRIMAG,Consumer Cyclical,0.1314,3905.0, ,0.0815
TLV:AUDC,AUDIOCODES,Technology,0.0777,8793.0, ,0.0799
TLV:HNMR,HANAN MOR,Real Estate,0.14734,5962.0, ,0.0745
TLV:DANE,DANEL,Healthcare,0.30708,77700.0,r+,0.0738
TLV:ELCRE,ELECTRA REAL E.,Real Estate,0.17896,6600.0, ,0.0717
TLV:CMDR,COMPUTER DIRECT,Technology,0.81534,28570.0, ,0.0696
TLV:SPNS,SAPIENS,Technology,0.23843,9984.0, ,0.0691
TLV:EMCO,E&M,Technology,0.21482,2430.0, ,0.0683
TLV:MTRN,MAYTRONICS,Technology,0.26864,7087.0, ,0.0674
TLV:HAP,HADERA PAPER,Basic Materials,0.38666,23040.0, ,0.0668
TLV:NVMI,NOVA,Technology,0.27595,38000.0, ,0.0662
TLV:CPTP,CAPITAL POINT,Financial Services,0.26302,85.6, ,0.0652
TLV:DLEA,DELEK AUTOMOTIV,Consumer Cyclical,0.97252,4888.0, ,0.065
