Symbol,Name,Sector,Value,Close,MA,Grade
TLV:FORTY,FORMULA SYST(1985),Technology,0.00028,34830.0, ,0.3603
TLV:MTRX,MATRIX IT LTD,Technology,0.0038,8695.0, ,0.343
TLV:NTO,NETO M.E HOLDINGS,Consumer Defensive,0.00405,18740.0, ,0.3281
TLV:SCOP,SCOPE,Industrials,0.04249,13420.0, ,0.3051
TLV:HLAN,HILAN LTD,Technology,0.09071,20230.0, ,0.2886
TLV:CRSO,CARASSO MOTORS LTD,Consumer Cyclical,0.13743,2050.0, ,0.2634
TLV:MMAN,MAMAN CARGO TERMIN,Industrials,0.14678,947.0, ,0.2449
TLV:DRAL,DOR ALON ENERGY IN,Energy,0.17554,9802.0, ,0.2296
TLV:MLTM,MALAM TEAM LTD,Technology,0.29897,10800.0, ,0.2031
TLV:ZUR,ZUR SHAMIR HOLD,Financial Services,0.35672,1300.0, ,0.1808
TLV:HAMAT,HAMAT GROUP LTD,Industrials,0.93234,2990.0, ,0.1376
TLV:EXPO,EXPORT INVESTMENT,Financial Services,0.00241,4500.0, ,0.1101
TLV:NTML,NETO MALINDA,Consumer Defensive,0.04124,12640.0,+,0.1062
TLV:RLCO,RALCO,Consumer Cyclical,0.01134,5489.0, ,0.1027
TLV:DUNI,DUNIEC BROS,Real Estate,0.02292,22900.0, ,0.0999
TLV:SANO1,SANO,Consumer Defensive,0.12282,35910.0, ,0.0961
TLV:AMRK,AMIR MARK.,Basic Materials,0.10927,3846.0, ,0.0908
TLV:ASPF,ALTSHU FUND PEN,Financial Services,0.14591,1644.0, ,0.0902
TLV:BRMG,BRIMAG DIGITAL AGE,Consumer Cyclical,0.11711,3739.0, ,0.0883
TLV:KAFR,KAFRIT INDUSTRIES,Basic Materials,0.12053,2708.0, ,0.0859
TLV:BVC,BATM ADVANCED COMM,Technology,0.0786,268.8, ,0.0797
TLV:DANE,DANEL-ADIR YEHOSHU,Healthcare,0.3017,74500.0,+,0.077
TLV:PRSK,PRASHKOVSKY,Real Estate,5.70993,14200.0,+,0.0753
TLV:HNMR,HANAN MOR GRP HLDG,Real Estate,0.138,5800.0, ,0.0753
TLV:CMDR,COMPUTER DIRECT,Technology,0.79971,28010.0, ,0.0745
TLV:EMCO,E & M COMPUTING,Technology,0.18432,2262.0, ,0.0738
TLV:SPNS,SAPIENS INTL CP NV,Technology,0.23833,9892.0, ,0.071
TLV:WILC,G. WILLI-FOOD,Consumer Defensive,0.25323,5982.0, ,0.0706
TLV:NVMI,NOVA LTD,Technology,0.25434,37660.0, ,0.0696
TLV:HAP,HADERA PAPER LTD,Basic Materials,0.35903,23000.0, ,0.0694
TLV:MTRN,MAYTRONICS LTD,Technology,0.25645,6920.0, ,0.0682
TLV:CPTP,CAPITAL POINT LTD,Financial Services,0.25509,82.7, ,0.0678
TLV:TDRN,TADIRAN GROUP LTD,Consumer Cyclical,0.39551,45180.0, ,0.0668
TLV:DLEA,DELEK AUTOMOTIVE S,Consumer Cyclical,0.93436,4778.0, ,0.0662
TLV:SRAC,S.R ACCORD LTD,Financial Services,0.32885,5479.0, ,0.0654
TLV:RMLI,RAMI LEVI,Consumer Defensive,0.47885,25190.0, ,0.0642
TLV:MGIC,MAGIC SOFTWARE ENT,Technology,0.55817,6000.0, ,0.0609
TLV:ALMA,ALMOGIM,Real Estate,0.34271,848.7, ,0.0605
TLV:SAE,SHUFERSAL,Consumer Defensive,0.58958,2680.0, ,0.0602
TLV:ENRG,ENERGIXS-RENEWABLE,Technology,0.66939,1232.0, ,0.0594
TLV:GNRS,GENERATION CAPITAL,Energy,0.75546,103.0, ,0.0581
TLV:CAMT,CAMTEK,Technology,0.85043,11480.0, ,0.0566
TLV:GNGR,GINEGAR PLASTIC,Consumer Cyclical,0.35718,2163.0, ,0.0552
TLV:SLARL,SELLA CAPITAL REAL,Real Estate,1.50356,1130.0, ,0.0529
TLV:BCOM,B COMMUNICATIONS L,Communication Services,3.09922,1385.0,+,0.0526
TLV:NICE,NICE LTD,Technology,1.52491,77800.0, ,0.0518
TLV:PLSN,PLASSON INDUSTRIES,Consumer Cyclical,1.08442,23440.0, ,0.0513
TLV:JBNK,BANK OF JERUSALEM,Financial Services,0.49466,1360.0, ,0.0505
TLV:ESLT,ELBIT SYSTEMS LTD,Technology,2.49331,53200.0, ,0.0489
TLV:STRS,STRAUSS GROUP LTD,Consumer Defensive,1.87177,10310.0,+,0.0476
TLV:NFTA,NAPHTHA ISRAEL PET,Energy,2.60004,2350.0, ,0.0475
TLV:SPRG,SPRING VENTURES,Financial Services,0.71204,2416.0, ,0.0462
TLV:TSEM,TOWER SEMICONDUCTO,Technology,2.9918,11070.0, ,0.0462
TLV:MAXO,MAX STOCK LTD.,Consumer Cyclical,1.97159,865.7, ,0.045
TLV:ILX,ILEX MEDICAL,Healthcare,5.36088,16400.0, ,0.045
TLV:AUDC,AUDIOCODES,Technology,3.41845,9341.0, ,0.0442
TLV:DIFI,DIRECT FINANCE OF,Financial Services,4.74573,85670.0, ,0.0415
TLV:ECP,ELECTRA CONSUMER P,Consumer Cyclical,3.3157,20050.0,+,0.0392
TLV:NAWI,NAWI BROTHERS GROU,Financial Services,6.2853,3021.0, ,0.0374
TLV:ONE,ONE SOFTWARE TECHN,Technology,6.06313,5375.0, ,0.0364
TLV:NVLG,NOVOLOG,Healthcare,3.554,307.2, ,0.0363
TLV:RADA,RADA,Technology,6.57135,3044.0, ,0.036
TLV:WLFD,WILLY FOOD INVSTM.,Consumer Defensive,0.05001,3966.0, ,0.0342
TLV:GVYM,GAV-YAM LANDS CORP,Real Estate,9.66573,3943.0,+,0.0337
TLV:ANLT,ANALYST,Financial Services,2.17718,3353.0, ,0.0336
TLV:FOX,FOX-WIZEL LTD,Consumer Cyclical,4.46835,58200.0, ,0.0333
TLV:EQTL,EQUITAL,Industrials,10.03382,13080.0, ,0.0325
TLV:GLRS,GLOBRANDS GROUP,Consumer Defensive,0.01566,44270.0, ,0.0324
TLV:FRDN,FRIDENSON LOGISTIC,Industrials,0.02316,8513.0, ,0.0316
TLV:ZNKL,ZANLAKOL,Consumer Defensive,0.13628,2154.0,+,0.031
TLV:HARL,HAREL INS INVS,Financial Services,11.5694,3656.0, ,0.0301
TLV:BEZQ,BEZEQ ISRAEL TELCM,Communication Services,10.62993,539.9, ,0.0284
TLV:ELDAV,ELDAV INVESTMENTS,Financial Services,0.15194,252.1, ,0.0282
TLV:BLSR,BLUE SQUARE REAL,Real Estate,17.31892,29080.0, ,0.0275
TLV:VCTR,VICTORY SUPERMARKE,Consumer Defensive,0.50906,6668.0, ,0.0271
TLV:AFHL,AFCON HOLD,Technology,0.23229,21180.0, ,0.027
TLV:ELCRE,ELECTRA REAL ESTAT,Real Estate,0.20756,6800.0,+,0.0266
TLV:ISRS,ISRAS INVESTMNT CO,Real Estate,17.51125,80200.0, ,0.0264
TLV:ARAN,ARAN,Industrials,0.32309,2146.0, ,0.0251
