Symbol,Name,Sector,Value,Close,Grade
SWX:CLN,CLARIANT N,Basic Materials,-2.17136,19.445,1.8534
SWX:LOGN,LOGITECH N,Technology,-3.92457,93.1,1.5578
SWX:ADEN,ADECCO N,Industrials,-1.66842,50.72,1.1105
SWX:UBSG,UBS GROUP N,Financial Services,1.5261,15.37,1.0611
SWX:SCMN,SWISSCOM N,Communication Services,-1.8708,533.8,1.046
SWX:HOLN,HOLCIM N,Basic Materials,-1.08423,52.24,0.9743
SWX:ZURN,ZURICH INSURANCE N,Financial Services,0.51325,403.5,0.839
SWX:ROG,ROCHE GS,Healthcare,-1.39411,365.5,0.7283
SWX:SLHN,SWISS LIFE HOLDING AG N,Financial Services,0.79255,482.5,0.7207
SWX:NOVN,NOVARTIS N,Healthcare,-0.99357,84.45,0.6764
SWX:SOON,SONOVA N,Healthcare,-0.76864,363.2,0.6356
SWX:GEBN,GEBERIT N,Industrials,-0.50755,771.0,0.5914
SWX:BAER,JULIUS BAER N,Financial Services,2.92081,62.78,0.525
SWX:KNIN,KUEHNE+NAGEL INT N,Industrials,-1.42883,339.9,0.4528
SWX:PGHN,PARTNERS GROUP N,Financial Services,0.52861,1636.0,0.4441
SWX:ABBN,ABB LTD N,Industrials,-1.30092,33.61,0.4082
SWX:NESN,NESTLE N,Consumer Defensive,-0.2653,115.52,0.3177
SWX:TEMN,TEMENOS N,Technology,-0.12575,144.7,0.3011
SWX:GIVN,GIVAUDAN N,Basic Materials,-0.09273,4588.0,0.2835
SWX:AMS,AMS,Technology,1.17982,17.51,0.2745
SWX:SIKA,SIKA N,Basic Materials,0.30088,333.6,0.2596
SWX:SREN,SWISS RE N,Financial Services,1.46333,83.3,0.2399
SWX:LONN,LONZA N,Healthcare,0.8572,777.0,0.1971
SWX:CFR,RICHEMONT N,Consumer Cyclical,-1.27761,104.8,0.1599
SWX:UHR,SWATCH GROUP I,Consumer Cyclical,-1.22635,263.3,0.1563
SWX:CSGN,CS GROUP N,Financial Services,1.71337,9.736,0.1471
SWX:SCHP,SCHINDLER PS,Industrials,-0.49721,296.0,0.1374
SWX:SGSN,SGS N,Industrials,-0.45113,2891.0,0.1333
SWX:ALC,ALCON N,Healthcare,0.18434,77.34,0.1155
SWX:STMN,STRAUMANN N,Healthcare,0.51624,1814.0,0.1
