Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,quarterized_total_assets,effective_total_assets,annualized_total_stockholder_equity,quarterized_total_stockholder_equity,effective_total_stockholder_equity,calculated_roa,calculated_roa_normalized,calculated_roe,calculated_roe_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
SWX:LOGN,LOGITECH N,Technology,Switzerland,420596.0290117,-3.924571170108018,4137676200.0,673375733.3333334,2043288533.3333333,5772443000.0,1062025000.0,9315136000.0,1062025000.0,9315136000.0,5772443000.0,4137676200.0,673375733.3333334,5772443000.0,1062025000.0,1062025000.0,5772443000.0,2.7308116,2.7308116,0.09852255222619236,18.26946,18.26946,18.26946,2.6985683,0.09064320753756198,18.26946,0.048280220262439465,11.6336486,11.6336397,0.00011633639699999999,1354883920.261438,1354886000.0,822265600.0,1354886000.0,0.18398,5.9009245,34.8046875,0.3997173,2.5,3.5224446,1.0,0.72359,0.00661,0.011324504445853107,0.0,5.062,93.1,0.0543716,6.881977,0.29309101839546225,168440000,1062025024,6.3050643,9000,15762219236,16920747280,118002.7804444,1.592,0.657,0.8789094,0.468665,0.8789094,0.468665,1.4137274,12.1400267,0.18551558671101473,0.6099162,8.0597134,0.6190048496530446,12.922902,12.922902,0.002319910183859868,955048466.6666666,1224821000.0,16.504104,12.8689982,12.8689982,8.398585512979907e-05,0.7400245,0.7494425,0.7494425,0.8667035,0.20615689468220116,USD,CHF,1.0,1.0862417,0.7941,0.729993,0.667796,0.609,93.1,61.76,124.9,102.82811,-9.4605551,50.7448187,-25.4603683,0.9927146,0.9937146,0.01692622011636664,2.3818536,2.3459368,0.3589618,0.3534853,1.450793,1.4156327,1.9167135,1.998845,2.3559368,0.3634853,1.4256327,2.008845,2.1823909,0.3067848398625378,3225621666.6666665,3950347800.0,3950347800.0,1830307933.3333333,2262438733.333333,2262438733.333333,0.3688434,1.0,0.569416,0.7643350404882157,1098912933.3333333,1475358200.0,1475358200.0,1395313733.3333333,1687909066.6666667,1687909066.6666667,3.5152998,0.7937466946035655,None
SWX:CLN,CLARIANT N,Basic Materials,Switzerland,946171.9730853,-2.1713624260670206,4610082190.913333,510895679.5666667,2089422118.006667,4192892962.0,823371208.6,8600861780.6,823371208.6,8600861780.6,4192892962.0,4610082190.913333,510895679.5666667,4192892962.0,823371208.6,823371208.6,4192892962.0,2.0323582,2.0323582,0.07332366571968212,8.38428,8.38428,8.38428,1.6392323,0.055060779292180624,8.38428,0.022156915702049543,13.2043541,12.9377637,0.000129377637,619005088.5159593,644000000.0,625800000.0,644000000.0,0.19637,0.3809932,2.5,0.7325961,2.5,0.5655344,0.16055168050052512,0.55804,0.03597,0.061625177748462365,0.0,2.29,19.445,0.1177681,2.8222845,0.12019601900830647,329553984,75000000,0.2275803,11342,7843520719,6873125706,6612.5903721,42.4965648,-0.1145393,42.4965648,-0.1145393,42.4965648,-0.1145393,42.4965648,65.4393893,1.0,-0.1145393,0.2385461,0.01832089870166105,0.1972931,0.1972931,3.5417917112989274e-05,468966749.9466667,400823187.3,16.7251105,19.5685304,19.5685304,0.00012770844581184797,2.0136027,2.0384686,2.0384686,1.4287495,0.3398469721176245,CHF,CHF,1.0862417,1.0862417,0.7,0.615,3.0,0.36,19.445,15.115,20.7,19.325665,0.6174949,28.6470394,-6.0628019,1.5505819,13.8985114,0.23673725156723177,1.5296745,1.5214125,1.2360645,1.5844945,0.2704782,0.2503564,1.5371725,1.6243331,1.5314125,1.5944945,0.2603564,1.6343331,1.5828728,0.22250889080905112,8079538180.713333,7704060633.08,7704060633.08,2629863571.813333,2483583022.88,2483583022.88,0.206875,0.5608748861983162,0.4315255,0.5792426986846129,1211733333.3333333,1317400000.0,1317400000.0,5281741642.08,5064276053.74,5064276053.74,1.8417028,0.41585230083139174,None
SWX:SCMN,SWISSCOM N,Communication Services,Switzerland,51786305.6421995,-1.870800194977799,12289159264.893332,1705544301.2266665,11526400343.153332,12128974822.2,1925906534.1,46876760563.5,1925906534.1,46876760563.5,12128974822.2,12289159264.893332,1705544301.2266665,12128974822.2,1925906534.1,1925906534.1,12128974822.2,3.4466449,3.4466449,0.12434847287355506,15.700597,15.700597,15.700597,2.4931347,0.0837428224555952,15.700597,0.041491553741150336,10.5962878,10.3996727,0.000103996727,3772019649.410558,3912000000.0,3855466666.6666665,3912000000.0,0.15879,0.3474553,2.5,0.4597183,2.5,0.3946534,0.11203963292992598,0.18487,0.50952,0.8729291233360172,0.0,34.228,533.8,0.0641214,2.6611602,0.11333402496571436,51801900,1772999936,34.2265426,19077,38486133651,30239169207,92939.1380196,0.615,0.024,-0.0253124,-0.0233414,-0.0253124,-0.0233414,0.4549219,6.9947899,0.10688959623283037,0.0121647,1.352935,0.10390857400281032,34.5127301,34.5127301,0.006195700782362738,4345473712.793333,4536145339.2,8.8566026,8.4843255,8.4843255,5.537053632636767e-05,1.6508006,1.5294288,1.5294288,1.2377008,0.2944035110896358,CHF,CHF,1.0862417,1.0862417,22.0,22.0,22.0,22.0,533.8,456.3,562.4,513.12445,4.0293441,16.9844401,-5.0853485,1.460886,9.7207077,0.16557554675865696,1.608127,1.6612635,0.2881614,0.2456147,0.2409467,0.1218951,0.8476127,0.934245,1.6712635,0.2556147,0.1318951,0.944245,1.3077543,0.18383470784498102,25947707232.92,26807141665.96,26807141665.96,9813107517.8,10654365506.393332,10654365506.393332,0.171843,0.46589690909475406,0.2807622,0.37687101785787636,-693133333.3333334,-284466666.6666667,-284466666.6666667,16136120453.5,16152414079.0,16152414079.0,2.115529,0.4776816336086004,None
SWX:ADEN,ADECCO N,Industrials,Switzerland,130010.1243673,-1.668420063799853,25356299533.33333,301825040.0,3946669900.000001,24215782500.0,588984600.0,14709239900.000002,588984600.0,14709239900.000002,24215782500.0,25356299533.33333,301825040.0,24215782500.0,588984600.0,588984600.0,24215782500.0,0.4866363,0.4866363,0.01755692347356039,15.043244,15.043244,15.043244,0.4017758,0.013495395770775933,15.043244,0.03975438429935099,10.1856884,9.856788,9.856788e-05,1045481840.6739897,1113000000.0,924666666.6666666,1113000000.0,0.02432,0.0033641,1.0,0.0653092,2.5,0.0547487,0.015542813647090432,0.50472,0.04463,0.0764618204869023,0.0,3.353,50.72,0.066108,2.5970547,0.11060388705915782,163092000,498000000,3.0534913,31000,9961233345,8935815618,16064.516129,5.905,0.259,-0.4634442,-0.0983164,-0.4634442,-0.0983164,4.312889,21.0174961,0.3211750036915457,0.1696709,4.3691126,0.33555807183915787,3.4879739,3.4879739,0.0006261585959289501,904450113.3333336,632744500.0,11.0135796,15.7428999,15.7428999,0.0001027415568621595,1.88672,2.0417111,2.0417111,1.4298846,0.3401169706709404,EUR,CHF,1.1827,1.0862417,2.5,2.5,2.5,2.5,0.0201126,43.86,67.04,60.33119,-15.9307151,15.6406749,-24.3436754,0.5918896,0.5928896,0.01009885521889743,1.5359636,1.4922276,2.6553081,4.4410256,2.2741081,2.2818782,1.2884048,1.2866099,1.5022276,4.4510256,2.2918782,1.2966099,1.3994188,0.19672024496556725,11822742280.0,11577056066.666666,11577056066.666666,4113272906.666667,3806874760.000001,3806874760.000001,0.1508752,0.4090494773662752,0.254716,0.34190884023806206,1284600000.0,1271266666.6666667,1271266666.6666667,7699377000.000001,7758985080.000001,7758985080.000001,2.2341132,0.5044576760907261,None
SWX:KNIN,KUEHNE+NAGEL INT N,Industrials,Switzerland,1511531445.6578777,-1.4288279720913348,22273313642.386665,852554902.2733333,3373214975.18,23356369033.4,1050395723.9,14363373999.1,1050395723.9,14363373999.1,23356369033.4,22273313642.386665,852554902.2733333,23356369033.4,1050395723.9,1050395723.9,23356369033.4,1.6641223,1.6641223,0.06003840624249632,42.421234,42.421234,42.421234,1.9020431,0.0638884283413126,42.421234,0.11210547664378072,23.5290815,21.8797427,0.00021879742700000001,1768994464.3368263,2017000000.0,1644666666.6666667,2017000000.0,0.04497,0.0961038,2.5,0.29805,6.25,0.2141968,0.06080913238493516,0.24803,0.58369,1.0,0.0,8.062,339.9,0.0237187,14.264859,0.6075146795139936,119584000,967000000,8.0863661,67684,35787472408,44424818145,14286.9806749,1.297,0.228,0.0096254,0.0018622,0.0096254,0.0018622,0.9751564,10.1250006,0.1547233357203717,0.1714655,4.3908398,0.33722677164297243,43.5019816,43.5019816,0.007809444823765172,1648625236.1466668,2005202178.2,21.7074637,17.8473138,17.8473138,0.00011647541541056891,2.9788064,2.8735286,2.8735286,1.6961486,0.403451385964823,CHF,CHF,1.0862417,1.0862417,4.5,4.0,4.0,6.0,339.9,173.25,347.5,293.70978,15.7264835,96.1904762,-2.1870504,1.912769,48.9750808,0.834206318230246,1.3415804,1.3506186,0.5377943,0.4236452,0.3673146,0.4557767,1.1010183,1.1504598,1.3606186,0.4336452,0.4657767,1.1604598,1.2605392,0.17719754816263736,10233917552.38,11028032651.193333,11028032651.193333,2569106452.726667,2860219228.326667,2860219228.326667,0.1952478,0.5293514808723703,0.4672431,0.6271869314461473,522266666.6666667,823800000.0,823800000.0,7658293649.453334,8161295972.666667,8161295972.666667,2.7975578,0.6316821844647282,None
SWX:ROG,ROCHE GS,Healthcare,Switzerland,211226213350691.12,-1.394105279196185,66078834423.30666,14337014533.846666,45607668177.333336,65547082903.1,15527825101.5,185501840075.8,15527825101.5,185501840075.8,65547082903.1,66078834423.30666,14337014533.846666,65547082903.1,15527825101.5,15527825101.5,65547082903.1,5.4116561,5.4116561,0.19524238535622246,21.70348,21.70348,21.70348,5.1468587,0.17287973823401337,21.70348,0.0573552143775158,13.6660068,13.6153149,0.000136153149,24076384668.627296,24255000000.0,24102400000.0,24255000000.0,0.23689,3.5322505,15.46875,0.5478586,2.5,2.2188013,0.6299038173659282,0.37189,1e-05,1.7132381915057652e-05,0.0,16.525,365.5,0.045212,8.419607,0.35857591359569535,693126016,14295000064,20.6239554,101465,326587078929,337361586614,140886.0204405,0.274,-0.064,0.146231,-0.0005065,0.146231,-0.0005065,0.2420578,5.1699366,0.07900343593212597,-0.0481266,0.2451873,0.018830958402731288,89.6624007,89.6624007,0.016096130458410515,21438790352.33333,20167163402.2,15.2334658,16.1940017,16.1940017,0.0001056855444076385,1.4176178,1.3097764,1.3097764,1.1454546,0.2724615319257888,CHF,CHF,1.0862417,1.0862417,9.1,9.0,8.7,8.3,365.5,290.55,374.7,329.27902,11.0000874,25.7959043,-2.4552976,1.7813428,31.9510456,0.544231141188494,1.7846942,1.8391307,0.0510182,0.0744503,0.7045492,0.7675306,1.3188575,1.284157,1.8491307,0.0844503,0.7775306,1.294157,1.5716438,0.22093039863021346,90895112301.50664,92312078391.1,92312078391.1,36454343868.113335,38425365640.81999,38425365640.81999,0.2682101,0.727165241400551,0.5041035,0.6766651605904141,7780133333.333333,7080800000.0,7080800000.0,50965519154.526665,50186104526.71999,50186104526.71999,2.9170933,0.6586730283218537,None
SWX:ABBN,ABB LTD N,Industrials,Switzerland,44020629833.10993,-1.3009247193517914,26766933333.33333,3565533333.333333,21426666666.666668,28114000000.0,5705000000.0,86738000000.0,5705000000.0,86738000000.0,28114000000.0,26766933333.33333,3565533333.333333,28114000000.0,5705000000.0,5705000000.0,28114000000.0,2.7579677,2.7579677,0.09950229329676262,13.266192,13.266192,13.266192,2.3967254,0.08050449486223722,13.266192,0.03505821583143741,21.4109101,21.6235661,0.00021623566100000002,3550528628.2786264,3480000000.0,3027400000.0,3480000000.0,0.20292,0.4066798,2.5,0.1176559,1.0,0.3171736,0.09004360210519706,0.58353,0.00043,0.0007366924223474789,0.0,2.532,33.61,0.0753347,4.836573,0.20598094212084636,2006000000,886000000,0.441675,106370,77530131563,73192637272,8329.4161888,1.357,0.21,1.3729628,-0.0204165,1.3729628,-0.0204165,1.3609907,11.9161506,0.18209446523670414,0.1523959,4.1537913,0.31902089212584467,9.7474524,9.7474524,0.0017498557281831364,2166066666.6666665,2796000000.0,35.7930496,27.7289455,27.7289455,0.00018096507307500392,1.8987658,1.7942329,1.7942329,1.3404898,0.3188532347234838,USD,CHF,1.0,1.0862417,0.8,0.8,0.8,0.8,0.4098154,21.85,34.79,30.99867,8.4240066,53.8215103,-3.3917792,1.8176198,36.0593793,0.6142095439589546,1.557337,1.5724823,0.5067775,0.1170228,0.550537,0.4834247,1.2609285,1.1754279,1.5824823,0.1270228,0.4934247,1.1854279,1.3839551,0.19454646907226494,43031733333.333336,40179400000.0,40179400000.0,14820466666.666666,14288933333.333334,14288933333.333334,0.2419882,0.6560730109309262,0.49926,0.6701636629707394,4516666666.666667,2777133333.333333,2777133333.333333,27809800000.0,25553266666.666668,25553266666.666668,2.4114579,0.5445017057437477,None
SWX:CFR,RICHEMONT N,Consumer Cyclical,Switzerland,3068035939.3417788,-1.2776106910023313,15855670433.333336,1650181886.6666667,17002574046.666668,15545408800.000002,1538692700.0,67011782000.00001,1538692700.0,67011782000.00001,15545408800.000002,15855670433.333336,1650181886.6666667,15545408800.000002,1538692700.0,1538692700.0,15545408800.000002,4.970642,4.970642,0.17933142514947029,41.88649,41.88649,41.88649,4.510028,0.15148899659282872,41.88649,0.11069232277365988,30.0802052,28.088569,0.00028088569,2503484318.9368773,2835000000.0,2787200000.0,2835000000.0,0.09898,0.2438276,2.5,0.3124515,2.5,0.2723488,0.07731812162496467,0.42212,0.00551,0.009439942435196766,0.0,2.502,104.8,0.023874,3.368367,0.1434526901731389,513447008,1300999936,2.5338544,34760,65333262220,64392197749,37428.0764097,16.844,0.121,0.2182947,-0.0002173,0.2182947,-0.0002173,12.6875737,35.8696206,0.5481350144568051,0.0906957,3.2615723,0.2504963850444155,3.3013791,3.3013791,0.0005926612300296114,3284752133.333333,3805928600.000001,19.8898607,17.1661818,17.1661818,0.00011203020121539791,0.8665176,0.9826006,0.9826006,0.9922621,0.23602266893676993,EUR,CHF,1.1827,1.0862417,1.0,2.0,1.9,1.8,0.5883601,56.2,119.0,102.43035,2.3134257,86.4768683,-11.9327731,1.5477707,13.7480064,0.23417365759506534,2.1895655,2.024254,0.0718537,0.0835105,2.8260573,2.9271156,2.7228894,2.6600269,2.034254,0.0935105,2.9371156,2.6700269,2.3521405,0.33064701957229087,38354645613.333336,41208816100.0,41208816100.0,20442496420.0,20717828980.0,20717828980.0,0.1373389,0.3723501626977737,0.174269,0.2339237098550811,12232200000.0,12995400000.0,12995400000.0,17789542626.666668,20358051640.0,20358051640.0,2.2650701,0.5114476736579814,None
SWX:UHR,SWATCH GROUP I,Consumer Cyclical,Switzerland,8.02569504606835e+18,-1.226350749473791,7435034772.046666,357373519.3,15241781453.833334,6077522311.5,-55398326.7,59204517616.8,-55398326.7,59204517616.8,6077522311.5,7435034772.046666,357373519.3,6077522311.5,-55398326.7,-55398326.7,6077522311.5,2.8796267,2.8796267,0.10389152145929363,37.5179832,37.5179832,37.5179832,2.4295766,0.08160794595497331,37.5179832,0.09914778503023647,31.0980136,31.0981102,0.000310981102,518003218.2751755,518000000.0,976866666.6666666,518000000.0,-0.00911,0.0155783,1.0,0.0317459,1.0,0.03129,0.00888303537832788,0.30598,0.02598,0.04450992821531977,0.0,-0.986,263.3,-0.0037448,1.2665986,0.05394215551320017,28896000,-51000000,-1.7649502,32424,16108971223,14765806144,-1572.9089563,-0.227,-0.184,-0.5884847,-0.1826978,-0.5884847,-0.1826978,-0.3173712,0.2182629,0.003335344390202003,-0.1836745,0.2316326,0.017789925723381655,-118.2148454,845.9174454,0.15185849867840703,1057130422.44,889631952.3,15.2383953,18.1074558,18.1074558,0.00011817315815523542,0.1874635,0.1784124,0.1784124,0.4233889,0.1007086516518198,CHF,CHF,1.0862417,1.0862417,3.5,5.5,8.0,7.5,263.3,190.85,333.9,292.68253,-10.0390447,37.9617501,-21.1440551,1.0129325,1.0801477,0.018398459405132177,6.394037,6.6422556,0.1170652,0.0891089,0.8830738,0.9181598,7.2106337,7.5652461,6.6522556,0.0991089,0.9281598,7.5752461,7.1137508,1.0,14392340444.433332,13986230880.86,13986230880.86,12047651526.926666,11803754057.22,11803754057.22,9.6e-05,0.00026027305897299505,9.53e-05,0.00012792251949106972,8059133333.333333,7940600000.0,7940600000.0,2260541393.813333,2105788159.62,2105788159.62,3.3721708,0.7614284921413135,None
SWX:HOLN,HOLCIM N,Basic Materials,Switzerland,34090914.5799882,-1.084231187113093,27081960816.06,1729948531.4199998,17983093424.066666,27161473708.5,2377783081.3,4495773356.016666,2377783081.3,4495773356.016666,27161473708.5,27081960816.06,1729948531.4199998,27161473708.5,2377783081.3,2377783081.3,27161473708.5,1.991081,1.991081,0.07183446189004006,17.277372,17.277372,17.277372,1.1581062,0.038900056981006285,17.277372,0.045658455461524555,8.9050095,8.7724878,8.7724878e-05,5762488772.871431,5934000000.0,5097000000.0,5934000000.0,0.08754,0.0728785,1.0,0.1878625,2.5,0.1527727,0.0433712144117185,0.3722,0.14025,0.24028165635868357,0.0,2.74,52.24,0.0524502,1.1107461,0.04730467794759965,611712000,2171000064,3.5490559,67409,49787707916,31455871143,32206.3828866,1.418,0.174,0.1447058,-0.0819422,0.1447058,-0.0819422,1.0996765,10.736546,0.16406855435003273,0.1100144,3.5668426,0.2739418584473581,15.7113229,15.7113229,0.0028204855223401644,4725875556.133333,5154216866.5,10.5351289,9.6596067,9.6596067,6.30406746748194e-05,0.9787762,1.0334928,1.0334928,1.0176085,0.242051645530695,CHF,CHF,1.0862417,1.0862417,0.0,0.0,0.0,0.0,52.24,38.0,58.46,54.18371,-3.587259,37.4736842,-10.6397537,1.3919844,7.27455,0.12390945503619948,2.132193,2.0678074,0.2611509,0.0690345,0.325931,0.2611031,1.2839368,1.1885157,2.0778074,0.0790345,0.2711031,1.1985157,1.6381616,0.23028099325604717,60981681454.11333,61892314079.28,61892314079.28,29290072943.82,28983318287.74,28983318287.74,0.1384181,0.3752760656690617,0.1820397,0.244354428870918,2459133333.333333,1716800000.0,1716800000.0,28679098195.626663,29968974006.32,29968974006.32,0.3777116,0.08528641967135323,None
