pi,ev,pe,evr / pm,0.202,3.61306,6.39853,11.88505,22.84204,48.06204,129.84579
0.000012,78.000000,30585.787602,8.251379,214.000000,192.000000,158.000000,124.000000,95.000000,63.000000,26.000000
0.000012,78.000000,30585.787602,3.029565,168.000000,147.000000,114.000000,82.000000,57.000000,36.000000,11.000000
0.000012,78.000000,30585.787602,1.153955,123.000000,105.000000,76.000000,52.000000,33.000000,18.000000,0.000000
0.000012,78.000000,30585.787602,0.562418,79.000000,64.000000,43.000000,30.000000,20.000000,11.000000,0.000000
0.000012,78.000000,30585.787602,0.306153,34.000000,24.000000,15.000000,12.000000,0.000000,0.000000,0.000000
0.000012,78.000000,13.947634,3819.404309,208.000000,191.000000,162.000000,132.000000,103.000000,67.000000,34.000000
0.000012,78.000000,13.947634,8.251379,184.000000,170.000000,142.000000,115.000000,89.000000,57.000000,24.000000
0.000012,78.000000,13.947634,3.029565,143.000000,130.000000,103.000000,76.000000,53.000000,32.000000,10.000000
0.000012,78.000000,13.947634,1.153955,110.000000,98.000000,72.000000,51.000000,33.000000,18.000000,0.000000
0.000012,78.000000,13.947634,0.562418,72.000000,61.000000,42.000000,30.000000,20.000000,11.000000,0.000000
0.000012,78.000000,13.947634,0.306153,33.000000,24.000000,15.000000,12.000000,0.000000,0.000000,0.000000
0.000012,78.000000,6.436691,3819.404309,156.000000,146.000000,126.000000,101.000000,79.000000,53.000000,29.000000
0.000012,78.000000,6.436691,8.251379,137.000000,129.000000,110.000000,88.000000,69.000000,45.000000,21.000000
0.000012,78.000000,6.436691,3.029565,110.000000,103.000000,84.000000,62.000000,43.000000,26.000000,10.000000
0.000012,78.000000,6.436691,1.153955,84.000000,78.000000,60.000000,44.000000,29.000000,16.000000,0.000000
0.000012,78.000000,6.436691,0.562418,58.000000,52.000000,37.000000,27.000000,19.000000,10.000000,0.000000
0.000012,78.000000,6.436691,0.306153,30.000000,24.000000,15.000000,12.000000,0.000000,0.000000,0.000000
0.000012,78.000000,4.406631,3819.404309,105.000000,96.000000,85.000000,66.000000,49.000000,33.000000,17.000000
0.000012,78.000000,4.406631,8.251379,90.000000,83.000000,73.000000,57.000000,43.000000,28.000000,12.000000
0.000012,78.000000,4.406631,3.029565,74.000000,68.000000,58.000000,42.000000,28.000000,18.000000,0.000000
0.000012,78.000000,4.406631,1.153955,59.000000,54.000000,44.000000,31.000000,19.000000,11.000000,0.000000
0.000012,78.000000,4.406631,0.562418,41.000000,36.000000,26.000000,18.000000,13.000000,8.000000,0.000000
0.000012,78.000000,4.406631,0.306153,24.000000,19.000000,12.000000,9.000000,0.000000,0.000000,0.000000
0.000012,78.000000,2.844217,3819.404309,52.000000,49.000000,46.000000,36.000000,24.000000,12.000000,0.000000
0.000012,78.000000,2.844217,8.251379,44.000000,43.000000,41.000000,33.000000,23.000000,12.000000,0.000000
0.000012,78.000000,2.844217,3.029565,42.000000,41.000000,39.000000,31.000000,21.000000,11.000000,0.000000
0.000012,78.000000,2.844217,1.153955,32.000000,31.000000,29.000000,22.000000,14.000000,0.000000,0.000000
0.000012,78.000000,2.844217,0.562418,20.000000,19.000000,17.000000,13.000000,9.000000,0.000000,0.000000
0.000012,78.000000,2.844217,0.306153,12.000000,11.000000,9.000000,7.000000,0.000000,0.000000,0.000000
0.000012,283.000000,30585.787602,3819.404309,164.000000,149.000000,127.000000,99.000000,79.000000,59.000000,32.000000
0.000012,283.000000,30585.787602,8.251379,135.000000,125.000000,104.000000,79.000000,62.000000,47.000000,21.000000
0.000012,283.000000,30585.787602,3.029565,98.000000,89.000000,69.000000,45.000000,32.000000,22.000000,8.000000
0.000012,283.000000,30585.787602,1.153955,73.000000,66.000000,49.000000,30.000000,20.000000,12.000000,0.000000
0.000012,283.000000,30585.787602,0.562418,42.000000,37.000000,24.000000,14.000000,9.000000,0.000000,0.000000
0.000012,283.000000,30585.787602,0.306153,16.000000,14.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.000012,283.000000,13.947634,3819.404309,139.000000,130.000000,111.000000,89.000000,71.000000,52.000000,28.000000
0.000012,283.000000,13.947634,8.251379,117.000000,111.000000,93.000000,74.000000,59.000000,44.000000,20.000000
0.000012,283.000000,13.947634,3.029565,83.000000,78.000000,61.000000,42.000000,30.000000,20.000000,7.000000
0.000012,283.000000,13.947634,1.153955,65.000000,61.000000,45.000000,29.000000,20.000000,12.000000,0.000000
0.000012,283.000000,13.947634,0.562418,38.000000,35.000000,23.000000,14.000000,9.000000,0.000000,0.000000
0.000012,283.000000,13.947634,0.306153,16.000000,14.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.000012,283.000000,6.436691,3819.404309,103.000000,97.000000,83.000000,64.000000,51.000000,40.000000,24.000000
0.000012,283.000000,6.436691,8.251379,85.000000,81.000000,68.000000,52.000000,42.000000,33.000000,17.000000
0.000012,283.000000,6.436691,3.029565,64.000000,61.000000,48.000000,32.000000,22.000000,15.000000,7.000000
0.000012,283.000000,6.436691,1.153955,51.000000,49.000000,37.000000,24.000000,16.000000,10.000000,0.000000
0.000012,283.000000,6.436691,0.562418,32.000000,30.000000,20.000000,12.000000,8.000000,0.000000,0.000000
0.000012,283.000000,6.436691,0.306153,16.000000,14.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.000012,283.000000,4.406631,3819.404309,65.000000,60.000000,53.000000,39.000000,30.000000,23.000000,13.000000
0.000012,283.000000,4.406631,8.251379,51.000000,48.000000,42.000000,31.000000,25.000000,19.000000,9.000000
0.000012,283.000000,4.406631,3.029565,38.000000,36.000000,30.000000,19.000000,13.000000,9.000000,0.000000
0.000012,283.000000,4.406631,1.153955,31.000000,30.000000,24.000000,14.000000,9.000000,0.000000,0.000000
0.000012,283.000000,4.406631,0.562418,18.000000,17.000000,11.000000,0.000000,0.000000,0.000000,0.000000
0.000012,283.000000,4.406631,0.306153,11.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,283.000000,2.844217,3819.404309,31.000000,28.000000,25.000000,18.000000,11.000000,0.000000,0.000000
0.000012,283.000000,2.844217,8.251379,23.000000,22.000000,20.000000,15.000000,10.000000,0.000000,0.000000
0.000012,283.000000,2.844217,3.029565,22.000000,21.000000,19.000000,14.000000,9.000000,0.000000,0.000000
0.000012,283.000000,2.844217,1.153955,18.000000,17.000000,15.000000,10.000000,0.000000,0.000000,0.000000
0.000012,283.000000,2.844217,0.562418,9.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,283.000000,2.844217,0.306153,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1104.000000,30585.787602,3819.404309,81.000000,75.000000,66.000000,53.000000,43.000000,36.000000,20.000000
0.000012,1104.000000,30585.787602,8.251379,61.000000,57.000000,49.000000,39.000000,32.000000,27.000000,12.000000
0.000012,1104.000000,30585.787602,3.029565,39.000000,36.000000,29.000000,20.000000,14.000000,11.000000,0.000000
0.000012,1104.000000,30585.787602,1.153955,28.000000,26.000000,21.000000,14.000000,9.000000,7.000000,0.000000
0.000012,1104.000000,30585.787602,0.562418,12.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1104.000000,30585.787602,0.306153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1104.000000,13.947634,3819.404309,68.000000,64.000000,57.000000,47.000000,37.000000,31.000000,18.000000
0.000012,1104.000000,13.947634,8.251379,52.000000,50.000000,44.000000,37.000000,30.000000,25.000000,12.000000
0.000012,1104.000000,13.947634,3.029565,32.000000,31.000000,26.000000,19.000000,13.000000,10.000000,0.000000
0.000012,1104.000000,13.947634,1.153955,23.000000,23.000000,19.000000,14.000000,9.000000,7.000000,0.000000
0.000012,1104.000000,13.947634,0.562418,9.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1104.000000,13.947634,0.306153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1104.000000,6.436691,3819.404309,52.000000,49.000000,44.000000,35.000000,26.000000,24.000000,16.000000
0.000012,1104.000000,6.436691,8.251379,39.000000,37.000000,33.000000,27.000000,21.000000,19.000000,11.000000
0.000012,1104.000000,6.436691,3.029565,24.000000,23.000000,19.000000,13.000000,7.000000,0.000000,0.000000
0.000012,1104.000000,6.436691,1.153955,18.000000,18.000000,15.000000,11.000000,0.000000,0.000000,0.000000
0.000012,1104.000000,6.436691,0.562418,7.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1104.000000,6.436691,0.306153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1104.000000,4.406631,3819.404309,35.000000,32.000000,29.000000,21.000000,15.000000,13.000000,10.000000
0.000012,1104.000000,4.406631,8.251379,23.000000,21.000000,19.000000,14.000000,11.000000,9.000000,0.000000
0.000012,1104.000000,4.406631,3.029565,15.000000,14.000000,12.000000,7.000000,0.000000,0.000000,0.000000
0.000012,1104.000000,4.406631,1.153955,13.000000,13.000000,11.000000,7.000000,0.000000,0.000000,0.000000
0.000012,1104.000000,4.406631,0.562418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1104.000000,4.406631,0.306153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1104.000000,2.844217,3819.404309,11.000000,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1104.000000,2.844217,8.251379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1104.000000,2.844217,3.029565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1104.000000,2.844217,1.153955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1104.000000,2.844217,0.562418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1104.000000,2.844217,0.306153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.462860,2.000000,30585.787602,3819.404309,212.000000,181.000000,149.000000,115.000000,83.000000,51.000000,23.000000
0.462860,2.000000,30585.787602,8.251379,197.000000,169.000000,137.000000,106.000000,76.000000,47.000000,19.000000
0.462860,2.000000,30585.787602,3.029565,161.000000,136.000000,105.000000,75.000000,48.000000,28.000000,8.000000
0.462860,2.000000,30585.787602,1.153955,127.000000,103.000000,74.000000,49.000000,29.000000,16.000000,0.000000
0.462860,2.000000,30585.787602,0.562418,90.000000,69.000000,48.000000,33.000000,21.000000,11.000000,0.000000
0.462860,2.000000,30585.787602,0.306153,49.000000,31.000000,20.000000,15.000000,8.000000,0.000000,0.000000
0.462860,2.000000,13.947634,3819.404309,187.000000,164.000000,139.000000,109.000000,80.000000,48.000000,22.000000
0.462860,2.000000,13.947634,8.251379,173.000000,152.000000,127.000000,100.000000,73.000000,44.000000,18.000000
0.462860,2.000000,13.947634,3.029565,140.000000,121.000000,97.000000,71.000000,47.000000,27.000000,8.000000
0.462860,2.000000,13.947634,1.153955,111.000000,93.000000,69.000000,47.000000,29.000000,16.000000,0.000000
0.462860,2.000000,13.947634,0.562418,83.000000,66.000000,47.000000,33.000000,21.000000,11.000000,0.000000
0.462860,2.000000,13.947634,0.306153,46.000000,31.000000,20.000000,15.000000,8.000000,0.000000,0.000000
0.462860,2.000000,6.436691,3819.404309,141.000000,128.000000,110.000000,88.000000,66.000000,41.000000,19.000000
0.462860,2.000000,6.436691,8.251379,130.000000,118.000000,100.000000,81.000000,61.000000,38.000000,16.000000
0.462860,2.000000,6.436691,3.029565,109.000000,99.000000,81.000000,62.000000,42.000000,24.000000,8.000000
0.462860,2.000000,6.436691,1.153955,86.000000,77.000000,59.000000,44.000000,28.000000,16.000000,0.000000
0.462860,2.000000,6.436691,0.562418,68.000000,59.000000,43.000000,32.000000,21.000000,11.000000,0.000000
0.462860,2.000000,6.436691,0.306153,39.000000,30.000000,19.000000,15.000000,8.000000,0.000000,0.000000
0.462860,2.000000,4.406631,3819.404309,93.000000,84.000000,72.000000,56.000000,38.000000,24.000000,11.000000
0.462860,2.000000,4.406631,8.251379,85.000000,77.000000,65.000000,52.000000,36.000000,23.000000,10.000000
0.462860,2.000000,4.406631,3.029565,73.000000,67.000000,55.000000,42.000000,26.000000,16.000000,0.000000
0.462860,2.000000,4.406631,1.153955,62.000000,57.000000,45.000000,33.000000,19.000000,11.000000,0.000000
0.462860,2.000000,4.406631,0.562418,50.000000,45.000000,33.000000,24.000000,15.000000,9.000000,0.000000
0.462860,2.000000,4.406631,0.306153,33.000000,28.000000,18.000000,14.000000,8.000000,0.000000,0.000000
0.462860,2.000000,2.844217,3819.404309,50.000000,47.000000,43.000000,35.000000,24.000000,14.000000,0.000000
0.462860,2.000000,2.844217,8.251379,45.000000,43.000000,39.000000,33.000000,23.000000,14.000000,0.000000
0.462860,2.000000,2.844217,3.029565,41.000000,40.000000,36.000000,30.000000,20.000000,12.000000,0.000000
0.462860,2.000000,2.844217,1.153955,34.000000,33.000000,29.000000,23.000000,14.000000,7.000000,0.000000
0.462860,2.000000,2.844217,0.562418,27.000000,26.000000,22.000000,17.000000,11.000000,0.000000,0.000000
0.462860,2.000000,2.844217,0.306153,18.000000,17.000000,13.000000,10.000000,7.000000,0.000000,0.000000
0.462860,78.000000,30585.787602,3819.404309,164.000000,147.000000,121.000000,92.000000,69.000000,43.000000,19.000000
0.462860,78.000000,30585.787602,8.251379,151.000000,136.000000,110.000000,84.000000,63.000000,40.000000,16.000000
0.462860,78.000000,30585.787602,3.029565,122.000000,108.000000,83.000000,57.000000,38.000000,23.000000,7.000000
0.462860,78.000000,30585.787602,1.153955,94.000000,81.000000,58.000000,37.000000,23.000000,12.000000,0.000000
0.462860,78.000000,30585.787602,0.562418,63.000000,53.000000,36.000000,24.000000,17.000000,8.000000,0.000000
0.462860,78.000000,30585.787602,0.306153,30.000000,21.000000,13.000000,10.000000,0.000000,0.000000,0.000000
0.462860,78.000000,13.947634,3819.404309,148.000000,134.000000,113.000000,87.000000,66.000000,40.000000,18.000000
0.462860,78.000000,13.947634,8.251379,135.000000,123.000000,102.000000,79.000000,60.000000,37.000000,15.000000
0.462860,78.000000,13.947634,3.029565,108.000000,97.000000,77.000000,54.000000,37.000000,22.000000,7.000000
0.462860,78.000000,13.947634,1.153955,85.000000,75.000000,55.000000,36.000000,23.000000,12.000000,0.000000
0.462860,78.000000,13.947634,0.562418,60.000000,51.000000,36.000000,24.000000,17.000000,8.000000,0.000000
0.462860,78.000000,13.947634,0.306153,29.000000,21.000000,13.000000,10.000000,0.000000,0.000000,0.000000
0.462860,78.000000,6.436691,3819.404309,112.000000,104.000000,90.000000,69.000000,53.000000,33.000000,15.000000
0.462860,78.000000,6.436691,8.251379,102.000000,95.000000,81.000000,63.000000,49.000000,31.000000,13.000000
0.462860,78.000000,6.436691,3.029565,84.000000,78.000000,64.000000,46.000000,32.000000,19.000000,7.000000
0.462860,78.000000,6.436691,1.153955,66.000000,61.000000,47.000000,33.000000,22.000000,12.000000,0.000000
0.462860,78.000000,6.436691,0.562418,50.000000,45.000000,33.000000,23.000000,17.000000,8.000000,0.000000
0.462860,78.000000,6.436691,0.306153,26.000000,21.000000,13.000000,10.000000,0.000000,0.000000,0.000000
0.462860,78.000000,4.406631,3819.404309,74.000000,67.000000,59.000000,44.000000,31.000000,20.000000,9.000000
0.462860,78.000000,4.406631,8.251379,66.000000,60.000000,52.000000,40.000000,29.000000,19.000000,8.000000
0.462860,78.000000,4.406631,3.029565,56.000000,51.000000,43.000000,31.000000,20.000000,13.000000,0.000000
0.462860,78.000000,4.406631,1.153955,47.000000,43.000000,35.000000,24.000000,14.000000,8.000000,0.000000
0.462860,78.000000,4.406631,0.562418,37.000000,33.000000,25.000000,17.000000,12.000000,7.000000,0.000000
0.462860,78.000000,4.406631,0.306153,23.000000,19.000000,12.000000,9.000000,0.000000,0.000000,0.000000
0.462860,78.000000,2.844217,3819.404309,39.000000,37.000000,35.000000,28.000000,19.000000,10.000000,0.000000
0.462860,78.000000,2.844217,8.251379,34.000000,33.000000,31.000000,26.000000,18.000000,10.000000,0.000000
0.462860,78.000000,2.844217,3.029565,32.000000,31.000000,29.000000,24.000000,16.000000,9.000000,0.000000
0.462860,78.000000,2.844217,1.153955,25.000000,24.000000,22.000000,17.000000,10.000000,0.000000,0.000000
0.462860,78.000000,2.844217,0.562418,19.000000,18.000000,16.000000,12.000000,8.000000,0.000000,0.000000
0.462860,78.000000,2.844217,0.306153,12.000000,11.000000,9.000000,7.000000,0.000000,0.000000,0.000000
0.462860,283.000000,30585.787602,3819.404309,103.000000,94.000000,78.000000,55.000000,43.000000,32.000000,16.000000
0.462860,283.000000,30585.787602,8.251379,90.000000,83.000000,67.000000,47.000000,37.000000,29.000000,13.000000
0.462860,283.000000,30585.787602,3.029565,68.000000,62.000000,47.000000,27.000000,19.000000,13.000000,0.000000
0.462860,283.000000,30585.787602,1.153955,54.000000,49.000000,35.000000,18.000000,12.000000,7.000000,0.000000
0.462860,283.000000,30585.787602,0.562418,32.000000,29.000000,18.000000,9.000000,7.000000,0.000000,0.000000
0.462860,283.000000,30585.787602,0.306153,13.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.462860,283.000000,13.947634,3819.404309,95.000000,87.000000,73.000000,53.000000,42.000000,31.000000,16.000000
0.462860,283.000000,13.947634,8.251379,82.000000,76.000000,62.000000,45.000000,36.000000,28.000000,13.000000
0.462860,283.000000,13.947634,3.029565,61.000000,56.000000,43.000000,26.000000,19.000000,13.000000,0.000000
0.462860,283.000000,13.947634,1.153955,49.000000,45.000000,32.000000,17.000000,12.000000,7.000000,0.000000
0.462860,283.000000,13.947634,0.562418,31.000000,28.000000,18.000000,9.000000,7.000000,0.000000,0.000000
0.462860,283.000000,13.947634,0.306153,13.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.462860,283.000000,6.436691,3819.404309,72.000000,67.000000,57.000000,40.000000,32.000000,25.000000,13.000000
0.462860,283.000000,6.436691,8.251379,62.000000,58.000000,48.000000,34.000000,28.000000,23.000000,11.000000
0.462860,283.000000,6.436691,3.029565,49.000000,46.000000,36.000000,22.000000,16.000000,11.000000,0.000000
0.462860,283.000000,6.436691,1.153955,40.000000,38.000000,28.000000,16.000000,11.000000,7.000000,0.000000
0.462860,283.000000,6.436691,0.562418,28.000000,26.000000,17.000000,9.000000,7.000000,0.000000,0.000000
0.462860,283.000000,6.436691,0.306153,13.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.462860,283.000000,4.406631,3819.404309,45.000000,41.000000,35.000000,23.000000,17.000000,13.000000,7.000000
0.462860,283.000000,4.406631,8.251379,37.000000,34.000000,28.000000,19.000000,15.000000,12.000000,0.000000
0.462860,283.000000,4.406631,3.029565,30.000000,28.000000,22.000000,13.000000,9.000000,0.000000,0.000000
0.462860,283.000000,4.406631,1.153955,26.000000,25.000000,19.000000,10.000000,0.000000,0.000000,0.000000
0.462860,283.000000,4.406631,0.562418,18.000000,17.000000,11.000000,0.000000,0.000000,0.000000,0.000000
0.462860,283.000000,4.406631,0.306153,11.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.462860,283.000000,2.844217,3819.404309,23.000000,21.000000,19.000000,13.000000,9.000000,0.000000,0.000000
0.462860,283.000000,2.844217,8.251379,18.000000,17.000000,15.000000,11.000000,8.000000,0.000000,0.000000
0.462860,283.000000,2.844217,3.029565,17.000000,16.000000,14.000000,10.000000,7.000000,0.000000,0.000000
0.462860,283.000000,2.844217,1.153955,14.000000,13.000000,11.000000,7.000000,0.000000,0.000000,0.000000
0.462860,283.000000,2.844217,0.562418,9.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.462860,283.000000,2.844217,0.306153,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.462860,1104.000000,30585.787602,3819.404309,45.000000,42.000000,37.000000,26.000000,20.000000,17.000000,9.000000
0.462860,1104.000000,30585.787602,8.251379,36.000000,34.000000,29.000000,21.000000,17.000000,15.000000,7.000000
0.462860,1104.000000,30585.787602,3.029565,22.000000,21.000000,17.000000,9.000000,0.000000,0.000000,0.000000
0.462860,1104.000000,30585.787602,1.153955,17.000000,17.000000,13.000000,0.000000,0.000000,0.000000,0.000000
0.462860,1104.000000,30585.787602,0.562418,7.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.462860,1104.000000,30585.787602,0.306153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.462860,1104.000000,13.947634,3819.404309,41.000000,38.000000,34.000000,25.000000,19.000000,16.000000,9.000000
0.462860,1104.000000,13.947634,8.251379,32.000000,30.000000,26.000000,20.000000,16.000000,14.000000,7.000000
0.462860,1104.000000,13.947634,3.029565,19.000000,18.000000,15.000000,9.000000,0.000000,0.000000,0.000000
0.462860,1104.000000,13.947634,1.153955,14.000000,14.000000,11.000000,0.000000,0.000000,0.000000,0.000000
0.462860,1104.000000,13.947634,0.562418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.462860,1104.000000,13.947634,0.306153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.462860,1104.000000,6.436691,3819.404309,31.000000,29.000000,27.000000,19.000000,14.000000,13.000000,8.000000
0.462860,1104.000000,6.436691,8.251379,25.000000,23.000000,21.000000,16.000000,13.000000,12.000000,7.000000
0.462860,1104.000000,6.436691,3.029565,16.000000,15.000000,13.000000,8.000000,0.000000,0.000000,0.000000
0.462860,1104.000000,6.436691,1.153955,12.000000,12.000000,10.000000,0.000000,0.000000,0.000000,0.000000
0.462860,1104.000000,6.436691,0.562418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.462860,1104.000000,6.436691,0.306153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.462860,1104.000000,4.406631,3819.404309,21.000000,19.000000,17.000000,10.000000,0.000000,0.000000,0.000000
0.462860,1104.000000,4.406631,8.251379,15.000000,13.000000,11.000000,7.000000,0.000000,0.000000,0.000000
0.462860,1104.000000,4.406631,3.029565,11.000000,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.462860,1104.000000,4.406631,1.153955,10.000000,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.462860,1104.000000,4.406631,0.562418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.462860,1104.000000,4.406631,0.306153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.462860,1104.000000,2.844217,3819.404309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.462860,1104.000000,2.844217,8.251379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.462860,1104.000000,2.844217,3.029565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.462860,1104.000000,2.844217,1.153955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.462860,1104.000000,2.844217,0.562418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.462860,1104.000000,2.844217,0.306153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.647540,2.000000,30585.787602,3819.404309,109.000000,91.000000,75.000000,58.000000,37.000000,20.000000,12.000000
0.647540,2.000000,30585.787602,8.251379,104.000000,88.000000,72.000000,56.000000,36.000000,19.000000,11.000000
0.647540,2.000000,30585.787602,3.029565,88.000000,73.000000,57.000000,41.000000,23.000000,12.000000,0.000000
0.647540,2.000000,30585.787602,1.153955,74.000000,59.000000,43.000000,28.000000,16.000000,7.000000,0.000000
0.647540,2.000000,30585.787602,0.562418,54.000000,39.000000,28.000000,19.000000,12.000000,0.000000,0.000000
0.647540,2.000000,30585.787602,0.306153,28.000000,16.000000,10.000000,8.000000,0.000000,0.000000,0.000000
0.647540,2.000000,13.947634,3819.404309,97.000000,83.000000,69.000000,53.000000,35.000000,18.000000,11.000000
0.647540,2.000000,13.947634,8.251379,93.000000,80.000000,66.000000,51.000000,34.000000,17.000000,10.000000
0.647540,2.000000,13.947634,3.029565,79.000000,67.000000,53.000000,38.000000,23.000000,12.000000,0.000000
