Symbol,Name,Sector,Value,Close,MA,Grade
LEN.B,Lennar Corporation,Consumer Cyclical,-0.56375,76.74, ,234.5067
GHLD,Guild Holdings Company,Financial Services,-0.64473,13.3, ,146.2626
LBTYB,Liberty Global plc,Communication Services,-0.89004,28.335, ,121.3403
SB,Safe Bulkers  Inc,Industrials,-0.53272,4.11, ,105.5783
MDC,M.D.C. Holdings  Inc.,Consumer Cyclical,-0.25039,43.95, ,96.9063
WLK,Westlake Chemical Corporation,Basic Materials,-0.52181,103.21,r+,92.0463
FINV,FinVolution Group,Financial Services,-0.27488,4.32, ,90.2423
ACT,Enact Holdings  Inc.,Financial Services,-0.62015,22.66, ,85.26
KARO,Karooooo Ltd.,Technology,-0.77924,32.0, ,85.0093
SRAD,Sportradar Group AG,Technology,-0.74897,14.36, ,78.7312
DHI,D.R. Horton  Inc.,Consumer Cyclical,-0.2453,85.03, ,76.9784
BABA,Alibaba Group Holding Limited,Consumer Cyclical,-0.28042,123.98, ,70.901
BEN,Franklin Resources  Inc.,Financial Services,-0.42632,31.39, ,68.7173
CCS,Century Communities  Inc.,Consumer Cyclical,-0.22943,62.42, ,68.6298
BIO.B,Bio-Rad Laboratories  Inc.,Healthcare,-0.99329,627.34, ,68.0026
WOR,Worthington Industries  Inc.,Industrials,-0.48851,53.89, ,56.7096
OPY,Oppenheimer Holdings  Inc.,Financial Services,-0.30471,42.94, ,55.8289
IFS,Intercorp Financial Services In,Financial Services,-0.22221,33.07,r+,55.2882
GTN.A,Gray Television  Inc.,Communication Services,-0.60856,20.31, ,54.0395
SEB,Seaboard Corporation,Industrials,-0.70418,3985.01, ,53.8609
PAM,Pampa Energia S.A. Pampa Energi,Utilities,-0.04728,19.01, ,50.6771
RILY,B. Riley Financial  Inc.,Financial Services,-0.37443,65.81, ,47.4076
VIPS,Vipshop Holdings Limited,Consumer Cyclical,-0.08896,9.93, ,45.8898
QFIN,360 DigiTech  Inc.,Financial Services,0.21136,21.16, ,43.8864
CO,Global Cord Blood Corporation,Healthcare,-0.63588,4.04, ,42.6724
DQ,DAQO New Energy Corp.,Technology,-0.34773,40.58, ,40.092
JEF,Jefferies Financial Group Inc.,Financial Services,-0.19815,38.05, ,38.1845
FOR,Forestar Group Inc,Real Estate,-0.56036,19.17, ,37.4942
VIACA,ViacomCBS Inc.,Communication Services,-0.64174,39.04, ,35.3365
TOL,Toll Brothers  Inc.,Consumer Cyclical,-0.18734,54.81, ,35.1569
FOX,Fox Corporation,Communication Services,-0.35176,40.05, ,35.0022
BZH,Beazer Homes USA  Inc.,Consumer Cyclical,-0.14263,16.72, ,32.0922
SCVL,Shoe Carnival  Inc.,Consumer Cyclical,-0.47625,32.21, ,32.015
UHS,Universal Health Services  Inc.,Healthcare,-0.20036,133.57, ,31.5123
MBIN,Merchants Bancorp,Financial Services,-0.21485,30.48, ,30.5609
ZEUS,Olympic Steel  Inc.,Basic Materials,-0.22703,22.69, ,30.3433
CMRE,Costamare Inc.,Industrials,-0.48607,14.04, ,28.9522
FOA,Finance of America Companies In,Financial Services,-0.13904,3.25, ,26.4146
LYB,LyondellBasell Industries NV,Basic Materials,-0.39124,102.09, ,25.8279
PANL,Pangaea Logistics Solutions Ltd,Industrials,-0.44727,4.62, ,25.734
BIO,Bio-Rad Laboratories  Inc.,Healthcare,-0.29015,625.17, ,24.251
BAP,Credicorp Ltd.,Financial Services,-0.06618,154.68,r+,23.9041
