pb,pi,ev,pe,evr / pm,17.55368,36.25232,69.26263,117.67609,213.07022,414.45258,1402.08005
3.239291,0.026388,372.000000,23.037462,8.255286,307.000000,265.000000,218.000000,160.000000,130.000000,89.000000,51.000000
3.239291,0.026388,372.000000,23.037462,4.451571,251.000000,209.000000,172.000000,126.000000,101.000000,68.000000,37.000000
3.239291,0.026388,372.000000,23.037462,2.854616,194.000000,158.000000,127.000000,91.000000,72.000000,48.000000,25.000000
3.239291,0.026388,372.000000,23.037462,1.789571,130.000000,105.000000,83.000000,59.000000,48.000000,34.000000,15.000000
3.239291,0.026388,372.000000,23.037462,0.923143,50.000000,38.000000,29.000000,22.000000,16.000000,11.000000,0.000000
3.239291,0.026388,372.000000,15.807762,8.255286,253.000000,221.000000,184.000000,138.000000,114.000000,80.000000,46.000000
3.239291,0.026388,372.000000,15.807762,4.451571,207.000000,175.000000,145.000000,108.000000,88.000000,62.000000,33.000000
3.239291,0.026388,372.000000,15.807762,2.854616,161.000000,132.000000,107.000000,79.000000,63.000000,43.000000,22.000000
3.239291,0.026388,372.000000,15.807762,1.789571,110.000000,89.000000,71.000000,53.000000,43.000000,32.000000,14.000000
3.239291,0.026388,372.000000,15.807762,0.923143,45.000000,35.000000,27.000000,20.000000,14.000000,10.000000,0.000000
3.239291,0.026388,372.000000,11.580690,8.255286,184.000000,162.000000,135.000000,99.000000,84.000000,59.000000,34.000000
3.239291,0.026388,372.000000,11.580690,4.451571,156.000000,134.000000,111.000000,81.000000,68.000000,49.000000,27.000000
3.239291,0.026388,372.000000,11.580690,2.854616,123.000000,103.000000,84.000000,60.000000,50.000000,34.000000,18.000000
3.239291,0.026388,372.000000,11.580690,1.789571,89.000000,72.000000,59.000000,41.000000,35.000000,28.000000,13.000000
3.239291,0.026388,372.000000,11.580690,0.923143,39.000000,31.000000,23.000000,16.000000,13.000000,9.000000,0.000000
3.239291,0.026388,372.000000,7.987866,8.255286,100.000000,82.000000,67.000000,50.000000,41.000000,31.000000,15.000000
3.239291,0.026388,372.000000,7.987866,4.451571,85.000000,67.000000,54.000000,40.000000,33.000000,26.000000,13.000000
3.239291,0.026388,372.000000,7.987866,2.854616,75.000000,58.000000,46.000000,34.000000,28.000000,22.000000,11.000000
3.239291,0.026388,372.000000,7.987866,1.789571,61.000000,47.000000,38.000000,28.000000,23.000000,18.000000,8.000000
3.239291,0.026388,372.000000,7.987866,0.923143,29.000000,22.000000,17.000000,13.000000,11.000000,7.000000,0.000000
3.239291,0.026388,372.000000,4.678764,8.255286,38.000000,30.000000,27.000000,21.000000,19.000000,13.000000,8.000000
3.239291,0.026388,372.000000,4.678764,4.451571,28.000000,20.000000,18.000000,14.000000,13.000000,10.000000,7.000000
3.239291,0.026388,372.000000,4.678764,2.854616,27.000000,19.000000,17.000000,13.000000,12.000000,9.000000,7.000000
3.239291,0.026388,372.000000,4.678764,1.789571,20.000000,14.000000,13.000000,9.000000,8.000000,0.000000,0.000000
3.239291,0.026388,372.000000,4.678764,0.923143,13.000000,8.000000,8.000000,0.000000,0.000000,0.000000,0.000000
3.239291,0.026388,757.000000,23.037462,8.255286,229.000000,194.000000,158.000000,111.000000,85.000000,52.000000,27.000000
3.239291,0.026388,757.000000,23.037462,4.451571,185.000000,150.000000,122.000000,85.000000,63.000000,38.000000,18.000000
3.239291,0.026388,757.000000,23.037462,2.854616,149.000000,119.000000,95.000000,65.000000,48.000000,29.000000,13.000000
3.239291,0.026388,757.000000,23.037462,1.789571,102.000000,82.000000,64.000000,44.000000,35.000000,24.000000,9.000000
3.239291,0.026388,757.000000,23.037462,0.923143,35.000000,26.000000,21.000000,16.000000,11.000000,7.000000,0.000000
3.239291,0.026388,757.000000,15.807762,8.255286,187.000000,159.000000,130.000000,94.000000,73.000000,45.000000,24.000000
3.239291,0.026388,757.000000,15.807762,4.451571,152.000000,124.000000,101.000000,72.000000,54.000000,34.000000,16.000000
3.239291,0.026388,757.000000,15.807762,2.854616,124.000000,99.000000,79.000000,56.000000,41.000000,25.000000,11.000000
3.239291,0.026388,757.000000,15.807762,1.789571,87.000000,70.000000,55.000000,40.000000,31.000000,22.000000,8.000000
3.239291,0.026388,757.000000,15.807762,0.923143,31.000000,24.000000,19.000000,14.000000,9.000000,0.000000,0.000000
3.239291,0.026388,757.000000,11.580690,8.255286,134.000000,116.000000,96.000000,69.000000,56.000000,35.000000,18.000000
3.239291,0.026388,757.000000,11.580690,4.451571,112.000000,94.000000,78.000000,56.000000,44.000000,29.000000,14.000000
3.239291,0.026388,757.000000,11.580690,2.854616,94.000000,78.000000,64.000000,45.000000,35.000000,23.000000,11.000000
3.239291,0.026388,757.000000,11.580690,1.789571,69.000000,56.000000,46.000000,31.000000,25.000000,20.000000,8.000000
3.239291,0.026388,757.000000,11.580690,0.923143,27.000000,22.000000,17.000000,12.000000,9.000000,0.000000,0.000000
3.239291,0.026388,757.000000,7.987866,8.255286,85.000000,69.000000,57.000000,43.000000,35.000000,26.000000,13.000000
3.239291,0.026388,757.000000,7.987866,4.451571,72.000000,56.000000,46.000000,35.000000,28.000000,22.000000,11.000000
3.239291,0.026388,757.000000,7.987866,2.854616,65.000000,50.000000,40.000000,30.000000,24.000000,19.000000,10.000000
3.239291,0.026388,757.000000,7.987866,1.789571,54.000000,42.000000,34.000000,25.000000,20.000000,16.000000,7.000000
3.239291,0.026388,757.000000,7.987866,0.923143,22.000000,17.000000,13.000000,10.000000,8.000000,0.000000,0.000000
3.239291,0.026388,757.000000,4.678764,8.255286,33.000000,27.000000,24.000000,19.000000,18.000000,13.000000,8.000000
3.239291,0.026388,757.000000,4.678764,4.451571,24.000000,18.000000,16.000000,13.000000,12.000000,10.000000,7.000000
3.239291,0.026388,757.000000,4.678764,2.854616,23.000000,17.000000,15.000000,12.000000,11.000000,9.000000,7.000000
3.239291,0.026388,757.000000,4.678764,1.789571,16.000000,12.000000,11.000000,8.000000,7.000000,0.000000,0.000000
3.239291,0.026388,757.000000,4.678764,0.923143,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.239291,0.026388,1471.000000,23.037462,8.255286,174.000000,143.000000,114.000000,82.000000,62.000000,40.000000,21.000000
3.239291,0.026388,1471.000000,23.037462,4.451571,141.000000,110.000000,88.000000,62.000000,45.000000,28.000000,13.000000
3.239291,0.026388,1471.000000,23.037462,2.854616,114.000000,87.000000,68.000000,46.000000,34.000000,21.000000,9.000000
3.239291,0.026388,1471.000000,23.037462,1.789571,79.000000,61.000000,46.000000,31.000000,25.000000,19.000000,8.000000
3.239291,0.026388,1471.000000,23.037462,0.923143,24.000000,17.000000,14.000000,10.000000,8.000000,0.000000,0.000000
3.239291,0.026388,1471.000000,15.807762,8.255286,139.000000,115.000000,92.000000,68.000000,53.000000,36.000000,20.000000
3.239291,0.026388,1471.000000,15.807762,4.451571,112.000000,88.000000,70.000000,50.000000,37.000000,25.000000,12.000000
3.239291,0.026388,1471.000000,15.807762,2.854616,93.000000,71.000000,55.000000,38.000000,28.000000,18.000000,8.000000
