ev,pe,evr / pm,0.0253,3.4828,6.4086,11.101,22.798,40.9971,98.0284
122.000000,13.923329,0.716053,74.000000,63.000000,44.000000,31.000000,21.000000,11.000000,0.000000
122.000000,13.923329,0.429675,46.000000,37.000000,25.000000,17.000000,8.000000,0.000000,0.000000
122.000000,13.923329,0.250192,18.000000,13.000000,9.000000,7.000000,0.000000,0.000000,0.000000
122.000000,7.690948,324.067569,155.000000,143.000000,122.000000,98.000000,77.000000,50.000000,28.000000
122.000000,7.690948,6.138386,133.000000,122.000000,102.000000,80.000000,61.000000,38.000000,18.000000
122.000000,7.690948,2.695303,108.000000,98.000000,78.000000,56.000000,38.000000,23.000000,9.000000
122.000000,7.690948,1.274386,90.000000,81.000000,62.000000,43.000000,27.000000,14.000000,0.000000
122.000000,7.690948,0.716053,67.000000,58.000000,41.000000,29.000000,21.000000,11.000000,0.000000
122.000000,7.690948,0.429675,41.000000,33.000000,23.000000,15.000000,8.000000,0.000000,0.000000
122.000000,7.690948,0.250192,18.000000,13.000000,9.000000,7.000000,0.000000,0.000000,0.000000
122.000000,5.287500,324.067569,126.000000,117.000000,102.000000,81.000000,62.000000,41.000000,23.000000
122.000000,5.287500,6.138386,108.000000,100.000000,86.000000,67.000000,50.000000,32.000000,15.000000
122.000000,5.287500,2.695303,89.000000,82.000000,68.000000,49.000000,33.000000,21.000000,9.000000
122.000000,5.287500,1.274386,72.000000,66.000000,53.000000,37.000000,23.000000,13.000000,0.000000
122.000000,5.287500,0.716053,55.000000,49.000000,37.000000,26.000000,18.000000,10.000000,0.000000
122.000000,5.287500,0.429675,37.000000,32.000000,23.000000,15.000000,8.000000,0.000000,0.000000
122.000000,5.287500,0.250192,17.000000,13.000000,9.000000,7.000000,0.000000,0.000000,0.000000
122.000000,4.272030,324.067569,97.000000,92.000000,80.000000,65.000000,49.000000,33.000000,16.000000
122.000000,4.272030,6.138386,82.000000,77.000000,66.000000,53.000000,39.000000,25.000000,9.000000
122.000000,4.272030,2.695303,68.000000,63.000000,52.000000,39.000000,26.000000,17.000000,0.000000
122.000000,4.272030,1.274386,58.000000,54.000000,43.000000,31.000000,19.000000,11.000000,0.000000
122.000000,4.272030,0.716053,42.000000,38.000000,28.000000,20.000000,14.000000,8.000000,0.000000
122.000000,4.272030,0.429675,30.000000,27.000000,19.000000,13.000000,8.000000,0.000000,0.000000
122.000000,4.272030,0.250192,12.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000
122.000000,3.158412,324.067569,63.000000,61.000000,55.000000,45.000000,32.000000,19.000000,7.000000
122.000000,3.158412,6.138386,53.000000,51.000000,46.000000,38.000000,27.000000,16.000000,0.000000
122.000000,3.158412,2.695303,48.000000,46.000000,41.000000,33.000000,23.000000,14.000000,0.000000
122.000000,3.158412,1.274386,40.000000,38.000000,33.000000,25.000000,16.000000,8.000000,0.000000
122.000000,3.158412,0.716053,28.000000,26.000000,21.000000,16.000000,12.000000,0.000000,0.000000
122.000000,3.158412,0.429675,22.000000,20.000000,16.000000,12.000000,8.000000,0.000000,0.000000
122.000000,3.158412,0.250192,9.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
122.000000,2.097522,324.067569,28.000000,27.000000,25.000000,21.000000,14.000000,0.000000,0.000000
122.000000,2.097522,6.138386,21.000000,20.000000,19.000000,17.000000,12.000000,0.000000,0.000000
122.000000,2.097522,2.695303,21.000000,20.000000,19.000000,17.000000,12.000000,0.000000,0.000000
122.000000,2.097522,1.274386,18.000000,17.000000,16.000000,14.000000,10.000000,0.000000,0.000000
122.000000,2.097522,0.716053,13.000000,12.000000,11.000000,10.000000,7.000000,0.000000,0.000000
122.000000,2.097522,0.429675,12.000000,11.000000,10.000000,9.000000,0.000000,0.000000,0.000000
122.000000,2.097522,0.250192,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
348.000000,3820.234096,324.067569,144.000000,130.000000,111.000000,88.000000,72.000000,51.000000,28.000000
348.000000,3820.234096,6.138386,113.000000,100.000000,82.000000,63.000000,49.000000,34.000000,17.000000
348.000000,3820.234096,2.695303,83.000000,72.000000,57.000000,38.000000,27.000000,17.000000,0.000000
348.000000,3820.234096,1.274386,64.000000,56.000000,43.000000,26.000000,17.000000,9.000000,0.000000
348.000000,3820.234096,0.716053,44.000000,37.000000,25.000000,16.000000,12.000000,0.000000,0.000000
348.000000,3820.234096,0.429675,22.000000,16.000000,11.000000,0.000000,0.000000,0.000000,0.000000
348.000000,3820.234096,0.250192,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
348.000000,13.923329,324.067569,123.000000,115.000000,99.000000,81.000000,65.000000,46.000000,26.000000
348.000000,13.923329,6.138386,100.000000,93.000000,78.000000,62.000000,48.000000,33.000000,17.000000
348.000000,13.923329,2.695303,72.000000,66.000000,53.000000,37.000000,26.000000,16.000000,0.000000
348.000000,13.923329,1.274386,58.000000,53.000000,41.000000,26.000000,17.000000,9.000000,0.000000
348.000000,13.923329,0.716053,40.000000,35.000000,24.000000,16.000000,12.000000,0.000000,0.000000
348.000000,13.923329,0.429675,20.000000,16.000000,11.000000,0.000000,0.000000,0.000000,0.000000
348.000000,13.923329,0.250192,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
348.000000,7.690948,324.067569,102.000000,94.000000,82.000000,65.000000,53.000000,38.000000,23.000000
348.000000,7.690948,6.138386,83.000000,76.000000,65.000000,50.000000,40.000000,28.000000,15.000000
348.000000,7.690948,2.695303,63.000000,57.000000,46.000000,31.000000,22.000000,14.000000,0.000000
348.000000,7.690948,1.274386,52.000000,47.000000,37.000000,23.000000,16.000000,8.000000,0.000000
348.000000,7.690948,0.716053,37.000000,32.000000,23.000000,15.000000,12.000000,0.000000,0.000000
348.000000,7.690948,0.429675,17.000000,13.000000,10.000000,0.000000,0.000000,0.000000,0.000000
348.000000,7.690948,0.250192,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
348.000000,5.287500,324.067569,80.000000,73.000000,65.000000,51.000000,39.000000,29.000000,18.000000
348.000000,5.287500,6.138386,65.000000,59.000000,52.000000,40.000000,30.000000,22.000000,12.000000
348.000000,5.287500,2.695303,50.000000,45.000000,38.000000,26.000000,17.000000,12.000000,0.000000
348.000000,5.287500,1.274386,40.000000,36.000000,30.000000,19.000000,12.000000,7.000000,0.000000
348.000000,5.287500,0.716053,29.000000,25.000000,19.000000,12.000000,9.000000,0.000000,0.000000
348.000000,5.287500,0.429675,16.000000,13.000000,10.000000,0.000000,0.000000,0.000000,0.000000
348.000000,5.287500,0.250192,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
348.000000,4.272030,324.067569,59.000000,55.000000,49.000000,39.000000,29.000000,22.000000,12.000000
348.000000,4.272030,6.138386,46.000000,42.000000,37.000000,29.000000,21.000000,15.000000,0.000000
348.000000,4.272030,2.695303,35.000000,31.000000,26.000000,18.000000,11.000000,8.000000,0.000000
348.000000,4.272030,1.274386,29.000000,26.000000,21.000000,14.000000,8.000000,0.000000,0.000000
348.000000,4.272030,0.716053,19.000000,16.000000,11.000000,7.000000,0.000000,0.000000,0.000000
348.000000,4.272030,0.429675,12.000000,10.000000,7.000000,0.000000,0.000000,0.000000,0.000000
348.000000,4.272030,0.250192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
348.000000,3.158412,324.067569,39.000000,37.000000,34.000000,28.000000,19.000000,13.000000,0.000000
348.000000,3.158412,6.138386,30.000000,28.000000,26.000000,22.000000,15.000000,10.000000,0.000000
348.000000,3.158412,2.695303,25.000000,23.000000,21.000000,17.000000,11.000000,8.000000,0.000000
348.000000,3.158412,1.274386,21.000000,19.000000,17.000000,13.000000,8.000000,0.000000,0.000000
348.000000,3.158412,0.716053,13.000000,11.000000,9.000000,7.000000,0.000000,0.000000,0.000000
348.000000,3.158412,0.429675,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
348.000000,3.158412,0.250192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
348.000000,2.097522,324.067569,16.000000,15.000000,14.000000,11.000000,0.000000,0.000000,0.000000
348.000000,2.097522,6.138386,10.000000,9.000000,9.000000,8.000000,0.000000,0.000000,0.000000
348.000000,2.097522,2.695303,10.000000,9.000000,9.000000,8.000000,0.000000,0.000000,0.000000
348.000000,2.097522,1.274386,8.000000,7.000000,7.000000,0.000000,0.000000,0.000000,0.000000
348.000000,2.097522,0.716053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
348.000000,2.097522,0.429675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
348.000000,2.097522,0.250192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,3820.234096,324.067569,72.000000,65.000000,58.000000,47.000000,40.000000,29.000000,18.000000
1145.000000,3820.234096,6.138386,50.000000,44.000000,38.000000,30.000000,25.000000,17.000000,9.000000
1145.000000,3820.234096,2.695303,32.000000,28.000000,24.000000,16.000000,12.000000,0.000000,0.000000
1145.000000,3820.234096,1.274386,22.000000,19.000000,17.000000,10.000000,7.000000,0.000000,0.000000
1145.000000,3820.234096,0.716053,11.000000,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,3820.234096,0.429675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,3820.234096,0.250192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,13.923329,324.067569,59.000000,55.000000,49.000000,41.000000,34.000000,24.000000,16.000000
1145.000000,13.923329,6.138386,43.000000,40.000000,35.000000,29.000000,24.000000,16.000000,9.000000
1145.000000,13.923329,2.695303,26.000000,24.000000,21.000000,15.000000,11.000000,0.000000,0.000000
1145.000000,13.923329,1.274386,18.000000,17.000000,15.000000,10.000000,7.000000,0.000000,0.000000
1145.000000,13.923329,0.716053,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,13.923329,0.429675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,13.923329,0.250192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,7.690948,324.067569,46.000000,42.000000,39.000000,32.000000,25.000000,19.000000,14.000000
1145.000000,7.690948,6.138386,33.000000,30.000000,28.000000,23.000000,18.000000,13.000000,8.000000
1145.000000,7.690948,2.695303,21.000000,19.000000,17.000000,12.000000,8.000000,0.000000,0.000000
1145.000000,7.690948,1.274386,15.000000,14.000000,13.000000,9.000000,0.000000,0.000000,0.000000
1145.000000,7.690948,0.716053,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,7.690948,0.429675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,7.690948,0.250192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,5.287500,324.067569,38.000000,34.000000,32.000000,25.000000,18.000000,15.000000,12.000000
1145.000000,5.287500,6.138386,25.000000,22.000000,21.000000,16.000000,11.000000,9.000000,0.000000
1145.000000,5.287500,2.695303,16.000000,14.000000,13.000000,8.000000,0.000000,0.000000,0.000000
1145.000000,5.287500,1.274386,11.000000,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,5.287500,0.716053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,5.287500,0.429675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,5.287500,0.250192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,4.272030,324.067569,30.000000,28.000000,27.000000,21.000000,15.000000,13.000000,10.000000
1145.000000,4.272030,6.138386,19.000000,17.000000,17.000000,13.000000,9.000000,7.000000,0.000000
1145.000000,4.272030,2.695303,12.000000,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,4.272030,1.274386,10.000000,9.000000,9.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,4.272030,0.716053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,4.272030,0.429675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,4.272030,0.250192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,3.158412,324.067569,17.000000,16.000000,15.000000,11.000000,0.000000,0.000000,0.000000
1145.000000,3.158412,6.138386,10.000000,9.000000,9.000000,7.000000,0.000000,0.000000,0.000000
1145.000000,3.158412,2.695303,8.000000,7.000000,7.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,3.158412,1.274386,8.000000,7.000000,7.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,3.158412,0.716053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,3.158412,0.429675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,3.158412,0.250192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,2.097522,324.067569,7.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,2.097522,6.138386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,2.097522,2.695303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,2.097522,1.274386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,2.097522,0.716053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,2.097522,0.429675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1145.000000,2.097522,0.250192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
