pi,ev,pe,evr / pm,0.202,3.53877,5.98459,10.30555,21.65623,42.72318,109.92754
0.000012,280.000000,30628.071494,3.051652,98.000000,88.000000,71.000000,47.000000,32.000000,20.000000,0.000000
0.000012,280.000000,30628.071494,1.177167,73.000000,65.000000,52.000000,32.000000,20.000000,10.000000,0.000000
0.000012,280.000000,30628.071494,0.560131,42.000000,36.000000,25.000000,15.000000,8.000000,0.000000,0.000000
0.000012,280.000000,30628.071494,0.308518,15.000000,13.000000,9.000000,0.000000,0.000000,0.000000,0.000000
0.000012,280.000000,18.855832,3846.345403,152.000000,141.000000,126.000000,97.000000,76.000000,56.000000,31.000000
0.000012,280.000000,18.855832,8.234477,126.000000,118.000000,104.000000,78.000000,60.000000,43.000000,21.000000
0.000012,280.000000,18.855832,3.051652,89.000000,82.000000,69.000000,46.000000,31.000000,19.000000,0.000000
0.000012,280.000000,18.855832,1.177167,69.000000,64.000000,52.000000,32.000000,20.000000,10.000000,0.000000
0.000012,280.000000,18.855832,0.560131,39.000000,35.000000,25.000000,15.000000,8.000000,0.000000,0.000000
0.000012,280.000000,18.855832,0.308518,15.000000,13.000000,9.000000,0.000000,0.000000,0.000000,0.000000
0.000012,280.000000,9.617059,3846.345403,121.000000,114.000000,101.000000,79.000000,60.000000,46.000000,28.000000
0.000012,280.000000,9.617059,8.234477,103.000000,98.000000,86.000000,67.000000,51.000000,38.000000,21.000000
0.000012,280.000000,9.617059,3.051652,75.000000,71.000000,59.000000,40.000000,26.000000,16.000000,0.000000
0.000012,280.000000,9.617059,1.177167,60.000000,57.000000,46.000000,29.000000,18.000000,9.000000,0.000000
0.000012,280.000000,9.617059,0.560131,35.000000,32.000000,23.000000,14.000000,8.000000,0.000000,0.000000
0.000012,280.000000,9.617059,0.308518,15.000000,13.000000,9.000000,0.000000,0.000000,0.000000,0.000000
0.000012,280.000000,5.883332,3846.345403,95.000000,88.000000,78.000000,61.000000,46.000000,37.000000,23.000000
0.000012,280.000000,5.883332,8.234477,77.000000,72.000000,63.000000,49.000000,37.000000,29.000000,16.000000
0.000012,280.000000,5.883332,3.051652,58.000000,54.000000,45.000000,31.000000,19.000000,13.000000,0.000000
0.000012,280.000000,5.883332,1.177167,46.000000,43.000000,35.000000,23.000000,13.000000,8.000000,0.000000
0.000012,280.000000,5.883332,0.560131,30.000000,27.000000,19.000000,12.000000,0.000000,0.000000,0.000000
0.000012,280.000000,5.883332,0.308518,15.000000,13.000000,9.000000,0.000000,0.000000,0.000000,0.000000
0.000012,280.000000,4.374140,3846.345403,68.000000,64.000000,57.000000,43.000000,33.000000,25.000000,14.000000
0.000012,280.000000,4.374140,8.234477,53.000000,51.000000,45.000000,34.000000,27.000000,20.000000,9.000000
0.000012,280.000000,4.374140,3.051652,39.000000,37.000000,31.000000,20.000000,13.000000,8.000000,0.000000
0.000012,280.000000,4.374140,1.177167,33.000000,31.000000,25.000000,15.000000,9.000000,0.000000,0.000000
0.000012,280.000000,4.374140,0.560131,21.000000,19.000000,13.000000,0.000000,0.000000,0.000000,0.000000
0.000012,280.000000,4.374140,0.308518,11.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,280.000000,3.412237,3846.345403,47.000000,43.000000,39.000000,29.000000,19.000000,12.000000,0.000000
0.000012,280.000000,3.412237,8.234477,37.000000,35.000000,32.000000,24.000000,17.000000,11.000000,0.000000
0.000012,280.000000,3.412237,3.051652,32.000000,30.000000,27.000000,19.000000,12.000000,7.000000,0.000000
0.000012,280.000000,3.412237,1.177167,26.000000,24.000000,21.000000,14.000000,8.000000,0.000000,0.000000
0.000012,280.000000,3.412237,0.560131,15.000000,13.000000,10.000000,0.000000,0.000000,0.000000,0.000000
0.000012,280.000000,3.412237,0.308518,9.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,280.000000,2.200506,3846.345403,19.000000,16.000000,15.000000,11.000000,0.000000,0.000000,0.000000
0.000012,280.000000,2.200506,8.234477,11.000000,10.000000,10.000000,8.000000,0.000000,0.000000,0.000000
0.000012,280.000000,2.200506,3.051652,11.000000,10.000000,10.000000,8.000000,0.000000,0.000000,0.000000
0.000012,280.000000,2.200506,1.177167,9.000000,8.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.000012,280.000000,2.200506,0.560131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,280.000000,2.200506,0.308518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1090.000000,30628.071494,3846.345403,81.000000,73.000000,66.000000,52.000000,41.000000,33.000000,20.000000
0.000012,1090.000000,30628.071494,8.234477,60.000000,54.000000,48.000000,37.000000,29.000000,24.000000,12.000000
0.000012,1090.000000,30628.071494,3.051652,39.000000,34.000000,29.000000,20.000000,13.000000,9.000000,0.000000
0.000012,1090.000000,30628.071494,1.177167,29.000000,25.000000,22.000000,14.000000,8.000000,0.000000,0.000000
0.000012,1090.000000,30628.071494,0.560131,11.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1090.000000,30628.071494,0.308518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1090.000000,18.855832,3846.345403,74.000000,69.000000,63.000000,49.000000,38.000000,31.000000,19.000000
0.000012,1090.000000,18.855832,8.234477,55.000000,52.000000,47.000000,36.000000,28.000000,23.000000,12.000000
0.000012,1090.000000,18.855832,3.051652,34.000000,32.000000,28.000000,19.000000,12.000000,8.000000,0.000000
0.000012,1090.000000,18.855832,1.177167,26.000000,25.000000,22.000000,14.000000,8.000000,0.000000,0.000000
0.000012,1090.000000,18.855832,0.560131,9.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1090.000000,18.855832,0.308518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1090.000000,9.617059,3846.345403,58.000000,54.000000,50.000000,40.000000,29.000000,26.000000,17.000000
0.000012,1090.000000,9.617059,8.234477,45.000000,42.000000,39.000000,32.000000,24.000000,21.000000,12.000000
0.000012,1090.000000,9.617059,3.051652,29.000000,27.000000,24.000000,17.000000,10.000000,7.000000,0.000000
0.000012,1090.000000,9.617059,1.177167,22.000000,21.000000,19.000000,13.000000,7.000000,0.000000,0.000000
0.000012,1090.000000,9.617059,0.560131,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1090.000000,9.617059,0.308518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1090.000000,5.883332,3846.345403,47.000000,43.000000,40.000000,31.000000,22.000000,21.000000,14.000000
0.000012,1090.000000,5.883332,8.234477,34.000000,31.000000,29.000000,23.000000,17.000000,16.000000,9.000000
0.000012,1090.000000,5.883332,3.051652,22.000000,20.000000,18.000000,12.000000,0.000000,0.000000,0.000000
0.000012,1090.000000,5.883332,1.177167,17.000000,16.000000,15.000000,10.000000,0.000000,0.000000,0.000000
0.000012,1090.000000,5.883332,0.560131,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1090.000000,5.883332,0.308518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1090.000000,4.374140,3846.345403,35.000000,33.000000,31.000000,23.000000,17.000000,16.000000,11.000000
0.000012,1090.000000,4.374140,8.234477,22.000000,21.000000,20.000000,15.000000,12.000000,11.000000,0.000000
0.000012,1090.000000,4.374140,3.051652,14.000000,13.000000,12.000000,7.000000,0.000000,0.000000,0.000000
0.000012,1090.000000,4.374140,1.177167,13.000000,12.000000,11.000000,7.000000,0.000000,0.000000,0.000000
0.000012,1090.000000,4.374140,0.560131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1090.000000,4.374140,0.308518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1090.000000,3.412237,3846.345403,23.000000,21.000000,19.000000,13.000000,7.000000,0.000000,0.000000
0.000012,1090.000000,3.412237,8.234477,15.000000,14.000000,13.000000,9.000000,0.000000,0.000000,0.000000
0.000012,1090.000000,3.412237,3.051652,13.000000,12.000000,11.000000,7.000000,0.000000,0.000000,0.000000
0.000012,1090.000000,3.412237,1.177167,12.000000,11.000000,10.000000,7.000000,0.000000,0.000000,0.000000
0.000012,1090.000000,3.412237,0.560131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1090.000000,3.412237,0.308518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1090.000000,2.200506,3846.345403,9.000000,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1090.000000,2.200506,8.234477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1090.000000,2.200506,3.051652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1090.000000,2.200506,1.177167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1090.000000,2.200506,0.560131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000012,1090.000000,2.200506,0.308518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.351252,2.000000,30628.071494,3846.345403,252.000000,212.000000,178.000000,142.000000,102.000000,66.000000,33.000000
0.351252,2.000000,30628.071494,8.234477,227.000000,194.000000,160.000000,127.000000,90.000000,57.000000,25.000000
0.351252,2.000000,30628.071494,3.051652,184.000000,155.000000,122.000000,93.000000,59.000000,35.000000,9.000000
0.351252,2.000000,30628.071494,1.177167,142.000000,114.000000,86.000000,62.000000,33.000000,18.000000,0.000000
0.351252,2.000000,30628.071494,0.560131,98.000000,73.000000,52.000000,39.000000,21.000000,13.000000,0.000000
0.351252,2.000000,30628.071494,0.308518,52.000000,33.000000,21.000000,18.000000,8.000000,0.000000,0.000000
0.351252,2.000000,18.855832,3846.345403,226.000000,198.000000,171.000000,137.000000,99.000000,63.000000,32.000000
0.351252,2.000000,18.855832,8.234477,205.000000,180.000000,153.000000,122.000000,87.000000,54.000000,24.000000
0.351252,2.000000,18.855832,3.051652,164.000000,142.000000,116.000000,88.000000,56.000000,32.000000,8.000000
0.351252,2.000000,18.855832,1.177167,130.000000,109.000000,84.000000,60.000000,33.000000,18.000000,0.000000
0.351252,2.000000,18.855832,0.560131,92.000000,72.000000,52.000000,39.000000,21.000000,13.000000,0.000000
0.351252,2.000000,18.855832,0.308518,49.000000,33.000000,21.000000,18.000000,8.000000,0.000000,0.000000
0.351252,2.000000,9.617059,3846.345403,193.000000,175.000000,153.000000,123.000000,86.000000,55.000000,27.000000
0.351252,2.000000,9.617059,8.234477,180.000000,163.000000,141.000000,114.000000,80.000000,50.000000,23.000000
0.351252,2.000000,9.617059,3.051652,145.000000,131.000000,109.000000,84.000000,53.000000,30.000000,8.000000
0.351252,2.000000,9.617059,1.177167,113.000000,100.000000,78.000000,57.000000,31.000000,17.000000,0.000000
0.351252,2.000000,9.617059,0.560131,81.000000,68.000000,50.000000,38.000000,21.000000,13.000000,0.000000
0.351252,2.000000,9.617059,0.308518,44.000000,33.000000,21.000000,18.000000,8.000000,0.000000,0.000000
0.351252,2.000000,5.883332,3846.345403,158.000000,143.000000,126.000000,103.000000,74.000000,49.000000,23.000000
0.351252,2.000000,5.883332,8.234477,145.000000,131.000000,114.000000,94.000000,68.000000,44.000000,19.000000
0.351252,2.000000,5.883332,3.051652,120.000000,109.000000,92.000000,73.000000,47.000000,28.000000,8.000000
0.351252,2.000000,5.883332,1.177167,92.000000,82.000000,65.000000,50.000000,27.000000,17.000000,0.000000
0.351252,2.000000,5.883332,0.560131,72.000000,62.000000,46.000000,36.000000,20.000000,13.000000,0.000000
0.351252,2.000000,5.883332,0.308518,41.000000,32.000000,21.000000,18.000000,8.000000,0.000000,0.000000
0.351252,2.000000,4.374140,3846.345403,115.000000,106.000000,93.000000,74.000000,51.000000,32.000000,13.000000
0.351252,2.000000,4.374140,8.234477,105.000000,97.000000,84.000000,68.000000,48.000000,30.000000,11.000000
0.351252,2.000000,4.374140,3.051652,87.000000,81.000000,68.000000,53.000000,33.000000,19.000000,0.000000
0.351252,2.000000,4.374140,1.177167,72.000000,66.000000,53.000000,40.000000,22.000000,13.000000,0.000000
0.351252,2.000000,4.374140,0.560131,56.000000,50.000000,37.000000,27.000000,16.000000,10.000000,0.000000
0.351252,2.000000,4.374140,0.308518,34.000000,29.000000,19.000000,16.000000,8.000000,0.000000,0.000000
0.351252,2.000000,3.412237,3846.345403,79.000000,74.000000,67.000000,56.000000,37.000000,21.000000,0.000000
0.351252,2.000000,3.412237,8.234477,72.000000,68.000000,61.000000,52.000000,36.000000,21.000000,0.000000
0.351252,2.000000,3.412237,3.051652,63.000000,61.000000,54.000000,45.000000,29.000000,16.000000,0.000000
0.351252,2.000000,3.412237,1.177167,51.000000,49.000000,42.000000,34.000000,19.000000,10.000000,0.000000
0.351252,2.000000,3.412237,0.560131,37.000000,35.000000,28.000000,22.000000,13.000000,7.000000,0.000000
0.351252,2.000000,3.412237,0.308518,22.000000,21.000000,16.000000,13.000000,7.000000,0.000000,0.000000
0.351252,2.000000,2.200506,3846.345403,40.000000,36.000000,35.000000,30.000000,19.000000,11.000000,0.000000
0.351252,2.000000,2.200506,8.234477,34.000000,31.000000,30.000000,27.000000,18.000000,11.000000,0.000000
0.351252,2.000000,2.200506,3.051652,30.000000,29.000000,28.000000,25.000000,16.000000,10.000000,0.000000
0.351252,2.000000,2.200506,1.177167,28.000000,27.000000,26.000000,23.000000,14.000000,8.000000,0.000000
0.351252,2.000000,2.200506,0.560131,21.000000,20.000000,19.000000,17.000000,10.000000,0.000000,0.000000
0.351252,2.000000,2.200506,0.308518,14.000000,13.000000,12.000000,11.000000,7.000000,0.000000,0.000000
0.351252,78.000000,30628.071494,3846.345403,197.000000,176.000000,149.000000,117.000000,87.000000,55.000000,29.000000
0.351252,78.000000,30628.071494,8.234477,178.000000,160.000000,133.000000,104.000000,77.000000,48.000000,23.000000
0.351252,78.000000,30628.071494,3.051652,142.000000,125.000000,99.000000,72.000000,48.000000,28.000000,9.000000
0.351252,78.000000,30628.071494,1.177167,107.000000,91.000000,70.000000,48.000000,27.000000,13.000000,0.000000
0.351252,78.000000,30628.071494,0.560131,69.000000,56.000000,40.000000,28.000000,17.000000,9.000000,0.000000
0.351252,78.000000,30628.071494,0.308518,30.000000,21.000000,14.000000,11.000000,0.000000,0.000000,0.000000
0.351252,78.000000,18.855832,3846.345403,181.000000,165.000000,144.000000,114.000000,85.000000,53.000000,28.000000
0.351252,78.000000,18.855832,8.234477,163.000000,149.000000,128.000000,101.000000,75.000000,46.000000,22.000000
0.351252,78.000000,18.855832,3.051652,128.000000,115.000000,95.000000,69.000000,46.000000,26.000000,8.000000
0.351252,78.000000,18.855832,1.177167,100.000000,88.000000,69.000000,47.000000,27.000000,13.000000,0.000000
0.351252,78.000000,18.855832,0.560131,66.000000,55.000000,40.000000,28.000000,17.000000,9.000000,0.000000
0.351252,78.000000,18.855832,0.308518,29.000000,21.000000,14.000000,11.000000,0.000000,0.000000,0.000000
0.351252,78.000000,9.617059,3846.345403,154.000000,144.000000,127.000000,101.000000,73.000000,46.000000,24.000000
0.351252,78.000000,9.617059,8.234477,142.000000,133.000000,116.000000,93.000000,68.000000,42.000000,21.000000
0.351252,78.000000,9.617059,3.051652,113.000000,105.000000,88.000000,65.000000,43.000000,24.000000,8.000000
0.351252,78.000000,9.617059,1.177167,87.000000,80.000000,63.000000,44.000000,25.000000,12.000000,0.000000
0.351252,78.000000,9.617059,0.560131,58.000000,51.000000,38.000000,27.000000,17.000000,9.000000,0.000000
0.351252,78.000000,9.617059,0.308518,27.000000,21.000000,14.000000,11.000000,0.000000,0.000000,0.000000
0.351252,78.000000,5.883332,3846.345403,125.000000,116.000000,103.000000,82.000000,61.000000,40.000000,20.000000
0.351252,78.000000,5.883332,8.234477,113.000000,105.000000,92.000000,74.000000,56.000000,36.000000,17.000000
0.351252,78.000000,5.883332,3.051652,93.000000,86.000000,73.000000,55.000000,37.000000,22.000000,8.000000
0.351252,78.000000,5.883332,1.177167,70.000000,64.000000,51.000000,37.000000,21.000000,12.000000,0.000000
0.351252,78.000000,5.883332,0.560131,52.000000,46.000000,34.000000,25.000000,16.000000,9.000000,0.000000
0.351252,78.000000,5.883332,0.308518,26.000000,21.000000,14.000000,11.000000,0.000000,0.000000,0.000000
0.351252,78.000000,4.374140,3846.345403,91.000000,85.000000,76.000000,59.000000,43.000000,26.000000,11.000000
0.351252,78.000000,4.374140,8.234477,81.000000,76.000000,67.000000,53.000000,40.000000,24.000000,9.000000
0.351252,78.000000,4.374140,3.051652,68.000000,63.000000,54.000000,40.000000,27.000000,15.000000,0.000000
0.351252,78.000000,4.374140,1.177167,55.000000,50.000000,41.000000,29.000000,17.000000,9.000000,0.000000
0.351252,78.000000,4.374140,0.560131,41.000000,36.000000,27.000000,18.000000,13.000000,7.000000,0.000000
0.351252,78.000000,4.374140,0.308518,22.000000,18.000000,12.000000,9.000000,0.000000,0.000000,0.000000
0.351252,78.000000,3.412237,3846.345403,63.000000,60.000000,55.000000,44.000000,30.000000,16.000000,0.000000
0.351252,78.000000,3.412237,8.234477,56.000000,54.000000,49.000000,40.000000,29.000000,16.000000,0.000000
0.351252,78.000000,3.412237,3.051652,50.000000,48.000000,43.000000,34.000000,23.000000,12.000000,0.000000
0.351252,78.000000,3.412237,1.177167,39.000000,37.000000,32.000000,24.000000,14.000000,0.000000,0.000000
0.351252,78.000000,3.412237,0.560131,27.000000,25.000000,20.000000,14.000000,10.000000,0.000000,0.000000
0.351252,78.000000,3.412237,0.308518,14.000000,13.000000,10.000000,7.000000,0.000000,0.000000,0.000000
0.351252,78.000000,2.200506,3846.345403,27.000000,25.000000,25.000000,20.000000,13.000000,0.000000,0.000000
0.351252,78.000000,2.200506,8.234477,21.000000,20.000000,20.000000,17.000000,12.000000,0.000000,0.000000
0.351252,78.000000,2.200506,3.051652,20.000000,19.000000,19.000000,16.000000,11.000000,0.000000,0.000000
0.351252,78.000000,2.200506,1.177167,18.000000,17.000000,17.000000,14.000000,9.000000,0.000000,0.000000
