Symbol,Name,Sector,Country,sss_value,sss_value_normalized,ma,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roa_normalized,calculated_roe,calculated_roe_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
TLV:LVPR,LEVINSTEIN PROP,Real Estate,Israel,0.0768234,-0.4222713683310845, ,66747666.6666667,0.0,141179066.6666667,1267522133.3333333,2.0,198078000.0,0.0,447000000.0,0.0,3520153500.0,1.5,447000000.0,3520153500.0,198078000.0,66747666.6666667,1.0,141179066.6666667,198078000.0,3.0,447000000.0,2.0,447000000.0,198078000.0,8.9246571,8.9246571,0.018417283064897212,29.780928,29.780928,29.780928,5.9328935,5.932893499999999e-13,29.780928,0.00029780928,12.4635069,12.4634724,8.914650272496734e-05,47279738.2312668,47280000.0,48664066.6666667,47280000.0,3.3850298,2.6866555,0.0,61571.6821212,10000.0,20525.9189355,0.49819449926087184,0.23827,0.69824,0.7791465809676843,0.0,3.104,9488.0,0.0003272,1.4458208,0.00014458207999999998,14401800,223500000,15.5188935,5,589268079,39172521391,44700000.0,49.469,0.059,4.6798246,-0.010505,4.6798246,-0.010505,38.2717061,62.1141303,0.18174238849008612,0.0416237,2.2901899,0.11074007986550596,0.7781448,0.7781448,1.8946248684674508e-06,29869800.0,1.0,28758000.0,1.0,19.7278884,20.4905793,20.4905793,2.04905793e-12,0.669975,1.0,0.671373,1.0,0.671373,0.8203736,0.03469696101514496,USD,ILS,1.0,0.2942421,100.0,75.0,100.0,50.0,9488.0,78.93,14890.0,10508.565,-9.7117447,11920.7779045,-36.2793821,1.2705456,4.2067002,0.05720803858429685,2.4955312,1.0,2.4923935,1.0,0.0169996,1.0,0.0215223,1.0,0.0151657,0.5,0.0077209,0.25,0.434568,1.0,1.2661317,4.0,2.5023935,0.0315223,0.0177209,1.2761317,1.8892626,0.0024583416614780995,3368896000.0,2.0,2553359700.0,1.5,2553359700.0,2020990133.3333333,2.0,1530159700.0,1.5,1530159700.0,0.2750635,0.3178938098405293,0.3921264,0.30234522678297654,-68456666.6666667,-79138066.6666667,-79138066.6666667,1347905866.6666667,2.0,1023200000.0,1.5,1023200000.0,5.0002173,0.04819107858270288,None
TLV:SLARL,SELLA REAL EST,Real Estate,Israel,0.0057035,-0.37911399044161076, ,291935241.936,4.0,81989580.358,297125947.20596,2.0,230038473.78,3.0,209794617.3,2.0,863998378.8192,1.5,209794617.3,863998378.8192,230038473.78,291935241.936,4.0,81989580.358,230038473.78,3.0,209794617.3,2.0,209794617.3,230038473.78,4.8438135,4.8438135,0.009995889292269897,8.2687335,8.2687335,8.2687335,2.337107,2.337107e-13,8.2687335,8.268733499999999e-05,0.0,100000.0,0.715262166625148,0.0,198511000.0,189797666.6666667,198511000.0,1.368,170.9661209,140.0,49064.0425995,25000.0,16412.1265734,0.39834665652409623,0.31865,0.02637,0.02942554900910552,0.0,1.161,946.0,0.0012273,1.1018018,0.00011018018,215614000,356500000,1.6534177,2,1262311602,60905008407,178250000.0,1.234,0.239,0.8507279,0.073338,0.8507279,0.073338,1.138182,10.9185612,0.03194708485459034,0.1975845,4.6950479,0.22702483292690095,7.2648607,7.2648607,1.7688463314503744e-05,47839999.16112,1.0,79373866.1697,1.5,26.3861126,15.9033655,15.9033655,1.5903365499999999e-12,1.1645948,1.0,1.1888742,1.0,1.1888742,1.0913551,0.04615787899364342,ILS,ILS,0.2942421,0.2942421,12.5,12.5,12.5,12.5,946.0,823.0,1189.0,1069.2305,-11.5251576,14.945322,-20.4373423,0.6721311,0.6731311,0.009154089454981883,1.8589178,1.0,1.8446556,1.0,0.043749,3.0,0.0233827,1.0,0.0,1.0,0.0,1.0,1.7878679,2.0,0.9330067,1.0,1.8546556,0.0333827,0.01,0.9430067,1.3988312,0.0018201837141831971,2334739974.60864,2.0,1860485030.30856,1.5,1860485030.30856,1079730252.44528,2.0,851061848.34744,1.5,851061848.34744,0.2127634,0.2458929222547683,0.3465092,0.2671725307359764,-8648200.0,-30514800.0,-30514800.0,1255009722.16336,2.0,1009423181.96112,1.5,1009423181.96112,6.0791432,0.05858954723161808,None
TLV:BIG,BIG,Real Estate,Israel,0.0126796,-0.11206385261154453, ,429639936.63566,1.0,191491365.93406,1087549363.5461202,1.0,1915691733.5337,3.0,616915637.1546,2.0,6457668989.374801,1.5,616915637.1546,6457668989.374801,1915691733.5337,429639936.63566,1.0,191491365.93406,1915691733.5337,3.0,616915637.1546,2.0,616915637.1546,1915691733.5337,3.6491905,3.6491905,0.007530616991014007,15.161348,15.161348,15.161348,1.2058974,1.2058974e-13,15.161348,0.00015161348,6.3535697,6.3535785,4.544474323732958e-05,1246431458.9913397,1246428000.0,862591800.0,1246428000.0,0.48305,0.0099836,0.025,15785.079386,25000.0,5261.8584732,0.12771311021323553,0.25985,0.48527,0.541499285841814,0.0,27.735,41820.0,0.0006632,1.3816557,0.00013816557000000002,21151400,1048313024,49.5623469,10000000,7919311084,261703744753,104.8313024,9.682,2.923,0.6119206,1.6002774,0.6119206,1.6002774,7.4144802,27.4795431,0.08040356958214169,2.5923193,16.3506812,0.7906225339407125,2.0448295,2.0448295,4.978745372938126e-06,121639899.91754,1.0,177774897.7359,1.0,65.1045511,44.5468465,44.5468465,4.4546846500000004e-12,2.4171096,1.0,2.8306409,1.0,2.8306409,1.6834509,0.07120003648119673,ILS,ILS,0.2942421,0.2942421,473.153,473.313,686.324,688.715,41820.0,37460.0,52370.0,47610.05,-12.1614029,11.6390817,-20.1451213,0.5848424,0.5858424,0.007967027130556407,0.5014555,0.3333333,1.4599821,1.0,1.6677926,1.0,0.9769453,1.0,2.2523855,3.0,1.0759559,1.0,0.6609177,1.0,0.8432695,1.0,1.4699821,0.9869453,1.0859559,0.8532695,1.1616258,0.0015115278835180596,11824546028.029202,2.0,7834024545.90096,1.0,7834024545.90096,1582156504.26742,1.0,2847024886.45584,1.5,2847024886.45584,0.1787482,0.20658119416111878,0.3166878,0.24417903183871814,-617708533.3333334,-474510933.3333333,-474510933.3333333,7940893786.6406,2.0,5365691282.2236805,1.0,5365691282.2236805,5.5780869,0.05376046839785252,None
TLV:SLCL,SILVER CASTLE,Financial Services,Israel,308.7394144,-0.08455789237629652, ,92215.47414,1.0,-1656014.15494,-226992165.70256,0.125,150946.1973,1.0,-2980083.9888,0.25,-466715049.336,0.25,-2980083.9888,-466715049.336,150946.1973,92215.47414,1.0,-1656014.15494,150946.1973,1.0,-2980083.9888,0.25,-2980083.9888,150946.1973,6.4430193,6.4430193,0.013296075010063512,90162.2065099,90162.2065099,90162.2065099,21.8968577,2.1896857700000003e-12,90162.2065099,0.901622065099,-0.6882323,139808.8766135,1.0,-4452758.657546,-4103000.0,-4364066.6666667,-4103000.0,0.0,-1398.062297,0.025,124999.8993372,0.025,41200.6133467,1.0,0.01,0.53755,0.5998370826638101,0.0,0.0,176.1,0.0,10000.0,1.0,100000000,-2532000,-0.02532,14,3305247,3305247,-180857.1428571,1.927045,2.9371138,1.927045,2.9371138,1.927045,2.9371138,1.927045,14.1318047,0.04134885133944192,2.9371138,17.3880097,0.8407816237772214,46787.8049207,46787.8049207,0.11391882172027878,-2409882.03128,0.5,-2270960.5278,0.5,72910.7911674,145544.02695,145544.02695,1.4554402695e-08,5.8022573,1.0,1.2672996,1.0,1.2672996,1.126744,0.04765462058024355,ILS,ILS,0.2942421,0.2942421,0.0,0.0,0.0,0.0,176.1,160.0,1018.0,459.3685,-61.6647637,10.0625,-82.7013752,0.0375291,0.0385291,0.0005239675124503123,1.694382,1.0,1.8015109,1.0,0.2390835,1.0,0.2943476,1.0,9.4417699,6.0,1.8463808,1.0,0.3548252,0.5,0.3936193,1.0,1.8115109,0.3043476,1.8563808,0.4036193,1.1075651,0.0014411831516323657,2251050.1457,1.0,1815356.06016,1.0,1815356.06016,691527.78342,1.0,802692.4488,1.0,802692.4488,1e-06,1.1557106262391384e-06,1e-06,7.710402227010896e-07,-2134600.0,-1740400.0,-1740400.0,1559522.36228,1.0,1012663.61136,1.0,1012663.61136,1e-05,9.637796857889132e-08,None
TLV:GOLD,GOLD,Industrials,Israel,0.0526759,0.00028423077817166416, ,157523666.6666667,0.0,33155133.3333333,703421733.3333334,2.0,526278000.0,0.0,52902000.0,0.0,2185305000.0,1.5,52902000.0,2185305000.0,526278000.0,157523666.6666667,1.0,33155133.3333333,526278000.0,3.0,52902000.0,2.0,52902000.0,526278000.0,1.1048791,1.1048791,0.002280073162383894,26.757703,26.757703,26.757703,0.9835792,9.835791999999999e-14,26.757703,0.00026757703,5.4014022,5.185833,3.709230147336191e-05,38994472.4900583,42107000.0,38172600.0,42107000.0,0.15078,0.1943873,0.0,1655.7351791,10000.0,552.0277821,0.013398533110532324,0.01,0.88897,0.9919768791287271,0.0,5.419,14440.0,0.0003753,0.9964265,9.964265e-05,4044180,26451000,6.5405101,203,193812817,17254536019,130300.4926108,1.051,0.261,0.0204439,0.1578236,0.0204439,0.1578236,0.793361,9.1570813,0.026793095532722973,0.2352059,5.0998032,0.2465964126670731,33.7270221,33.7270221,8.211846279768408e-05,28495533.3333333,1.0,35124000.0,1.0,6.8015157,5.5179597,5.5179597,5.5179597e-13,0.7580954,2.0,0.1830483,0.5,0.1830483,0.4288415,0.01813746420798559,USD,ILS,1.0,0.2942421,49.0,50.0,40.0,79.0,14440.0,11500.0,18690.0,14156.05,2.0058562,25.5652174,-22.7394329,0.8178025,0.8188025,0.011135113696221737,3.654217,1.0,7.468669,2.0,0.1891609,2.0,0.094984,1.0,0.025681,1.0,0.0208722,1.0,2.1684497,1.0,2.2080977,1.0,7.478669,0.104984,0.0308722,2.2180977,4.8483833,0.006308801464235131,725514533.3333334,1.0,797772133.3333334,1.0,797772133.3333334,1054963866.6666666,2.0,583997533.3333334,1.0,583997533.3333334,0.1663122,0.19220877681320883,0.190586,0.14694947188370985,63490666.6666667,68606933.3333333,68606933.3333333,198032600.0,1.0,213774600.0,1.0,213774600.0,7.2929664,0.07028812865461101,None
TLV:AVGL,AVGOL,Consumer Cyclical,Israel,0.1220625,0.0009663724479549614, ,437259600.0,1.0,16552333.3333333,322150666.6666667,2.0,1414218000.0,3.0,16278000.0,2.0,1005787500.0,1.5,16278000.0,1005787500.0,1414218000.0,437259600.0,1.0,16552333.3333333,1414218000.0,3.0,16278000.0,2.0,16278000.0,1414218000.0,0.5331667,0.5331667,0.0011002643490557339,141.35714,141.35714,141.35714,0.3757908,3.757908e-14,141.35714,0.0014135713999999999,4.9167855,4.8800866,3.4905413148343525e-05,51884468.2824656,52659000.0,63864666.6666667,52659000.0,0.01727,0.3277586,10.0,695.7424508,25000.0,232.0301598,0.005631716155472833,0.20763,0.65966,0.7360962328155687,0.0,0.014,202.3,6.92e-05,3.3204697,0.00033204697,304222016,8139000,0.0267535,782,251296594,17715003118,10407.9283887,1.667,0.424,0.134325,0.1059079,0.134325,0.1059079,1.2838313,11.5806277,0.03388425352246222,0.344477,6.1192161,0.29588920972373944,110.105701,110.105701,0.0002680850649835885,46368600.0,1.0,12848500.0,0.5,5.4195424,19.5584383,19.5584383,1.95584383e-12,3.6542514,2.0,3.350465,2.0,3.350465,1.8314276,0.07745857745697875,USD,ILS,1.0,0.2942421,3.73,5.113,4.098,3.693,202.3,180.0,329.0,252.891,-20.0050615,12.3888889,-38.5106383,0.2993289,0.3003289,0.004084252854334481,1.5642723,1.0,3.1974174,2.0,0.3941496,1.0,0.2645942,1.0,0.1267694,1.0,0.388345,4.0,2.9739155,2.0,1.4366944,1.0,3.2074174,0.2745942,0.398345,1.4466944,2.3270559,0.003028005988981317,479888666.6666667,1.0,723634700.0,1.5,723634700.0,343615333.3333333,2.0,270268800.0,1.5,270268800.0,0.1224948,0.141568542019038,0.1602289,0.12354292673915061,52957666.6666667,51160266.6666667,51160266.6666667,307634333.3333333,1.0,301793400.0,1.0,301793400.0,6.280216,0.06052744603166505,None
TLV:NISA,NISSAN,Healthcare,Israel,2.2317669,0.0012721004029170326, ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2183276,0.2183276,0.0004505496586619169,3.0140582,3.0140582,3.0140582,0.0643023,6.43023e-15,3.0140582,3.0140582e-05,1.6645276,2.4967913,1.78586035484882e-05,43839751.1048259,0.0,0.0,0.0,0.05388,0.0,0.0,0.0,1.0,0.01896,4.6018732392290023e-07,0.01,0.5986,0.667961078378861,0.0,5.335,1608.0,0.0033178,0.600112,6.00112e-05,9083520,36012000,3.9645424,402,145944947,4297788432,89582.0895522,-0.714,-0.039,-0.714,-0.039,0.0,0.0,-0.714,0.1786,0.0005225733730401983,-0.039,0.2461,0.011899944915005092,-4.22137,23688.9918051,0.057677893603946345,0.0,1.0,0.0,1.0,10000000000000.0,10000000000000.0,10000000000000.0,1.0,10000000000000.0,1.0,10000000000000.0,1.0,0.0,0.0,0.0,USD,ILS,1.0,0.2942421,44.0,100.0,110.0,120.0,1608.0,1570.0,2898.0,2189.655,-26.5637737,2.4203822,-44.5134576,0.0572289,0.0582289,0.0007918703495726086,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01,0.01,0.01,0.01,0.01,1.3012175551869282e-05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-06,1.1557106262391384e-06,1e-06,7.710402227010896e-07,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-05,9.637796857889132e-08,None
TLV:ISCD,ISRACARD,Financial Services,Israel,1.0058739,0.0014890859496895364, ,579186149.64,1.0,52080851.7,744864068.08,1.0,634091725.5,1.0,17948768.1,0.25,4455560999.25,1.5,17948768.1,4455560999.25,634091725.5,579186149.64,1.0,52080851.7,634091725.5,1.0,17948768.1,0.25,17948768.1,634091725.5,0.085036,0.085036,0.0001754837261710144,9.7704913,9.7704913,9.7704913,0.3255096,3.255096e-14,9.7704913,9.7704913e-05,0.0,100000.0,0.715262166625148,0.0,23320000.0,56666666.6666667,23320000.0,0.11322,0.6864012,10.0,0.0039831,0.025,0.2688681,6.525827606921662e-06,0.34806,1.23e-05,1.3725227637921801e-05,0.0,1.22,1195.0,0.0010209,0.8751836,8.751836e-05,200000000,244000000,1.22,1442,183312828,70147315434,169209.4313454,0.623,0.194,-0.4110391,-0.0807796,-0.4110391,-0.0807796,0.3644902,6.2873026,0.018396287385254246,0.1253051,3.7898459,0.18325460156992235,26.8059071,26.8059071,6.526695059002927e-05,33013963.62,0.5,1157107058.25,0.5,5.5525847,0.1584234,0.1584234,1.584234e-14,8.2208303,1.0,15.1324396,2.0,15.1324396,3.8910437,0.16456818157864342,ILS,ILS,0.2942421,0.2942421,13.899,36.6,0.0,0.0,1195.0,1165.0,1840.0,1510.305,-20.876909,2.5751073,-35.0543478,0.0888889,0.0898889,0.0012224231380928928,1.1265129,1.0,1.1348242,1.0,0.0059953,0.5,0.0046797,1.0,1.3804406,2.0,0.3529078,0.5,0.4022978,0.3333333,1.2160206,1.0,1.1448242,0.0146797,0.3629078,1.2260206,1.1854224,0.0015424924371918208,6906627116.460001,1.0,6680178396.3,1.0,6680178396.3,762891300.74,1.0,1173790585.32,1.5,1173790585.32,0.1026869,0.11867634150555578,0.1152913,0.08889422962749813,3889466666.6666665,3822933333.3333335,3822933333.3333335,6143735815.72,1.0,5897651339.42,1.0,5897651339.42,2.9752141,0.02867450910452744,None
TLV:IDIN,IDI INSUR,Financial Services,Israel,0.1785459,0.0022319560734001334, ,159516572.234595,0.25,59488651.57732,248889152.76492,2.0,623300396.4825,1.0,59200627.7937,1.0,534903007.8321,1.0,59200627.7937,534903007.8321,623300396.4825,159516572.234595,0.25,59488651.57732,623300396.4825,1.0,59200627.7937,1.0,59200627.7937,623300396.4825,0.0597311,0.0597311,0.00012326351188077377,6.4426624,6.4426624,6.4426624,0.1817429,1.817429e-14,6.4426624,6.4426624e-05,0.4307704,0.4269473,3.0537925083275703e-06,298521169.3989071,303820000.0,329202933.3333333,303820000.0,0.09498,0.0474533,0.5,1.0297215,10.0,0.3917182,9.507581761070433e-06,0.13765,0.49347,0.5506494376004285,0.0,13.839,8843.0,0.001565,1.6330269,0.00016330269,14674900,201196992,13.7102803,1500,126311514,38499051711,134131.328,-0.033,-0.022,0.0023332,-0.0319348,0.0023332,-0.0319348,-0.0241667,0.2475833,0.0007244145587313735,-0.0244837,0.2475516,0.011970135731903187,-266.5925084,375.104314,0.000913302975967742,90536646.41424,1.0,67149725.24625,0.5,1.3951424,1.8810429,1.8810429,1.8810429e-13,3.3781787,0.5,3.1805867,0.5,3.1805867,1.7844199,0.07547042921048272,ILS,ILS,0.2942421,0.2942421,340.717,749.578,272.574,477.004,8843.0,8484.0,13270.0,11028.53,-19.8170563,4.2314946,-33.3609646,0.1500209,0.1510209,0.002053773519262256,3.4495437,3.0,0.5786397,0.5,18.9207774,12.0,137.51988,0.5,0.7902375,1.0,1.8659857,4.0,2.7987146,3.0,181.5387525,0.25,0.5886397,137.52988,1.8759857,181.5487525,91.0686961,0.11850018609330334,3590267366.7066,2.0,1813949367.14446,1.0,1813949367.14446,469221207.3824,2.0,246546946.41664,1.0,246546946.41664,0.1326363,0.15328918133504227,0.3401191,0.2622455066088942,-245538666.6666667,1414453714.2857144,1414453714.2857144,3121046159.3242,2.0,2351103631.09173,1.5,2351103631.09173,3.472777,0.03346991925874964,None
TLV:MTRN,MAYTRONICS,Technology,Israel,0.1604298,0.002239088536689169, ,1414246641.80208,4.0,53574895.38696,233347049.64924,2.0,414703344.5295,1.0,16478440.3263,0.25,539492890.35,1.0,16478440.3263,539492890.35,414703344.5295,1414246641.80208,4.0,53574895.38696,414703344.5295,1.0,16478440.3263,0.25,16478440.3263,414703344.5295,1.3897054,1.3897054,0.002867852225786491,23.275608,23.275608,23.275608,1.0728352,1.0728352000000001e-13,7.758536,7.758536000000001e-05,6.5024562,6.3914152,4.5715374837529036e-05,311865678.2433594,322517000.0,272785333.3333333,322517000.0,0.15894,216.1442413,1400.0,0.0014469,0.025,72.1025427,0.001750035663140804,0.18351,0.56295,0.6281802356722014,0.0,2.021,4745.0,0.0004259,9.1127466,0.00091127466,109243000,224012000,2.0505845,1507,1958633150,151204859927,148647.6443265,0.3856991,0.365,0.3856991,0.2729426,0.3856991,0.2729426,0.3856991,6.4604674,0.018902957674323848,0.3419857,6.097954,0.29486109993594045,60.3465521,60.3465521,0.00014693162292535615,47243864.66652,1.0,19397174.83725,0.5,41.4579367,100.9751764,100.9751764,1.009751764e-11,2.7046276,2.0,1.4479944,1.0,1.4479944,1.2043264,0.05093589816921202,ILS,ILS,0.2942421,0.2942421,68.676,41.3434,50.8311,12.9573,4745.0,4599.0,8454.0,6784.355,-30.0596741,3.1746032,-43.872723,0.0757458,0.0767458,0.0010436866139361986,0.6091857,0.3333333,3.4906413,2.0,0.2155234,1.0,0.3039234,1.0,16.8258788,2.0,11.9269345,2.0,0.526983,0.3333333,3.0926656,2.0,3.5006413,0.3139234,11.9369345,3.1026656,3.3016535,0.004296169495344364,703582529.16648,2.0,614878687.36893,1.5,614878687.36893,286406432.877,2.0,163154988.5939,1.0,163154988.5939,0.1267995,0.14654352955180966,0.2009987,0.1549780824106295,278321600.0,333273333.3333333,333273333.3333333,397824067.99844,2.0,235538309.80022,1.0,235538309.80022,19.7332114,0.19018468282698195,None
