Symbol,Name,Sector,Value,Close,MA,Grade
BBY,Best Buy Co.  Inc.,Consumer Cyclical,0.02697,81.26, ,0.1843
LAD,Lithia Motors  Inc.,Consumer Cyclical,0.03235,303.67, ,0.1816
ARW,Arrow Electronics  Inc.,Technology,0.03608,123.33, ,0.1791
PVH,PVH Corp.,Consumer Cyclical,0.04206,72.47, ,0.1763
FNF,FNF Group of Fidelity National ,Financial Services,0.04664,42.51, ,0.1727
TGT,Target Corporation,Consumer Defensive,0.05166,160.91, ,0.17
UHS,Universal Health Services  Inc.,Healthcare,0.05212,122.66, ,0.168
LEN.B,Lennar Corporation,Consumer Cyclical,0.05393,67.31, ,0.1651
LEN,Lennar Corporation,Consumer Cyclical,0.05508,79.63, ,0.1622
DHI,D.R. Horton  Inc.,Consumer Cyclical,0.05815,76.28, ,0.1594
JLL,Jones Lang LaSalle Incorporated,Real Estate,0.05914,195.15, ,0.1573
NUE,Nucor Corporation,Basic Materials,0.06825,131.63, ,0.1537
BLDR,Builders FirstSource  Inc.,Industrials,0.06895,65.87, ,0.1509
WSM,Williams-Sonoma  Inc.,Consumer Cyclical,0.06933,129.91, ,0.148
SWK,Stanley Black & Decker  Inc.,Industrials,0.0765,116.4, ,0.1426
VIRT,Virtu Financial  Inc.,Financial Services,0.07672,26.15, ,0.1405
FBHS,Fortune Brands Home & Security ,Consumer Cyclical,0.07977,70.75, ,0.137
CDW,CDW Corporation,Technology,0.08005,176.13, ,0.1349
SF,Stifel Financial Corporation,Financial Services,0.08057,64.59, ,0.1319
BEN,Franklin Resources  Inc.,Financial Services,0.09165,26.86, ,0.1242
CNXC,Concentrix Corporation,Technology,0.09826,160.51, ,0.1179
DGX,Quest Diagnostics Incorporated,Healthcare,0.09945,138.65, ,0.1159
VNT,Vontier Corporation,Technology,0.10462,27.53, ,0.1112
QDEL,QuidelOrtho Corporation,Healthcare,0.11893,92.59, ,0.1031
BRK.B,Berkshire Hathaway Inc. New,Financial Services,0.11933,314.95, ,0.1009
CTSH,Cognizant Technology Solutions ,Technology,0.1275,74.96, ,0.0952
G,Genpact Limited,Technology,0.12808,44.83, ,0.093
LSTR,Landstar System  Inc.,Industrials,0.05409,152.72, ,0.0874
CE,Celanese Corporation Celanese C,Basic Materials,0.14905,158.41, ,0.0828
EXPD,Expeditors International of Was,Industrials,0.06905,108.97, ,0.0807
STLD,Steel Dynamics  Inc.,Basic Materials,0.15518,84.98, ,0.0793
AAP,Advance Auto Parts Inc.,Consumer Cyclical,0.07448,191.09, ,0.0782
THO,Thor Industries  Inc.,Consumer Cyclical,0.02338,76.55, ,0.0768
KSS,Kohl's Corporation,Consumer Cyclical,0.0305,41.18, ,0.0755
MOS,Mosaic Company (The),Basic Materials,0.16467,60.1, ,0.0748
JBL,Jabil Inc.,Technology,0.03261,62.19, ,0.0747
LNC,Lincoln National Corporation,Financial Services,0.03745,56.88, ,0.0736
DKS,Dick's Sporting Goods Inc,Consumer Cyclical,0.04271,82.69, ,0.0725
FAF,First American Corporation (New,Financial Services,0.04366,60.05, ,0.0717
ACI,Albertsons Companies  Inc.,Consumer Defensive,0.08167,30.96, ,0.0716
LKQ,LKQ Corporation,Consumer Cyclical,0.08325,51.51, ,0.0702
HUN,Huntsman Corporation,Basic Materials,0.18068,36.6, ,0.0694
PII,Polaris Inc.,Consumer Cyclical,0.05264,106.75, ,0.0691
PHM,PulteGroup  Inc.,Consumer Cyclical,0.05346,45.51, ,0.0686
BERY,Berry Global Group  Inc.,Consumer Cyclical,0.05512,59.42, ,0.0672
WTFC,Wintrust Financial Corporation,Financial Services,0.18184,89.76, ,0.0671
JBHT,J.B. Hunt Transport Services  I,Industrials,0.0924,177.41, ,0.067
WSO,Watsco  Inc.,Industrials,0.09346,263.11, ,0.0662
NVR,NVR  Inc.,Consumer Cyclical,0.09535,4462.76, ,0.0651
PRI,Primerica  Inc.,Financial Services,0.11606,126.78, ,0.0646
AIZ,Assurant  Inc.,Financial Services,0.18985,179.93, ,0.0643
SAIC,SCIENCE APPLICATIONS INTERNATIO,Technology,0.06845,87.76, ,0.0635
SNDR,Schneider National  Inc.,Industrials,0.06891,24.37, ,0.0631
LEG,Leggett & Platt  Incorporated,Consumer Cyclical,0.07026,39.24, ,0.0616
CLH,Clean Harbors  Inc.,Industrials,0.10097,95.86, ,0.0615
AFG,American Financial Group  Inc.,Financial Services,0.19312,140.91, ,0.0613
PARA,Paramount Global,Communication Services,0.07092,31.43, ,0.0611
MDU,MDU Resources Group  Inc.,Industrials,0.07172,27.47, ,0.0607
