Symbol,Name,Sector,Value,Close,MA,Grade
AIG,American International Group  I,Financial Services,0.00167,57.33, ,0.1983
EHAB,Enhabit  Inc.,Healthcare,0.00175,14.56, ,0.1957
AVT,Avnet  Inc.,Technology,0.00199,45.77, ,0.1931
MHK,Mohawk Industries  Inc.,Consumer Cyclical,0.00249,118.24, ,0.1905
QDEL,QuidelOrtho Corporation,Healthcare,0.00275,86.13, ,0.1879
FNF,FNF Group of Fidelity National ,Financial Services,0.00574,41.13, ,0.1853
LEN.B,Lennar Corporation,Consumer Cyclical,0.00643,67.12, ,0.1828
ACI,Albertsons Companies  Inc.,Consumer Defensive,0.00689,28.77, ,0.1802
BBY,Best Buy Co.  Inc.,Consumer Cyclical,0.0079,79.53, ,0.1776
LEN,Lennar Corporation,Consumer Cyclical,0.00986,83.84, ,0.175
DHI,D.R. Horton  Inc.,Consumer Cyclical,0.01009,74.28, ,0.1724
BC,Brunswick Corporation,Consumer Cyclical,0.01873,83.61, ,0.1677
SF,Stifel Financial Corporation,Financial Services,0.02673,62.66, ,0.1643
DGX,Quest Diagnostics Incorporated,Healthcare,0.03831,135.48, ,0.1602
FBHS,Fortune Brands Home & Security ,Industrials,0.05344,69.2, ,0.1544
CNXC,Concentrix Corporation,Technology,0.05572,134.82, ,0.1519
LAD,Lithia Motors  Inc.,Consumer Cyclical,0.07719,269.33, ,0.146
CDW,CDW Corporation,Technology,0.08163,187.11, ,0.1426
VNT,Vontier Corporation,Technology,0.09496,23.65, ,0.1391
UHS,Universal Health Services  Inc.,Healthcare,0.14238,107.98, ,0.1335
SPB,Spectrum Brands Holdings  Inc.,Consumer Defensive,0.17204,68.0, ,0.1307
SWK,Stanley Black & Decker  Inc.,Industrials,0.38303,98.99, ,0.1192
LDOS,Leidos Holdings  Inc.,Technology,0.41047,102.58, ,0.1145
TRV,The Travelers Companies  Inc.,Financial Services,0.4253,172.64, ,0.1119
OLN,Olin Corporation,Basic Materials,0.45981,56.62, ,0.1092
HUN,Huntsman Corporation,Basic Materials,0.56922,31.34, ,0.1036
TSN,Tyson Foods  Inc.,Consumer Defensive,0.68021,81.75, ,0.0993
RS,Reliance Steel & Aluminum Co.,Basic Materials,0.01119,191.68, ,0.0877
ADM,Archer-Daniels-Midland Company,Consumer Defensive,0.02069,87.62, ,0.0857
XOM,Exxon Mobil Corporation,Energy,1.61953,94.08, ,0.0838
SLM,SLM Corporation,Financial Services,0.01775,15.56, ,0.0835
AIZ,Assurant  Inc.,Financial Services,0.03942,171.78, ,0.0827
TGT,Target Corporation,Consumer Defensive,0.04084,167.04, ,0.0819
MRO,Marathon Oil Corporation,Energy,0.03068,24.46, ,0.0811
