Symbol,Name,Sector,Value,Close,Grade
LEN.B,Lennar Corporation,Consumer Cyclical,-1.27227,81.275,233.93
DHI,D.R. Horton  Inc.,Consumer Cyclical,-1.03339,89.45,129.3088
LEN,Lennar Corporation,Consumer Cyclical,-0.65838,97.575,104.239
STLD,Steel Dynamics  Inc.,Basic Materials,-1.2318,53.12,87.2129
LYB,LyondellBasell Industries NV,Basic Materials,-1.15259,93.21,73.1958
FOX,Fox Corporation,Communication Services,-0.79478,35.88,67.3955
BEN,Franklin Resources  Inc.,Financial Services,-1.18855,31.55,66.8413
WLK,Westlake Chemical Corporation,Basic Materials,-1.63083,96.43,65.7223
CI,Cigna Corporation,Healthcare,-0.50587,234.74,58.7737
NUE,Nucor Corporation,Basic Materials,-1.16118,93.04,54.7741
TOL,Toll Brothers  Inc.,Consumer Cyclical,-0.70519,56.17,49.7548
JEF,Jefferies Financial Group Inc.,Financial Services,-0.45732,34.89,40.2354
VIACA,ViacomCBS Inc.,Communication Services,-1.14628,34.7,35.0145
VMW,Vmware  Inc.,Technology,-0.71122,122.36,33.3534
INTC,Intel Corporation,Technology,-0.51999,51.0,32.9817
UHS,Universal Health Services  Inc.,Healthcare,-0.65561,129.17,28.2791
WDC,Western Digital Corporation,Technology,-0.61266,54.58,27.8002
IP,International Paper Company,Consumer Cyclical,-0.84331,47.74,27.2055
THO,Thor Industries  Inc.,Consumer Cyclical,-1.03486,92.08,26.2743
SEB,Seaboard Corporation,Industrials,-1.60867,3659.98,26.0749
DOW,Dow Inc.,Basic Materials,-0.71781,57.18,22.503
MS,Morgan Stanley,Financial Services,0.37694,100.17,21.6971
EBAY,eBay Inc.,Consumer Cyclical,-1.01597,58.18,21.6692
HPE,Hewlett Packard Enterprise Comp,Technology,-0.43536,15.89,21.6427
FOXA,Fox Corporation,Communication Services,-0.38835,39.16,21.4483
BBY,Best Buy Co.  Inc.,Consumer Cyclical,-0.7599,98.03,20.2957
WBA,Walgreens Boots Alliance  Inc.,Healthcare,-0.77549,49.76,19.6173
ACI,Albertsons Companies  Inc.,Consumer Defensive,-0.63068,27.08,18.561
TSN,Tyson Foods  Inc.,Consumer Defensive,-0.23803,90.58,18.1488
GS,Goldman Sachs Group  Inc. (The),Financial Services,0.10508,341.55,17.0208
VIAC,ViacomCBS Inc.,Communication Services,-0.32735,31.67,16.8378
UHAL,Amerco,Industrials,-0.94655,601.43,16.8079
QDEL,Quidel Corporation,Healthcare,-1.38729,95.18,16.3612
GM,General Motors Company,Consumer Cyclical,-0.26964,51.9,16.118
LAD,Lithia Motors  Inc.,Consumer Cyclical,-0.73215,290.67,13.9621
IVZ,Invesco Ltd,Financial Services,-0.51,21.34,13.9263
GRMN,Garmin Ltd.,Technology,-0.75705,121.37,13.756
FDX,FedEx Corporation,Industrials,-0.60443,244.04,13.4359
JBL,Jabil Inc.,Technology,-0.64222,60.18,13.4033
HUN,Huntsman Corporation,Basic Materials,-0.55733,35.44,13.3678
MU,Micron Technology  Inc.,Technology,-0.55947,81.97,11.7171
ALL,Allstate Corporation (The),Financial Services,-0.25487,121.93,11.6299
PGR,Progressive Corporation (The),Financial Services,0.3272,107.63,11.459
AFG,American Financial Group  Inc.,Financial Services,-0.43783,127.39,11.4344
REGN,Regeneron Pharmaceuticals  Inc.,Healthcare,-0.69712,605.25,11.2485
MET,MetLife  Inc.,Financial Services,-0.00351,65.43,10.4651
BLDR,Builders FirstSource  Inc.,Industrials,-0.88652,67.75,10.4165
IPGP,IPG Photonics Corporation,Technology,-0.90962,147.45,10.4136
COF,Capital One Financial Corporati,Financial Services,0.23901,152.16,10.254
TMUS,T-Mobile US  Inc.,Communication Services,-0.68003,104.22,10.0939
DISH,DISH Network Corporation,Communication Services,-0.44471,31.1,9.9121
SSNC,SS&C Technologies Holdings  Inc,Technology,-0.3256,76.39,9.8458
CB,Chubb Limited,Financial Services,0.32788,193.66,9.8246
TRV,The Travelers Companies  Inc.,Financial Services,0.418,167.86,9.7861
