ev,pe,evr / pm,0.185,18.346,30.456,48.152,72.879,118.466,238.25
19367.000000,27.810380,4.1995,115.000000,86.000000,66.000000,46.000000,33.000000,23.000000,7.000000
19367.000000,27.810380,3.07738,78.000000,53.000000,39.000000,27.000000,18.000000,11.000000,0.000000
19367.000000,27.810380,2.101,60.000000,39.000000,28.000000,18.000000,12.000000,8.000000,0.000000
19367.000000,27.810380,1.31162,27.000000,13.000000,8.000000,0.000000,0.000000,0.000000,0.000000
19367.000000,22.051480,115.403,168.000000,146.000000,126.000000,102.000000,77.000000,54.000000,21.000000
19367.000000,22.051480,8.32075,141.000000,119.000000,99.000000,75.000000,52.000000,33.000000,12.000000
19367.000000,22.051480,5.5925,116.000000,94.000000,74.000000,52.000000,35.000000,23.000000,0.000000
19367.000000,22.051480,4.1995,94.000000,72.000000,54.000000,37.000000,28.000000,19.000000,0.000000
19367.000000,22.051480,3.07738,70.000000,49.000000,36.000000,24.000000,16.000000,10.000000,0.000000
19367.000000,22.051480,2.101,53.000000,36.000000,26.000000,16.000000,10.000000,7.000000,0.000000
19367.000000,22.051480,1.31162,23.000000,12.000000,7.000000,0.000000,0.000000,0.000000,0.000000
19367.000000,17.265880,115.403,111.000000,94.000000,83.000000,69.000000,55.000000,38.000000,16.000000
19367.000000,17.265880,8.32075,90.000000,73.000000,62.000000,48.000000,35.000000,20.000000,8.000000
19367.000000,17.265880,5.5925,73.000000,56.000000,45.000000,31.000000,21.000000,13.000000,0.000000
19367.000000,17.265880,4.1995,62.000000,45.000000,35.000000,23.000000,16.000000,11.000000,0.000000
19367.000000,17.265880,3.07738,49.000000,33.000000,24.000000,16.000000,9.000000,0.000000,0.000000
19367.000000,17.265880,2.101,39.000000,25.000000,18.000000,12.000000,7.000000,0.000000,0.000000
19367.000000,17.265880,1.31162,19.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19367.000000,11.994910,115.403,58.000000,53.000000,47.000000,40.000000,32.000000,21.000000,0.000000
19367.000000,11.994910,8.32075,48.000000,43.000000,37.000000,30.000000,23.000000,13.000000,0.000000
19367.000000,11.994910,5.5925,35.000000,30.000000,24.000000,17.000000,11.000000,7.000000,0.000000
19367.000000,11.994910,4.1995,29.000000,24.000000,19.000000,13.000000,9.000000,0.000000,0.000000
19367.000000,11.994910,3.07738,21.000000,17.000000,12.000000,9.000000,0.000000,0.000000,0.000000
19367.000000,11.994910,2.101,17.000000,14.000000,11.000000,8.000000,0.000000,0.000000,0.000000
19367.000000,11.994910,1.31162,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43620.000000,208438.720960,115.403,215.000000,176.000000,152.000000,121.000000,88.000000,67.000000,36.000000
43620.000000,208438.720960,8.32075,158.000000,125.000000,103.000000,78.000000,52.000000,33.000000,19.000000
43620.000000,208438.720960,5.5925,113.000000,84.000000,66.000000,44.000000,28.000000,17.000000,8.000000
43620.000000,208438.720960,4.1995,76.000000,50.000000,35.000000,21.000000,15.000000,10.000000,0.000000
43620.000000,208438.720960,3.07738,50.000000,25.000000,16.000000,11.000000,7.000000,0.000000,0.000000
43620.000000,208438.720960,2.101,34.000000,16.000000,11.000000,0.000000,0.000000,0.000000,0.000000
43620.000000,208438.720960,1.31162,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43620.000000,53.097400,115.403,161.000000,139.000000,124.000000,97.000000,68.000000,50.000000,29.000000
43620.000000,53.097400,8.32075,133.000000,112.000000,97.000000,72.000000,49.000000,31.000000,19.000000
43620.000000,53.097400,5.5925,96.000000,76.000000,61.000000,39.000000,26.000000,16.000000,8.000000
43620.000000,53.097400,4.1995,66.000000,46.000000,33.000000,19.000000,15.000000,10.000000,0.000000
43620.000000,53.097400,3.07738,44.000000,25.000000,16.000000,11.000000,7.000000,0.000000,0.000000
43620.000000,53.097400,2.101,31.000000,16.000000,11.000000,0.000000,0.000000,0.000000,0.000000
43620.000000,53.097400,1.31162,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43620.000000,36.161810,115.403,141.000000,122.000000,109.000000,85.000000,61.000000,44.000000,25.000000
43620.000000,36.161810,8.32075,117.000000,99.000000,86.000000,63.000000,45.000000,28.000000,17.000000
43620.000000,36.161810,5.5925,87.000000,69.000000,56.000000,36.000000,25.000000,15.000000,7.000000
43620.000000,36.161810,4.1995,60.000000,42.000000,29.000000,17.000000,14.000000,9.000000,0.000000
43620.000000,36.161810,3.07738,41.000000,24.000000,15.000000,10.000000,7.000000,0.000000,0.000000
43620.000000,36.161810,2.101,30.000000,15.000000,10.000000,0.000000,0.000000,0.000000,0.000000
43620.000000,36.161810,1.31162,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43620.000000,27.810380,115.403,111.000000,95.000000,84.000000,67.000000,51.000000,36.000000,18.000000
43620.000000,27.810380,8.32075,93.000000,77.000000,66.000000,49.000000,36.000000,21.000000,11.000000
43620.000000,27.810380,5.5925,72.000000,56.000000,45.000000,30.000000,22.000000,13.000000,0.000000
43620.000000,27.810380,4.1995,53.000000,37.000000,26.000000,15.000000,12.000000,8.000000,0.000000
43620.000000,27.810380,3.07738,36.000000,21.000000,14.000000,9.000000,0.000000,0.000000,0.000000
43620.000000,27.810380,2.101,28.000000,14.000000,9.000000,0.000000,0.000000,0.000000,0.000000
43620.000000,27.810380,1.31162,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43620.000000,22.051480,115.403,86.000000,74.000000,64.000000,49.000000,40.000000,29.000000,13.000000
43620.000000,22.051480,8.32075,73.000000,61.000000,51.000000,36.000000,28.000000,17.000000,8.000000
43620.000000,22.051480,5.5925,56.000000,44.000000,34.000000,21.000000,16.000000,10.000000,0.000000
43620.000000,22.051480,4.1995,45.000000,33.000000,23.000000,14.000000,12.000000,8.000000,0.000000
43620.000000,22.051480,3.07738,32.000000,20.000000,13.000000,8.000000,0.000000,0.000000,0.000000
43620.000000,22.051480,2.101,25.000000,14.000000,9.000000,0.000000,0.000000,0.000000,0.000000
43620.000000,22.051480,1.31162,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43620.000000,17.265880,115.403,52.000000,43.000000,39.000000,30.000000,29.000000,20.000000,9.000000
43620.000000,17.265880,8.32075,40.000000,31.000000,27.000000,18.000000,17.000000,8.000000,0.000000
43620.000000,17.265880,5.5925,31.000000,22.000000,18.000000,9.000000,8.000000,0.000000,0.000000
43620.000000,17.265880,4.1995,26.000000,17.000000,13.000000,0.000000,0.000000,0.000000,0.000000
43620.000000,17.265880,3.07738,19.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43620.000000,17.265880,2.101,17.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43620.000000,17.265880,1.31162,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43620.000000,11.994910,115.403,24.000000,22.000000,21.000000,17.000000,17.000000,12.000000,0.000000
43620.000000,11.994910,8.32075,18.000000,16.000000,15.000000,11.000000,11.000000,0.000000,0.000000
43620.000000,11.994910,5.5925,10.000000,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000
43620.000000,11.994910,4.1995,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43620.000000,11.994910,3.07738,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43620.000000,11.994910,2.101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43620.000000,11.994910,1.31162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
