pb,pi,ev,pe,evr / pm,0.409,116.20796
10000.000000,0.000012,10.000000,9056.205849,607.726165,262.000000,134.000000
10000.000000,0.000012,10.000000,9056.205849,0.978752,132.000000,47.000000
10000.000000,0.000012,10.000000,13.479078,607.726165,132.000000,77.000000
10000.000000,0.000012,10.000000,13.479078,0.978752,62.000000,23.000000
10000.000000,0.000012,419.000000,9056.205849,607.726165,132.000000,78.000000
10000.000000,0.000012,419.000000,9056.205849,0.978752,51.000000,23.000000
10000.000000,0.000012,419.000000,13.479078,607.726165,65.000000,47.000000
10000.000000,0.000012,419.000000,13.479078,0.978752,18.000000,10.000000
