Symbol,Name,Sector,Value,Close,MA,Grade
TLV:FORTY,FORMULA SYST(1985),Technology,0.00021,32820.0, ,0.3957
TLV:MTRX,MATRIX IT LTD,Technology,0.00372,8847.0, ,0.3735
TLV:NTO,NETO M.E HOLDINGS,Consumer Defensive,0.00525,22100.0,r+,0.3543
TLV:SCOP,SCOPE METALS GROUP,Industrials,0.05001,14490.0,r+,0.3274
TLV:HLAN,HILAN LTD,Technology,0.0869,20220.0, ,0.3051
TLV:ASPF,ALTSHULER SHAHM,Financial Services,0.10393,1434.0, ,0.2847
TLV:CRSO,CARASSO MOTORS LTD,Consumer Cyclical,0.13087,2180.0, ,0.2535
TLV:MMAN,MAMAN CARGO TERMIN,Industrials,0.14273,957.5, ,0.2342
TLV:MLTM,MALAM TEAM LTD,Technology,0.27629,10690.0, ,0.1934
TLV:ZUR,ZUR SHAMIR HOLD,Financial Services,0.34636,1328.0, ,0.1657
TLV:EXPO,EXPORT INVESTMENT,Financial Services,0.00227,4358.0, ,0.1173
TLV:NTML,NETO MALINDA,Consumer Defensive,0.05003,14310.0,r+,0.109
TLV:RLCO,RALCO AGENCIES,Consumer Cyclical,0.01309,5972.0, ,0.1084
TLV:DUNI,DUNIEC BROS,Real Estate,0.01423,20750.0, ,0.1051
TLV:SANO1,SANO-BRUNO'S ENTER,Consumer Defensive,0.12845,36560.0, ,0.0976
TLV:BRMG,BRIMAG DIGITAL AGE,Consumer Cyclical,0.10519,3592.0, ,0.091
TLV:AMRK,AMIR MARKETING AND,Basic Materials,0.10887,3900.0, ,0.0881
TLV:DRAL,DOR ALON ENERGY IN,Energy,0.20123,10680.0,r+,0.0864
TLV:KAFR,KAFRIT INDUSTRIES,Basic Materials,0.11202,2676.0, ,0.0851
TLV:DANE,DANEL-ADIR YEHOSHU,Healthcare,0.26481,72100.0, ,0.0814
TLV:HNMR,HANAN MOR GRP HLDG,Real Estate,0.09733,5035.0, ,0.0805
TLV:ELCRE,ELECTRA REAL ESTAT,Real Estate,0.15457,6311.0, ,0.0746
TLV:CMDR,COMPUTER DIRECT,Technology,0.80639,29010.0, ,0.0745
TLV:EMCO,E & M COMPUTING,Technology,0.18036,2216.0, ,0.074
TLV:SPNS,SAPIENS INTL CP NV,Technology,0.16551,8253.0, ,0.0734
TLV:NVMI,NOVA LTD,Technology,0.21477,36310.0, ,0.0715
TLV:MTRN,MAYTRONICS LTD,Technology,0.23802,6951.0, ,0.0703
TLV:DLEA,DELEK AUTOMOTIVE S,Consumer Cyclical,0.95669,4969.0, ,0.07
TLV:CPTP,CAPITAL POINT LTD,Financial Services,0.24608,86.3, ,0.0692
TLV:HAP,HADERA PAPER LTD,Basic Materials,0.39465,23750.0, ,0.069
TLV:WILC,G. WILLI-FOOD,Consumer Defensive,0.25394,6185.0, ,0.0662
TLV:SRAC,S.R ACCORD LTD,Financial Services,0.33497,5780.0, ,0.066
TLV:RMLI,RAMI LEVI CHAIN,Consumer Defensive,0.48592,26400.0, ,0.0648
TLV:MGIC,MAGIC SOFTWARE ENT,Technology,0.49046,5822.0, ,0.0623
TLV:ENRG,ENERGIXS-RENEWABLE,Technology,0.53288,1173.0, ,0.061
TLV:DNYA,DNYA CEBUS,Real Estate,1.99385,8685.0, ,0.0597
TLV:ALMA,ALMOGIM HOLDINGS,Real Estate,0.2873,783.2, ,0.0597
TLV:CAMT,CAMTEK,Technology,0.73298,10920.0, ,0.0591
TLV:HAMAT,HAMAT GROUP LTD,Industrials,1.01839,3118.0,r+,0.058
TLV:GNRS,GENERATION CAPITAL,Energy,0.76586,106.1, ,0.0579
TLV:GNGR,GINEGAR PLASTIC,Consumer Cyclical,0.32243,2220.0, ,0.0557
TLV:PLSN,PLASSON INDUSTRIES,Consumer Cyclical,1.03322,24500.0, ,0.0549
TLV:SLARL,SELLA CAPITAL REAL,Real Estate,1.32008,1085.0, ,0.0548
TLV:NICE,NICE LTD,Technology,1.34264,74390.0, ,0.0535
TLV:BCOM,B COMMUNICATIONS L,Communication Services,2.90096,1379.0, ,0.0515
TLV:NFTA,NAPHTHA ISRAEL PET,Energy,2.74655,2560.0,r+,0.0498
TLV:STRS,STRAUSS GROUP LTD,Consumer Defensive,1.8002,10350.0, ,0.049
TLV:ESLT,ELBIT SYSTEMS LTD,Technology,2.81018,56960.0,r+,0.0485
TLV:JBNK,BANK OF JERUSALEM,Financial Services,0.45197,1351.0, ,0.0478
TLV:AUDC,AUDIOCODES,Technology,3.53865,9024.0, ,0.0457
TLV:ILX,ILEX MEDICAL,Healthcare,3.86966,15170.0, ,0.0456
TLV:MAXO,MAX STOCK LTD.,Consumer Cyclical,2.38772,1017.0, ,0.045
TLV:GVYM,GAV-YAM LANDS CORP,Real Estate,4.43599,3993.0, ,0.0428
TLV:SPRG,SPRING VENTURES,Financial Services,0.67571,2444.0, ,0.0425
TLV:DIFI,DIRECT FINANCE OF,Financial Services,4.51932,85750.0, ,0.0417
TLV:ECP,ELECTRA CONSUMER P,Consumer Cyclical,2.85916,19500.0, ,0.0409
TLV:PRSK,PRASHKOVSKY INVS,Real Estate,4.53091,13140.0, ,0.0401
TLV:NAWI,NAWI BROTHERS GROU,Financial Services,5.78867,3002.0, ,0.0387
TLV:TSEM,TOWER SEMICONDUCTO,Technology,6.02081,15050.0,r+,0.0375
TLV:WLFD,WILLY FOOD INVSTM.,Consumer Defensive,0.0452,3951.0, ,0.0368
TLV:NVLG,NOVOLOG,Healthcare,3.5984,308.4, ,0.0361
TLV:RADA,RADA ELECTRONIC,Technology,7.62637,3399.0, ,0.035
TLV:ONE,ONE SOFTWARE TECHN,Technology,6.32135,5642.0, ,0.0333
TLV:EQTL,EQUITAL,Industrials,9.5729,14000.0, ,0.0332
TLV:GLRS,GLOBRANDS GROUP,Consumer Defensive,0.01353,42270.0, ,0.033
TLV:FRDN,FRIDENSON LOGISTIC,Industrials,0.02179,8732.0, ,0.0322
TLV:FOX,FOX-WIZEL LTD,Consumer Cyclical,5.09435,63840.0, ,0.0301
TLV:ZNKL,ZANLAKOL,Consumer Defensive,0.14377,2291.0, ,0.0301
TLV:BVC,BATM ADVANCED COMM,Technology,0.0361,228.8, ,0.0295
TLV:HARL,HAREL INS INVS,Financial Services,13.53054,3980.0,r+,0.0294
TLV:VCTR,VICTORY SUPERMARKE,Consumer Defensive,0.47934,6779.0, ,0.0286
TLV:BLSR,BLUE SQUARE REAL,Real Estate,13.6435,25950.0, ,0.0282
TLV:ELDAV,ELDAV INVESTMENTS,Financial Services,0.1695,271.9,r+,0.0282
TLV:SAE,SHUFERSAL LTD,Consumer Defensive,0.63805,2865.0,r+,0.0273
TLV:AFHL,AFCON HOLDINGS LTD,Technology,0.22946,21140.0, ,0.0272
TLV:ISRS,ISRAS INVESTMNT CO,Real Estate,15.79631,79670.0, ,0.0265
TLV:BEZQ,BEZEQ ISRAEL TELCM,Communication Services,10.72317,537.3, ,0.0257
TLV:IDIN,I.D.I. INSURANCE,Financial Services,0.30425,11490.0, ,0.025
TLV:SHVA,AUTOMATIC BANK,Technology,0.24569,2717.0, ,0.0247
TLV:PPIL,PLASTOPIL HAZOREA,Consumer Cyclical,0.31319,575.9, ,0.0246
TLV:ARPT,AIRPORT CITY,Real Estate,25.0083,7430.0, ,0.0245
TLV:TDRN,TADIRAN GROUP LTD,Consumer Cyclical,0.38854,47030.0, ,0.0245
TLV:ELCO,ELCO LTD,Industrials,1.19454,28690.0,r+,0.0243
TLV:PLRM,PALRAM INDUSTRIES,Industrials,0.34454,4696.0, ,0.0241
TLV:PFLT,PENNANTPARK FLTNG,Financial Services,26.70781,4210.0, ,0.0234
TLV:ARAN,ARAN RESEARCH&DEVE,Industrials,0.37038,2283.0, ,0.0227
TLV:NXTM,NEXTCOM,Communication Services,0.49572,1185.0, ,0.0226
TLV:HOD,HOD-ASSAF INDS,Basic Materials,0.60503,4795.0,r+,0.0221
TLV:HMAM,HAMAMA MEIR TRADIN,Consumer Defensive,0.75091,510.8, ,0.0212
TLV:ICL,ICL GROUP LTD,Basic Materials,1.22794,3460.0,r+,0.0211
TLV:LAHAV,LAHAV L.R. REAL ES,Real Estate,0.59517,607.5, ,0.0209
TLV:KEN,KENON HLDGS LTD,Utilities,32.78016,18120.0, ,0.0207
TLV:SPNTC,SPUNTECH INDUSTRIE,Consumer Cyclical,0.93481,660.5, ,0.0203
TLV:AZRM,AZORIM INV DEV,Consumer Cyclical,1.75225,1691.0, ,0.0201
TLV:LHIS,LACHISH INDUSTRIES,Industrials,1.32219,862.5, ,0.0191
TLV:SALG,SHALAG INDUSTRIES,Consumer Cyclical,1.32268,1477.0,r+,0.0188
TLV:STG,STG INTERNATIONAL,Technology,1.37899,1987.0, ,0.0183
TLV:DRSL,DORSEL (B.A.Z.),Real Estate,1.51334,1556.0, ,0.0183
TLV:MGOR,MEGA OR HOLDINGS L,Real Estate,45.50636,12550.0, ,0.0182
TLV:DIPL,DIPLOMAT HOLDINGS,Consumer Defensive,4.34256,5771.0, ,0.0181
TLV:GOLF,GOLF & CO,Consumer Cyclical,1.6271,1011.0, ,0.0178
TLV:SHNP,E SCHNAPP CO WORKS,Consumer Cyclical,1.69459,2488.0, ,0.0175
TLV:TFRLF,TEFRON,Consumer Cyclical,1.14628,2300.0, ,0.0174
TLV:RMN,RAM-ON INVESTMENTS,Basic Materials,2.52125,2016.0,r+,0.0173
TLV:TOPS,TOP RAMDOR SYSTEMS,Technology,1.6959,1018.0, ,0.0171
TLV:VILR,VILLAR INTL LTD,Real Estate,55.82652,18020.0, ,0.0168
TLV:GLPL,GOLAN PLASTIC PROD,Industrials,1.85106,1107.0, ,0.0166
TLV:SHAN,SHANIV PAPER IND,Basic Materials,1.97329,527.9, ,0.0162
TLV:TTAM,TIV TAAM HLDGS 1,Consumer Defensive,5.30716,1066.0, ,0.0162
TLV:RIT1,REIT 1 LTD,Real Estate,4.73989,2155.0, ,0.016
TLV:ATRY,ATREYU CAPITAL,Financial Services,2.87718,6260.0, ,0.016
TLV:SNEL,SYNEL PAYWAY M.L.L,Real Estate,3.41867,4737.0, ,0.0156
TLV:BIG,BIG SHOPPING CENTE,Real Estate,5.21081,48880.0, ,0.0154
TLV:KRUR,KERUR HOLDINGS LTD,Consumer Defensive,2.17378,8740.0, ,0.0154
TLV:VISN,VISION SIGMA,Industrials,3.49663,6100.0, ,0.0153
