pb,pi,ev,pe,evr / pm,0.96943,5.88207,10.6025,19.49634,37.82134,83.60245,331.36419
10000.000000,0.000012,5.000000,176724.565284,338.825956,288.000000,248.000000,207.000000,166.000000,125.000000,84.000000,43.000000
10000.000000,0.000012,5.000000,176724.565284,6.017485,241.000000,201.000000,162.000000,126.000000,90.000000,55.000000,24.000000
10000.000000,0.000012,5.000000,176724.565284,2.473681,194.000000,155.000000,120.000000,88.000000,56.000000,35.000000,16.000000
10000.000000,0.000012,5.000000,176724.565284,0.957390,146.000000,111.000000,80.000000,61.000000,34.000000,21.000000,10.000000
10000.000000,0.000012,5.000000,176724.565284,0.498919,100.000000,67.000000,49.000000,37.000000,22.000000,13.000000,0.000000
10000.000000,0.000012,5.000000,176724.565284,0.300982,50.000000,28.000000,19.000000,14.000000,10.000000,0.000000,0.000000
10000.000000,0.000012,5.000000,34.560000,338.825956,231.000000,205.000000,173.000000,141.000000,106.000000,72.000000,37.000000
10000.000000,0.000012,5.000000,34.560000,6.017485,196.000000,170.000000,140.000000,112.000000,81.000000,50.000000,22.000000
10000.000000,0.000012,5.000000,34.560000,2.473681,161.000000,136.000000,108.000000,81.000000,52.000000,33.000000,15.000000
10000.000000,0.000012,5.000000,34.560000,0.957390,121.000000,99.000000,73.000000,56.000000,32.000000,21.000000,10.000000
10000.000000,0.000012,5.000000,34.560000,0.498919,83.000000,62.000000,45.000000,33.000000,21.000000,13.000000,0.000000
10000.000000,0.000012,5.000000,34.560000,0.300982,43.000000,27.000000,19.000000,14.000000,10.000000,0.000000,0.000000
10000.000000,0.000012,5.000000,18.909213,338.825956,173.000000,155.000000,136.000000,112.000000,83.000000,53.000000,28.000000
10000.000000,0.000012,5.000000,18.909213,6.017485,147.000000,129.000000,111.000000,91.000000,66.000000,39.000000,18.000000
10000.000000,0.000012,5.000000,18.909213,2.473681,118.000000,101.000000,84.000000,64.000000,40.000000,24.000000,12.000000
10000.000000,0.000012,5.000000,18.909213,0.957390,89.000000,73.000000,57.000000,44.000000,24.000000,15.000000,8.000000
10000.000000,0.000012,5.000000,18.909213,0.498919,69.000000,53.000000,39.000000,29.000000,18.000000,11.000000,0.000000
10000.000000,0.000012,5.000000,18.909213,0.300982,39.000000,25.000000,17.000000,13.000000,9.000000,0.000000,0.000000
10000.000000,0.000012,5.000000,13.535911,338.825956,115.000000,106.000000,93.000000,78.000000,54.000000,34.000000,18.000000
10000.000000,0.000012,5.000000,13.535911,6.017485,97.000000,88.000000,76.000000,64.000000,44.000000,27.000000,14.000000
10000.000000,0.000012,5.000000,13.535911,2.473681,81.000000,73.000000,61.000000,49.000000,29.000000,17.000000,8.000000
10000.000000,0.000012,5.000000,13.535911,0.957390,65.000000,58.000000,46.000000,37.000000,20.000000,13.000000,7.000000
10000.000000,0.000012,5.000000,13.535911,0.498919,49.000000,42.000000,32.000000,24.000000,15.000000,10.000000,0.000000
10000.000000,0.000012,5.000000,13.535911,0.300982,24.000000,19.000000,14.000000,11.000000,7.000000,0.000000,0.000000
10000.000000,0.000012,5.000000,8.834586,338.825956,58.000000,51.000000,45.000000,37.000000,22.000000,12.000000,7.000000
10000.000000,0.000012,5.000000,8.834586,6.017485,50.000000,43.000000,38.000000,32.000000,19.000000,11.000000,0.000000
10000.000000,0.000012,5.000000,8.834586,2.473681,43.000000,37.000000,32.000000,26.000000,13.000000,7.000000,0.000000
10000.000000,0.000012,5.000000,8.834586,0.957390,37.000000,32.000000,27.000000,22.000000,11.000000,7.000000,0.000000
10000.000000,0.000012,5.000000,8.834586,0.498919,30.000000,25.000000,21.000000,16.000000,8.000000,0.000000,0.000000
10000.000000,0.000012,5.000000,8.834586,0.300982,18.000000,14.000000,12.000000,9.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,119.000000,176724.565284,338.825956,217.000000,198.000000,164.000000,132.000000,102.000000,69.000000,34.000000
10000.000000,0.000012,119.000000,176724.565284,6.017485,178.000000,159.000000,126.000000,99.000000,72.000000,45.000000,20.000000
10000.000000,0.000012,119.000000,176724.565284,2.473681,139.000000,120.000000,90.000000,67.000000,43.000000,27.000000,13.000000
10000.000000,0.000012,119.000000,176724.565284,0.957390,99.000000,84.000000,57.000000,45.000000,26.000000,16.000000,8.000000
10000.000000,0.000012,119.000000,176724.565284,0.498919,61.000000,48.000000,34.000000,26.000000,16.000000,8.000000,0.000000
