pb,pi,ev,pe,evr / pm,0.08906,118.30803,1566.57823
1619.999900,0.000012,751.000000,9594.149766,41.102000,764.000000,512.000000,255.000000
1619.999900,0.000012,751.000000,9594.149766,5.718333,521.000000,308.000000,134.000000
1619.999900,0.000012,751.000000,9594.149766,2.581333,264.000000,143.000000,67.000000
1619.999900,0.000012,751.000000,26.658644,41.102000,510.000000,339.000000,162.000000
1619.999900,0.000012,751.000000,26.658644,5.718333,406.000000,245.000000,108.000000
1619.999900,0.000012,751.000000,26.658644,2.581333,227.000000,124.000000,60.000000
1619.999900,0.000012,751.000000,12.731456,41.102000,253.000000,181.000000,83.000000
1619.999900,0.000012,751.000000,12.731456,5.718333,202.000000,135.000000,55.000000
1619.999900,0.000012,751.000000,12.731456,2.581333,125.000000,77.000000,37.000000
