Symbol,Name,Sector,Value,Close,MA,Grade
CI,Cigna Corporation,Healthcare,0.04589,227.43, ,1.4018
DHI,D.R. Horton  Inc.,Consumer Cyclical,0.0778,84.02, ,1.1513
NUE,Nucor Corporation,Basic Materials,0.11287,96.74, ,1.0123
CTSH,Cognizant Technology Solutions ,Technology,0.1958,81.79, ,0.7603
ALL,Allstate Corporation (The),Financial Services,0.05659,120.25, ,0.5949
TGT,Target Corporation,Consumer Defensive,0.07657,212.18, ,0.5916
BBY,Best Buy Co.  Inc.,Consumer Cyclical,0.02868,96.1, ,0.5632
LYB,LyondellBasell Industries NV,Basic Materials,0.06309,95.85, ,0.5586
DOW,Dow Inc.,Basic Materials,0.07053,60.18, ,0.5337
DG,Dollar General Corporation,Consumer Defensive,0.10767,205.34, ,0.5207
IP,International Paper Company,Consumer Cyclical,0.05931,46.39, ,0.5161
UHS,Universal Health Services  Inc.,Healthcare,0.06249,126.49, ,0.501
STLD,Steel Dynamics  Inc.,Basic Materials,0.06299,54.34, ,0.4896
VZ,Verizon Communications Inc.,Communication Services,0.1268,51.19, ,0.4883
LEN.B,Lennar Corporation,Consumer Cyclical,0.07492,77.19, ,0.4566
INTC,Intel Corporation,Technology,0.14588,48.05, ,0.4532
BLDR,Builders FirstSource  Inc.,Industrials,0.07668,64.19, ,0.4415
LEN,Lennar Corporation,Consumer Cyclical,0.07681,91.73, ,0.4308
GS,Goldman Sachs Group  Inc. (The),Financial Services,0.12489,341.03, ,0.4208
TEL,TE Connectivity Ltd. New Switze,Technology,0.19826,137.27, ,0.3852
TRV,The Travelers Companies  Inc.,Financial Services,0.46614,165.66,r+,0.3802
COF,Capital One Financial Corporati,Financial Services,0.14407,141.68, ,0.3795
IVZ,Invesco Ltd,Financial Services,0.11035,21.58, ,0.3762
BEN,Franklin Resources  Inc.,Financial Services,0.12762,31.33, ,0.336
ACN,Accenture plc,Technology,0.25802,333.36, ,0.3357
BRK.B,Berkshire Hathaway Inc. New,Financial Services,0.47018,307.67, ,0.3143
TROW,T. Rowe Price Group  Inc.,Financial Services,0.27802,149.85, ,0.307
HUM,Humana Inc.,Healthcare,0.04498,383.05, ,0.2957
HPE,Hewlett Packard Enterprise Comp,Technology,0.15675,15.81, ,0.2875
KMX,CarMax Inc,Consumer Cyclical,0.05155,105.54, ,0.2844
BK,The Bank of New York Mellon Cor,Financial Services,0.29969,58.03, ,0.2819
CDW,CDW Corporation,Technology,0.15905,181.73, ,0.2757
ACI,Albertsons Companies  Inc.,Consumer Defensive,0.04152,27.46, ,0.2719
SYY,Sysco Corporation,Consumer Defensive,0.06536,76.66, ,0.2646
AMAT,Applied Materials  Inc.,Technology,0.3144,130.15, ,0.2588
WLK,Westlake Chemical Corporation,Basic Materials,0.1989,99.27, ,0.2328
SWK,Stanley Black & Decker  Inc.,Industrials,0.10561,171.67, ,0.2294
VIACA,ViacomCBS Inc.,Communication Services,0.05962,34.46, ,0.2186
THO,Thor Industries  Inc.,Consumer Cyclical,0.02862,90.86, ,0.2178
EXPD,Expeditors International of Was,Industrials,0.09139,110.75, ,0.2145
GM,General Motors Company,Consumer Cyclical,0.061,51.45, ,0.2141
LAD,Lithia Motors  Inc.,Consumer Cyclical,0.03063,280.06, ,0.211
WDC,Western Digital Corporation,Technology,0.06388,53.84, ,0.2072
BAH,Booz Allen Hamilton Holding Cor,Industrials,0.1015,82.04, ,0.2072
LDOS,Leidos Holdings  Inc.,Technology,0.06769,88.62, ,0.2043
JBL,Jabil Inc.,Technology,0.05048,58.22, ,0.1992
FCX,Freeport-McMoRan  Inc.,Basic Materials,0.18525,37.1, ,0.1991
PHM,PulteGroup  Inc.,Consumer Cyclical,0.0736,50.0, ,0.1962
TJX,TJX Companies  Inc. (The),Consumer Cyclical,0.13454,69.62, ,0.1949
EMR,Emerson Electric Company,Industrials,0.18886,90.63, ,0.1947
UWMC,UWM Holdings Corporation,Financial Services,0.13006,5.01, ,0.1895
TOL,Toll Brothers  Inc.,Consumer Cyclical,0.06081,54.89, ,0.1893
FDX,FedEx Corporation,Industrials,0.0782,241.93, ,0.1877
TSN,Tyson Foods  Inc.,Consumer Defensive,0.55043,90.02,r+,0.1862
FBHS,Fortune Brands Home & Security ,Consumer Cyclical,0.11829,90.67, ,0.1843
MU,Micron Technology  Inc.,Technology,0.19123,78.72, ,0.182
C,Citigroup  Inc.,Financial Services,0.10461,64.15, ,0.1783
RS,Reliance Steel & Aluminum Co.,Basic Materials,0.07239,150.6, ,0.1756
HD,Home Depot  Inc. (The),Consumer Cyclical,0.23105,356.43, ,0.1736
COST,Costco Wholesale Corporation,Consumer Defensive,0.16362,482.52, ,0.1734
AIZ,Assurant  Inc.,Financial Services,0.07314,148.7, ,0.1725
NVR,NVR  Inc.,Consumer Cyclical,0.12865,5056.24, ,0.1716
DGX,Quest Diagnostics Incorporated,Healthcare,0.1091,135.08, ,0.1688
FOX,Fox Corporation,Communication Services,0.11027,35.01, ,0.1661
GILD,Gilead Sciences  Inc.,Healthcare,0.21079,67.27, ,0.1634
CHRW,C.H. Robinson Worldwide  Inc.,Industrials,0.13581,102.82, ,0.1619
LH,Laboratory Corporation of Ameri,Healthcare,0.11125,265.73, ,0.161
STX,Seagate Technology Holdings PLC,Technology,0.30498,103.68, ,0.1598
DFS,Discover Financial Services,Financial Services,0.22554,113.22, ,0.1591
WSM,Williams-Sonoma  Inc.,Consumer Cyclical,0.08911,146.37, ,0.1533
SCCO,Southern Copper Corporation,Basic Materials,0.27396,63.97, ,0.1532
PKG,Packaging Corporation of Americ,Consumer Cyclical,0.15436,143.49, ,0.1524
VMW,Vmware  Inc.,Technology,0.23729,124.76, ,0.1506
WU,Western Union Company (The),Financial Services,0.09859,18.2, ,0.147
IBM,International Business Machines,Technology,0.15515,132.52, ,0.1393
NOC,Northrop Grumman Corporation,Industrials,0.24843,373.99, ,0.1345
PGR,Progressive Corporation (The),Financial Services,0.49593,107.64,r+,0.1316
CNA,CNA Financial Corporation,Financial Services,0.14855,45.32, ,0.1298
NXPI,NXP Semiconductors N.V.,Technology,0.3154,187.96, ,0.1284
CSCO,Cisco Systems  Inc.,Technology,0.28296,54.62, ,0.1265
LRCX,Lam Research Corporation,Technology,0.31588,555.3, ,0.1252
ON,ON Semiconductor Corporation,Technology,0.25932,53.67, ,0.1242
UNH,UnitedHealth Group Incorporated,Healthcare,0.29591,461.6, ,0.1224
CE,Celanese Corporation Celanese C,Basic Materials,0.27379,160.07, ,0.118
TFC,Truist Financial Corporation,Financial Services,0.33125,61.91, ,0.1179
APH,Amphenol Corporation,Technology,0.29257,75.03, ,0.1174
DOX,Amdocs Limited,Technology,0.13434,74.46, ,0.116
BX,Blackstone Inc.,Financial Services,0.33485,119.04, ,0.114
WRK,Westrock Company,Consumer Cyclical,0.05304,43.86, ,0.1109
ZBRA,Zebra Technologies Corporation,Technology,0.27843,473.23, ,0.1103
WBA,Walgreens Boots Alliance  Inc.,Healthcare,0.04341,50.0, ,0.1098
UGI,UGI Corporation,Utilities,0.19655,44.25, ,0.1066
BERY,Berry Global Group  Inc.,Consumer Cyclical,0.19949,67.11, ,0.1
PFE,Pfizer  Inc.,Healthcare,0.38785,53.37, ,0.0996
CMCSA,Comcast Corporation,Communication Services,0.13667,48.01, ,0.0984
LNC,Lincoln National Corporation,Financial Services,0.20158,68.42, ,0.0972
PPG,PPG Industries  Inc.,Basic Materials,0.15495,153.39, ,0.0935
USB,U.S. Bancorp,Financial Services,0.36551,57.44, ,0.0926
KLAC,KLA Corporation,Technology,0.45663,361.8, ,0.0926
CAH,Cardinal Health  Inc.,Healthcare,0.02027,52.31, ,0.0912
CINF,Cincinnati Financial Corporatio,Financial Services,0.22873,113.47, ,0.091
CHTR,Charter Communications  Inc.,Communication Services,0.16399,561.03, ,0.0909
XEL,Xcel Energy Inc.,Utilities,0.40218,68.94, ,0.0908
ANTM,Anthem  Inc.,Healthcare,0.3832,435.83, ,0.0894
AVT,Avnet  Inc.,Technology,0.02902,39.95, ,0.0889
DELL,Dell Technologies Inc.,Technology,0.28498,55.45, ,0.0888
BIIB,Biogen Inc.,Healthcare,0.17913,218.94, ,0.0878
SSNC,SS&C Technologies Holdings  Inc,Technology,0.31681,76.41, ,0.0877
WHR,Whirlpool Corporation,Consumer Cyclical,0.04445,199.83, ,0.0877
CB,Chubb Limited,Financial Services,0.54674,192.77, ,0.0877
UNM,Unum Group,Financial Services,0.03653,25.32, ,0.0872
FITB,Fifth Third Bancorp,Financial Services,0.37763,44.23, ,0.087
AXP,American Express Company,Financial Services,0.41108,171.9, ,0.0869
RGA,Reinsurance Group of America  I,Financial Services,0.04245,111.47, ,0.0861
CLF,Cleveland-Cliffs Inc.,Basic Materials,0.04805,16.21, ,0.0858
SEB,Seaboard Corporation,Industrials,0.04277,3643.31, ,0.0854
MS,Morgan Stanley,Financial Services,0.59839,100.45,r+,0.0851
NRG,NRG Energy  Inc.,Utilities,0.05283,38.96, ,0.0841
AN,AutoNation  Inc.,Consumer Cyclical,0.04659,104.62, ,0.0836
BWA,BorgWarner Inc.,Consumer Cyclical,0.05313,43.49, ,0.0833
CNC,Centene Corporation,Healthcare,0.13955,76.27, ,0.0831
REGN,Regeneron Pharmaceuticals  Inc.,Healthcare,0.38137,608.72, ,0.0823
SAIC,SCIENCE APPLICATIONS INTERNATIO,Technology,0.05093,81.42, ,0.0817
VIAC,ViacomCBS Inc.,Communication Services,0.05787,31.41, ,0.0815
JEF,Jefferies Financial Group Inc.,Financial Services,0.14218,34.86, ,0.0806
ALLY,Ally Financial Inc.,Financial Services,0.14285,47.12, ,0.0799
PII,Polaris Inc.,Consumer Cyclical,0.05697,108.97, ,0.0793
KHC,The Kraft Heinz Company,Consumer Defensive,0.12424,36.09, ,0.0785
AMZN,Amazon.com  Inc.,Consumer Cyclical,0.19693,2792.75, ,0.0784
OLLI,Ollie's Bargain Outlet Holdings,Consumer Defensive,0.09774,44.06, ,0.0782
MHK,Mohawk Industries  Inc.,Consumer Cyclical,0.06285,150.85, ,0.0781
AMCR,Amcor plc,Consumer Cyclical,0.12822,11.8, ,0.0763
GLW,Corning Incorporated,Technology,0.16799,40.56, ,0.0754
UHAL,Amerco,Industrials,0.15845,588.25, ,0.0749
NEU,NewMarket Corp,Basic Materials,0.10383,335.58, ,0.0748
CAG,ConAgra Brands  Inc.,Consumer Defensive,0.12983,35.0575, ,0.0746
DISH,DISH Network Corporation,Communication Services,0.07156,30.27, ,0.0738
FOXA,Fox Corporation,Communication Services,0.1317,38.25, ,0.0733
HII,Huntington Ingalls Industries  ,Industrials,0.06847,188.43, ,0.073
AKAM,Akamai Technologies  Inc.,Technology,0.37314,110.19, ,0.0725
BAC,Bank of America Corporation,Financial Services,0.43872,45.47, ,0.0725
TXN,Texas Instruments Incorporated,Technology,0.53051,173.66, ,0.0722
EBAY,eBay Inc.,Consumer Cyclical,0.17245,56.7, ,0.0722
CARR,Carrier Global Corporation,Industrials,0.14355,46.09, ,0.0717
MRK,Merck & Company  Inc.,Healthcare,0.24174,80.58, ,0.071
SYF,Synchrony Financial,Financial Services,0.18578,44.42, ,0.0695
AVGO,Broadcom Inc.,Technology,0.5403,542.31, ,0.0689
FTDR,frontdoor  inc.,Consumer Cyclical,0.11695,34.39, ,0.0689
CACI,CACI International  Inc.,Technology,0.07601,243.64, ,0.0686
OMC,Omnicom Group Inc.,Communication Services,0.08357,73.29, ,0.0678
PRU,Prudential Financial  Inc.,Financial Services,0.38703,110.61, ,0.0663
QRVO,Qorvo  Inc.,Technology,0.19419,127.72, ,0.0663
AMED,Amedisys Inc,Healthcare,0.11889,124.79, ,0.0663
DVA,DaVita Inc.,Healthcare,0.09348,108.75, ,0.0659
ES,Eversource Energy (D/B/A),Utilities,0.26095,85.74, ,0.0647
RKT,Rocket Companies  Inc.,Financial Services,0.09956,12.38, ,0.0645
AMD,Advanced Micro Devices  Inc.,Technology,0.54931,102.6, ,0.0645
BWXT,BWX Technologies  Inc.,Industrials,0.12726,44.23, ,0.0644
KKR,KKR & Co. Inc.,Financial Services,0.20321,66.0, ,0.0644
UPS,United Parcel Service  Inc.,Industrials,0.17015,194.83, ,0.0642
CCK,Crown Holdings  Inc.,Consumer Cyclical,0.39693,112.49, ,0.0628
ROK,Rockwell Automation  Inc.,Industrials,0.31127,286.98, ,0.0625
PCAR,PACCAR Inc.,Industrials,0.17551,93.22,r+,0.0624
SLM,SLM Corporation,Financial Services,0.17809,17.52, ,0.0617
MMC,Marsh & McLennan Companies  Inc,Financial Services,0.28515,147.31, ,0.0609
DLTR,Dollar Tree  Inc.,Consumer Defensive,0.18485,128.3, ,0.0606
RSG,Republic Services  Inc.,Industrials,0.29064,123.59, ,0.0594
MET,MetLife  Inc.,Financial Services,0.42569,65.31, ,0.0588
MKL,Markel Corporation,Financial Services,0.1146,1186.53, ,0.0577
AMP,Ameriprise Financial  Inc.,Financial Services,0.41612,303.71, ,0.0565
BR,Broadridge Financial Solutions ,Technology,0.23244,150.15, ,0.0562
LMT,Lockheed Martin Corporation,Industrials,0.69887,389.08, ,0.0561
CC,Chemours Company (The),Basic Materials,0.11398,32.57, ,0.0558
TMO,Thermo Fisher Scientific Inc,Healthcare,0.34142,553.74, ,0.0553
CBRE,CBRE Group Inc,Real Estate,0.20039,95.37, ,0.0543
OKE,ONEOK  Inc.,Energy,0.30863,59.235, ,0.0539
ZM,Zoom Video Communications  Inc.,Technology,0.61362,136.81, ,0.0538
AJG,Arthur J. Gallagher & Co.,Financial Services,0.31032,149.33, ,0.0534
SF,Stifel Financial Corporation,Financial Services,0.32611,72.29, ,0.053
LFUS,Littelfuse  Inc.,Technology,0.20757,254.73, ,0.0529
TPX,Tempur Sealy International  Inc,Consumer Cyclical,0.12623,37.0, ,0.0528
FNF,FNF Group of Fidelity National ,Financial Services,0.13337,49.02, ,0.0525
NXST,Nexstar Media Group  Inc.,Communication Services,0.25787,154.67, ,0.0515
JPM,JP Morgan Chase & Co.,Financial Services,0.36371,145.31, ,0.0504
QDEL,Quidel Corporation,Healthcare,0.13118,91.5, ,0.0503
ABT,Abbott Laboratories,Healthcare,0.31751,120.44, ,0.0499
FNB,F.N.B. Corporation,Financial Services,0.32725,12.94, ,0.0498
SNPS,Synopsys  Inc.,Technology,0.64793,285.36, ,0.0497
