Symbol,Name,Sector,Value,Close,MA,Grade
DHI,D.R. Horton  Inc.,Consumer Cyclical,0.00536,85.03, ,1.3983
NUE,Nucor Corporation,Basic Materials,0.00622,121.59, ,1.3361
TSN,Tyson Foods  Inc.,Consumer Defensive,0.1091,97.88,r+,1.1071
CI,Cigna Corporation,Healthcare,0.11437,230.27, ,1.0403
CTSH,Cognizant Technology Solutions ,Technology,0.25158,90.25,r+,0.91
BRK.B,Berkshire Hathaway Inc. New,Financial Services,0.34498,319.85, ,0.8226
TRV,The Travelers Companies  Inc.,Financial Services,0.45707,172.43,r+,0.732
PGR,Progressive Corporation (The),Financial Services,0.05136,106.51, ,0.5938
LMT,Lockheed Martin Corporation,Industrials,0.10011,385.43,r+,0.5646
STLD,Steel Dynamics  Inc.,Basic Materials,0.00279,61.34, ,0.5538
APH,Amphenol Corporation,Technology,0.06961,77.6, ,0.526
LEN.B,Lennar Corporation,Consumer Cyclical,0.00876,76.74, ,0.5205
STX,Seagate Technology Holdings PLC,Technology,0.00936,110.08, ,0.5074
IP,International Paper Company,Consumer Cyclical,0.01049,46.61, ,0.4973
LEN,Lennar Corporation,Consumer Cyclical,0.01207,91.98, ,0.4871
MS,Morgan Stanley,Financial Services,0.11492,107.57,r+,0.479
WLK,Westlake Chemical Corporation,Basic Materials,0.01218,103.21,r+,0.4769
BBY,Best Buy Co.  Inc.,Consumer Cyclical,0.01295,100.47, ,0.4668
ACN,Accenture plc,Technology,0.1361,342.39, ,0.4645
LYB,LyondellBasell Industries NV,Basic Materials,0.45237,102.09, ,0.4585
HPE,Hewlett Packard Enterprise Comp,Technology,0.01312,17.35,r+,0.4566
TROW,T. Rowe Price Group  Inc.,Financial Services,0.14982,147.83, ,0.4502
CDW,CDW Corporation,Technology,0.03311,183.37, ,0.4333
DOW,Dow Inc.,Basic Materials,0.84485,60.95, ,0.3947
TEL,TE Connectivity Ltd. New Switze,Technology,0.60472,147.38, ,0.3592
TGT,Target Corporation,Consumer Defensive,0.84334,213.84, ,0.3503
INTC,Intel Corporation,Technology,0.7509,48.86, ,0.3405
UHS,Universal Health Services  Inc.,Healthcare,0.29046,133.57, ,0.3322
VZ,Verizon Communications Inc.,Communication Services,0.80546,53.04, ,0.3253
PFE,Pfizer  Inc.,Healthcare,0.93835,50.6, ,0.2996
