Symbol,Name,Sector,Value,Close,Grade
LEN.B,Lennar Corporation,Consumer Cyclical,55.17192,88.97,219.3739
LYB,LyondellBasell Industries NV,Basic Materials,2.70132,89.11,122.8843
CI,Cigna Corporation,Healthcare,33636.77593,218.67,116.3402
FOX,Fox Corporation,Communication Services,3063.02563,34.32,103.188
DHI,D.R. Horton  Inc.,Consumer Cyclical,7722.77271,104.47,97.0183
LEN,Lennar Corporation,Consumer Cyclical,3265.04665,108.46,87.3673
BBY,Best Buy Co.  Inc.,Consumer Cyclical,52.65559,100.22,83.6413
UHS,Universal Health Services  Inc.,Healthcare,21234.81589,128.3,67.6937
TOL,Toll Brothers  Inc.,Consumer Cyclical,33996.03371,69.41,44.154
THO,Thor Industries  Inc.,Consumer Cyclical,24.88742,98.68,43.1817
DISH,DISH Network Corporation,Communication Services,3495.44493,32.3,41.4491
FDX,FedEx Corporation,Industrials,4279.16557,238.52,40.9554
JD,JD.com  Inc.,Consumer Cyclical,9.34315,72.68,38.5014
MS,Morgan Stanley,Financial Services,16038802934.7471,100.3,35.0093
FOXA,Fox Corporation,Communication Services,184704.55272,37.01,34.0526
INTC,Intel Corporation,Technology,67212.4891,50.83,32.2222
PGR,Progressive Corporation (The),Financial Services,11682186.32462,101.52,30.1448
BEN,Franklin Resources  Inc.,Financial Services,1416.52595,34.16,29.4146
IP,International Paper Company,Consumer Cyclical,4031.59466,47.01,28.4596
JEF,Jefferies Financial Group Inc.,Financial Services,361954.78315,38.23,26.1885
SEB,Seaboard Corporation,Industrials,50.99464,3738.79,24.2737
SCCO,Southern Copper Corporation,Basic Materials,103.07013,58.36,23.7254
BRK.B,Berkshire Hathaway Inc. New,Financial Services,12496849833105.773,300.17,23.287
KMPR,Kemper Corporation,Financial Services,21730.27258,54.32,22.3831
COF,Capital One Financial Corporati,Financial Services,198028479243.16687,148.02,21.2191
CNC,Centene Corporation,Healthcare,9188169.71658,83.0,20.9759
NTES,NetEase  Inc.,Communication Services,4.45094,98.84,20.4567
VMW,Vmware  Inc.,Technology,49693.6996,114.42,19.8314
GM,General Motors Company,Consumer Cyclical,484341.7625,58.39,19.7783
SRE,DBA Sempra,Utilities,5468908.32329,128.59,18.7158
CACI,CACI International  Inc.,Technology,31715.15631,265.86,18.5061
CINF,Cincinnati Financial Corporatio,Financial Services,136344.14814,117.28,17.4766
TRV,The Travelers Companies  Inc.,Financial Services,22145366.03261,162.02,17.3323
STLD,Steel Dynamics  Inc.,Basic Materials,326.88332,62.4,17.0947
ALL,Allstate Corporation (The),Financial Services,2905049.84819,115.82,15.9937
PHM,PulteGroup  Inc.,Consumer Cyclical,4746.68746,53.99,15.9772
BIDU,Baidu  Inc.,Communication Services,496982894.21552,140.17,15.367
SC,Santander Consumer USA Holdings,Financial Services,516629164.15599,41.89,15.302
REGN,Regeneron Pharmaceuticals  Inc.,Healthcare,81225.37488,631.74,14.487
TSN,Tyson Foods  Inc.,Consumer Defensive,4118071.33163,86.2,14.1414
GRMN,Garmin Ltd.,Technology,3784.71376,134.29,14.0335
HUN,Huntsman Corporation,Basic Materials,369150.44687,32.64,13.6619
MET,MetLife  Inc.,Financial Services,46213348.0845,61.39,13.3395
DOW,Dow Inc.,Basic Materials,75432.86644,54.6,13.2443
IVZ,Invesco Ltd,Financial Services,6068.61207,22.71,13.1436
ZION,Zions Bancorporation N.A.,Financial Services,14019622680998.102,63.47,12.5297
LPX,Louisiana-Pacific Corporation,Industrials,10820.71955,75.62,12.3127
HPE,Hewlett Packard Enterprise Comp,Technology,10132017674.99395,14.95,12.2943
NEU,NewMarket Corp,Basic Materials,1403.30359,341.1,11.5537
BIO,Bio-Rad Laboratories  Inc.,Healthcare,582.60695,734.34,11.4953
NUE,Nucor Corporation,Basic Materials,14095.26252,113.9,11.3386
LAD,Lithia Motors  Inc.,Consumer Cyclical,2940.79169,284.52,10.9786
RJF,Raymond James Financial  Inc.,Financial Services,644978404.02611,98.93,10.7923
CB,Chubb Limited,Financial Services,11660294314.09952,195.86,10.4672
AM,Antero Midstream Corporation,Energy,1.52751,9.46,9.8678
GL,Globe Life Inc.,Financial Services,6614887.07474,91.83,9.8629
LMT,Lockheed Martin Corporation,Industrials,783959.49688,344.84,9.3919
SSNC,SS&C Technologies Holdings  Inc,Technology,33306080.55126,79.91,9.3396
PINC,Premier  Inc.,Healthcare,177289.08875,38.49,9.1738
TMUS,T-Mobile US  Inc.,Communication Services,337170.80974,120.58,9.1137
AIZ,Assurant  Inc.,Financial Services,2206346.84005,153.79,9.0965
DOX,Amdocs Limited,Technology,1630412.36112,74.28,8.9689
ADM,Archer-Daniels-Midland Company,Consumer Defensive,20448702.7529,66.17,8.766
QRTEA,Liberty Interactive Corporation,Consumer Cyclical,303.00257,7.59,8.7288
IPGP,IPG Photonics Corporation,Technology,552.5989,165.18,8.6194
RS,Reliance Steel & Aluminum Co.,Basic Materials,4722.75192,157.88,8.6057
AFL,AFLAC Incorporated,Financial Services,3569233457.96199,57.9,8.4888
FHN,First Horizon Corporation,Financial Services,15536726275056.074,16.31,8.4581
KDP,Keurig Dr Pepper Inc.,Consumer Defensive,33025687.37878,35.7,8.4311
MHK,Mohawk Industries  Inc.,Consumer Cyclical,3413.24413,173.45,8.0289
AFG,American Financial Group  Inc.,Financial Services,317169.29496,139.16,7.9795
ORI,Old Republic International Corp,Financial Services,12087977.15098,24.81,7.7284
SYF,Synchrony Financial,Financial Services,3950579039.41208,47.62,7.5167
C,Citigroup  Inc.,Financial Services,285074340189.0312,61.07,7.1961
VZ,Verizon Communications Inc.,Communication Services,66426889.05915,52.75,7.0444
NXST,Nexstar Media Group  Inc.,Communication Services,436000.70583,145.19,6.9772
ANET,Arista Networks  Inc.,Technology,408124.41758,130.14,6.9222
