Symbol,Name,Sector,Value,Close,Grade
LEN.B,Lennar Corporation,Consumer Cyclical,-0.95241,88.97,228.786
LYB,LyondellBasell Industries NV,Basic Materials,-0.98904,89.11,121.1008
CI,Cigna Corporation,Healthcare,-0.48506,218.67,115.1884
FOX,Fox Corporation,Communication Services,-0.84095,34.32,107.0759
UHS,Universal Health Services  Inc.,Healthcare,-0.66063,128.3,74.449
BBY,Best Buy Co.  Inc.,Consumer Cyclical,-0.77272,100.22,64.9549
DHI,D.R. Horton  Inc.,Consumer Cyclical,-0.35204,104.47,57.0499
LEN,Lennar Corporation,Consumer Cyclical,-0.36251,108.46,54.1891
THO,Thor Industries  Inc.,Consumer Cyclical,-0.91782,98.68,40.8573
FOXA,Fox Corporation,Communication Services,-0.38715,37.01,39.3044
FDX,FedEx Corporation,Industrials,-0.6907,238.52,39.0688
TOL,Toll Brothers  Inc.,Consumer Cyclical,-0.35235,69.41,37.1977
DISH,DISH Network Corporation,Communication Services,-0.53402,32.3,35.5854
JD,JD.com  Inc.,Consumer Cyclical,-0.80326,72.68,33.7435
INTC,Intel Corporation,Technology,-0.51397,50.83,33.2398
BEN,Franklin Resources  Inc.,Financial Services,-0.91329,34.16,30.7265
MS,Morgan Stanley,Financial Services,0.20734,100.3,30.5566
IP,International Paper Company,Consumer Cyclical,-0.7528,47.01,29.7696
COF,Capital One Financial Corporati,Financial Services,-0.0913,148.02,29.1228
JEF,Jefferies Financial Group Inc.,Financial Services,-0.41133,38.23,28.0613
BIDU,Baidu  Inc.,Communication Services,-0.66569,140.17,26.3568
PGR,Progressive Corporation (The),Financial Services,-0.19715,101.52,26.0329
SCCO,Southern Copper Corporation,Basic Materials,-1.60608,58.36,25.9285
SEB,Seaboard Corporation,Industrials,-1.57891,3738.79,25.4376
SC,Santander Consumer USA Holdings,Financial Services,-0.35369,41.89,23.3135
CACI,CACI International  Inc.,Technology,-0.59594,265.86,22.078
VMW,Vmware  Inc.,Technology,-0.6746,114.42,21.9255
HPE,Hewlett Packard Enterprise Comp,Technology,-0.31525,14.95,19.7482
FHN,First Horizon Corporation,Financial Services,-0.19324,16.31,19.0572
GM,General Motors Company,Consumer Cyclical,-0.36328,58.39,17.9881
OMF,OneMain Holdings  Inc.,Financial Services,-0.81609,50.07,17.7921
TRV,The Travelers Companies  Inc.,Financial Services,-0.19887,162.02,17.4946
GRMN,Garmin Ltd.,Technology,-0.92464,134.29,17.0954
STLD,Steel Dynamics  Inc.,Basic Materials,-0.81209,62.4,17.0632
NTES,NetEase  Inc.,Communication Services,-0.69394,98.84,16.8437
REGN,Regeneron Pharmaceuticals  Inc.,Healthcare,-0.59079,631.74,16.4105
HUN,Huntsman Corporation,Basic Materials,-0.37386,32.64,15.5654
SRE,DBA Sempra,Utilities,-0.27836,128.59,15.4572
PHM,PulteGroup  Inc.,Consumer Cyclical,-0.6573,53.99,15.2919
DOW,Dow Inc.,Basic Materials,-0.65415,54.6,14.6896
STNE,StoneCo Ltd.,Technology,-0.50912,15.64,14.5944
KMPR,Kemper Corporation,Financial Services,-0.30109,54.32,13.7407
ALL,Allstate Corporation (The),Financial Services,-0.26774,115.82,13.439
WMT,Walmart Inc.,Consumer Defensive,-0.89577,143.34,12.8955
