pi,ev,pe,evr / pm,0.01247,11.8604,20.9385,35.3421,59.17216,97.10906,172.20096,368.93309
0.030714,3.000000,29046.813085,10.544250,1283.000000,915.000000,748.000000,610.000000,480.000000,350.000000,234.000000,116.000000
0.030714,3.000000,29046.813085,5.741125,1107.000000,765.000000,611.000000,486.000000,378.000000,278.000000,189.000000,96.000000
0.030714,3.000000,29046.813085,3.698500,930.000000,620.000000,480.000000,374.000000,287.000000,217.000000,148.000000,72.000000
0.030714,3.000000,29046.813085,2.498594,739.000000,466.000000,355.000000,257.000000,197.000000,149.000000,99.000000,45.000000
0.030714,3.000000,29046.813085,1.593250,521.000000,292.000000,209.000000,146.000000,114.000000,88.000000,62.000000,27.000000
0.030714,3.000000,29046.813085,0.887875,265.000000,128.000000,95.000000,67.000000,55.000000,39.000000,28.000000,14.000000
0.030714,3.000000,58.637311,9189326.337182,1178.000000,944.000000,796.000000,669.000000,550.000000,418.000000,284.000000,152.000000
0.030714,3.000000,58.637311,10.544250,1063.000000,835.000000,688.000000,566.000000,453.000000,334.000000,223.000000,110.000000
0.030714,3.000000,58.637311,5.741125,940.000000,717.000000,576.000000,461.000000,364.000000,269.000000,182.000000,91.000000
0.030714,3.000000,58.637311,3.698500,797.000000,586.000000,457.000000,357.000000,277.000000,210.000000,141.000000,67.000000
0.030714,3.000000,58.637311,2.498594,638.000000,442.000000,336.000000,243.000000,189.000000,143.000000,93.000000,40.000000
0.030714,3.000000,58.637311,1.593250,452.000000,278.000000,198.000000,138.000000,109.000000,84.000000,58.000000,23.000000
0.030714,3.000000,58.637311,0.887875,225.000000,121.000000,89.000000,62.000000,51.000000,36.000000,25.000000,11.000000
0.030714,3.000000,38.376123,9189326.337182,1035.000000,848.000000,718.000000,605.000000,497.000000,385.000000,259.000000,143.000000
0.030714,3.000000,38.376123,10.544250,943.000000,761.000000,631.000000,521.000000,419.000000,314.000000,209.000000,107.000000
0.030714,3.000000,38.376123,5.741125,846.000000,668.000000,542.000000,437.000000,345.000000,258.000000,174.000000,88.000000
0.030714,3.000000,38.376123,3.698500,727.000000,556.000000,439.000000,344.000000,268.000000,205.000000,139.000000,66.000000
0.030714,3.000000,38.376123,2.498594,587.000000,427.000000,327.000000,237.000000,184.000000,140.000000,91.000000,39.000000
0.030714,3.000000,38.376123,1.593250,418.000000,272.000000,195.000000,135.000000,106.000000,82.000000,57.000000,23.000000
0.030714,3.000000,38.376123,0.887875,213.000000,120.000000,88.000000,61.000000,50.000000,35.000000,25.000000,11.000000
0.030714,3.000000,28.760995,9189326.337182,867.000000,711.000000,607.000000,512.000000,423.000000,325.000000,224.000000,122.000000
0.030714,3.000000,28.760995,10.544250,790.000000,638.000000,534.000000,442.000000,359.000000,266.000000,181.000000,91.000000
0.030714,3.000000,28.760995,5.741125,718.000000,568.000000,466.000000,377.000000,302.000000,224.000000,152.000000,76.000000
0.030714,3.000000,28.760995,3.698500,633.000000,486.000000,390.000000,307.000000,242.000000,184.000000,125.000000,62.000000
0.030714,3.000000,28.760995,2.498594,522.000000,381.000000,297.000000,216.000000,167.000000,126.000000,83.000000,37.000000
0.030714,3.000000,28.760995,1.593250,379.000000,249.000000,182.000000,127.000000,98.000000,77.000000,54.000000,22.000000
0.030714,3.000000,28.760995,0.887875,190.000000,107.000000,80.000000,56.000000,45.000000,32.000000,23.000000,11.000000
0.030714,3.000000,22.834895,9189326.337182,707.000000,580.000000,485.000000,401.000000,332.000000,250.000000,167.000000,94.000000
0.030714,3.000000,22.834895,10.544250,637.000000,513.000000,418.000000,337.000000,273.000000,196.000000,128.000000,65.000000
0.030714,3.000000,22.834895,5.741125,577.000000,455.000000,361.000000,283.000000,223.000000,159.000000,101.000000,51.000000
0.030714,3.000000,22.834895,3.698500,520.000000,400.000000,311.000000,237.000000,185.000000,136.000000,88.000000,44.000000
0.030714,3.000000,22.834895,2.498594,441.000000,326.000000,247.000000,175.000000,134.000000,98.000000,62.000000,27.000000
0.030714,3.000000,22.834895,1.593250,329.000000,222.000000,157.000000,108.000000,82.000000,63.000000,42.000000,17.000000
0.030714,3.000000,22.834895,0.887875,174.000000,99.000000,72.000000,49.000000,39.000000,26.000000,18.000000,8.000000
0.030714,3.000000,18.253393,9189326.337182,537.000000,437.000000,358.000000,294.000000,237.000000,171.000000,119.000000,63.000000
0.030714,3.000000,18.253393,10.544250,483.000000,386.000000,307.000000,245.000000,192.000000,130.000000,89.000000,40.000000
0.030714,3.000000,18.253393,5.741125,439.000000,343.000000,265.000000,204.000000,155.000000,101.000000,69.000000,30.000000
0.030714,3.000000,18.253393,3.698500,393.000000,298.000000,225.000000,168.000000,125.000000,84.000000,59.000000,25.000000
0.030714,3.000000,18.253393,2.498594,339.000000,247.000000,182.000000,127.000000,93.000000,62.000000,43.000000,15.000000
0.030714,3.000000,18.253393,1.593250,261.000000,174.000000,118.000000,80.000000,57.000000,40.000000,28.000000,9.000000
0.030714,3.000000,18.253393,0.887875,138.000000,75.000000,52.000000,33.000000,24.000000,13.000000,10.000000,0.000000
0.030714,3.000000,13.324914,9189326.337182,351.000000,283.000000,231.000000,196.000000,157.000000,109.000000,76.000000,39.000000
0.030714,3.000000,13.324914,10.544250,317.000000,251.000000,199.000000,165.000000,128.000000,83.000000,55.000000,23.000000
0.030714,3.000000,13.324914,5.741125,289.000000,224.000000,172.000000,138.000000,102.000000,63.000000,43.000000,18.000000
0.030714,3.000000,13.324914,3.698500,263.000000,198.000000,148.000000,117.000000,84.000000,53.000000,37.000000,14.000000
0.030714,3.000000,13.324914,2.498594,234.000000,171.000000,126.000000,95.000000,69.000000,45.000000,30.000000,9.000000
0.030714,3.000000,13.324914,1.593250,181.000000,123.000000,83.000000,62.000000,44.000000,29.000000,20.000000,0.000000
0.030714,3.000000,13.324914,0.887875,100.000000,56.000000,38.000000,26.000000,17.000000,7.000000,0.000000,0.000000
0.030714,3.000000,8.279930,9189326.337182,175.000000,143.000000,115.000000,96.000000,74.000000,46.000000,32.000000,16.000000
0.030714,3.000000,8.279930,10.544250,167.000000,135.000000,107.000000,89.000000,68.000000,41.000000,28.000000,13.000000
0.030714,3.000000,8.279930,5.741125,152.000000,121.000000,93.000000,75.000000,54.000000,31.000000,21.000000,10.000000
0.030714,3.000000,8.279930,3.698500,135.000000,104.000000,77.000000,61.000000,42.000000,24.000000,16.000000,7.000000
0.030714,3.000000,8.279930,2.498594,120.000000,90.000000,65.000000,49.000000,35.000000,22.000000,14.000000,0.000000
0.030714,3.000000,8.279930,1.593250,97.000000,71.000000,49.000000,37.000000,27.000000,19.000000,13.000000,0.000000
0.030714,3.000000,8.279930,0.887875,50.000000,30.000000,19.000000,12.000000,8.000000,0.000000,0.000000,0.000000
0.030714,1341.000000,29046.813085,9189326.337182,646.000000,492.000000,409.000000,327.000000,257.000000,184.000000,112.000000,57.000000
0.030714,1341.000000,29046.813085,10.544250,544.000000,403.000000,322.000000,248.000000,184.000000,125.000000,72.000000,32.000000
0.030714,1341.000000,29046.813085,5.741125,437.000000,311.000000,236.000000,172.000000,124.000000,85.000000,50.000000,22.000000
0.030714,1341.000000,29046.813085,3.698500,347.000000,237.000000,171.000000,118.000000,80.000000,57.000000,31.000000,12.000000
0.030714,1341.000000,29046.813085,2.498594,276.000000,181.000000,127.000000,79.000000,51.000000,36.000000,20.000000,7.000000
0.030714,1341.000000,29046.813085,1.593250,175.000000,105.000000,65.000000,38.000000,27.000000,20.000000,12.000000,0.000000
0.030714,1341.000000,29046.813085,0.887875,71.000000,33.000000,22.000000,11.000000,8.000000,0.000000,0.000000,0.000000
0.030714,1341.000000,58.637311,9189326.337182,507.000000,419.000000,346.000000,277.000000,219.000000,158.000000,93.000000,46.000000
0.030714,1341.000000,58.637311,10.544250,447.000000,362.000000,290.000000,224.000000,169.000000,117.000000,66.000000,29.000000
0.030714,1341.000000,58.637311,5.741125,372.000000,291.000000,222.000000,162.000000,119.000000,83.000000,48.000000,20.000000
0.030714,1341.000000,58.637311,3.698500,301.000000,226.000000,164.000000,112.000000,77.000000,55.000000,29.000000,10.000000
0.030714,1341.000000,58.637311,2.498594,245.000000,174.000000,122.000000,75.000000,49.000000,34.000000,18.000000,0.000000
0.030714,1341.000000,58.637311,1.593250,158.000000,100.000000,62.000000,35.000000,25.000000,18.000000,10.000000,0.000000
0.030714,1341.000000,58.637311,0.887875,64.000000,32.000000,21.000000,10.000000,7.000000,0.000000,0.000000,0.000000
0.030714,1341.000000,38.376123,9189326.337182,434.000000,360.000000,297.000000,238.000000,185.000000,136.000000,75.000000,41.000000
0.030714,1341.000000,38.376123,10.544250,390.000000,319.000000,256.000000,199.000000,149.000000,104.000000,56.000000,28.000000
0.030714,1341.000000,38.376123,5.741125,331.000000,264.000000,203.000000,150.000000,109.000000,76.000000,43.000000,19.000000
0.030714,1341.000000,38.376123,3.698500,280.000000,216.000000,159.000000,109.000000,75.000000,53.000000,29.000000,10.000000
0.030714,1341.000000,38.376123,2.498594,231.000000,170.000000,121.000000,75.000000,49.000000,34.000000,18.000000,0.000000
0.030714,1341.000000,38.376123,1.593250,150.000000,99.000000,62.000000,35.000000,25.000000,18.000000,10.000000,0.000000
0.030714,1341.000000,38.376123,0.887875,61.000000,32.000000,21.000000,10.000000,7.000000,0.000000,0.000000,0.000000
0.030714,1341.000000,28.760995,9189326.337182,352.000000,296.000000,244.000000,197.000000,153.000000,109.000000,62.000000,34.000000
0.030714,1341.000000,28.760995,10.544250,315.000000,261.000000,209.000000,164.000000,123.000000,82.000000,45.000000,22.000000
0.030714,1341.000000,28.760995,5.741125,272.000000,220.000000,169.000000,126.000000,92.000000,61.000000,34.000000,14.000000
0.030714,1341.000000,28.760995,3.698500,239.000000,188.000000,139.000000,97.000000,67.000000,46.000000,25.000000,10.000000
0.030714,1341.000000,28.760995,2.498594,201.000000,150.000000,107.000000,67.000000,42.000000,28.000000,15.000000,0.000000
0.030714,1341.000000,28.760995,1.593250,133.000000,89.000000,55.000000,32.000000,22.000000,16.000000,9.000000,0.000000
0.030714,1341.000000,28.760995,0.887875,53.000000,27.000000,17.000000,9.000000,0.000000,0.000000,0.000000,0.000000
0.030714,1341.000000,22.834895,9189326.337182,293.000000,251.000000,203.000000,162.000000,128.000000,89.000000,49.000000,27.000000
0.030714,1341.000000,22.834895,10.544250,260.000000,220.000000,172.000000,133.000000,101.000000,65.000000,34.000000,15.000000
0.030714,1341.000000,22.834895,5.741125,224.000000,186.000000,138.000000,101.000000,73.000000,46.000000,23.000000,7.000000
0.030714,1341.000000,22.834895,3.698500,200.000000,162.000000,116.000000,79.000000,54.000000,35.000000,17.000000,0.000000
0.030714,1341.000000,22.834895,2.498594,172.000000,134.000000,94.000000,59.000000,38.000000,25.000000,13.000000,0.000000
0.030714,1341.000000,22.834895,1.593250,113.000000,81.000000,49.000000,29.000000,20.000000,15.000000,8.000000,0.000000
0.030714,1341.000000,22.834895,0.887875,47.000000,26.000000,16.000000,9.000000,0.000000,0.000000,0.000000,0.000000
0.030714,1341.000000,18.253393,9189326.337182,232.000000,199.000000,158.000000,134.000000,103.000000,72.000000,43.000000,24.000000
0.030714,1341.000000,18.253393,10.544250,206.000000,175.000000,134.000000,111.000000,81.000000,52.000000,30.000000,14.000000
0.030714,1341.000000,18.253393,5.741125,180.000000,150.000000,109.000000,86.000000,60.000000,36.000000,21.000000,7.000000
0.030714,1341.000000,18.253393,3.698500,158.000000,128.000000,89.000000,66.000000,43.000000,26.000000,15.000000,0.000000
0.030714,1341.000000,18.253393,2.498594,136.000000,106.000000,72.000000,51.000000,31.000000,19.000000,11.000000,0.000000
0.030714,1341.000000,18.253393,1.593250,94.000000,67.000000,37.000000,25.000000,16.000000,11.000000,7.000000,0.000000
0.030714,1341.000000,18.253393,0.887875,39.000000,21.000000,12.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.030714,1341.000000,13.324914,9189326.337182,152.000000,130.000000,103.000000,92.000000,72.000000,48.000000,29.000000,15.000000
0.030714,1341.000000,13.324914,10.544250,137.000000,116.000000,89.000000,79.000000,59.000000,36.000000,20.000000,8.000000
0.030714,1341.000000,13.324914,5.741125,121.000000,101.000000,74.000000,64.000000,45.000000,26.000000,17.000000,0.000000
0.030714,1341.000000,13.324914,3.698500,108.000000,88.000000,61.000000,51.000000,34.000000,21.000000,14.000000,0.000000
0.030714,1341.000000,13.324914,2.498594,94.000000,74.000000,51.000000,41.000000,26.000000,17.000000,11.000000,0.000000
0.030714,1341.000000,13.324914,1.593250,63.000000,46.000000,26.000000,21.000000,14.000000,10.000000,7.000000,0.000000
0.030714,1341.000000,13.324914,0.887875,29.000000,17.000000,10.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.030714,1341.000000,8.279930,9189326.337182,73.000000,60.000000,46.000000,42.000000,33.000000,18.000000,12.000000,0.000000
0.030714,1341.000000,8.279930,10.544250,69.000000,56.000000,42.000000,39.000000,30.000000,16.000000,11.000000,0.000000
0.030714,1341.000000,8.279930,5.741125,61.000000,49.000000,35.000000,32.000000,23.000000,12.000000,10.000000,0.000000
0.030714,1341.000000,8.279930,3.698500,53.000000,41.000000,27.000000,24.000000,16.000000,9.000000,8.000000,0.000000
0.030714,1341.000000,8.279930,2.498594,46.000000,34.000000,22.000000,19.000000,12.000000,8.000000,7.000000,0.000000
0.030714,1341.000000,8.279930,1.593250,33.000000,23.000000,12.000000,11.000000,8.000000,7.000000,0.000000,0.000000
0.030714,1341.000000,8.279930,0.887875,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,4365.000000,29046.813085,9189326.337182,340.000000,274.000000,222.000000,176.000000,133.000000,88.000000,52.000000,28.000000
0.030714,4365.000000,29046.813085,10.544250,282.000000,222.000000,171.000000,129.000000,89.000000,55.000000,31.000000,15.000000
0.030714,4365.000000,29046.813085,5.741125,220.000000,169.000000,121.000000,85.000000,56.000000,35.000000,21.000000,7.000000
0.030714,4365.000000,29046.813085,3.698500,174.000000,130.000000,89.000000,58.000000,34.000000,24.000000,15.000000,0.000000
0.030714,4365.000000,29046.813085,2.498594,140.000000,103.000000,69.000000,42.000000,24.000000,18.000000,13.000000,0.000000
0.030714,4365.000000,29046.813085,1.593250,85.000000,63.000000,35.000000,22.000000,15.000000,12.000000,10.000000,0.000000
0.030714,4365.000000,29046.813085,0.887875,33.000000,21.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,4365.000000,58.637311,9189326.337182,260.000000,229.000000,184.000000,145.000000,110.000000,74.000000,43.000000,22.000000
0.030714,4365.000000,58.637311,10.544250,227.000000,197.000000,152.000000,114.000000,81.000000,51.000000,29.000000,13.000000
0.030714,4365.000000,58.637311,5.741125,185.000000,156.000000,113.000000,79.000000,53.000000,33.000000,19.000000,0.000000
0.030714,4365.000000,58.637311,3.698500,148.000000,122.000000,84.000000,54.000000,32.000000,22.000000,13.000000,0.000000
0.030714,4365.000000,58.637311,2.498594,121.000000,96.000000,64.000000,38.000000,22.000000,16.000000,11.000000,0.000000
0.030714,4365.000000,58.637311,1.593250,76.000000,58.000000,32.000000,19.000000,13.000000,10.000000,8.000000,0.000000
0.030714,4365.000000,58.637311,0.887875,30.000000,20.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,4365.000000,38.376123,9189326.337182,224.000000,197.000000,157.000000,124.000000,92.000000,63.000000,33.000000,18.000000
0.030714,4365.000000,38.376123,10.544250,200.000000,174.000000,134.000000,102.000000,72.000000,47.000000,25.000000,13.000000
0.030714,4365.000000,38.376123,5.741125,168.000000,143.000000,104.000000,74.000000,49.000000,31.000000,17.000000,0.000000
0.030714,4365.000000,38.376123,3.698500,142.000000,118.000000,82.000000,53.000000,32.000000,22.000000,13.000000,0.000000
0.030714,4365.000000,38.376123,2.498594,118.000000,95.000000,64.000000,38.000000,22.000000,16.000000,11.000000,0.000000
0.030714,4365.000000,38.376123,1.593250,75.000000,58.000000,32.000000,19.000000,13.000000,10.000000,8.000000,0.000000
0.030714,4365.000000,38.376123,0.887875,29.000000,20.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,4365.000000,28.760995,9189326.337182,180.000000,161.000000,129.000000,102.000000,76.000000,50.000000,26.000000,14.000000
0.030714,4365.000000,28.760995,10.544250,161.000000,143.000000,111.000000,85.000000,61.000000,38.000000,20.000000,10.000000
0.030714,4365.000000,28.760995,5.741125,136.000000,119.000000,87.000000,63.000000,43.000000,26.000000,13.000000,0.000000
0.030714,4365.000000,28.760995,3.698500,120.000000,103.000000,72.000000,49.000000,30.000000,20.000000,11.000000,0.000000
0.030714,4365.000000,28.760995,2.498594,102.000000,85.000000,58.000000,36.000000,20.000000,14.000000,9.000000,0.000000
0.030714,4365.000000,28.760995,1.593250,66.000000,52.000000,29.000000,18.000000,12.000000,9.000000,7.000000,0.000000
0.030714,4365.000000,28.760995,0.887875,25.000000,17.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,4365.000000,22.834895,9189326.337182,156.000000,139.000000,108.000000,85.000000,66.000000,44.000000,22.000000,12.000000
0.030714,4365.000000,22.834895,10.544250,139.000000,123.000000,92.000000,70.000000,52.000000,33.000000,17.000000,8.000000
0.030714,4365.000000,22.834895,5.741125,117.000000,102.000000,71.000000,51.000000,35.000000,21.000000,10.000000,0.000000
0.030714,4365.000000,22.834895,3.698500,105.000000,90.000000,60.000000,40.000000,25.000000,16.000000,9.000000,0.000000
0.030714,4365.000000,22.834895,2.498594,90.000000,75.000000,49.000000,30.000000,17.000000,12.000000,8.000000,0.000000
0.030714,4365.000000,22.834895,1.593250,59.000000,47.000000,24.000000,15.000000,10.000000,8.000000,0.000000,0.000000
0.030714,4365.000000,22.834895,0.887875,23.000000,16.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,4365.000000,18.253393,9189326.337182,125.000000,112.000000,86.000000,72.000000,55.000000,36.000000,19.000000,11.000000
0.030714,4365.000000,18.253393,10.544250,113.000000,101.000000,75.000000,61.000000,44.000000,27.000000,14.000000,7.000000
0.030714,4365.000000,18.253393,5.741125,97.000000,85.000000,59.000000,45.000000,30.000000,16.000000,8.000000,0.000000
0.030714,4365.000000,18.253393,3.698500,86.000000,74.000000,49.000000,35.000000,21.000000,12.000000,7.000000,0.000000
0.030714,4365.000000,18.253393,2.498594,74.000000,62.000000,40.000000,27.000000,14.000000,9.000000,0.000000,0.000000
0.030714,4365.000000,18.253393,1.593250,50.000000,39.000000,18.000000,13.000000,8.000000,0.000000,0.000000,0.000000
0.030714,4365.000000,18.253393,0.887875,20.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,4365.000000,13.324914,9189326.337182,74.000000,65.000000,48.000000,42.000000,32.000000,19.000000,10.000000,0.000000
0.030714,4365.000000,13.324914,10.544250,70.000000,61.000000,44.000000,38.000000,28.000000,16.000000,8.000000,0.000000
0.030714,4365.000000,13.324914,5.741125,60.000000,51.000000,34.000000,28.000000,19.000000,9.000000,0.000000,0.000000
0.030714,4365.000000,13.324914,3.698500,55.000000,46.000000,29.000000,23.000000,14.000000,8.000000,0.000000,0.000000
0.030714,4365.000000,13.324914,2.498594,49.000000,40.000000,25.000000,19.000000,10.000000,7.000000,0.000000,0.000000
0.030714,4365.000000,13.324914,1.593250,35.000000,27.000000,12.000000,10.000000,7.000000,0.000000,0.000000,0.000000
0.030714,4365.000000,13.324914,0.887875,16.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,4365.000000,8.279930,9189326.337182,35.000000,28.000000,19.000000,18.000000,15.000000,0.000000,0.000000,0.000000
0.030714,4365.000000,8.279930,10.544250,34.000000,27.000000,18.000000,17.000000,14.000000,0.000000,0.000000,0.000000
0.030714,4365.000000,8.279930,5.741125,30.000000,23.000000,14.000000,13.000000,10.000000,0.000000,0.000000,0.000000
0.030714,4365.000000,8.279930,3.698500,28.000000,21.000000,12.000000,11.000000,8.000000,0.000000,0.000000,0.000000
0.030714,4365.000000,8.279930,2.498594,24.000000,17.000000,9.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.030714,4365.000000,8.279930,1.593250,19.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,4365.000000,8.279930,0.887875,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,29046.813085,9189326.337182,123.000000,106.000000,89.000000,70.000000,53.000000,37.000000,24.000000,13.000000
0.030714,17190.000000,29046.813085,10.544250,102.000000,87.000000,70.000000,53.000000,36.000000,26.000000,15.000000,7.000000
0.030714,17190.000000,29046.813085,5.741125,70.000000,59.000000,43.000000,29.000000,18.000000,12.000000,9.000000,0.000000
0.030714,17190.000000,29046.813085,3.698500,50.000000,42.000000,28.000000,17.000000,9.000000,7.000000,7.000000,0.000000
0.030714,17190.000000,29046.813085,2.498594,42.000000,34.000000,23.000000,14.000000,7.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,29046.813085,1.593250,21.000000,16.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,29046.813085,0.887875,12.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,58.637311,9189326.337182,92.000000,86.000000,71.000000,54.000000,41.000000,31.000000,20.000000,9.000000
0.030714,17190.000000,58.637311,10.544250,82.000000,76.000000,61.000000,45.000000,32.000000,24.000000,15.000000,7.000000
0.030714,17190.000000,58.637311,5.741125,61.000000,56.000000,42.000000,28.000000,17.000000,12.000000,9.000000,0.000000
0.030714,17190.000000,58.637311,3.698500,45.000000,41.000000,28.000000,17.000000,9.000000,7.000000,7.000000,0.000000
0.030714,17190.000000,58.637311,2.498594,37.000000,33.000000,23.000000,14.000000,7.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,58.637311,1.593250,18.000000,15.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,58.637311,0.887875,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,38.376123,9189326.337182,82.000000,76.000000,63.000000,48.000000,36.000000,27.000000,17.000000,8.000000
0.030714,17190.000000,38.376123,10.544250,75.000000,69.000000,56.000000,42.000000,30.000000,23.000000,14.000000,7.000000
0.030714,17190.000000,38.376123,5.741125,56.000000,51.000000,39.000000,27.000000,16.000000,11.000000,8.000000,0.000000
0.030714,17190.000000,38.376123,3.698500,44.000000,40.000000,28.000000,17.000000,9.000000,7.000000,7.000000,0.000000
0.030714,17190.000000,38.376123,2.498594,37.000000,33.000000,23.000000,14.000000,7.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,38.376123,1.593250,18.000000,15.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,38.376123,0.887875,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,28.760995,9189326.337182,66.000000,62.000000,52.000000,40.000000,30.000000,22.000000,14.000000,7.000000
0.030714,17190.000000,28.760995,10.544250,61.000000,57.000000,47.000000,36.000000,26.000000,19.000000,12.000000,0.000000
0.030714,17190.000000,28.760995,5.741125,46.000000,43.000000,33.000000,24.000000,15.000000,10.000000,7.000000,0.000000
0.030714,17190.000000,28.760995,3.698500,37.000000,34.000000,24.000000,16.000000,8.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,28.760995,2.498594,31.000000,28.000000,20.000000,13.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,28.760995,1.593250,15.000000,13.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,28.760995,0.887875,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,22.834895,9189326.337182,60.000000,56.000000,46.000000,36.000000,28.000000,20.000000,12.000000,0.000000
0.030714,17190.000000,22.834895,10.544250,56.000000,52.000000,42.000000,33.000000,25.000000,18.000000,11.000000,0.000000
0.030714,17190.000000,22.834895,5.741125,41.000000,38.000000,28.000000,21.000000,14.000000,9.000000,0.000000,0.000000
0.030714,17190.000000,22.834895,3.698500,33.000000,30.000000,20.000000,13.000000,7.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,22.834895,2.498594,29.000000,26.000000,18.000000,12.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,22.834895,1.593250,15.000000,13.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,22.834895,0.887875,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,18.253393,9189326.337182,45.000000,42.000000,35.000000,32.000000,24.000000,17.000000,10.000000,0.000000
0.030714,17190.000000,18.253393,10.544250,42.000000,39.000000,32.000000,29.000000,21.000000,15.000000,9.000000,0.000000
0.030714,17190.000000,18.253393,5.741125,32.000000,29.000000,22.000000,19.000000,12.000000,7.000000,0.000000,0.000000
0.030714,17190.000000,18.253393,3.698500,25.000000,22.000000,15.000000,12.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,18.253393,2.498594,22.000000,19.000000,13.000000,11.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,18.253393,1.593250,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,18.253393,0.887875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,13.324914,9189326.337182,25.000000,23.000000,19.000000,18.000000,13.000000,9.000000,0.000000,0.000000
0.030714,17190.000000,13.324914,10.544250,24.000000,22.000000,18.000000,17.000000,12.000000,8.000000,0.000000,0.000000
0.030714,17190.000000,13.324914,5.741125,18.000000,16.000000,12.000000,11.000000,7.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,13.324914,3.698500,15.000000,13.000000,9.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,13.324914,2.498594,14.000000,12.000000,9.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,13.324914,1.593250,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,13.324914,0.887875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,8.279930,9189326.337182,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,8.279930,10.544250,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,8.279930,5.741125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,8.279930,3.698500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,8.279930,2.498594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,8.279930,1.593250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17190.000000,8.279930,0.887875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,3.000000,29046.813085,9189326.337182,973.000000,679.000000,573.000000,485.000000,393.000000,295.000000,200.000000,104.000000
0.093864,3.000000,29046.813085,10.544250,848.000000,589.000000,486.000000,400.000000,319.000000,232.000000,152.000000,75.000000
0.093864,3.000000,29046.813085,5.741125,723.000000,480.000000,388.000000,309.000000,242.000000,180.000000,121.000000,61.000000
0.093864,3.000000,29046.813085,3.698500,597.000000,380.000000,299.000000,235.000000,181.000000,140.000000,97.000000,49.000000
