Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roa_normalized,calculated_roe,calculated_roe_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
TLV:TRLT,TERA LIGHT,Utilities,Israel,502633057381.8328,-2.2221057083230717,1959428.5714286,0.0,-2394428.5714286,-59968000.0,0.125,10710000.0,0.0,876750.0,0.0,-101016000.0,0.25,876750.0,-101016000.0,10710000.0,1959428.5714286,1.0,-2394428.5714286,10710000.0,1.0,876750.0,0.25,876750.0,10710000.0,9.1216811,9.1216811,8.579445351198182e-05,137.81818,137.81818,137.81818,15.722103699999998,0.014787507331870443,137.81818,0.014429985719316245,11.8730909,11.873125300000002,0.00011873125300000002,8228047.746449901,8228000.0,843857.1428571,8228000.0,0.32745,-0.7060367,0.0,0.4093226,1.0,0.0112453,3.3999190629815926e-05,0.07907,0.69193,0.7717007015156755,0.0,0.055,766.2,7.18e-05,1.9170459999999998,0.0001917046,72728400,3507000,0.0482205,8,97692925,16838373224,438375.0,-0.037852,1456.2,-0.037852,0.0,-0.037852,0.0,-0.037852,0.24621479999999996,0.0016540320756214763,1092.15,330.72692810000007,1.0,-3640.9749514,27.465171100000003,0.00019972781726788338,-1590857.1428571,0.5,-7710000.0,0.5,1628.4261449,1267093.7177962,1267093.7177962,0.005605645230876727,6.140272400000001,2.0,0.08024880000000001,1.0,0.08024880000000001,0.2842822,0.0006150258476912589,USD,ILS,1.0,0.3054407,0.0,0.0,0.0,0.0,-0.2063658,680.0,1060.0,818.92206,-6.4379826,12.676470599999998,-27.716981099999998,0.45368420000000004,0.45468420000000004,0.006059921304596085,420.1023678,12.0,19.5769573,1.0,0.0,1.0,0.0,1.0,266.75,1.0,53.872,1.0,37.40529620000001,0.3333333,31.958248200000003,1.0,19.5869573,0.01,53.882,31.9682482,25.7776028,0.007092044109625168,132619333.3333333,2.0,234667600.0,1.0,234667600.0,103882666.6666667,2.0,215276800.0,1.0,215276800.0,0.10373610000000001,0.1251434969983251,0.10407269999999999,0.023069771669051463,39999333.33333329,150275000.0,150275000.0,7184166.6666667005,0.5,19390800.0,1.0,19390800.0,22.833060600000003,0.33550570632227406,None
TLV:BRMG,BRIMAG,Consumer Cyclical,Israel,12259.469986799999,-2.050846535704501,598369897.3211732,4.0,8698767.871580001,50471774.688393295,1.0,161000541.9363,1.0,18487103.8082,1.0,225360562.7147,1.0,18487103.8082,225360562.7147,161000541.9363,598369897.3211732,4.0,8698767.871580001,161000541.9363,1.0,18487103.8082,1.0,18487103.8082,161000541.9363,0.3011645,0.3011645,2.832618616179122e-06,6.601503999999999,6.601503999999999,6.601503999999999,0.23149899999999998,0.00021773760211368377,6.601503999999999,0.0006911976957322253,2.1933697,2.0958733,2.0958733e-05,79454420.1364712,86518000.0,52658333.33333329,86518000.0,0.11483,2.4387592999999996,36.9075,0.3264155,2.75,0.9610016,0.002905505108263729,0.12286,0.67767,0.7557967054414865,0.0,5.985,3961.0,0.001511,1.7463754,0.00017463754,10111500,60526000,5.9858577,344,158779873,12202519896,175947.6744186,0.12,-0.083,0.8811926999999999,0.0458304,0.8811926999999999,0.0458304,0.3102982,148.85733090000002,1.0,-0.0507924,4.1720632,0.01261482765847998,21.2747113,2.1521201000000003,1.5650303014909633e-05,15664607.750353303,1.0,7858683.7703,0.5,10.136217599999998,20.204385100000003,20.204385100000003,8.938456042193748e-08,1.1660566,1.0,1.1893989999999999,1.0,1.1893989999999999,1.0915957,0.002361595522789092,ILS,ILS,0.3054407,0.3054407,395.589,148.3457,79.1177,98.8971,0.8410996999999999,1958.0,4486.0,3424.555,15.664663000000001,102.2982635,-11.703076199999998,1.5846519,15.8344598,0.21103785943912334,1.8865636000000001,1.0,1.8450461,1.0,0.20547849999999998,1.0,0.17693129999999999,1.0,2.3151707999999998,2.0,0.6258857,1.0,1.8011515999999999,1.0,0.8824828000000001,0.5,1.8550461,0.1869313,0.6358857,0.8924828000000001,1.3737645,0.00037795595291883246,137253627.09781998,1.0,150854820.0179667,1.0,150854820.0179667,63741014.65578,1.0,68982377.06778,1.0,68982377.06778,0.22254899999999997,0.2684751028184041,0.3679975,0.08157392188135568,140049533.3333333,153141533.3333333,153141533.3333333,73512612.44204,1.0,81872442.9501867,1.0,81872442.9501867,9.7744986,0.14362507568254246,None
TLV:SPRG,SPRING,Financial Services,Israel,507.479025,-1.9401424339610776,4254727.86286,1.0,1379533.1029067,312593.1030583,0.25,26836019.902,1.0,18568961.9158,1.0,44210097.7994,1.0,18568961.9158,44210097.7994,26836019.902,4254727.86286,1.0,1379533.1029067,26836019.902,1.0,18568961.9158,1.0,18568961.9158,26836019.902,0.6673879,0.6673879,6.277152153566208e-06,3.7538077000000003,3.7538077000000003,3.7538077000000003,0.7935441999999999,0.0007463721712803144,3.7538077000000003,0.00039303516781355956,0.7217564000000001,0.7208332,7.208331999999999e-06,81464610.0296234,81673000.0,9508200.0,81673000.0,0.69194,0.029630200000000002,0.1,1.8463926,2.75,0.8569876000000001,0.0025910277875902323,0.01,0.77936,0.8692102651037776,0.0,7.222,2705.0,0.0026699000000000002,1.7597040000000002,0.0001759704,8419880,60794000,7.2202929000000005,5,58647194,6972079613,12158800.0,14.774000000000001,8.832,1.2863332,1.1409513999999998,1.2863332,1.1409513999999998,11.402083300000001,34.016971000000005,0.22852062974884363,6.9092379,26.5354291,0.08023365152769366,0.3292212,0.3292212,2.394109668383361e-06,-2091617.1881733001,0.5,-2607852.6966,0.5,3566.4402988000006,2248869.1496837996,2248869.1496837996,0.009949037270673618,0.0831781,1.0,0.1833385,1.0,0.1833385,0.4291805,0.0009285037924465843,ILS,ILS,0.3054407,0.3054407,0.0,0.0,0.0,0.0,2.4539432999999997,755.0,2995.0,1766.4395,53.132898100000006,258.2781457,-9.682804699999998,1.7410714,27.854767100000004,0.3712416146940054,16.5607022,1.0,6.8347758,1.0,5.1624875999999995,2.0,3.4666667,1.0,3.4611031999999997,0.3333333,8.2125533,1.0,12.029209300000002,0.5,11.2312893,1.0,6.8447758,3.4766667,8.2225533,11.241289300000002,9.0430326,0.0024879577275501493,23103453.097146697,1.0,43111671.954059996,1.0,43111671.954059996,21291863.9427333,1.0,36209200.83918,1.0,36209200.83918,0.5307177,0.6402387297855615,0.6128244,0.1358446449570681,36352800.0,32053800.0,32053800.0,1811589.1544132999,1.0,6902471.11488,1.0,6902471.11488,24.8039683,0.36446594041303404,None
TLV:RMN,RAM ON,Basic Materials,Israel,1058222330.3964868,-1.8910465802637206,3705850.92496,4.0,18396632.27286,39260838.510166705,1.0,1123410.8946,1.0,23232430.5234,1.0,152557244.6662,1.0,23232430.5234,152557244.6662,1123410.8946,3705850.92496,4.0,18396632.27286,1123410.8946,1.0,23232430.5234,1.0,23232430.5234,1123410.8946,26.1741299,26.1741299,0.0002461821616326977,4.3138955999999995,4.3138955999999995,4.3138955999999995,27.487399699999997,0.025853418369057277,4.3138955999999995,0.0004516780870464344,-6417.908687100001,15.581399900000001,0.000155813999,-14999.999500299999,-15000.0,413066.66666670004,-15000.0,20.6218,964.8421800000001,36.9075,6.7889936,0.6875,330.7519912,1.0,0.21949000000000002,0.19257,0.21477086423608402,0.0,4.613,2092.0,0.0022050999999999998,2.0494336,0.00020494336,16632800,75847000,4.5600860999999995,308,96268623,10109864867,246256.4935065,-0.919,0.325,5.881393900000001,0.0063880000000000004,5.881393900000001,0.0063880000000000004,0.7810984999999999,9.0879776,0.06105159581361269,0.24534699999999998,5.2032515,0.01573277244127736,5.5228575,5.5228575,4.016243953261078e-05,5998509.1818733,1.0,-1273076.8376,0.5,16.048758300000003,7561886.3723608,7561886.3723608,0.03345392032515305,0.3526728,1.0,0.1846181,1.0,0.1846181,0.430672,0.0009317305546280768,ILS,ILS,0.3054407,0.3054407,39.7278,31.3007,361.1625,30.0968,0.302356,1283.0,2130.0,1524.055,37.2653874,63.055339000000004,-1.7840376,1.9102715000000001,48.5926565,0.6476312006691004,9.2270556,2.0,3.977618,0.5,0.0,1.0,0.0,1.0,3.0506921,0.1666667,5.005603,0.5,1.7002319,1.0,1.7088442,1.0,3.987618,0.01,5.015603,1.7188442,2.8532311000000004,0.0007849931187610021,146975254.78556,2.0,40681429.63072439,0.6666667,40681429.63072439,55159902.54184,1.0,50884628.701226704,1.0,50884628.701226704,0.671082,0.8095691688103756,0.5565707,0.12337490011005904,21519533.333333302,18085600.0,18085600.0,17582958.6107733,1.0,9410770.505993301,1.0,9410770.505993301,25.5025865,0.3747313356987013,None
TLV:CPTP,CAPITAL POINT,Financial Services,Israel,7.6035037,-1.6463211601310734,11426332.959866699,1.0,1411848.7289667,4451513.124513299,1.0,16759531.209,1.0,9956755.9386,1.0,35824528.8216,1.0,9956755.9386,35824528.8216,16759531.209,11426332.959866699,1.0,1411848.7289667,16759531.209,1.0,9956755.9386,1.0,9956755.9386,16759531.209,0.27459120000000004,0.27459120000000004,2.582682039081514e-06,3.1925925,3.1925925,3.1925925,0.0659358,6.201626350631075e-05,3.1925925,0.0003342742168166503,0.3585874,0.35754020000000003,3.575402e-06,42269115.8432709,42516000.0,29734000.0,42516000.0,0.5941,0.0143892,0.1,1.5694447,2.75,0.726978,0.002197955021714167,0.10897000000000001,0.75088,0.8374468844450889,0.0,0.27,87.5,0.0030857,0.5852002,5.852002e-05,126234000,32598000,0.25823470000000004,37,15068642,3323613303,881027.0270270001,11.648,0.14,0.6489507,0.7140446,0.6489507,0.7140446,8.8982377,30.079914000000002,0.20207210365881953,0.28351109999999996,5.5745765,0.016855526497420392,0.3587893,0.3587893,2.609130068302097e-06,-3156220.5666667004,0.5,-7463748.9452,0.5,20945.6204397,201891.062367,201891.062367,0.0008931696645790154,0.15759479999999998,1.0,0.1610201,1.0,0.1610201,0.4022731,0.0008702914017511142,ILS,ILS,0.3054407,0.3054407,10.0,10.0,0.0,0.0,0.6835938,50.5,121.4,83.2965,5.0464305,73.2673267,-27.924217499999997,1.0437235999999999,1.2927451,0.01722939475992831,7.375273299999999,1.0,7.2153195000000006,1.0,1.7016308,1.0,0.46506590000000003,1.0,7.600125500000001,1.0,4.3265831,1.0,3.2983629,1.0,3.1365396,1.0,7.2253195,0.47506590000000004,4.3365830999999995,3.1465396,5.1859296,0.0014267750868056203,54141827.9633133,1.0,61612826.03446,1.0,61612826.03446,46786815.9073133,1.0,53058837.05468,1.0,53058837.05468,0.261602,0.31558723628279683,0.287655,0.06376441823322541,47728133.33333329,50268600.0,50268600.0,7355012.056,1.0,8553988.97978,1.0,8553988.97978,15.409617,0.2264266944458914,None
TLV:ASPF,ALTSHU FUND PEN,Financial Services,Israel,17.4434388,-1.6437738185901116,3055178133.333333,0.0,105057200.0,87898866.6666667,1.0,3884241000.0,0.0,463048000.0,0.0,989025000.0,1.5,463048000.0,989025000.0,3884241000.0,3055178133.333333,4.0,105057200.0,3884241000.0,3.0,463048000.0,2.0,463048000.0,3884241000.0,0.8451544,0.8451544,7.949144361256708e-06,14.697231,14.697231,14.697231,0.7884836999999999,0.0007416124913875447,14.697231,0.0015388451178465134,3.0278337000000004,3.0098658,3.0098658e-05,365747138.10148287,370088000.0,185233000.0,370088000.0,0.17882,0.1441119,0.0,2.942603,16.0,1.0895116000000002,0.0032940439634154503,0.0302,0.69947,0.7801099673220839,0.0,1.156,1708.0,0.0006768,7.377333999999999,0.0007377334,196724000,192798000,0.9800431000000001,951,1094278087,102088694877,202731.86119870003,0.977,0.696,0.7439338000000001,0.3160708,0.7439338000000001,0.3160708,0.9187334999999999,9.8350585,0.06607036711283662,0.6010177,8.0025332,0.024196799595285205,15.9972742,15.9972742,0.0001163328146243307,191098400.0,2.0,177331000.0,1.0,5.7262546,6.1708223,6.1708223,2.7299828032251727e-08,1.5745850000000001,1.0,6.0382028,2.0,6.0382028,2.4582755,0.00531831740870921,USD,ILS,1.0,0.3054407,20.8211,17.2129,0.0,0.0,-0.194405,1557.0,2349.0,1856.765,-8.0120532,9.6981374,-27.288207699999997,0.38131309999999996,0.38231309999999996,0.005095376746577455,1.6358858,1.0,1.4034558000000001,1.0,0.0038442,0.1666667,8.4166901,2.0,96.35182309999999,6.0,0.5971034000000001,0.25,1.7859363999999998,2.0,13.3088809,1.0,1.4134558000000002,8.4266901,0.6071034000000001,13.318880900000002,7.366168300000001,0.0020266116639256555,1260298533.3333333,2.0,1576574866.6666667,1.0,1576574866.6666667,490330933.3333333,2.0,588887400.0,1.5,588887400.0,0.393705,0.47495154035794274,0.8863099,0.19646811335748796,-44909200.0,587480000.0,587480000.0,769967600.0,2.0,1183983266.6666667,1.0,1183983266.6666667,7.502636999999999,0.11024266829846835,None
TLV:FBRT,FMS,Industrials,Israel,296050.47191990004,-1.6196401909459834,70074866.6666667,1.0,19401800.0,160434400.0,2.0,78392000.0,1.0,22495000.0,1.0,370841000.0,1.0,22495000.0,370841000.0,78392000.0,70074866.6666667,1.0,19401800.0,78392000.0,1.0,22495000.0,1.0,22495000.0,78392000.0,3.2159851,3.2159851,3.024811776824518e-05,40.876333,40.876333,40.876333,3.5761987,0.0033636124977648855,40.876333,0.004279877309713532,8.5697497,8.5697179,8.5697179e-05,29418781.2488862,29419000.0,24680200.0,29419000.0,0.28695,1.3155945,4.75,0.7861732,2.75,0.7972392,0.002410383674811872,0.11232,0.6778,0.7559416927829763,0.0,2.4419999999999997,9978.0,0.0002447,8.2570935,0.00082570935,9194940,22495000,2.4464542000000002,123,252109717,28034535273,182886.17886179997,0.36,0.256,-0.0387371,-0.1129413,-0.0387371,-0.1129413,0.26031570000000004,5.352114599999999,0.03595465918702697,0.1637647,4.2967848,0.01299194119053047,157.0259819,157.0259819,0.0011418991895241883,24874600.0,1.0,24904000.0,1.0,10.135227,10.123261999999999,10.123261999999999,4.4785491833953575e-08,0.3226015,2.0,0.1490621,1.0,0.1490621,0.3870856,0.0008374342441034984,USD,ILS,1.0,0.3054407,108.756,108.756,108.756,108.756,0.1720089,8001.0,10990.0,9795.19,1.8663241999999998,24.709411300000003,-9.2083712,1.3228505,5.358762400000001,0.07142029222486386,14.8928751,2.0,8.1144619,1.0,0.1411602,1.0,0.21099429999999997,1.0,0.0967367,0.5,0.06804099999999999,0.5,23.9452474,2.0,12.5929166,1.0,8.1244619,0.22099429999999998,0.078041,12.6029166,10.3636893,0.00285130243585142,212905200.0,2.0,122767133.3333333,1.0,122767133.3333333,183931200.0,2.0,106973600.0,1.0,106973600.0,0.28323309999999996,0.34168221669868354,0.3102855,0.06878091600599838,78373333.3333333,94261800.0,94261800.0,14487000.0,1.0,15793533.3333333,1.0,15793533.3333333,32.7355795,0.48101189386833465,None
TLV:HGGE,HAGAG EURO,Real Estate,Israel,1.5196015017651722e+19,-1.5769063637622975,231466.66666670004,0.0,6679866.6666667,1717750.0,0.25,71094000.0,0.0,-20796000.0,0.0,28610000.0,0.6666667,-20796000.0,28610000.0,71094000.0,231466.66666670004,1.0,6679866.6666667,71094000.0,3.0,-20796000.0,0.25,-20796000.0,71094000.0,10.6186459,10.6186459,9.987423502754842e-05,74.86394159999999,74.86394159999999,74.86394159999999,11.7218305,0.01102502933253726,74.86394159999999,0.00783848406777484,241.9594321,241.9594356,0.002419594356,1040000.0302967,1040000.0,-2807866.6666667005,1040000.0,-0.21939,61.1021424,0.0,-1.7023380000000001,4.0,19.7278048,0.05964530924946401,0.10074,0.8094,0.9027134938603438,0.0,-0.146,2133.0,-6.840000000000001e-05,16.943784,0.0016943784,42497800,-5199000,-0.12233569999999999,11,251637824,27778393112,-472636.3636364,1.2999949,705.6669999999999,1.2999949,0.9783065000000001,1.2999949,0.9783065000000001,1.2999949,11.651731800000002,0.07827449094749286,529.4948266,230.35754590000002,0.6965188689756405,57.58787389999999,57.58787389999999,0.00041878131081969145,-22998533.333333302,0.5,1486000.0,0.5,9139.5375155,169.3390471,169.3390471,7.49158967837297e-07,6.2970747000000005,1.0,2.9833943,1.0,2.9833943,1.7282505000000001,0.003738956321519048,USD,ILS,1.0,0.3054407,0.0,0.0,0.0,0.0,0.8887908999999999,1071.0,2299.0,1432.3196,48.9192775,99.15966390000001,-7.2205307,1.7296417000000002,26.7754559,0.3568568154527536,1.4814916,1.0,1.7219769,1.0,1.8814233,0.5,0.3160125,1.0,2.4628322,0.3333333,17.0597049,2.0,1.0788438,1.0,1.7406373,1.0,1.7319769,0.3260125,17.0697049,1.7506373,1.7413071,0.0004790758418235649,182159733.3333333,2.0,120137333.3333333,1.0,120137333.3333333,26309333.333333302,2.0,32426466.666666698,1.0,32426466.666666698,1e-06,1.2063640044143273e-06,1e-06,2.2166977189072123e-07,1614733.3333333,17076400.0,17076400.0,126321066.6666667,2.0,72479066.6666667,1.0,72479066.6666667,15.201343900000001,0.22336635948915634,None
TLV:FRDN,FRIDENSON,Industrials,Israel,0.0017506,-1.5044319328393279,330588533.3333333,0.0,5542800.0,56457133.3333333,1.0,489902000.0,0.0,62803000.0,0.0,293811000.0,1.0,62803000.0,293811000.0,489902000.0,330588533.3333333,1.0,5542800.0,489902000.0,1.0,62803000.0,1.0,62803000.0,489902000.0,0.11484569999999998,0.11484569999999998,1.0801872989948103e-06,2.27064,2.27064,2.27064,0.07115060000000001,6.692107107568445e-05,2.27064,0.00023774296521480865,1.3552403999999998,1.3081778999999998,1.3081778999999998e-05,47783324.5436105,51102000.0,41789800.0,51102000.0,0.11982999999999999,0.016561000000000003,0.0,0.2202556,1.0,0.1198822,0.0003624534490784344,0.01,0.70701,0.7885192331284924,0.0,39.196,8918.0,0.0043952,0.8469898000000001,8.469898000000001e-05,1371760,11090000,8.0845046,450,60260288,3729022741,24644.4444444,23.494,0.5770000000000001,0.28437890000000005,0.15278640000000002,0.28437890000000005,0.15278640000000002,17.6915947,42.3113774,0.28424113978252175,0.47094659999999994,7.1125549,0.02150582337174981,0.12834569999999998,0.12834569999999998,9.333350381610611e-07,25763800.0,1.0,42574000.0,1.0,2.3389519,1.4154246000000001,1.4154246000000001,6.261863702122599e-09,1.8357103,0.5,5.7167853,2.0,5.7167853,2.3919799999999998,0.00517489145349423,USD,ILS,1.0,0.3054407,490.2529,142.9666,109.3485,182.2475,0.4880454000000001,5555.0,11400.0,9346.645,-4.586084099999999,60.540054000000005,-21.771929800000002,1.1507271000000001,2.3218495999999997,0.030945051218203522,1.2888046999999998,1.0,1.5283056000000002,1.0,0.48617489999999997,1.0,0.3949973,0.5,2.6154262000000004,12.0,0.24256839999999996,1.0,1.0058856,1.0,1.0872283,1.0,1.5383056,0.4049973,0.25256839999999997,1.0972283,1.3177669,0.00036254965419065335,812440266.6666666,2.0,421317533.3333333,1.0,421317533.3333333,86687933.3333333,1.0,181462400.0,1.5,181462400.0,0.2490633,0.3004609999406469,0.4460937,0.09888548872088783,-8466.666666699999,18590533.333333302,18590533.333333302,636425066.6666666,2.0,298342466.6666667,1.0,298342466.6666667,3.1726629,0.04661865204294926,None
TLV:GLRS,GLOBRANDS,Consumer Defensive,Israel,52589.7444079,-1.4935933597393483,495437466.6666667,0.0,69362333.3333333,40491200.0,1.0,554020000.0,0.0,75569000.0,0.0,178670000.0,1.0,75569000.0,178670000.0,554020000.0,495437466.6666667,1.0,69362333.3333333,554020000.0,1.0,75569000.0,1.0,75569000.0,554020000.0,0.3872988,0.3872988,3.6427593255640505e-06,7.2872449999999995,7.2872449999999995,7.2872449999999995,0.0029053,2.732595196613746e-06,7.2872449999999995,0.0007629968795347514,1.9719252,1.9507206000000001,1.9507206e-05,111248435.5638166,113641000.0,103019600.0,113641000.0,0.1364,0.13883829999999997,0.0,0.13258570000000003,1.0,0.1369413,0.00041403016049325597,0.057620000000000005,0.69952,0.7801657316841953,0.0,61.49100000000001,45070.0,0.0013643,7.669662,0.0007669662,1176000,75569000,64.2593537,199,214655631,160956741,379743.71859299997,-0.14300000000000002,-0.006,0.0502436,0.0667107,0.0502436,0.0667107,-0.09468910000000001,0.24053110000000003,0.0016158498781735176,0.0121777,1.3535248,0.004092575127691877,-76.959698,1299.3813979000001,0.009449153236881093,34750266.6666667,0.5,28575000.0,0.5,6.1770931,7.512008099999999,7.512008099999999,3.3233257957676404e-08,4.1109098,1.0,3.7554097,1.0,3.7554097,1.9388880000000002,0.004194656703016966,USD,ILS,1.0,0.3054407,0.0,0.0,0.0,0.0,45070.0,44780.0,45520.0,45070.0,0.0,0.6476105,-0.9885764000000001,0.7837838,0.1414473,0.0018851754838800066,1.2449222,1.0,1.2700351,1.0,1.4256588,1.0,0.8981938,1.0,2.3017417,1.0,2.7292465,1.0,1.1413942,1.0,1.1792681999999999,1.0,1.2800351,0.9081938,2.7392465,1.1892681999999999,1.2346517,0.00033968264560363615,254928933.3333333,1.0,308477600.0,1.0,308477600.0,49821866.66666671,1.0,65672133.3333333,1.0,65672133.3333333,0.344974,0.41616421605882814,1.2507012,0.2772426497074513,26207000.0,39703600.0,39703600.0,205107066.6666667,1.0,242805466.6666667,1.0,242805466.6666667,2.0854627,0.030643488774004156,None
