Symbol,Name,Sector,Value,Close,Grade
STO:ENRO,Eniro Group AB,Communication Services,-2.35873,1.229,5.1047
STO:ORES,INVESTMENT AB ORESUND,Financial Services,-1.50129,163.6,4.6959
STO:AQ,AQ Group AB,Industrials,-0.85531,317.5,4.4087
STO:SYSR,Systemair AB,Industrials,-1.0073,84.37,4.0557
STO:BESQ,Besqab AB,Real Estate,-1.14739,163.5,4.0134
STO:ACAD,AcadeMedia AB,Consumer Defensive,-0.89854,70.0,3.9042
STO:AXFO,Axfood AB,Consumer Defensive,-1.06726,219.8,3.6543
STO:BURE,Bure Equity AB,Financial Services,-2.01935,393.0,3.3542
STO:VOLO,Volati AB,Industrials,-1.56021,142.2,3.1911
STO:CATE,Catena AB,Real Estate,-0.82132,511.0,2.9295
STO:NP3,NP3 Fastigheter AB,Real Estate,-0.22857,243.0,2.8218
STO:MOB,Moberg Pharma AB,Healthcare,-1.60184,6.62,2.6879
STO:DIOS,Diös Fastigheter AB,Real Estate,-0.54369,94.65,2.6115
STO:ICA,ICA Gruppen AB,Consumer Defensive,-0.87542,408.7,2.606
STO:WIHL,Wihlborgs Fastigheter AB,Real Estate,-0.37732,193.5,2.4071
STO:INWI,Inwido AB,Industrials,-0.56293,160.6,2.3486
STO:ELEC,Electra Gruppen AB,Consumer Cyclical,-1.24644,56.8,2.2972
STO:NELLY,Nelly Group AB,Consumer Cyclical,-1.52646,33.75,2.2897
STO:CAST,Castellum AB,Real Estate,-0.33976,242.9,2.2421
STO:SVIK,Studsvik AB,Industrials,-1.01959,87.7,2.1424
STO:MYCR,Mycronic AB,Technology,-1.03567,244.4,2.1398
STO:FNM,Ferronordic AB,Industrials,-1.00138,242.5,2.0153
STO:BEGR,BE Group AB,Basic Materials,-0.46997,109.0,2.0115
STO:MAG,Magnolia Bostad AB,Real Estate,-0.69797,75.7,1.9534
STO:KLED,Kungsleden AB,Real Estate,-0.22476,125.0,1.8844
STO:TRAD,TradeDoubler AB,Communication Services,-0.89125,5.92,1.8113
STO:JM,JM AB,Consumer Cyclical,-0.54854,323.8,1.7619
STO:FABG,Fabege AB,Real Estate,-0.12152,147.95,1.6516
STO:COLL,Collector AB,Financial Services,0.39034,41.6,1.4984
STO:BHG,BHG Group AB,Consumer Cyclical,-0.58162,140.4,1.4034
STO:NAXS,NAXS AB,Financial Services,-2.19385,58.0,1.3858
STO:LUG,Lundin Gold Inc.,Basic Materials,-1.74058,75.35,1.2619
STO:SF,Stillfront Group AB,Communication Services,-0.83219,66.05,1.2099
STO:AAK,AAK AB,Consumer Defensive,-0.47554,200.9,1.2055
STO:MIPS,Mips AB,Consumer Cyclical,-0.7538,942.5,1.1447
STO:SINCH,Sinch AB,Communication Services,-0.61123,182.95,1.0956
STO:KDEV,Karolinska Development AB ser.B,Healthcare,-1.33822,4.04,1.0792
STO:NYF,Nyfosa AB,Real Estate,0.70369,133.7,1.03
STO:SINT,SinterCast AB,Industrials,-1.53052,143.4,0.9617
STO:NOTE,NOTE AB,Technology,-0.77691,123.6,0.9315
STO:PROB,Probi AB,Healthcare,-1.35368,429.5,0.9182
STO:NWG,Nordic Waterproofing Holding AB,Industrials,0.13483,212.5,0.905
STO:SAND,Sandvik AB,Industrials,-0.56516,218.4,0.885
STO:GARO,Garo AB,Industrials,-1.02412,197.6,0.8074
STO:BETCO,Better Collective A/S,Technology,-0.60572,181.6,0.797
STO:SEMC,Semcon AB,Industrials,0.14677,127.4,0.7776
STO:VITR,Vitrolife AB,Healthcare,-0.70892,515.0,0.735
STO:8TRA,TRATON SE,Industrials,-1.09816,247.8,0.7237
STO:ITAB,ITAB Shop Concept AB,Industrials,-0.8018,15.1,0.7148
STO:BMAX,Byggmax Group AB,Industrials,-0.6425,76.2,0.7066
STO:DEDI,Dedicare AB ser. B,Industrials,-0.62503,85.0,0.6833
STO:THULE,Thule Group AB,Consumer Cyclical,0.0446,481.6,0.6534
STO:EWRK,eWork Group AB,Technology,-0.70664,110.4,0.65
STO:SCST,Scandi Standard AB,Consumer Defensive,-0.51947,54.8,0.6162
STO:MULQ,MultiQ International AB,Technology,-0.6816,1.138,0.5931
STO:AMBEA,Ambea AB,Healthcare,-0.50134,66.9,0.5886
STO:INDT,Indutrade AB,Industrials,-0.34051,275.0,0.5868
STO:EAST,Eastnine AB,Financial Services,-0.17981,141.4,0.5698
STO:OP,Oscar Properties Holding AB,Consumer Cyclical,-0.33244,11.31,0.5537
STO:FAG,Fagerhult  AB,Industrials,-0.10205,78.0,0.5438
STO:MEKO,Mekonomen AB,Industrials,-0.44202,165.7,0.5258
STO:ALIG,Alimak Group AB,Industrials,-0.31881,143.8,0.5117
STO:GHP,GHP Specialty Care AB,Healthcare,-1.03546,26.6,0.5104
STO:PFE,Pfizer Inc.,Healthcare,-0.19629,383.05,0.5033
STO:DOM,Dometic Group AB,Technology,-0.55436,135.35,0.5025
STO:G5EN,G5 Entertainment AB,Communication Services,-1.30372,442.6,0.4938
STO:KNOW,Knowit AB,Technology,-0.24178,314.0,0.4709
STO:GREEN,Green Landscaping Group AB,Industrials,-0.9982,88.0,0.4682
STO:HUM,Humana AB,Healthcare,-0.3049,72.1,0.4572
STO:CEVI,CellaVision AB,Healthcare,-0.76634,445.4,0.4547
STO:BOOZT,Boozt AB,Consumer Cyclical,-0.74913,164.4,0.4163
STO:GRNG,Gränges AB,Basic Materials,-0.23854,116.5,0.4146
STO:BILL,BillerudKorsnäs AB,Basic Materials,-0.45053,174.8,0.4051
STO:STWK,Stockwik Förvaltning AB,Financial Services,-0.78551,126.4,0.4015
STO:HANZA,Hanza Holding AB,Technology,-0.14901,29.0,0.391
STO:LUMI,Lundin Mining Corporation,Basic Materials,-0.45138,65.35,0.3775
STO:SOBI,Swedish Orphan Biovitrum AB,Healthcare,0.52961,241.4,0.3648
STO:EVO,Evolution AB,Consumer Cyclical,0.98507,1390.0,0.363
