Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,quarterized_total_assets,effective_total_assets,annualized_total_stockholder_equity,quarterized_total_stockholder_equity,effective_total_stockholder_equity,calculated_roa,calculated_roa_normalized,calculated_roe,calculated_roe_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
STO:ENRO,Eniro Group AB,Communication Services,Sweden,189592.4491461,-2.3587266978845376,121293246.26,-32052382.22,-690656744.0400001,98770992.6,65924433.0,-2823416242.8,65924433.0,-2823416242.8,98770992.6,121293246.26,-32052382.22,98770992.6,65924433.0,65924433.0,98770992.6,-0.0086743,0.0997561,0.0021617304949482397,0.14953270000000002,42.666668,5.4641746,0.0997561,0.0001804647746612196,5.4641746,0.0027115033797940635,-0.07598660000000002,29.612367300000003,0.00029612367300000005,166153.2069438,130000000.0,124533333.3333333,130000000.0,0.66745,-0.19031879999999998,0.0,0.3472327,1.0,0.46342089999999997,0.004046354772828504,0.07733,0.40231999999999996,0.44840730255678646,0.03,8.56,1.229,6.9650122,0.5041355,0.0005041354999999999,66556000,570000000,8.5642166,600,9853005,9853005,950000.0,4.6184715999999995,-0.122,4.6184715999999995,-0.1864355,4.6184715999999995,-0.1864355,4.6184715999999995,21.7406295,0.24699502780004196,-0.1381089,0.2361891,0.005993050379622202,1.1831132,1.1831132,5.8830754612289353e-05,6006448.34,8905581.3,1.6404044999999998,1.1063854,1.1063854,5.5282132200682766e-08,2.0732566,5.6406312000000005,5.6406312000000005,2.3760013,0.0051333864797413154,SEK,SEK,0.11565689999999999,0.11565689999999999,12.0,5.2,4.4,2.2,1.229,0.7,1.6019999999999999,1.0554894,16.4388766,75.57142859999999,-23.2833958,1.172949,2.6042027,0.04672592976833412,1.1338786,1.1655898,0.0,0.0,0.2947572,0.0694923,0.6594045000000001,0.7325741,1.1755898,0.01,0.0794923,0.7425741,0.9590818999999999,0.0020497941769577854,205545442.68,138641781.26,138641781.26,14110141.8,10200938.58,10200938.58,0.5755019,0.7090068208571747,6.562585,1.0,-183466666.6666667,-117000000.0,-117000000.0,187140574.66,124169247.84,124169247.84,1e-05,5.074483497122522e-07,None
STO:NAXS,NAXS AB,Financial Services,Sweden,135287950458.63087,-2.1938503675777308,4749080.49642,3231731.36256,13095422.13262,9460850.0769,8406984.4041,11035865.7411,8406984.4041,11035865.7411,9460850.0769,4749080.49642,3231731.36256,9460850.0769,8406984.4041,8406984.4041,9460850.0769,0.5967895999999999,0.5967895999999999,0.012932525202849368,8.806382000000001,8.806382000000001,8.806382000000001,7.8259077,0.014157536928568814,8.806382000000001,0.0043700167554597555,0.0,100000.0,1.0,0.0,0.0,0.0,0.0,0.8886200000000001,1.7932720000000002,2.5,2.3239213,2.5,1.9772642,0.017264461816057355,0.69372,0.09077,0.10116805242861283,0.0,6.518,58.0,0.11237930000000002,0.9106053,0.0009106053,11152600,72689000,6.517673,1,48814565,74038832,72689000.0,0.0098825,20.51,0.0098825,-0.1882159,0.0098825,-0.1882159,0.0098825,1.2441053,0.014134265208819254,15.335446,39.410498,1.0,891.1128646,891.1128646,0.0443109266882804,1257807.3398,-915193.0497,38.809255,533379.9873625999,533379.9873625999,0.026651095517509316,0.0011895999999999999,0.0014455,0.0014455,0.0390202,8.430372791328107e-05,SEK,SEK,0.11565689999999999,0.11565689999999999,3.0,3.0,2.78,2.53,58.0,44.0,64.4,56.04084399999999,3.4959431000000003,31.8181818,-9.9378882,1.372549,6.6860125,0.11996383787836638,851.4966142000001,723.2172731,0.0,0.0,0.0,0.0,292.2377078,212.5463395,723.2272731,0.01,0.01,212.5563395,467.8918063,1.0,81543635.18936,79602434.35884,79602434.35884,81446706.9967,79487070.45631999,79487070.45631999,0.20561220000000002,0.2533101146172577,0.2057654,0.03135432150593097,243968600.0,196335933.3333333,196335933.3333333,96928.19266,115363.90252,115363.90252,19.7064391,1.0,None
STO:BURE,Bure Equity AB,Financial Services,Sweden,0.1788132,-2.0193477882642012,412431734.35400003,364409447.38199997,1515157821.1279998,780568418.1,743523513.0300001,6697390371.06,743523513.0300001,6697390371.06,780568418.1,412431734.35400003,364409447.38199997,780568418.1,743523513.0300001,743523513.0300001,780568418.1,0.4615867,0.4615867,0.010002656934789198,4.4816655999999995,4.4816655999999995,4.4816655999999995,4.3330173,0.007838688467649258,4.4816655999999995,0.002223950058533413,0.481364,0.48106909999999997,4.810691e-06,6479860065.353195,6487800000.0,3195033333.333333,6487800000.0,0.9525399999999999,2.2181462000000005,2.5,2.2610714,2.5,2.071874,0.018090546301643463,0.36376,0.28736999999999996,0.3202893381779273,0.0,88.00299999999999,393.0,0.22392620000000002,1.6736046000000002,0.0016736046000000002,74146896,6428700160,86.7022156,10,3115349476,3382216644,642870016.0,0.41251540000000003,0.2752549,0.41251540000000003,0.2752549,0.41251540000000003,0.2752549,0.41251540000000003,6.6727360000000004,0.07580887268339405,0.2752549,5.4964742,0.13946726072834706,10.8642388,10.8642388,0.0005402284133860674,27679780.354000002,48298321.44,112.5496459,64.50223079999999,64.50223079999999,3.222946407576014e-06,0.014919899999999998,0.0076064999999999995,0.0076064999999999995,0.0882153,0.0001905904800331229,SEK,SEK,0.11565689999999999,0.11565689999999999,2.0,1.0,2.0,0.5,393.0,248.6,489.2,370.931,5.949624099999999,58.085277600000005,-19.6647588,1.2003325,2.9909517000000005,0.053665177090354586,69.51628290000001,232.75631719999998,-0.0010497,-0.0051546000000000005,0.24846550000000003,3.3377892,9.4527648,18.1359898,232.76631719999997,0.0048454,3.3477892,18.145989800000002,125.45615349999999,0.2681306913495313,1741318720.71,2013852639.87,2013852639.87,1714746933.4580002,1996893483.1,1996893483.1,0.4692045,0.5780505518346337,0.4723401,0.0719747020419545,1206213333.3333333,978693333.3333334,978693333.3333334,24696603.38,15053131.058,15053131.058,12.290487400000002,0.623678754828923,None
STO:LUG,Lundin Gold Inc.,Basic Materials,Canada,7926162793.05675,-1.7405783773919046,191016533.3333333,-62554666.6666667,-355526133.3333333,664290000.0,162511000.0,-1385263000.0,162511000.0,-1385263000.0,664290000.0,191016533.3333333,-62554666.6666667,664290000.0,162511000.0,162511000.0,664290000.0,3.3370485,3.3370485,0.07231436980366394,363.33337,363.33337,363.33337,26.668647999999997,0.04824518552589149,363.33337,0.18029798329412222,5.4000207,5.411439499999999,5.411439499999999e-05,408779797.19426,407051000.0,95516533.3333333,407051000.0,0.24464,-0.13166889999999998,0.0,0.30182329999999996,1.0,0.2335578,0.00203930750374298,0.17908,0.72878,0.8122645505004347,0.0,0.21,75.35,0.002787,26.410524,0.026410523999999998,231826000,162511008,0.7010042,10000000,2216754891,2048944804,16.2511008,0.7606231999999999,15.442,0.7606231999999999,0.0,0.7606231999999999,0.0,0.7606231999999999,8.9713714,0.10192364155543432,11.5815,34.281603000000004,0.8698596754600768,477.6785302,477.6785302,0.023752746900089737,48745933.33333329,335492000.0,45.475688700000006,6.6074747,6.6074747,3.301519433264997e-07,1.5353914,1.2628355,1.2628355,1.1247595,0.0024300597858513805,USD,SEK,1.0,0.11565689999999999,0.0,0.0,0.0,0.0,75.35,63.0,87.5,75.26901,0.10760070000000001,19.603174600000003,-13.885714300000002,1.0081632999999999,1.0499901000000003,0.018839456571505025,1.7287243000000003,1.7998696,0.6623631999999999,2.6494527000000003,16.424851500000003,14.6320913,1.7361591,1.3003657,1.8098696,2.6594527,14.6420913,1.3103657,1.5601177,0.0033343556758070117,1345691666.6666667,1546696133.3333333,1546696133.3333333,532872600.0,686654066.6666666,686654066.6666666,0.2050698,0.2526418886745928,0.3366708,0.051301552665603566,61146000.0,83116133.3333333,83116133.3333333,812819066.6666666,860042066.6666666,860042066.6666666,0.385422,0.019558175784279565,None
STO:MOB,Moberg Pharma AB,Healthcare,Sweden,745.0670867,-1.601836986140791,3327675.8987930003,37647367.5458105,-18145364.77824,0.0,248084.0505,-128389105.4934,248084.0505,-128389105.4934,0.0,4148153.9530533995,18367277.1218365,0.0,248084.0505,248084.0505,0.0,0.3359833,0.3359833,0.007280811352923208,5.6510419999999995,7.482759,5.8800066,8.519169999999999,0.015411690055551711,5.8800066,0.002917852912150977,1.4126333999999998,45.5790508,0.000455790508,-7252745.8654004,-22510000.0,15946270.4,-22510000.0,0.8328399999999999,40.4076398,5.625,0.0,0.0,23.3380342,0.203775803105999,0.1042,0.31238,0.34816432981877354,0.87,1.1520000000000001,6.62,0.1740181,0.6441718000000001,0.0006441718000000001,44046700,5493337,0.1247162,11,11307435,33163925,499394.27272729995,17.7828111,1.9988023999999998,17.7828111,1.9988023999999998,7.2207678,0.820724,17.7828111,42.4196705,0.4819293615401578,1.9988023999999998,14.387900699999998,0.36507787087592747,0.3306568,0.3306568,1.6442035353578032e-05,-1118086.4025584,-4137625.5975,988.8063462000001,27328.3197764,27328.3197764,0.0013654986650234882,0.23032310000000003,0.0994666,0.0994666,0.31638330000000003,0.0006835508695369573,SEK,SEK,0.11565689999999999,0.11565689999999999,46.5,0.0,0.0,0.0,6.62,5.0,12.814016,5.686232599999999,16.421547699999998,32.4,-48.3378201,0.41463950000000005,0.41563950000000005,0.007457615371470704,7.6696288,17.391168,1.3015412,1.8849962,4309.2324767,4784.3671795,3.9289021,6.3444262,17.401168,1.8949962,4784.3771795,6.3544262,11.877797099999999,0.02538577709647744,69185602.89884,51789610.01754,51789610.01754,55921206.03531999,47077701.648779996,47077701.648779996,0.1047902,0.12909942879248096,0.1052697,0.016040889375147138,176783333.3333333,94475933.3333333,94475933.3333333,12789000.74176,4474210.30788,4474210.30788,1.3518016000000002,0.0685969491058382,None
STO:VOLO,Volati AB,Industrials,Sweden,7894.9867527999995,-1.5602088589823784,723580408.24,67975415.36,93874850.5,763682510.7,128494815.9,211999097.7,128494815.9,211999097.7,763682510.7,723580408.24,67975415.36,763682510.7,128494815.9,128494815.9,763682510.7,0.2062163,0.2062163,0.004468739899268262,12.071447000000001,39.175823,15.459494,1.7641379000000001,0.0031914313871013117,15.459494,0.007671510026584078,2.1479798999999997,2.0104189999999997,2.010419e-05,792494137.4111568,894000000.0,720600000.0,894000000.0,0.15342,0.28458390000000006,2.5,0.341819,2.5,0.308552,0.0026941185817596497,0.1823,0.78569,0.8756938097679499,3.64,11.812999999999999,142.2,0.08307310000000001,4.641172,0.004641172,79406600,253000000,3.1861331,1576,1484228957,1468233915,160532.9949239,0.919,0.201,6.706817299999999,0.12275839999999999,6.706817299999999,0.12275839999999999,2.3659543,15.631658999999999,0.17759108811756236,0.1814396,4.509572900000001,0.11442567663062775,6.5341473,6.5341473,0.0003249129638709576,92949595.3,67081002.0,15.968105599999998,22.1259211,22.1259211,1.105553358994141e-06,1.2038095,1.5750233999999999,1.5750233999999999,1.2559993,0.0027136053440646505,SEK,SEK,0.11565689999999999,0.11565689999999999,1.2,8.9,1.0,0.5,142.2,53.90551,171.4,115.20586999999999,23.431210600000004,163.7949256,-17.036172699999998,1.5029553999999998,11.525946099999999,0.20680438891419797,1.8670026999999998,1.6637277,0.0038058999999999996,0.6847074000000001,0.4063675,0.1292322,1.450124,1.2723921999999999,1.6737277,0.6947074000000001,0.1392322,1.2823921999999999,1.47806,0.0031589781656751357,715684897.2,637917197.64,637917197.64,328658357.5,252864535.7,252864535.7,0.30142870000000005,0.3713541246381829,0.6081566999999999,0.09267029684186945,725133333.3333334,513733333.3333333,513733333.3333333,385499868.62,383356360.74,383356360.74,3.0043991,0.15245773651719757,None
STO:SINT,SinterCast AB,Industrials,Sweden,97705.6803005,-1.5305212653188751,11335918.292000001,3503633.0239999997,6166054.862000001,12097711.74,3573798.21,28828638.894,3573798.21,28828638.894,12097711.74,11335918.292000001,3503633.0239999997,12097711.74,3573798.21,3573798.21,12097711.74,1.1186334999999998,1.1186334999999998,0.02424096521035487,44.815628000000004,33.458824,43.3960275,9.638781,0.01743713358054139,43.3960275,0.021534537940256546,3.7868382000000005,3.7478422999999994,3.747842299999999e-05,31550207.3178181,32200000.0,30246666.666666698,32200000.0,0.29541,0.6849356,2.5,1.4885461000000002,4.375,1.0984951,0.009591498550915,0.10371,0.45283999999999996,0.504714562760527,4.25,3.173,143.4,0.0221269,8.676551,0.008676551,7090130,30900000,4.3581711,30,117014871,116607188,1030000.0,2.8,0.508,-0.0645142,0.0384587,-0.0645142,0.0384587,2.0838714,14.6856207,0.16684315847696,0.3906147,6.4999175000000005,0.16492858070456254,20.8247143,20.8247143,0.0010355168523640283,3041776.47,2197481.1,38.4692538,53.2495461,53.2495461,2.6606898890084338e-06,0.15230610000000003,0.1805526,0.1805526,0.42591480000000004,0.0009201953196918397,SEK,SEK,0.11565689999999999,0.11565689999999999,2.0,3.5,0.75,0.75,143.4,115.0,163.0,145.80704,-1.6508394,24.6956522,-12.0245399,1.1833333000000001,2.7456337000000004,0.049263556725354506,7.7886901,6.58407,0.0017797999999999998,0.0062076,-251.0,539.0,4.728853400000001,3.9836150999999997,6.594069999999999,0.0162076,539.01,3.9936151,5.2938425,0.011314244935945142,14241990.666,15595947.442,15595947.442,12347530.644000001,13213415.302000001,13213415.302000001,0.32914920000000003,0.405505225751092,0.37046740000000006,0.0564514440574865,51646666.66666671,51993333.33333329,51993333.33333329,1894460.0219999999,2382532.14,2382532.14,6.588279300000001,0.3343211458228392,None
STO:NELLY,Nelly Group AB,Consumer Cyclical,Sweden,401418485.8539641,-1.5264577319607053,1791580000.0,242526666.6666667,-921553333.3333334,630800000.0,617700000.0,-1334500000.0,617700000.0,-1334500000.0,630800000.0,1791580000.0,242526666.6666667,630800000.0,617700000.0,617700000.0,630800000.0,0.0356223,0.0356223,0.0007719408859227123,0.9892271,0.9892271,0.9892271,0.4441518,0.0008034972748771762,0.9892271,0.0004908870637175247,5.1467320999999995,1.8828596999999998,1.8828596999999996e-05,-36149973.93258429,-82000000.0,-95840000.0,-82000000.0,0.40704,0.0,0.0,0.0,0.0,0.24259429999999998,0.0021182096095924675,0.47288,0.10684,0.1190789327032389,0.0,34.067,33.75,1.0093926,2.5927067000000004,0.0025927067000000004,18026200,-41900000,-2.3243945,299,49923569,72086417,-140133.7792642,0.4285714,0.03,0.4285714,-0.187058,0.4285714,-0.187058,0.4285714,6.7965367,0.07721537093304981,-0.0242645,0.24757359999999998,0.006281920111742815,2.3081966,2.3081966,0.00011477595531139422,-151173333.3333333,-231400000.0,30280.9546129,2157.4576149,2157.4576149,0.00010780046183208087,2.2775995,1.7827294999999999,1.7827294999999999,1.3361889999999998,0.0028868563948088195,USD,SEK,1.0,0.11565689999999999,0.0,0.0,0.0,0.0,33.75,25.702285999999997,43.85,34.207394,-1.3371203,31.3112771,-23.033067300000003,0.8869120999999999,0.8879120999999999,0.01593137063603154,1.4889622,1.5894157,0.0838711,-0.000586,678.0265107000001,551.2009684999999,1.3477081,1.2175361,1.5994157,0.009414,551.2109684999999,1.2275361,1.4134759,0.0030209460413027967,2093646666.6666667,867920000.0,867920000.0,570066666.6666666,287646666.6666667,287646666.6666667,0.8117015000000001,1.0,2.2474262,0.34246050908292996,501766666.6666667,122600000.0,122600000.0,1523580000.0,580273333.3333334,580273333.3333334,1e-05,5.074483497122522e-07,None
STO:ORES,INVESTMENT AB ORESUND,Financial Services,Sweden,4.0220275,-1.5012907626823417,16722060.125,14225282.099179998,567212302.57138,298804111.7691,297362564.1675,548899088.7894,297362564.1675,548899088.7894,298804111.7691,16722060.125,14225282.099179998,298804111.7691,297362564.1675,297362564.1675,298804111.7691,0.3481273,0.3481273,0.00754397375733408,3.0679214,3.0679214,3.0679214,2.8046696,0.0050738157101487815,3.0679214,0.0015224036298259092,0.35321620000000004,0.42269629999999997,4.226963e-06,1827533397.5114605,1108556000.0,119168933.3333333,1108556000.0,0.9951700000000001,2.3727619,2.5,2.4238481,2.5,2.2151551,0.019341603737424017,0.07176,0.43373999999999996,0.48342658433828933,0.0,51.957,163.6,0.31758559999999997,1.1244435,0.0011244434999999999,45457800,2571075072,56.5596019,6,899468796,838046773,428512512.0,0.44,0.455,-0.5530505,-0.5594079000000001,-0.5530505,-0.5594079000000001,0.1917374,4.6287827,0.05258754405739968,0.201398,4.7377392,0.12021515688535579,16.0006429,16.0006429,0.0007956380641250304,8695363.31856,12205966.5984,103.4423478,73.6909109,73.6909109,3.6820719781393853e-06,0.017675599999999996,0.028399,0.028399,0.16951989999999997,0.0003662502889653721,SEK,SEK,0.11565689999999999,0.11565689999999999,3.0,3.0,3.0,5.5,163.6,115.0,181.8,152.40141,7.348088199999999,42.2608696,-10.0110011,1.4550898,9.4915866,0.17030287575604663,64.5872898,44.613268700000006,0.9769719000000001,1.0415857,0.009901,0.009901,3.8174674,1.7641069999999999,44.623268700000004,1.0515857,0.019901,1.7741069999999999,23.1986879,0.049581308301700856,687978253.6033598,772722099.7948,772722099.7948,676068923.8220801,751249841.15668,751249841.15668,0.48482470000000005,0.5972943255617983,0.49582380000000004,0.07555312426429525,210661133.3333333,40359333.33333329,40359333.33333329,11909329.78128,21472258.638120003,21472258.638120003,5.7154275000000005,0.29002842527750233,None
STO:PROB,Probi AB,Healthcare,Sweden,205999.3277082,-1.353677827161258,77587012.64036,10075134.714639999,52539105.281840004,84511769.0559,12104535.4971,231897404.7174,12104535.4971,231897404.7174,84511769.0559,77587012.64036,10075134.714639999,84511769.0559,12104535.4971,12104535.4971,84511769.0559,1.0920324,1.0920324,0.023664515157985466,49.97278,31.919333,47.7160991,7.157265,0.012947922136246645,47.7160991,0.023678299734462817,4.1203927,4.0481478,4.0481477999999995e-05,200694252.62448782,207732000.0,179091066.6666667,207732000.0,0.14323,0.8965154000000001,6.875,0.3367617,2.5,0.6389736,0.005579191348666863,0.26794,0.60393,0.673112503065023,14.38,9.185,429.5,0.0213853,4.379980000000001,0.00437998,11394100,104659000,9.185367900000001,183,797940854,604873107,571907.1038251,1.122,0.086,0.0961928,0.09156089999999999,0.0961928,0.09156089999999999,0.8655482,9.553484300000001,0.10853701914499599,0.08739019999999999,3.206184,0.08135355204088007,55.12818299999999,55.12818299999999,0.0027412699024018843,17292834.63696,17189275.4487,46.142860399999996,46.4208545,46.4208545,2.319484526221748e-06,0.1319531,0.10997470000000001,0.10997470000000001,0.3326243,0.0007186397938643465,SEK,SEK,0.11565689999999999,0.11565689999999999,1.1,1.0,1.0,0.943478,429.5,314.5,660.0,492.9824,-12.8772143,36.5659777,-34.9242424,0.6657019000000001,0.6667019000000001,0.01196230468381548,9.0231679,10.142544699999998,0.3989437,0.2659413,6.632932,4.5921265,4.1013841,5.2064334,10.152544699999998,0.2759413,4.6021265,5.2164334000000006,7.684489,0.016423645160122565,143469839.9982,150184910.45404,150184910.45404,127004075.5636,135304316.35946,135304316.35946,0.1805975,0.2224925049417797,0.1894616,0.028869965112832824,283782200.0,354792466.6666667,354792466.6666667,16465764.4346,14880594.094579998,14880594.094579998,5.8615853,0.29744517871825965,None
