Symbol,Name,Sector,Country,sss_value,sss_value_normalized,ma,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roa_normalized,calculated_roe,calculated_roe_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
TLV:RMN,RAM-ON INVESTMENTS,Basic Materials,Israel,254763274.1378267,-2.1699027058529112, ,3758901.59296,4.0,18659987.07336,39822872.3726667,1.0,1139492.9496,1.0,23565011.6184,1.0,154741159.7512,1.0,23565011.6184,154741159.7512,1139492.9496,3758901.59296,4.0,18659987.07336,1139492.9496,1.0,23565011.6184,1.0,23565011.6184,1139492.9496,25.9341532,25.9341532,0.04267407705157007,4.1903317,4.1903317,4.1903317,27.0822899,0.04556382265944301,4.1903317,0.0004222408998045194,-6359.0175487,15.7256994,0.000157256994,-15000.0003898,-15000.0,413066.6666667,-15000.0,20.6218,964.84218,36.9075,6.7889936,0.6875,330.7519912,1.0,0.21949,0.19257,0.214770864236084,0.0,4.613,1933.0,0.0023864,1.9907312,0.00019907312,16632800,75847000,4.5600861,308,95385268,9960866711,246256.4935065,-0.919,0.325,5.8813939,0.006388,5.8813939,0.006388,0.7810985,9.0879776,0.06188704280055576,0.245347,5.2032515,0.015732772441277364,5.3646651,5.3646651,3.148752368196507e-05,6084380.1263733,1.0,-1291301.4176,0.5,15.6770725,7386754.7024952,7386754.7024952,0.03145017406331574,0.3526728,1.0,0.1846181,1.0,0.1846181,0.430672,0.0009317305546280768,ILS,ILS,0.3098132,0.3098132,39.7278,31.3007,361.163,30.0968,1933.0,1283.0,2130.0,1600.145,20.8015524,50.6625097,-9.2488263,1.5348288,13.0725301,0.1751836208573593,9.2270556,2.0,3.977618,0.5,0.0,1.0,0.0,1.0,3.0506921,0.1666667,5.005603,0.5,1.7002319,1.0,1.7088442,1.0,3.987618,0.01,5.015603,1.7188442,2.8532311,0.000784993118761002,149079261.55856,2.0,41263799.7963911,0.6666667,41263799.7963911,55949537.56384,1.0,51613061.5492267,1.0,51613061.5492267,0.671082,0.8095691688103754,0.5565707,0.12337490011005904,21519533.3333333,18085600.0,18085600.0,17834665.3627733,1.0,9545489.2714933,1.0,9545489.2714933,25.1378554,0.24039644805960142,None
TLV:TRLT,TERA LIGHT LTD,Utilities,Israel,329264725367.2557,-2.08079611606124, ,1959428.5714286,0.0,-2394428.5714286,-59968000.0,0.125,10710000.0,0.0,876750.0,0.0,-101016000.0,0.25,876750.0,-101016000.0,10710000.0,1959428.5714286,1.0,-2394428.5714286,10710000.0,1.0,876750.0,0.25,876750.0,10710000.0,8.9539113,8.9539113,0.014733463544478635,134.54546,134.54546,134.54546,15.5684789,0.026192741245151523,134.54546,0.013557541541404221,11.6548628,11.6548636,0.000116548636,8228001.1164571,8228000.0,843857.1428571,8228000.0,0.32745,-0.7060367,0.0,0.4093226,1.0,0.0112453,3.3999190629815926e-05,0.07937,0.69193,0.7717007015156754,0.0,0.055,741.4,7.42e-05,1.8715225,0.00018715225,72728400,3507000,0.0482205,8,95896236,16673841310,438375.0,-0.037852,1456.2,-0.037852,0.0,-0.037852,0.0,-0.037852,0.2462148,0.0016766663097552393,1092.15,330.7269281,1.0,-3554.5139958,28.1332413,0.00016512607686995932,-1590857.1428571,0.5,-7710000.0,0.5,1658.9359439,1243790.3618995,1243790.3618995,0.005295616946207802,6.1402724,2.0,0.0802488,1.0,0.0802488,0.2842822,0.0006150258476912589,USD,ILS,1.0,0.3098132,0.0,0.0,0.0,0.0,741.4,680.0,1060.0,803.4717,-7.725437,9.0294118,-30.0566038,0.3231579,0.3241579,0.004344006417817909,420.1023678,12.0,19.5769573,1.0,0.0,1.0,0.0,1.0,266.75,1.0,53.872,1.0,37.4052962,0.3333333,31.9582482,1.0,19.5869573,0.01,53.882,31.9682482,25.7776028,0.007092044109625168,132619333.3333333,2.0,234667600.0,1.0,234667600.0,103882666.6666667,2.0,215276800.0,1.0,215276800.0,0.1037361,0.12514349699832508,0.1040727,0.023069771669051466,39999333.3333333,150275000.0,150275000.0,7184166.6666667,0.5,19390800.0,1.0,19390800.0,22.7213033,0.217286658773799,None
TLV:SPRG,SPRING VENTURES,Financial Services,Israel,357.0138798,-1.8740824076353455, ,4315635.91336,1.0,1399281.6449067,317067.9924333,0.25,27220187.752,1.0,18834783.6808,1.0,44842982.1944,1.0,18834783.6808,44842982.1944,27220187.752,4315635.91336,1.0,1399281.6449067,27220187.752,1.0,18834783.6808,1.0,18834783.6808,27220187.752,0.6769418,0.6769418,0.0011138928003490214,3.5516476,3.5516476,3.5516476,0.7615562,0.0012812584079900614,3.5516476,0.00035788357241804073,0.7320886,0.7311522,7.311522e-06,81464610.0296234,81673000.0,9508200.0,81673000.0,0.69194,0.0296302,0.1,1.8463926,2.75,0.8569876,0.0025910277875902323,0.01,0.77936,0.8692102651037775,0.0,7.222,2641.0,0.0027346,1.6649358,0.00016649358000000002,8419880,60794000,7.2202929,5,59486751,6691033043,12158800.0,14.774,8.832,1.2863332,1.1409514,1.2863332,1.1409514,11.4020833,34.016971,0.23164776949079008,6.9092379,26.5354291,0.08023365152769367,0.3114911,0.3114911,1.828275056344403e-06,-2121559.4851733,0.5,-2645185.1016,0.5,3566.4402988,2248869.1496838,2248869.1496838,0.009574884919257589,0.0831781,1.0,0.1833385,1.0,0.1833385,0.4291805,0.0009285037924465843,ILS,ILS,0.3098132,0.3098132,0.0,0.0,0.0,0.0,2641.0,755.0,2995.0,2004.36,31.7627572,249.8013245,-11.8196995,1.6839286,22.8003752,0.30554546471783134,16.5607022,1.0,6.8347758,1.0,5.1624876,2.0,3.4666667,1.0,3.4611032,0.3333333,8.2125533,1.0,12.0292093,0.5,11.2312893,1.0,6.8447758,3.4766667,8.2225533,11.2412893,9.0430326,0.0024879577275501493,23434187.8311467,1.0,43728831.96456,1.0,43728831.96456,21596665.0877333,1.0,36727549.34568,1.0,36727549.34568,0.5307177,0.6402387297855615,0.6128244,0.1358446449570681,36352800.0,32053800.0,32053800.0,1837522.7434133,1.0,7001282.61888,1.0,7001282.61888,24.134986,0.23080588284266318,None
TLV:VTNA,VITANIA LTD,Real Estate,Israel,173.0630965,-1.8296123446914263, ,97263066.6666667,0.0,105028466.6666667,902145733.3333334,2.0,113629000.0,0.0,139558000.0,0.0,1998754000.0,1.0,139558000.0,1998754000.0,113629000.0,97263066.6666667,1.0,105028466.6666667,113629000.0,1.0,139558000.0,1.0,139558000.0,113629000.0,7.0033274,7.0033274,0.01152382076176568,10.792704,10.792704,10.792704,3.9492257,0.0066442616226818655,10.792704,0.0010875322944682007,11.5219529,11.522584,0.00011522584,69057565.5283678,69050000.0,50734200.0,69050000.0,1.22819,1.1323526,0.0,0.7998371,1.0,1.0544599,0.003188068184183315,0.21924,0.61035,0.6807155682946142,0.0,2.851,3026.0,0.0009422,1.6451907,0.00016451906999999998,47073200,139558000,2.9647018,10000000,795765187,44874658408,13.9558,286.517,0.762,0.0858855,-0.0263632,0.0858855,-0.0263632,214.9092214,146.8478245,1.0,0.5649092,7.7660442,0.023481741401026244,0.0502198,0.0502198,2.9476157641295257e-07,20560933.3333333,0.5,135721000.0,1.0,38.7027755,5.8632429,5.8632429,2.4963602719636945e-08,2.7883173,2.0,1.6159126,1.0,1.6159126,1.2721855,0.0027522896810212812,USD,ILS,1.0,0.3098132,31.8652,31.8652,63.7305,63.7305,3026.0,1623.0,3500.0,2631.0,15.0133029,86.4448552,-13.5428571,1.4949387,11.1619575,0.14958023548218552,0.5775307,0.3333333,1.6290221,1.0,0.5419911,0.5,0.3140907,0.5,6.2089335,0.3333333,35.5432812,2.0,0.123952,0.5,0.3501446,1.0,1.6390221,0.3240907,35.5532812,0.3601446,0.9995834,0.00027500965155879807,4005151333.3333335,2.0,2309995266.6666665,1.0,2309995266.6666665,1655982400.0,2.0,877975000.0,1.0,877975000.0,0.1604148,0.19351864049532339,0.2589544,0.05740236277809858,-432235400.0,-406918533.3333333,-406918533.3333333,2325095733.333333,2.0,1418930600.0,1.0,1418930600.0,4.4858934,0.042899158363923474,None
TLV:HGGE,HAGAG EUROPE DEVEL,Real Estate,Israel,1.1773735133988252e+18,-1.7949664735225257, ,231466.6666667,0.0,6679866.6666667,1717750.0,0.25,71094000.0,0.0,-20796000.0,0.0,28610000.0,0.6666667,-20796000.0,28610000.0,71094000.0,231466.6666667,1.0,6679866.6666667,71094000.0,3.0,-20796000.0,0.25,-20796000.0,71094000.0,10.7706559,10.7706559,0.017722876711183604,91.0886677,91.0886677,91.0886677,9.6339364,0.016208340257149113,91.0886677,0.009178595816565754,245.4231736,245.4231772,0.002454231772,1040000.0302967,1040000.0,-2807866.6666667,1040000.0,-0.21939,61.1021424,0.0,-1.702338,4.0,19.7278048,0.05964530924946401,0.10074,0.8094,0.9027134938603437,0.0,-0.146,1750.0,-8.34e-05,13.729216,0.0013729216,42497800,-5199000,-0.1223357,11,255240115,22830501883,-472636.3636364,1.2999949,705.667,1.2999949,0.9783065,1.2999949,0.9783065,1.2999949,11.6517318,0.07934562081306148,529.4948266,230.3575459,0.6965188689756405,70.0684815,70.0684815,0.0004112620134648446,-22998533.3333333,0.5,1486000.0,0.5,9010.5480865,171.7632001,171.7632001,7.313066100587278e-07,6.2970747,1.0,2.9833943,1.0,2.9833943,1.7282505,0.0037389563215190474,USD,ILS,1.0,0.3098132,0.0,0.0,0.0,0.0,1750.0,1071.0,2299.0,1543.3016,13.3932603,63.3986928,-23.8799478,1.1058632,1.8289777,0.02450994057786603,1.4814916,1.0,1.7219769,1.0,1.8814233,0.5,0.3160125,1.0,2.4628322,0.3333333,17.0597049,2.0,1.0788438,1.0,1.7406373,1.0,1.7319769,0.3260125,17.0697049,1.7506373,1.7413071,0.0004790758418235649,182159733.3333333,2.0,120137333.3333333,1.0,120137333.3333333,26309333.3333333,2.0,32426466.6666667,1.0,32426466.6666667,1e-06,1.206364004414327e-06,1e-06,2.2166977189072123e-07,1614733.3333333,17076400.0,17076400.0,126321066.6666667,2.0,72479066.6666667,1.0,72479066.6666667,13.7884359,0.13186053312477458,None
TLV:ASPF,ALTSHULER SHAHM,Financial Services,Israel,4.7763644,-1.6073435491516133, ,3055178133.333333,0.0,105057200.0,87898866.6666667,1.0,3884241000.0,0.0,463048000.0,0.0,989025000.0,1.5,463048000.0,989025000.0,3884241000.0,3055178133.333333,4.0,105057200.0,3884241000.0,3.0,463048000.0,2.0,463048000.0,3884241000.0,0.8588022,0.8588022,0.0014131400771881723,13.693772,13.693772,13.693772,0.0813866,0.00013692655321790293,13.693772,0.0013798598834068275,3.0761353,3.0578792,3.0578792e-05,365746778.5275456,370088000.0,185233000.0,370088000.0,0.17882,0.1441119,0.0,2.942603,16.0,1.0895116,0.00329404396341545,0.0302,0.69962,0.7802772604084182,0.0,1.156,1607.0,0.0007194,6.873643,0.0006873643000000001,196724000,192798000,0.9800431,951,1111732378,96480197567,202731.8611987,0.977,0.696,0.7439338,0.3160708,0.7439338,0.3160708,0.9187335,9.8350585,0.06697449235960591,0.6010177,8.0025332,0.024196799595285208,14.9050542,14.9050542,8.748416506064341e-05,191098400.0,2.0,177331000.0,1.0,5.8175912,6.26925,6.26925,2.66922365351918e-08,1.574585,1.0,6.0382028,2.0,6.0382028,2.4582755,0.00531831740870921,USD,ILS,1.0,0.3098132,20.8211,17.2129,0.0,0.0,1607.0,1557.0,2349.0,1813.5,-11.3868211,3.2113038,-31.5879097,0.1262626,0.1272626,0.0017054329113934705,1.6358858,1.0,1.4034558,1.0,0.0038442,0.1666667,8.4166901,2.0,96.3518231,6.0,0.5971034,0.25,1.7859364,2.0,13.3088809,1.0,1.4134558,8.4266901,0.6071034,13.3188809,7.3661683,0.0020266116639256555,1260298533.3333333,2.0,1576574866.6666667,1.0,1576574866.6666667,490330933.3333333,2.0,588887400.0,1.5,588887400.0,0.393705,0.4749515403579427,0.8863099,0.19646811335748796,-44909200.0,587480000.0,587480000.0,769967600.0,2.0,1183983266.6666667,1.0,1183983266.6666667,7.3107713,0.06991381822874496,None
TLV:CPTP,CAPITAL POINT LTD,Financial Services,Israel,4.3206368,-1.5714976057440335, ,11589905.2698667,1.0,1432059.8814667,4515238.2310133,1.0,16999450.284,1.0,10099290.6936,1.0,36337370.6016,1.0,10099290.6936,36337370.6016,16999450.284,11589905.2698667,1.0,1432059.8814667,16999450.284,1.0,10099290.6936,1.0,10099290.6936,16999450.284,0.2865772,0.2865772,0.0004715564614626864,3.022222,3.022222,3.022222,0.5816095,0.0009785122385477206,3.022222,0.0003045357332186887,0.3745642,0.3734257,3.7342570000000003e-06,42259116.6253102,42516000.0,29734000.0,42516000.0,0.5941,0.0143892,0.1,1.5694447,2.75,0.726978,0.002197955021714167,0.10897,0.75088,0.8374468844450887,0.0,0.27,82.1,0.0032887,0.5539714,5.539714e-05,126234000,32598000,0.2582347,37,15732531,3191291133,881027.027027,11.648,0.14,0.6489507,0.7140446,0.6489507,0.7140446,8.8982377,30.079914,0.2048373144268133,0.2835111,5.5745765,0.016855526497420396,0.3396428,0.3396428,1.9935094752529713e-06,-3201403.0666667,0.5,-7570595.3552,0.5,20348.9383434,207811.016533,207811.016533,0.0008847853902647826,0.1575948,1.0,0.1610201,1.0,0.1610201,0.4022731,0.0008702914017511142,ILS,ILS,0.3098132,0.3098132,10.0,10.0,0.0,0.0,82.1,56.9,121.4,85.602,-4.0910259,44.288225,-32.3723229,0.7813953,0.7823953,0.01048479831733414,7.3752733,1.0,7.2153195,1.0,1.7016308,1.0,0.4650659,1.0,7.6001255,1.0,4.3265831,1.0,3.2983629,1.0,3.1365396,1.0,7.2253195,0.4750659,4.3365831,3.1465396,5.1859296,0.0014267750868056203,54916888.8598133,1.0,62494837.11496,1.0,62494837.11496,47456587.0038133,1.0,53818394.52368,1.0,53818394.52368,0.261602,0.3155872362827968,0.287655,0.06376441823322541,47728133.3333333,50268600.0,50268600.0,7460301.856,1.0,8676442.59128,1.0,8676442.59128,14.9989782,0.1434371001992236,None
TLV:CDEV,COHEN DEV&IND BLDG,Energy,Israel,22016026.9701296,-1.5398372595561594, ,11127800.0,1.0,6299600.0,5756300.0,0.5,48240000.0,3.0,15574000.0,1.0,42574000.0,1.0,15574000.0,42574000.0,48240000.0,11127800.0,1.0,6299600.0,48240000.0,3.0,15574000.0,1.0,15574000.0,48240000.0,9.7615943,9.7615943,0.016062488105621556,34.249578,34.249578,34.249578,10.0605371,0.016926062381569407,34.249578,0.0034511761044227294,10.8499681,11.8130416,0.000118130416,12286096.756232,10105000.0,10349400.0,10105000.0,0.9685299,2.2140923,4.75,6.0735424,6.868125,3.0863882,0.009331427420292427,0.45782,0.23884,0.2663752049340307,0.0,2.372,8115.0,0.0002923,26.566382,0.0026566382000000003,6427430,15574000,2.4230524,10000000,156968587,16177343261,1.5574,0.072,0.177,-0.2415517,0.3384045,-0.2415517,0.3384045,-0.0063879,0.2493612,0.0016980925720149161,0.2173511,4.9120931,0.01485241352501771,-5361.6098229,18.6511147,0.00010947140312846313,8039400.0,1.0,11962000.0,1.0,19.5249133,13.1222695,13.1222695,5.5869955955263064e-08,0.0875734,0.5,0.1950031,1.0,0.1950031,0.4425916,0.0009575178254953373,USD,ILS,1.0,0.3098132,91.177,83.579,106.373,75.981,8115.0,6052.0,8375.0,7043.395,15.2143249,34.0879048,-3.1044776,1.7761515,31.3964166,0.42074012450995246,3.5840484,0.5,6.1380365,1.0,0.7747924,0.5,0.525,1.0,2.0462828,1.0,0.5115707,1.0,3.7034161,1.0,2.5302247,1.0,6.1480365,0.535,0.5215707,2.5402247,4.3441306,0.0011951757528505498,10329366.6666667,0.5,21591733.3333333,1.0,21591733.3333333,8865600.0,0.5,18081533.3333333,1.0,18081533.3333333,0.8212946,0.990780242459863,0.9613208,0.21309576244980566,3738666.6666667,5453866.6666667,5453866.6666667,2927533.3333333,1.0,3510200.0,1.0,3510200.0,52.6533551,0.5035306052584303,None
TLV:FRDN,FRIDENSON LOGISTIC,Industrials,Israel,0.0009519,-1.505148669566407, ,330588533.3333333,0.0,5542800.0,56457133.3333333,1.0,489902000.0,0.0,62803000.0,0.0,293811000.0,1.0,62803000.0,293811000.0,489902000.0,330588533.3333333,1.0,5542800.0,489902000.0,1.0,62803000.0,1.0,62803000.0,489902000.0,0.1164898,0.1164898,0.00019168139644220144,2.2175732,2.2175732,2.2175732,0.0704825,0.00011858126260564815,2.2175732,0.00022345488863098533,1.3746412,1.326905,1.326905e-05,47783324.5436105,51102000.0,41789800.0,51102000.0,0.11983,0.016561,0.0,0.2202556,1.0,0.1198822,0.0003624534490784344,0.01,0.70701,0.7885192331284923,0.0,39.196,8708.0,0.0045011,0.827195,8.27195e-05,1371760,11090000,8.0845046,450,61122937,3694007574,24644.4444444,23.494,0.577,0.2843789,0.1527864,0.2843789,0.1527864,17.6915947,42.3113774,0.2881307744535228,0.4709466,7.1125549,0.021505823371749812,0.1253461,0.1253461,7.357100990688053e-07,25763800.0,1.0,42574000.0,1.0,2.3724349,1.435687,1.435687,6.1126445738325805e-09,1.8357103,0.5,5.7167853,2.0,5.7167853,2.39198,0.005174891453494231,USD,ILS,1.0,0.3098132,490.253,142.967,109.349,182.247,8708.0,5759.0,11400.0,9451.47,-7.8661838,51.2068067,-23.6140351,1.0455593,1.3064476,0.01750756886980945,1.2888047,1.0,1.5283056,1.0,0.4861749,1.0,0.3949973,0.5,2.6154262,12.0,0.2425684,1.0,1.0058856,1.0,1.0872283,1.0,1.5383056,0.4049973,0.2525684,1.0972283,1.3177669,0.00036254965419065335,812440266.6666666,2.0,421317533.3333333,1.0,421317533.3333333,86687933.3333333,1.0,181462400.0,1.5,181462400.0,0.2490633,0.30046099994064684,0.4460937,0.09888548872088783,-8466.6666667,18590533.3333333,18590533.3333333,636425066.6666666,2.0,298342466.6666667,1.0,298342466.6666667,3.1615456,0.030234255091564473,None
TLV:BCOM,B COMMUNICATIONS L,Communication Services,Israel,764589.548236,-1.4807371638430125, ,686800540.6142857,0.25,-94891357.2571429,-1728509805.44,0.25,2715822511.2000003,1.0,73115915.2,1.0,-4891743885.866667,0.375,73115915.2,-4891743885.866667,2715822511.2000003,691559861.4866668,0.25,-87016200.7733333,2715822511.2000003,1.0,73115915.2,1.0,73115915.2,2715822511.2000003,0.4569745,0.4569745,0.0007519414600975947,7.0097565,1.3672693,6.3044456,0.0583135,9.810787723129092e-05,6.3044456,0.0006352706595787258,1.1751215,1.1404075,1.1404075e-05,3622950699.709992,3837000000.0,3952066666.6666665,3837000000.0,0.02692,-0.031151,0.31875,0.0550994,2.75,0.0179562,5.4289015569802556e-05,0.00056,0.72529,0.8089066839164426,10.51,2.05,1435.0,0.0014286,24.947917,0.0024947917,114819000,236000000,2.0554089,9848,4005873215,51117600480,23964.2567019,0.7499023,-0.017,0.7499023,-0.0293991,0.4999163,-0.0320291,0.7499023,8.90969,0.06067294514124722,-0.0200998,0.24799,0.0007498331068010787,8.4070226,8.4070226,4.934442659101229e-05,986259340.88,1.0,975911580.0,1.0,4.0616834,4.1047502,4.1047502,1.747656629680996e-08,-39.8315983,2.0,409.4894986,4.0,409.4894986,20.2368469,0.0437810876631415,ILS,ILS,0.3098132,0.3098132,1188.0,315.0,32.0,73.0,1435.0,550.0,1514.0,892.4155,60.7995379,160.9090909,-5.2179657,1.8360996,38.3157556,0.5134654692356487,2.0440558,2.0,4.3110446,4.0,0.0063514,0.0833333,1.0287624,4.0,1.1831819,1.0,5.3226368,4.0,0.507784,0.5,2.2852703,2.0,4.3210446,1.0387624,5.3326368,2.2952703,3.3081574,0.0009101543841921138,5181481190.506667,1.0,5016350754.906667,1.0,5016350754.906667,-5018973.84,1.0,16575006.2,1.5,16575006.2,0.1145755,0.13821975898777372,4.511215,1.0,-59800000.0,485600000.0,485600000.0,2530182441.76,0.5,3103777484.977777,0.6666667,3103777484.977777,3.3996141,0.0325109338648411,None
