Symbol,Name,Sector,Country,sss_value,sss_value_normalized,ma,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roa_normalized,calculated_roe,calculated_roe_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
TLV:TRLT,TERA LIGHT LTD,Utilities,Israel,455415756942.37,-2.11008457041223, ,1959428.5714286,0,-2394428.5714286,-59968000,0.125,10710000,0,876750,0,-101016000,0.25,876750,-101016000,10710000,1959428.5714286,1,-2394428.5714286,10710000,1,876750,0.25,876750,10710000,8.9539113,8.9539113,8.42399959070165E-05,136.90909,136.90909,136.90909,15.8419804,0.0149044185768964,136.90909,0.000714765583378348,11.6548628,11.6548636,0.000116548636,8228001.1164571,8228000,843857.1428571,8228000,0.32745,-0.7060367,0,0.4093226,1,0.0112453,3.39991906298159E-05,0.07937,0.69193,0.771700701515675,0,0.055,762.8,0.0000721,1.9044006,0.00019044006,72728400,3507000,0.0482205,8,95896236,16966760857,438375,-0.037852,1456.2,-0.037852,0,-0.037852,0,-0.037852,0.2462148,0.00167666630975524,1092.15,330.7269281,1,-3616.9579899,27.6475426,0.000161777912467283,-1590857.1428571,0.5,-7710000,0.5,1658.9359439,1243790.3618995,1243790.3618995,0.005128134390738,6.1402724,2,0.0802488,1,0.0802488,0.2842822,0.000491165350327568,USD,ILS,1,0.3098132,0,0,0,0,762.8,680,1060,812.3099,-6.0949522,12.1764706,-28.0377358,0.4357895,0.4367895,0.0068248359375,420.1023678,12,19.5769573,1,0,1,0,1,266.75,1,53.872,1,37.4052962,0.3333333,31.9582482,1,19.5869573,0.01,53.882,31.9682482,25.7776028,0.00709204410962517,132619333.333333,2,234667600,1,234667600,103882666.666667,2,215276800,1,215276800,0.1037361,0.125143496998325,0.1040727,0.0230697716690515,39999333.3333333,150275000,150275000,7184166.6666667,0.5,19390800,1,19390800,22.9198885,0.209984217062379,None
TLV:RMN,RAM ON,Basic Materials,Israel,498786995.504994,-2.03756984947323, ,3758901.59296,4,18659987.07336,39822872.3726667,1,1139492.9496,1,23565011.6184,1,154741159.7512,1,23565011.6184,154741159.7512,1139492.9496,3758901.59296,4,18659987.07336,1139492.9496,1,23565011.6184,1,23565011.6184,1139492.9496,25.4449581,25.4449581,0.000239390708080636,4.3247345,4.3247345,4.3247345,27.950941,0.0262967453413927,4.3247345,2.2578277146163E-05,-6239.0907179,16.0279763,0.000160279763,-15000.0006455,-15000,413066.6666667,-15000,20.6218,964.84218,36.9075,6.7889936,0.6875,330.7519912,1,0.21949,0.19257,0.214770864236084,0,4.613,1999,0.0023077,2.0545828,0.00020545828,16632800,75847000,4.5600861,308,93586368,10280356472,246256.4935065,-0.919,0.325,5.8813939,0.006388,5.8813939,0.006388,0.7810985,9.0879776,0.0618870428005558,0.245347,5.2032515,0.0157327724412774,5.536734,5.536734,3.23978619498223E-05,6084380.1263733,1,-1291301.4176,0.5,15.3814139,7247445.681382,7247445.681382,0.0298811412133323,0.3526728,1,0.1846181,1,0.1846181,0.430672,0.000744088668781494,ILS,ILS,0.3098132,0.3098132,39.7278,31.3007,361.1625,30.0968,0.2955282,1283,2130,1553.09,28.71115,55.806703,-6.1502347,1.690673,23.3538048,0.3649032,9.2270556,2,3.977618,0.5,0,1,0,1,3.0506921,0.1666667,5.005603,0.5,1.7002319,1,1.7088442,1,3.987618,0.01,5.015603,1.7188442,2.8532311,0.000784993118761002,149079261.55856,2,41263799.7963911,0.6666667,41263799.7963911,55949537.56384,1,51613061.5492267,1,51613061.5492267,0.671082,0.809569168810375,0.5565707,0.123374900110059,21519533.3333333,18085600,18085600,17834665.3627733,1,9545489.2714933,1,9545489.2714933,25.5341715,0.233935388069798,None
TLV:SPRG,SPRING VENTURES,Financial Services,Israel,155.4757545,-2.00408803092932, ,4315635.91336,1,1399281.6449067,317067.9924333,0.25,27220187.752,1,18834783.6808,1,44842982.1944,1,18834783.6808,44842982.1944,27220187.752,4315635.91336,1,1399281.6449067,27220187.752,1,18834783.6808,1,18834783.6808,27220187.752,0.6769418,0.6769418,6.36878929784444E-06,3.482415,3.482415,3.482415,0.7467111,0.000702519161708767,3.482415,1.81807532943248E-05,0.7320886,0.7311522,0.000007311522,81464610.0296234,81673000,9508200,81673000,0.69194,0.0296302,0.1,1.8463926,2.75,0.8569876,0.00259102778759023,0.01,0.77936,0.869210265103778,0,7.222,2416,0.0029892,1.6324808,0.00016324808,8419880,60794000,7.2202929,5,59486751,6560603847,12158800,14.774,8.832,1.2863332,1.1409514,1.2863332,1.1409514,11.4020833,34.016971,0.23164776949079,6.9092379,26.5354291,0.0802336515276937,0.3054192,0.3054192,1.78714185626855E-06,-2121559.4851733,0.5,-2645185.1016,0.5,3566.4402988,2248869.1496838,2248869.1496838,0.00927206350847656,0.0831781,1,0.1833385,1,0.1833385,0.4291805,0.000741511746554166,ILS,ILS,0.3098132,0.3098132,0,0,0,0,2416,755,2995,1883.54,28.2691103,220,-19.3322204,1.4830357,10.6392168,0.1662377625,16.5607022,1,6.8347758,1,5.1624876,2,3.4666667,1,3.4611032,0.3333333,8.2125533,1,12.0292093,0.5,11.2312893,1,6.8447758,3.4766667,8.2225533,11.2412893,9.0430326,0.00248795772755015,23434187.8311467,1,43728831.96456,1,43728831.96456,21596665.0877333,1,36727549.34568,1,36727549.34568,0.5307177,0.640238729785562,0.6128244,0.135844644957068,36352800,32053800,32053800,1837522.7434133,1,7001282.61888,1,7001282.61888,23.9023001,0.218984737752477,None
TLV:VTNA,VITANIA LTD,Real Estate,Israel,150.5318381,-1.81582323222408, ,97263066.6666667,0,105028466.666667,902145733.333333,2,113629000,0,139558000,0,1998754000,1,139558000,1998754000,113629000,97263066.6666667,1,105028466.666667,113629000,1,139558000,1,139558000,113629000,7.0033274,7.0033274,6.58885543696972E-05,10.333217,10.333217,10.333217,3.7810917,0.00355731871593709,10.333217,5.39469503243361E-05,11.5219529,11.522584,0.00011522584,69057565.5283678,69050000,50734200,69050000,1.22819,1.1323526,0,0.7998371,1,1.0544599,0.00318806818418331,0.21924,0.61035,0.680715568294614,0,2.851,3016,0.0009453,1.5751485,0.00015751485,47073200,139558000,2.9647018,10000000,795765187,42964166331,13.9558,286.517,0.762,0.0858855,-0.0263632,0.0858855,-0.0263632,214.9092214,146.8478245,1,0.5649092,7.7660442,0.0234817414010262,0.0480818,0.0480818,2.81347725698754E-07,20560933.3333333,0.5,135721000,1,38.7027755,5.8632429,5.8632429,2.41740879152832E-08,2.7883173,2,1.6159126,1,1.6159126,1.2721855,0.00219800408463545,USD,ILS,1,0.3098132,31.8652,31.8652,63.7305,63.7305,3016,1570,3500,2567.655,17.4612633,92.1019108,-13.8285714,1.4984456,11.3199857,0.1768747765625,0.5775307,0.3333333,1.6290221,1,0.5419911,0.5,0.3140907,0.5,6.2089335,0.3333333,35.5432812,2,0.123952,0.5,0.3501446,1,1.6390221,0.3240907,35.5532812,0.3601446,0.9995834,0.000275009651558798,4005151333.33333,2,2309995266.66667,1,2309995266.66667,1655982400,2,877975000,1,877975000,0.1604148,0.193518640495323,0.2589544,0.0574023627780986,-432235400,-406918533.333333,-406918533.333333,2325095733.33333,2,1418930600,1,1418930600,4.3949267,0.0402648224988548,None
TLV:HGGE,HAGAG EUROPE DEVEL,Real Estate,Israel,1.82292273672795E+018,-1.8068799340517, ,231466.6666667,0,6679866.6666667,1717750,0.25,71094000,0,-20796000,0,28610000,0.6666667,-20796000,28610000,71094000,231466.6666667,1,6679866.6666667,71094000,3,-20796000,0.25,-20796000,71094000,10.7706559,10.7706559,0.000101332253417775,82.9557539,82.9557539,82.9557539,10.5784394,0.00995238503816937,82.9557539,0.000433089708148116,245.4231736,245.4231772,0.002454231772,1040000.0302967,1040000,-2807866.6666667,1040000,-0.21939,61.1021424,0,-1.702338,4,19.7278048,0.059645309249464,0.10074,0.8094,0.902713493860344,0,-0.146,1807,-0.0000808,15.075217,0.0015075217,42497800,-5199000,-0.1223357,11,255240115,25068785486,-472636.3636364,1.2999949,705.667,1.2999949,0.9783065,1.2999949,0.9783065,1.2999949,11.6517318,0.0793456208130615,529.4948266,230.3575459,0.696518868975641,63.8123693,63.8123693,0.000373394194352208,-22998533.3333333,0.5,1486000,0.5,9010.5480865,171.7632001,171.7632001,7.08177841280936E-07,6.2970747,1,2.9833943,1,2.9833943,1.7282505,0.00298596522148166,USD,ILS,1,0.3098132,0,0,0,0,1807,1071,2299,1486.9459,21.5242599,68.7208217,-21.400609,1.1986971,2.9665841,0.0463528765625,1.4814916,1,1.7219769,1,1.8814233,0.5,0.3160125,1,2.4628322,0.3333333,17.0597049,2,1.0788438,1,1.7406373,1,1.7319769,0.3260125,17.0697049,1.7506373,1.7413071,0.000479075841823565,182159733.333333,2,120137333.333333,1,120137333.333333,26309333.3333333,2,32426466.6666667,1,32426466.6666667,0.000001,1.20636400441433E-06,0.000001,2.21669771890721E-07,1614733.3333333,17076400,17076400,126321066.666667,2,72479066.6666667,1,72479066.6666667,14.4447237,0.132337641905496,None
TLV:CDEV,COHEN DEV&IND BLDG,Energy,Israel,9848737.5820169,-1.74022781788888, ,11127800,1,6299600,5756300,0.5,48240000,3,15574000,1,42574000,1,15574000,42574000,48240000,11127800,1,6299600,48240000,3,15574000,1,15574000,48240000,9.9403565,9.9403565,9.3520648442685E-05,33.035413,33.035413,33.035413,9.7038854,0.0091295889890025,33.035413,0.00017246901754361,11.0485583,12.0292154,0.000120292154,12285977.8756099,10105000,10349400,10105000,0.9685299,2.2140923,4.75,6.0735424,6.868125,3.0863882,0.00933142742029243,0.4627,0.24634,0.27473985925075,0,2.372,7854,0.000302,25.62459,0.002562459,6427430,15574000,2.4230524,10000000,159839004,15603847679,1.5574,0.072,0.177,-0.2415517,0.3384045,-0.2415517,0.3384045,-0.0063879,0.2493612,0.00169809257201492,0.2173511,4.9120931,0.0148524135250177,-5171.5380214,19.3366073,0.000113146980491266,8039400,1,11962000,1,19.8819569,13.3622308,13.3622308,5.50923350119956E-08,0.0875734,0.5,0.1950031,1,0.1950031,0.4425916,0.000764682622640597,USD,ILS,1,0.3098132,91.177,83.579,106.373,75.981,7854,6000,8375,6958.025,12.876858,30.9,-6.2208955,1.5612632,14.4829379,0.2262959046875,3.5840484,0.5,6.1380365,1,0.7747924,0.5,0.525,1,2.0462828,1,0.5115707,1,3.7034161,1,2.5302247,1,6.1480365,0.535,0.5215707,2.5402247,4.3441306,0.00119517575285055,10329366.6666667,0.5,21591733.3333333,1,21591733.3333333,8865600,0.5,18081533.3333333,1,18081533.3333333,0.8212946,0.990780242459863,0.9613208,0.213095762449806,3738666.6666667,5453866.6666667,5453866.6666667,2927533.3333333,1,3510200,1,3510200,51.714098,0.473786963650243,None
TLV:ASPF,ALTSHU FUND PEN,Financial Services,Israel,8.2912375,-1.60603231690174, ,3055178133.33333,0,105057200,87898866.6666667,1,3884241000,0,463048000,0,989025000,1.5,463048000,989025000,3884241000,3055178133.33333,4,105057200,3884241000,3,463048000,2,463048000,3884241000,0.8318484,0.8318484,7.82617824360827E-06,14.065743,14.065743,14.065743,0.7658591,0.000720533942670774,14.065743,7.34334659666857E-05,2.980403,2.9627187,0.000029627187,365747667.359667,370088000,185233000,370088000,0.17882,0.1441119,0,2.942603,16,1.0895116,0.00329404396341545,0.03029,0.69903,0.779619240935503,0,1.156,1644,0.0007032,7.060356,0.0007060356,196840000,192798000,0.9794656,951,1077139498,99159380746,202731.8611987,0.977,0.696,0.7439338,0.3160708,0.7439338,0.3160708,0.9187335,9.8350585,0.0669744923596059,0.6010177,8.0025332,0.0241967995952852,15.3099279,15.3099279,8.95851111080888E-05,191098400,2,177331000,1,5.6365699,6.0741748,6.0741748,2.50437578883177E-08,1.574585,1,6.0382028,2,6.0382028,2.4582755,0.00424725764454889,USD,ILS,1,0.3098132,20.8211,17.2129,0,0,-0.2204837,1557,2349,1835.26,-10.4214117,5.5876686,-30.0127714,0.219697,0.220697,0.003448390625,1.6358858,1,1.4034558,1,0.0038442,0.1666667,8.4166901,2,96.3518231,6,0.5971034,0.25,1.7859364,2,13.3088809,1,1.4134558,8.4266901,0.6071034,13.3188809,7.3661683,0.00202661166392566,1260298533.33333,2,1576574866.66667,1,1576574866.66667,490330933.333333,2,588887400,1.5,588887400,0.393705,0.474951540357943,0.8863099,0.196468113357488,-44909200,587480000,587480000,769967600,2,1183983266.66667,1,1183983266.66667,7.4030462,0.0678241894668736,None
TLV:BCOM,B COMMUNICATIONS L,Communication Services,Israel,471588.0591761,-1.58031575737817, ,686800540.614286,0.25,-94891357.2571429,-1728509805.44,0.25,2715822511.2,1,73115915.2,1,-4891743885.86667,0.375,73115915.2,-4891743885.86667,2715822511.2,691559861.486667,0.25,-87016200.7733333,2715822511.2,1,73115915.2,1,73115915.2,2715822511.2,0.4569745,0.4569745,4.29929767224865E-06,6.7512195,1.3168411,6.0719222,0.0561627,5.28388729232778E-05,6.0719222,3.16998748111681E-05,1.1751215,1.1404075,0.000011404075,3622950699.70999,3837000000,3952066666.66667,3837000000,0.02692,-0.031151,0.31875,0.0550994,2.75,0.0179562,5.42890155698026E-05,0.00056,0.72529,0.808906683916443,10.51,2.05,1385,0.0014801,24.027778,0.0024027778,114819000,236000000,2.0554089,9848,4005873215,49232259882,23964.2567019,0.7499023,-0.017,0.7499023,-0.0293991,0.4999163,-0.0320291,0.7499023,8.90969,0.0606729451412472,-0.0200998,0.24799,0.000749833106801079,8.096951,8.096951,4.73788158709585E-05,986259340.88,1,975911580,1,4.0616834,4.1047502,4.1047502,1.69238412764848E-08,-39.8315983,2,409.4894986,4,409.4894986,20.2368469,0.0349639829618733,ILS,ILS,0.3098132,0.3098132,1188,315,32,73,1385,550,1514,832.3105,66.4042446,151.8181818,-8.5204756,1.7323651,27.0294136,0.4223345875,2.0440558,2,4.3110446,4,0.0063514,0.0833333,1.0287624,4,1.1831819,1,5.3226368,4,0.507784,0.5,2.2852703,2,4.3210446,1.0387624,5.3326368,2.2952703,3.3081574,0.000910154384192114,5181481190.50667,1,5016350754.90667,1,5016350754.90667,-5018973.84,1,16575006.2,1.5,16575006.2,0.1145755,0.138219758987774,4.511215,1,-59800000,485600000,485600000,2530182441.76,0.5,3103777484.97778,0.6666667,3103777484.97778,3.3455815,0.0306510789481318,None
TLV:CPTP,CAPITAL POINT LTD,Financial Services,Israel,5.0621343,-1.56663425692447, ,11589905.2698667,1,1432059.8814667,4515238.2310133,1,16999450.284,1,10099290.6936,1,36337370.6016,1,10099290.6936,36337370.6016,16999450.284,11589905.2698667,1,1432059.8814667,16999450.284,1,10099290.6936,1,10099290.6936,16999450.284,0.2865772,0.2865772,2.6961694555813E-06,3.1185184,3.1185184,3.1185184,0.6001412,0.000564623577620439,3.1185184,1.628094689295E-05,0.3745642,0.3734257,0.000003734257,42259116.6253102,42516000,29734000,42516000,0.5941,0.0143892,0.1,1.5694447,2.75,0.726978,0.00219795502171417,0.10897,0.75088,0.837446884445089,0,0.27,82.7,0.0032648,0.5716225,0.00005716225,126234000,32598000,0.2582347,37,15732531,3292974423,881027.027027,11.648,0.14,0.6489507,0.7140446,0.6489507,0.7140446,8.8982377,30.079914,0.204837314426813,0.2835111,5.5745765,0.0168555264974204,0.3504647,0.3504647,2.05072285735343E-06,-3201403.0666667,0.5,-7570595.3552,0.5,20348.9383434,207811.016533,207811.016533,0.000856802603800212,0.1575948,1,0.1610201,1,0.1610201,0.4022731,0.000695022791046562,ILS,ILS,0.3098132,0.3098132,10,10,0,0,82.7,55.8,121.4,84.6035,-2.2499069,48.2078853,-31.878089,0.820122,0.821122,0.01283003125,7.3752733,1,7.2153195,1,1.7016308,1,0.4650659,1,7.6001255,1,4.3265831,1,3.2983629,1,3.1365396,1,7.2253195,0.4750659,4.3365831,3.1465396,5.1859296,0.00142677508680562,54916888.8598133,1,62494837.11496,1,62494837.11496,47456587.0038133,1,53818394.52368,1,53818394.52368,0.261602,0.315587236282797,0.287655,0.0637644182332254,47728133.3333333,50268600,50268600,7460301.856,1,8676442.59128,1,8676442.59128,15.23158,0.139546551499279,None
TLV:FRDN,FRIDENSON LOGISTIC,Industrials,Israel,0.0007091,-1.50744167549455, ,330588533.333333,0,5542800,56457133.3333333,1,489902000,0,62803000,0,293811000,1,62803000,293811000,489902000,330588533.333333,1,5542800,489902000,1,62803000,1,62803000,489902000,0.1164898,0.1164898,1.09595683343537E-06,2.2096643,2.2096643,2.2096643,0.0702311,6.60746753301037E-05,2.2096643,1.15360637665462E-05,1.3746412,1.326905,0.00001326905,47783324.5436105,51102000,41789800,51102000,0.11983,0.016561,0,0.2202556,1,0.1198822,0.000362453449078434,0.01,0.70701,0.788519233128492,0,39.196,8513,0.0046043,0.8242448,0.00008242448,1371760,11090000,8.0845046,450,61122937,3680832870,24644.4444444,23.494,0.577,0.2843789,0.1527864,0.2843789,0.1527864,17.6915947,42.3113774,0.288130774453523,0.4709466,7.1125549,0.0215058233717498,0.1248991,0.1248991,7.30839480360995E-07,25763800,1,42574000,1,2.3724349,1.435687,1.435687,5.9193221820691E-09,1.8357103,0.5,5.7167853,2,5.7167853,2.39198,0.00413271634550646,USD,ILS,1,0.3098132,490.253,142.967,109.349,182.247,8513,5712,11400,9415.25,-9.5828576,49.0371148,-25.3245614,0.9848805,0.9858805,0.0154043828125,1.2888047,1,1.5283056,1,0.4861749,1,0.3949973,0.5,2.6154262,12,0.2425684,1,1.0058856,1,1.0872283,1,1.5383056,0.4049973,0.2525684,1.0972283,1.3177669,0.000362549654190653,812440266.666667,2,421317533.333333,1,421317533.333333,86687933.3333333,1,181462400,1.5,181462400,0.2490633,0.300460999940647,0.4460937,0.0988854887208878,-8466.6666667,18590533.3333333,18590533.3333333,636425066.666667,2,298342466.666667,1,298342466.666667,3.1573525,0.028926588918722,None
