Symbol,Name,Sector,Value,Close,Grade
TLV:MMAN,MAMAN,Industrials,-1.24536,972.5,89.0451
TLV:SANO1,SANO,Consumer Defensive,-1.35124,34920.0,86.4434
TLV:CPTP,CAPITAL POINT,Financial Services,-1.45144,85.0,74.8882
TLV:PLRM,PALRAM,Industrials,-1.33425,4634.0,72.3734
TLV:SPNTC,SPUNTECH,Consumer Cyclical,-1.19028,696.0,61.1483
TLV:SPRG,SPRING,Financial Services,-2.15915,2539.0,58.9633
TLV:VILR,VILLAR,Real Estate,-1.05955,17820.0,58.8788
TLV:HRON,HIRON,Real Estate,-0.8089,204640.0,56.2086
TLV:MLTM,MALAM TEAM,Technology,-0.96859,10730.0,55.3713
TLV:PLCR,PLASTO CARGAL,Consumer Cyclical,-0.94294,399.4,49.2377
TLV:DRAL,DOR ALON,Energy,-0.78402,9562.0,47.4719
TLV:ELDAV,ELDAV,Financial Services,-1.1881,249.6,46.936
TLV:CRSO,CARASSO,Consumer Cyclical,-1.14055,2011.0,46.8143
TLV:NFTA,NAPHTHA,Energy,-0.68789,2275.0,45.6406
TLV:PLSN,PLASSON INDUS,Consumer Cyclical,-1.17282,22180.0,41.9635
TLV:KEN,KENON,Utilities,-0.89839,14500.0,39.2775
TLV:SNEL,SYNEL,Real Estate,-0.80412,4651.0,37.3933
TLV:BRMG,BRIMAG,Consumer Cyclical,-1.01513,4080.0,35.6067
TLV:ASHG,ASHTROM GROUP,Real Estate,-0.9407,7912.0,34.2022
TLV:IBI,IBI INV HOUSE,Financial Services,-1.03856,8840.0,33.1096
TLV:KAFR,KAFRIT,Basic Materials,-0.80818,2670.0,31.5985
TLV:EMCO,E&M,Technology,-0.97567,2396.0,29.0124
TLV:ISRS,ISRAS,Real Estate,-0.62535,80840.0,28.6923
TLV:AVIV,AVIV,Real Estate,-1.2148,2550.0,28.2455
TLV:GLPL,GOLAN PLASTIC,Industrials,-1.24492,1054.0,26.4876
TLV:WLFD,WILLY FOOD,Consumer Defensive,-1.12313,3991.0,24.5102
TLV:RLCO,RALCO,Consumer Cyclical,-0.96232,5649.0,24.452
TLV:NISA,NISSAN,Healthcare,-1.03264,2102.0,22.685
TLV:BKRY,BIKUREY HASHDE,Consumer Defensive,-1.17411,540.0,22.1812
TLV:LUZN,LUZON GROUP,Industrials,-1.1142,149.0,20.9932
TLV:PRSK,PRASHKOVSKY,Real Estate,-0.79486,12330.0,20.4136
TLV:MGIC,MAGIC,Technology,-1.09811,6600.0,20.3862
