1000.000000,0.000012,0.000000,70121.787305,19880.778603,192.000000,162.000000,130.000000,97.000000,65.000000,33.000000
1000.000000,0.000012,0.000000,70121.787305,11.874283,153.000000,123.000000,91.000000,64.000000,39.000000,17.000000
1000.000000,0.000012,0.000000,70121.787305,5.102204,115.000000,87.000000,59.000000,40.000000,22.000000,8.000000
1000.000000,0.000012,0.000000,70121.787305,2.208866,77.000000,52.000000,31.000000,20.000000,10.000000,0.000000
1000.000000,0.000012,0.000000,70121.787305,1.084404,37.000000,23.000000,13.000000,7.000000,0.000000,0.000000
1000.000000,0.000012,0.000000,30.542836,19880.778603,145.000000,123.000000,98.000000,76.000000,53.000000,28.000000
1000.000000,0.000012,0.000000,30.542836,11.874283,116.000000,94.000000,69.000000,52.000000,32.000000,15.000000
1000.000000,0.000012,0.000000,30.542836,5.102204,98.000000,77.000000,53.000000,38.000000,20.000000,8.000000
1000.000000,0.000012,0.000000,30.542836,2.208866,71.000000,50.000000,31.000000,20.000000,10.000000,0.000000
1000.000000,0.000012,0.000000,30.542836,1.084404,37.000000,23.000000,13.000000,7.000000,0.000000,0.000000
1000.000000,0.000012,0.000000,20.730542,19880.778603,96.000000,85.000000,72.000000,58.000000,42.000000,20.000000
1000.000000,0.000012,0.000000,20.730542,11.874283,74.000000,63.000000,50.000000,38.000000,24.000000,9.000000
1000.000000,0.000012,0.000000,20.730542,5.102204,67.000000,57.000000,44.000000,32.000000,19.000000,7.000000
1000.000000,0.000012,0.000000,20.730542,2.208866,48.000000,38.000000,25.000000,16.000000,9.000000,0.000000
1000.000000,0.000012,0.000000,20.730542,1.084404,30.000000,21.000000,13.000000,7.000000,0.000000,0.000000
1000.000000,0.000012,0.000000,14.233864,19880.778603,49.000000,44.000000,37.000000,29.000000,21.000000,11.000000
1000.000000,0.000012,0.000000,14.233864,11.874283,36.000000,31.000000,24.000000,17.000000,11.000000,0.000000
1000.000000,0.000012,0.000000,14.233864,5.102204,33.000000,29.000000,22.000000,15.000000,9.000000,0.000000
