Symbol,Name,Sector,Country,sss_value,sss_value_normalized,ma,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roa_normalized,calculated_roe,calculated_roe_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
TLV:ATRY,ATREYU CAPITAL,Financial Services,Israel,59938305.8013316,-3.088684276070268, ,88029733.3333333,0.0,81393200.0,117120400.0,1.0,91300000.0,0.0,86915000.0,0.0,428904000.0,1.0,86915000.0,428904000.0,91300000.0,88029733.3333333,1.0,81393200.0,91300000.0,1.0,86915000.0,1.0,86915000.0,91300000.0,2.3559122,2.3559122,0.001719522679736851,9.8970294,9.8970294,9.8970294,2.3327663,0.0017026290535682182,9.8970294,1.3629312669218732e-05,0.0,100000.0,0.26063701443632126,0.0,-2000.0,204866.6666667,-2000.0,0.95197,0.9302586,0.0,0.9506138,1.0,0.9452808,0.004334312336500187,0.18663,0.46031,0.4950580769126943,0.0,5.05,5007.0,0.0010086,3.260274,0.0003260274,14723500,86915000,5.903148,250,215085783,21298156897,347660.0,0.053,-0.023,0.072347,0.0500386,0.072347,0.0500386,0.0578368,2.6549274,0.025226134224637282,-0.0047403,0.249526,0.0046859900465820005,171.1200514,171.1200514,0.00020412189935791375,67872533.3333333,1.0,53188500.0,0.5,3.1689665,4.04384,4.04384,5.7036587987702416e-08,0.008451,1.0,0.0463036,1.0,0.0463036,0.2161827,0.010205029212369179,USD,ILS,1.0,0.2894241,125.649,227.527,142.629,135.837,5007.0,67.4,7083.0,5893.965,-15.0486981,7328.7833828,-29.3096146,1.4081761,7.7972552,0.11633659115557463,278.5175896,1.0,243.7830918,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,6.8098478,1.0,4.3569762,1.0,243.7930918,0.01,0.01,4.3669762,124.080034,1.0,221968200.0,1.0,214503333.3333333,1.0,214503333.3333333,219167733.3333333,1.0,204642666.6666667,1.0,204642666.6666667,0.5051918,0.68986340428263,0.5247159,0.3981056450990029,7360333.3333333,2847133.3333333,2847133.3333333,1834600.0,1.0,9669333.3333333,1.0,9669333.3333333,36.3982264,0.8625553353544069,None
TLV:ELCRE,ELECTRA REAL ESTAT,Real Estate,Israel,63.0358342,-2.913152026637631,r+,1645609066.6666667,4.0,259953333.3333333,400598333.3333333,1.0,616986000.0,1.0,422380000.0,1.0,1577726806.0,1.0,422380000.0,1577726806.0,616986000.0,1645609066.6666667,4.0,259953333.3333333,616986000.0,1.0,422380000.0,1.0,422380000.0,616986000.0,2.4945463,2.4945463,0.0018207083177818116,23.2807,23.2807,23.2807,2.0833292,0.0015205710165081831,23.2807,3.206011891389153e-05,2.6780412,2.2498883,5.864041693272103e-06,430939683.1838323,568733000.0,342348533.3333333,568733000.0,0.68758,99.0274427,156.856875,1.886284,2.75,33.8681023,0.15529241005713892,0.18788,0.5991,0.644325115418729,0.0,1.71,4149.0,0.0004121,5.5701697,0.00055701697,56904700,216391424,3.8026986,12,785058045,65565441885,18032618.6666667,1.179,0.72,2.5509516,1.8509515,2.5509516,1.8509515,1.5219879,12.5868873,0.1195959288755626,1.0027379,10.26368,0.19274745846646343,15.2962452,15.2962452,1.8246246408434467e-05,18041933.3333333,1.0,22940000.0,0.5,43.5129668,34.2222339,34.2222339,4.826895858820037e-07,0.6173129,0.5,0.9677789,1.0,0.9677789,0.9847576,0.04648605126637128,USD,ILS,1.0,0.2894241,35.1465,21.439,13.7522,75.0,4149.0,55.56,7309.0,5390.325,-23.0287599,7367.6025918,-43.2343686,1.1286893,2.0675042,0.030847571954273525,5.5937407,3.0,2.0582924,1.0,0.1830108,0.5,1.0171423,1.0,0.6313676,1.0,0.0942505,1.0,0.5382338,0.5,0.9885531,1.0,2.0682924,1.0271423,0.1042505,0.9985531,1.5334228,0.01235833639439525,1303922466.6666667,1.0,857450853.8666667,1.0,857450853.8666667,595428133.3333334,1.0,426713592.5333334,1.0,426713592.5333334,0.5925997,0.8092230444335503,1.0898443,0.8268725382801841,-9190666.6666667,2986736.0,2986736.0,692133266.6666666,1.0,424985010.9333333,1.0,424985010.9333333,9.8754509,0.23402576733314345,None
TLV:CDEV,COHEN DEV&IND BLDG,Energy,Israel,433971638.4911216,-2.905265635335025,r+,14115000.0,1.0,11356666.6666667,12255666.6666667,1.0,19164000.0,1.0,17296000.0,1.0,57968000.0,1.0,17296000.0,57968000.0,19164000.0,14115000.0,1.0,11356666.6666667,19164000.0,1.0,17296000.0,1.0,17296000.0,19164000.0,8.6804076,8.6804076,0.006335617149722358,136.13139,136.13139,136.13139,9.0517952,0.006606683873334994,136.13139,0.00018746809809470268,10.1353426,11.9604923,3.1173470042606096e-05,12066994.53154,7721000.0,12697333.3333333,7721000.0,0.90252,4.1084475,4.75,1.9851764,2.75,2.333048,0.010697518375542047,0.45762,0.23873,0.25675135170073976,0.0,0.685,9228.0,7.42e-05,42.29025,0.004229025,6427430,17296000,2.6909667,10000000,166351266,17346860619,1.7296,-0.67,0.435,1.4576966,0.2894602,1.4576966,0.2894602,-0.1380758,0.2361924,0.0022442124727174153,0.398615,6.5635968,0.12326150090402391,-985.9175358,101.4283613,0.00012098961862114491,9966266.6666667,1.0,13653000.0,1.0,16.6914324,12.1842281,12.1842281,1.7185318857518748e-07,0.1894037,1.0,0.2732891,1.0,0.2732891,0.5237706,0.024724893682890128,USD,ILS,1.0,0.2894241,91.177,83.579,106.373,75.981,9228.0,6993.0,10000.0,8959.215,3.0000954,31.960532,-7.72,1.4865314,10.7905746,0.1609975091714233,6.4999376,1.0,5.0925319,1.0,0.1274268,0.1666667,0.2705882,1.0,0.0,1.0,0.0,1.0,2.2005578,1.0,2.1011672,1.0,5.1025319,0.2805882,0.01,2.1111672,3.6068495,0.029068733975363033,21913533.3333333,1.0,27353800.0,1.0,27353800.0,18480400.0,1.0,21491133.3333333,1.0,21491133.3333333,0.732307,1.0,0.904797,0.6864758498239572,4050466.6666667,5428600.0,5428600.0,3433133.3333333,1.0,5862666.6666667,1.0,5862666.6666667,42.1981349,1.0,None
TLV:RMN,RAM-ON INVESTMENTS,Basic Materials,Israel,218722136.0799853,-2.359948879309527,r+,3972056.3484,4.0,15671967.70608,38743197.59324,1.0,1071737.4423,1.0,15553940.5581,1.0,244224593.59095,1.5,15553940.5581,244224593.59095,1071737.4423,3972056.3484,4.0,15671967.70608,1071737.4423,1.0,15553940.5581,1.0,15553940.5581,1071737.4423,17.1833982,17.1833982,0.012541741971474734,2.2056679,2.2056679,2.2056679,17.7061228,0.012923265869078548,2.2056679,3.037450555977845e-06,-96.5565105,1036.0560266,0.0027003454956178187,-659499.568366,-660000.0,164800.0,-660000.0,14.51283,589.0378052,36.9075,31.2783804,2.75,211.6106718,0.9702796727891143,0.21754,0.19187,0.20635396410514364,0.0,6.175,1356.0,0.0045538,1.0539348,0.00010539347999999999,16632800,53741000,3.2310254,341,63630657,6556577144,157598.2404692,-0.972,-0.202,2.6395032,0.1396501,2.6395032,0.1396501,-0.0691242,0.2430876,0.0023097281025254916,-0.1165875,0.2383413,0.0044759462320135565,-31.9087703,3133.934618,0.00373833856088754,1259824.51742,0.5,1825687.2228,0.5,50.5075558,34.8529892,34.8529892,4.915861124921466e-07,0.2640873,1.0,0.2663254,2.0,0.2663254,0.5170672,0.02440845581426236,ILS,ILS,0.2894241,0.2894241,39.7278,31.3007,361.163,30.0968,1356.0,1302.0,2130.0,1616.79,-16.1301097,4.1474654,-36.3380282,0.1304348,0.1314348,0.001961033235287043,5.5918323,1.0,8.8049709,1.0,0.0,1.0,0.0,1.0,0.749964,0.1666667,1.1996819,0.5,1.4754484,1.0,1.5072425,1.0,8.8149709,0.01,1.2096819,1.5172425,5.1661067,0.041635277920700764,67719971.88138,1.0,67657707.11,1.0,67657707.11,53744145.17094,1.0,88703392.78584,1.5,88703392.78584,0.3298916,0.4504826527672137,0.2753478,0.20890831313781655,14565933.3333333,10460533.3333333,10460533.3333333,13271947.29924,1.0,7831372.36238,1.0,7831372.36238,22.5289693,0.5338854277182757,None
TLV:MRHL,MERCHAVIA HOLD,Healthcare,Israel,2599.4043969,-2.1612725655674634, ,35301066.6666667,0.0,4583333.3333333,-5060133.3333333,0.5,12604000.0,0.0,6299000.0,0.0,8396000.0,1.0,6299000.0,8396000.0,12604000.0,35301066.6666667,4.0,4583333.3333333,12604000.0,1.0,6299000.0,1.0,6299000.0,12604000.0,0.7594488,0.7594488,0.0005543030999622719,9.1627905,9.1627905,9.1627905,0.6154585,0.0004492081025714043,9.1627905,1.2618183861012583e-05,1.008643,1.0086396,2.628888139862453e-06,9489935.4375897,9490000.0,5738666.6666667,9490000.0,0.49976,0.523628,0.0,0.4051322,1.0,0.4771734,0.002187940931699595,0.05489,0.58682,0.6311181175597039,0.0,0.043,39.4,0.0010914,0.7833002,7.833002e-05,68026200,6299000,0.0925967,1,9571891,775723864,6299000.0,0.289,0.541,1.0491475,0.4334278,1.0491475,0.4334278,0.4790369,7.171249,0.06813854489290211,0.514107,7.4201252,0.1393467327316283,19.1275265,19.1275265,2.2816420444336237e-05,-4814933.3333333,0.5,-4654000.0,0.5,50302.8395449,205670.2131504,205670.2131504,0.0029008880689647214,0.048832,2.0,0.0158709,1.0,0.0158709,0.1269798,0.005994154797681756,USD,ILS,1.0,0.2894241,0.0,0.0,0.0,0.0,39.4,0.5,78.0,46.66412,-15.5668209,7780.0,-49.4871795,1.003871,1.0234517,0.015270101970033997,90.6153138,2.0,64.2743983,1.0,0.5427687,1.0,0.0341103,1.0,16.0914743,1.0,17.3111111,1.0,9.3262472,1.0,7.8658394,1.0,64.2843983,0.0441103,17.3211111,7.8758394,36.0801188,0.29078101961190633,83941600.0,2.0,50541400.0,1.0,50541400.0,82035066.6666667,2.0,49752800.0,1.0,49752800.0,0.2246305,0.30674361982064896,0.2266059,0.17192749067207636,7298600.0,5369200.0,5369200.0,953266.6666667,1.0,788600.0,1.0,788600.0,24.3193822,0.5763141488985571,None
TLV:GLRS,GLOBRANDS GROUP,Consumer Defensive,Israel,4887.7560016,-2.158238958817258, ,524981533.3333333,0.0,71105800.0,39004466.6666667,1.0,559732000.0,0.0,69335000.0,0.0,189156000.0,1.0,69335000.0,189156000.0,559732000.0,524981533.3333333,1.0,71105800.0,559732000.0,1.0,69335000.0,1.0,69335000.0,559732000.0,0.3325483,0.3325483,0.00024271886870738828,6.2750134,6.2750134,6.2750134,0.0022882,1.6701012014683158e-06,6.2750134,8.641392904434266e-06,1.8636018,1.8411044,4.798599540815747e-06,102393801.3666718,104866000.0,106582933.3333333,104866000.0,0.12387,0.1340036,0.0,0.1255026,1.0,0.1287921,0.0005905390100737957,0.0763,0.69976,0.7525837802794356,0.0,59.968,37355.824,0.0016053,8.9231934,0.0008923193400000001,1176000,69335000,58.9583333,209,186214076,128078499,331746.4114833,0.004,0.067,0.0324203,0.0641167,0.0324203,0.0641167,0.0111051,1.3038067,0.0123882870835494,0.0662792,2.8244743,0.05304240222111789,565.0576171,565.0576171,0.0006740334233508112,76334933.3333333,1.0,10518500.0,0.5,2.4394346,17.7034821,17.7034821,2.496998433383528e-07,3.9821065,1.0,5.4159231,1.0,5.4159231,2.3282136,0.10990466767523586,USD,ILS,1.0,0.2894241,0.0,0.0,0.0,0.0,37355.824,33100.0,43800.0,37214.457,0.3798712,12.8574743,-14.7127306,0.7954811,0.7964811,0.011883655686149961,1.2521831,1.0,1.2014377,1.0,1.6013685,1.0,0.0428813,0.125,2.5948527,1.0,1.464549,1.0,1.1534084,1.0,1.141622,1.0,1.2114377,0.0528813,1.474549,1.151622,1.1815299,0.009522320891691567,263721000.0,1.0,348747333.3333333,1.0,348747333.3333333,53000466.6666667,1.0,56923800.0,1.0,56923800.0,0.2988116,0.40804143617362665,1.3180318,1.0,29191800.0,35033933.3333333,35033933.3333333,210720533.3333333,1.0,292862466.6666667,1.0,292862466.6666667,1.9277352,0.04568294794469696,None
TLV:ARYT,ARYT INDUSTRIES,Technology,Israel,6113441853.838049,-2.094884373187541, ,8106672.5663,1.0,2397280.52536,-84412969.92744,0.25,6951677.4579,1.0,2329574.5809,1.0,-376327737.9624,0.25,2329574.5809,-376327737.9624,6951677.4579,8106672.5663,1.0,2397280.52536,6951677.4579,1.0,2329574.5809,1.0,2329574.5809,6951677.4579,0.8034413,0.8034413,0.0005864121494796196,8.336065,8.336065,8.336065,1.1837338,0.0008639783417527553,2.7786883,3.826563519251531e-06,14.833564,12.0895609,3.150987058822086e-05,2065005.4241786,2829000.0,4293666.6666667,2829000.0,0.33511,1.3035033,4.75,0.8964888,2.75,0.846034,0.0038792447739323583,0.01,0.50907,0.5474988925157944,0.0,0.122,100.5,0.0012139,1.508902,0.0001508902,96594704,8049000,0.0833275,52,19298627,2843210187,154788.4615385,-0.5407477,12.089,-0.5407477,-0.4331005,-0.5407477,-0.4331005,-0.5407477,0.1959252,0.0018616084918890452,8.9584749,30.1807114,0.5667806690251274,-15.4158108,6486.8465872,0.007737885977649166,1462267.0279,1.0,-2075749.6452,0.5,13.1977452,929718.4606804,929718.4606804,0.01311327074918614,0.254312,1.0,0.2798682,1.0,0.2798682,0.5300257,0.025020169291096944,ILS,ILS,0.2894241,0.2894241,13.0,13.0,18.0,18.0,100.5,79.3,148.4,112.1785,-10.4106402,26.7339218,-32.277628,0.6136035,0.6146035,0.009170005889031977,4.950904,1.0,4.5904617,1.0,0.221065,1.0,0.1712496,1.0,12.9384846,6.0,2.2149249,1.0,5.2764086,1.0,5.3454088,1.0,4.6004617,0.1812496,2.2249249,5.3554088,4.9779352,0.04011874464831304,21573537.34942,1.0,18092247.79992,1.0,18092247.79992,17177474.69452,1.0,14141724.60456,1.0,14141724.60456,0.2287609,0.31238387725366545,0.2647306,0.20085296879786965,54306000.0,43631400.0,43631400.0,4382189.59304,1.0,3943056.05358,1.0,3943056.05358,20.1785707,0.4781863167132536,None
TLV:HGGE,HAGAG EUROPE DEVEL,Real Estate,Israel,8.243494046134804e+23,-2.0357315302264958, ,15013866.6666667,0.0,321200.0,1787116.6666667,0.25,22441000.0,0.0,-29676000.0,0.0,15777333.3333333,0.6666667,-29676000.0,15777333.3333333,22441000.0,15013866.6666667,1.0,321200.0,22441000.0,1.0,-29676000.0,0.25,-29676000.0,22441000.0,4.6212346,4.6212346,0.003372926080642842,486.7268337,486.7268337,486.7268337,2.7169263,0.0019830180394768224,486.7268337,0.0006702771036525495,-41.3670972,2417.38204,0.006300592376575838,-2506996.099462,-2507000.0,-1114666.6666667,-2507000.0,-0.3306,14.9421031,0.0,-0.9808916,1.0,4.5445372,0.020837663950906457,0.04823,0.8200901,0.881997410008775,0.0,-0.146,508.3,-0.0002872,3.9247824,0.00039247824,42497800,-7419000,-0.1745737,12,103706989,6097054435,-618250.0,0.1118355,-0.799,0.1118355,114.7543126,0.1118355,114.7543126,0.1118355,3.5941808,0.03415057123159534,28.0893281,53.2493662,1.0,4352.1694864,4352.1694864,0.005191519606401451,-7050533.3333333,0.5,-17490000.0,0.5,6798.513135,592950.1997982,592950.1997982,0.00836330226792251,6.6809165,2.0,0.9837483,0.5,0.9837483,0.9928409,0.04686762811147657,USD,ILS,1.0,0.2894241,0.0,0.0,0.0,0.0,508.3,461.6,2299.0,1060.4625,-52.0680835,10.1169844,-77.8903871,0.0508327,0.0518327,0.0007733541449803455,3.1925697,2.0,1.6912737,1.0,1.4592304,1.0,0.3987507,1.0,16.4409979,2.0,36.5271242,4.0,4.5574967,2.0,2.2495516,1.0,1.7012737,0.4087507,36.5371242,2.2595516,1.9804126,0.015960767709009494,246979200.0,2.0,142794266.6666667,1.0,142794266.6666667,60779733.3333333,2.0,28766355.5555556,0.6666667,28766355.5555556,1e-06,1.3655475094461748e-06,1e-06,7.587070357483028e-07,29468200.0,39150333.3333333,39150333.3333333,77804933.3333333,1.0,84798133.3333333,1.0,84798133.3333333,6.6123671,0.15669808904279323,None
TLV:KEN,KENON HLDGS LTD,Utilities,Singapore,124.2393586,-2.008056671296096,r+,1749051200.0,4.0,658540200.0,182741650.0,0.25,534763000.0,1.0,1482273000.0,1.0,8852662500.0,1.5,1482273000.0,8852662500.0,534763000.0,1749051200.0,4.0,658540200.0,534763000.0,1.0,1482273000.0,1.0,1482273000.0,534763000.0,4.1839148,4.1839148,0.0030537370572157447,3.7384714,3.7384714,3.7384714,3.5459063,0.0025880702613076084,3.7384714,5.1482918314390265e-06,28.8286663,27.5144947,7.171295752331985e-05,85395401.3422751,93181000.0,74594866.6666667,93181000.0,2.77183,1.3173025,0.777,7.7454078,2.75,3.9458467,0.0180925414223462,0.24291,0.60447,0.65010048826099,0.0,9.414,12570.0,0.0007489,1.7772041,0.00017772041000000001,53879100,1482273024,27.5110947,228,2237387105,189621952884,6501197.4736842,0.541,0.152,0.6196997,0.1634262,0.6196997,0.1634262,0.5606749,7.7378229,0.0735219196886032,0.1548566,4.1851817,0.07859589697801887,6.6678057,6.6678057,7.953744478792995e-06,335489733.3333333,2.0,750529000.0,1.0,6.6690181,2.9810802,2.9810802,4.204682755146037e-08,0.5398159,0.5,0.8889734,1.0,0.8889734,0.9438538,0.044555163762898954,USD,ILS,1.0,0.2894241,350.0,350.0,200.0,200.0,12570.0,167.6,23330.0,16085.536,-21.8552618,7400.0,-46.1208744,1.070908,1.5083879,0.022505446073679335,2.1457694,1.0,4.8860086,2.0,0.4936167,0.1666667,1.8268997,1.0,0.5049287,0.3333333,0.4208693,0.5,1.2154864,0.5,2.9965184,1.0,4.8960086,1.8368997,0.4308693,3.0065184,3.9512635,0.03184447467188799,6260077600.0,2.0,6741234600.0,1.5,6741234600.0,1367501533.3333333,1.0,2131225066.6666667,1.0,2131225066.6666667,0.3198815,0.43681338564290656,0.7955028,0.603553571317475,301916066.6666667,629441066.6666666,629441066.6666666,2861995733.333333,2.0,1859051600.0,1.0,1859051600.0,7.9543226,0.18849938791963056,None
TLV:ELDAV,ELDAV INVESTMENTS,Financial Services,Israel,49631.979318,-1.9676611190517397, ,9809733.3333333,0.0,27628066.6666667,4317083.3333333,0.25,51230000.0,0.0,578000.0,0.0,16319500.0,0.25,578000.0,16319500.0,51230000.0,9809733.3333333,1.0,27628066.6666667,51230000.0,1.0,578000.0,1.0,578000.0,51230000.0,-94.2579043,49.0183366,0.035777284699605935,3.6149252,3.6149252,3.6149252,190.2431496,0.1388538207840558,3.6149252,4.9781549427991056e-06,1.6447972,2.4664334,6.42843837682025e-06,763733656.9608536,708000.0,-3318200.0,708000.0,303.59848,248.4182087,0.0,0.0112825,1.0,184.0103237,0.8437262409818359,0.01,0.6809101,0.7323109310169894,0.0,0.67,234.5,0.0028571,0.7434009,7.434009e-05,35824000,3980000,0.1110987,10000000,2511209384,2511209384,0.398,0.4948529,0.0100116,0.4948529,0.0100116,0.4948529,0.0100116,0.4948529,7.2845782,0.06921535686552734,0.0100116,1.2505814,0.023485376244722328,7.30505,7.30505,8.713886354667889e-06,185733.3333333,0.5,4595000.0,1.0,13520.5099641,546.5091151,546.5091151,7.708271155506285e-06,0.533887,1.0,0.2665459,1.0,0.2665459,0.5172808,0.024418538925629566,USD,ILS,1.0,0.2894241,5.5711,27.8558,27.9142,16.7485,234.5,200.0,350.0,259.7875,-9.7339171,17.25,-33.0,0.46,0.461,0.006878211261152502,5.1972038,1.0,6.8351299,1.0,0.3097509,3.0,0.0774377,1.0,5.2760715,2.0,1.4644353,1.0,12.3137527,1.0,17.8156845,1.0,6.8451299,0.0874377,1.4744353,17.8256845,12.3354072,0.09941492440274477,188339266.6666667,1.0,172661000.0,1.0,172661000.0,128385733.3333333,1.0,139309000.0,1.0,139309000.0,0.1033476,0.1411260577872395,0.104149,0.07901857906615001,92897000.0,119585400.0,119585400.0,59671466.6666667,1.0,33227000.0,1.0,33227000.0,7.8232674,0.1853936771978043,None
