pb,pi,ev,pe,evr / pm,0.39079,4.80685,9.54906,18.39091,33.97598,85.40021,226.88096
10000.000000,0.000012,8.000000,176165.804811,107.681859,271.000000,233.000000,194.000000,156.000000,117.000000,78.000000,39.000000
10000.000000,0.000012,8.000000,176165.804811,6.136005,227.000000,189.000000,153.000000,122.000000,85.000000,53.000000,22.000000
10000.000000,0.000012,8.000000,176165.804811,2.531794,182.000000,146.000000,112.000000,84.000000,50.000000,29.000000,15.000000
10000.000000,0.000012,8.000000,176165.804811,1.002091,136.000000,104.000000,78.000000,56.000000,32.000000,20.000000,10.000000
10000.000000,0.000012,8.000000,176165.804811,0.537526,92.000000,65.000000,47.000000,35.000000,17.000000,9.000000,0.000000
10000.000000,0.000012,8.000000,176165.804811,0.297111,46.000000,26.000000,17.000000,13.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,8.000000,31.614620,107.681859,218.000000,193.000000,163.000000,132.000000,97.000000,66.000000,31.000000
10000.000000,0.000012,8.000000,31.614620,6.136005,187.000000,162.000000,134.000000,108.000000,75.000000,47.000000,19.000000
10000.000000,0.000012,8.000000,31.614620,2.531794,152.000000,128.000000,100.000000,75.000000,44.000000,25.000000,13.000000
10000.000000,0.000012,8.000000,31.614620,1.002091,114.000000,92.000000,70.000000,49.000000,28.000000,18.000000,9.000000
10000.000000,0.000012,8.000000,31.614620,0.537526,81.000000,60.000000,42.000000,31.000000,16.000000,9.000000,0.000000
10000.000000,0.000012,8.000000,31.614620,0.297111,42.000000,26.000000,17.000000,13.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,8.000000,18.642674,107.681859,163.000000,146.000000,126.000000,102.000000,74.000000,49.000000,25.000000
10000.000000,0.000012,8.000000,18.642674,6.136005,140.000000,123.000000,105.000000,86.000000,60.000000,37.000000,17.000000
10000.000000,0.000012,8.000000,18.642674,2.531794,111.000000,94.000000,76.000000,58.000000,33.000000,19.000000,11.000000
10000.000000,0.000012,8.000000,18.642674,1.002091,85.000000,69.000000,55.000000,39.000000,21.000000,12.000000,7.000000
10000.000000,0.000012,8.000000,18.642674,0.537526,65.000000,49.000000,36.000000,28.000000,15.000000,8.000000,0.000000
10000.000000,0.000012,8.000000,18.642674,0.297111,37.000000,23.000000,15.000000,12.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,8.000000,14.032330,107.681859,110.000000,102.000000,88.000000,69.000000,49.000000,30.000000,16.000000
10000.000000,0.000012,8.000000,14.032330,6.136005,93.000000,85.000000,73.000000,58.000000,40.000000,23.000000,12.000000
10000.000000,0.000012,8.000000,14.032330,2.531794,76.000000,68.000000,56.000000,41.000000,24.000000,13.000000,7.000000
10000.000000,0.000012,8.000000,14.032330,1.002091,63.000000,56.000000,45.000000,31.000000,19.000000,11.000000,0.000000
10000.000000,0.000012,8.000000,14.032330,0.537526,47.000000,40.000000,30.000000,22.000000,14.000000,8.000000,0.000000
10000.000000,0.000012,8.000000,14.032330,0.297111,25.000000,20.000000,13.000000,10.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,8.000000,9.451330,107.681859,55.000000,50.000000,43.000000,34.000000,21.000000,11.000000,0.000000
10000.000000,0.000012,8.000000,9.451330,6.136005,47.000000,42.000000,37.000000,31.000000,19.000000,10.000000,0.000000
10000.000000,0.000012,8.000000,9.451330,2.531794,41.000000,36.000000,31.000000,25.000000,14.000000,0.000000,0.000000
10000.000000,0.000012,8.000000,9.451330,1.002091,35.000000,31.000000,26.000000,20.000000,11.000000,0.000000,0.000000
10000.000000,0.000012,8.000000,9.451330,0.537526,29.000000,25.000000,21.000000,16.000000,9.000000,0.000000,0.000000
10000.000000,0.000012,8.000000,9.451330,0.297111,17.000000,14.000000,10.000000,9.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,203.000000,176165.804811,107.681859,180.000000,162.000000,136.000000,109.000000,86.000000,62.000000,31.000000
10000.000000,0.000012,203.000000,176165.804811,6.136005,143.000000,125.000000,102.000000,80.000000,59.000000,42.000000,18.000000
10000.000000,0.000012,203.000000,176165.804811,2.531794,111.000000,94.000000,73.000000,53.000000,34.000000,22.000000,12.000000
10000.000000,0.000012,203.000000,176165.804811,1.002091,79.000000,65.000000,48.000000,33.000000,21.000000,14.000000,7.000000
10000.000000,0.000012,203.000000,176165.804811,0.537526,45.000000,35.000000,25.000000,18.000000,9.000000,0.000000,0.000000
10000.000000,0.000012,203.000000,176165.804811,0.297111,20.000000,12.000000,9.000000,7.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,203.000000,31.614620,107.681859,143.000000,133.000000,114.000000,92.000000,72.000000,54.000000,24.000000
10000.000000,0.000012,203.000000,31.614620,6.136005,116.000000,106.000000,89.000000,71.000000,53.000000,38.000000,15.000000
