0.000000,16290.591912,2693.000000,2082.000000,1783.000000,1488.000000,1191.000000,887.000000,592.000000,297.000000
0.000000,16290.591912,2148.000000,1570.000000,1283.000000,1003.000000,734.000000,488.000000,286.000000,134.000000
0.000000,16290.591912,1873.000000,1345.000000,1077.000000,817.000000,568.000000,363.000000,201.000000,84.000000
0.000000,16290.591912,1589.000000,1096.000000,850.000000,621.000000,410.000000,256.000000,139.000000,56.000000
0.000000,16290.591912,1294.000000,849.000000,627.000000,438.000000,285.000000,176.000000,97.000000,35.000000
0.000000,16290.591912,989.000000,612.000000,436.000000,292.000000,189.000000,116.000000,67.000000,22.000000
0.000000,16290.591912,666.000000,368.000000,254.000000,167.000000,106.000000,68.000000,40.000000,14.000000
0.000000,16290.591912,320.000000,153.000000,106.000000,71.000000,49.000000,32.000000,14.000000,0.000000
0.000000,62.323248,2094.000000,1743.000000,1500.000000,1256.000000,995.000000,741.000000,503.000000,251.000000
0.000000,62.323248,1759.000000,1413.000000,1174.000000,934.000000,683.000000,461.000000,272.000000,126.000000
0.000000,62.323248,1580.000000,1247.000000,1013.000000,779.000000,540.000000,349.000000,196.000000,82.000000
0.000000,62.323248,1354.000000,1032.000000,813.000000,600.000000,395.000000,252.000000,138.000000,55.000000
0.000000,62.323248,1111.000000,811.000000,607.000000,426.000000,277.000000,174.000000,96.000000,34.000000
0.000000,62.323248,856.000000,587.000000,422.000000,285.000000,184.000000,115.000000,66.000000,21.000000
0.000000,62.323248,585.000000,358.000000,248.000000,163.000000,103.000000,67.000000,39.000000,13.000000
0.000000,62.323248,289.000000,150.000000,104.000000,69.000000,48.000000,31.000000,13.000000,0.000000
0.000000,41.092730,1795.000000,1516.000000,1300.000000,1091.000000,857.000000,625.000000,429.000000,227.000000
0.000000,41.092730,1552.000000,1277.000000,1063.000000,854.000000,626.000000,419.000000,251.000000,116.000000
0.000000,41.092730,1414.000000,1147.000000,935.000000,727.000000,504.000000,321.000000,183.000000,77.000000
