ev,pe,evr / pm,0.0001,9.7817,17.452,27.4892,45.0754,72.8809,129.3934,247.0936
1976.000000,62.323248,1.383222,274.000000,191.000000,134.000000,90.000000,56.000000,33.000000,23.000000,0.000000
1976.000000,62.323248,0.797667,119.000000,74.000000,52.000000,34.000000,24.000000,14.000000,0.000000,0.000000
1976.000000,41.092730,5008.585,1097.000000,974.000000,848.000000,711.000000,545.000000,371.000000,234.000000,106.000000
1976.000000,41.092730,12.263111,999.000000,879.000000,754.000000,617.000000,453.000000,292.000000,173.000000,74.000000
1976.000000,41.092730,7.281333,902.000000,787.000000,664.000000,528.000000,369.000000,228.000000,133.000000,51.000000
1976.000000,41.092730,4.666556,743.000000,634.000000,517.000000,390.000000,256.000000,156.000000,89.000000,30.000000
1976.000000,41.092730,3.193111,585.000000,483.000000,375.000000,271.000000,178.000000,107.000000,65.000000,17.000000
1976.000000,41.092730,2.120667,418.000000,329.000000,246.000000,170.000000,110.000000,64.000000,45.000000,8.000000
1976.000000,41.092730,1.383222,254.000000,185.000000,129.000000,88.000000,56.000000,33.000000,23.000000,0.000000
1976.000000,41.092730,0.797667,111.000000,72.000000,50.000000,33.000000,24.000000,14.000000,0.000000,0.000000
1976.000000,30.662377,5008.585,900.000000,803.000000,695.000000,582.000000,443.000000,303.000000,193.000000,83.000000
1976.000000,30.662377,12.263111,829.000000,735.000000,628.000000,515.000000,377.000000,244.000000,147.000000,59.000000
1976.000000,30.662377,7.281333,758.000000,668.000000,561.000000,449.000000,312.000000,192.000000,113.000000,41.000000
1976.000000,30.662377,4.666556,643.000000,555.000000,451.000000,342.000000,222.000000,132.000000,79.000000,25.000000
1976.000000,30.662377,3.193111,518.000000,435.000000,340.000000,248.000000,159.000000,94.000000,60.000000,15.000000
1976.000000,30.662377,2.120667,382.000000,307.000000,228.000000,159.000000,100.000000,57.000000,42.000000,0.000000
1976.000000,30.662377,1.383222,236.000000,174.000000,120.000000,82.000000,50.000000,28.000000,20.000000,0.000000
1976.000000,30.662377,0.797667,102.000000,66.000000,44.000000,29.000000,20.000000,10.000000,0.000000,0.000000
1976.000000,23.586082,5008.585,706.000000,630.000000,550.000000,461.000000,355.000000,250.000000,159.000000,69.000000
1976.000000,23.586082,12.263111,653.000000,579.000000,499.000000,410.000000,305.000000,202.000000,123.000000,50.000000
1976.000000,23.586082,7.281333,599.000000,527.000000,447.000000,359.000000,255.000000,160.000000,96.000000,36.000000
1976.000000,23.586082,4.666556,504.000000,433.000000,356.000000,271.000000,179.000000,107.000000,65.000000,21.000000
1976.000000,23.586082,3.193111,415.000000,346.000000,274.000000,202.000000,134.000000,78.000000,51.000000,14.000000
1976.000000,23.586082,2.120667,324.000000,260.000000,199.000000,140.000000,90.000000,49.000000,36.000000,0.000000
1976.000000,23.586082,1.383222,206.000000,153.000000,109.000000,73.000000,46.000000,25.000000,19.000000,0.000000
1976.000000,23.586082,0.797667,93.000000,59.000000,40.000000,25.000000,18.000000,8.000000,0.000000,0.000000
1976.000000,18.272414,5008.585,509.000000,452.000000,395.000000,333.000000,264.000000,184.000000,122.000000,56.000000
1976.000000,18.272414,12.263111,473.000000,418.000000,361.000000,299.000000,231.000000,152.000000,97.000000,42.000000
1976.000000,18.272414,7.281333,429.000000,376.000000,319.000000,258.000000,191.000000,117.000000,73.000000,29.000000
1976.000000,18.272414,4.666556,370.000000,318.000000,263.000000,204.000000,141.000000,81.000000,54.000000,19.000000
1976.000000,18.272414,3.193111,313.000000,263.000000,213.000000,161.000000,110.000000,60.000000,43.000000,12.000000
1976.000000,18.272414,2.120667,251.000000,204.000000,162.000000,117.000000,76.000000,38.000000,31.000000,0.000000
1976.000000,18.272414,1.383222,168.000000,129.000000,97.000000,66.000000,43.000000,23.000000,18.000000,0.000000
1976.000000,18.272414,0.797667,82.000000,54.000000,37.000000,24.000000,17.000000,7.000000,0.000000,0.000000
1976.000000,12.968690,5008.585,314.000000,275.000000,241.000000,204.000000,166.000000,114.000000,74.000000,33.000000
1976.000000,12.968690,12.263111,291.000000,254.000000,220.000000,183.000000,145.000000,94.000000,60.000000,27.000000
1976.000000,12.968690,7.281333,265.000000,230.000000,196.000000,160.000000,123.000000,74.000000,46.000000,19.000000
1976.000000,12.968690,4.666556,224.000000,189.000000,156.000000,122.000000,88.000000,47.000000,31.000000,11.000000
1976.000000,12.968690,3.193111,200.000000,167.000000,137.000000,105.000000,74.000000,38.000000,25.000000,7.000000
1976.000000,12.968690,2.120667,166.000000,135.000000,108.000000,81.000000,55.000000,26.000000,21.000000,0.000000
1976.000000,12.968690,1.383222,115.000000,88.000000,67.000000,46.000000,31.000000,16.000000,13.000000,0.000000
1976.000000,12.968690,0.797667,59.000000,38.000000,26.000000,18.000000,13.000000,0.000000,0.000000,0.000000
1976.000000,8.394454,5008.585,135.000000,110.000000,95.000000,77.000000,66.000000,44.000000,28.000000,12.000000
1976.000000,8.394454,12.263111,126.000000,102.000000,87.000000,69.000000,58.000000,37.000000,25.000000,10.000000
1976.000000,8.394454,7.281333,119.000000,97.000000,82.000000,64.000000,53.000000,32.000000,22.000000,7.000000
1976.000000,8.394454,4.666556,108.000000,86.000000,71.000000,54.000000,43.000000,24.000000,17.000000,0.000000
1976.000000,8.394454,3.193111,96.000000,76.000000,62.000000,45.000000,35.000000,19.000000,14.000000,0.000000
1976.000000,8.394454,2.120667,73.000000,54.000000,43.000000,30.000000,21.000000,12.000000,11.000000,0.000000
1976.000000,8.394454,1.383222,54.000000,36.000000,28.000000,18.000000,14.000000,10.000000,9.000000,0.000000
1976.000000,8.394454,0.797667,28.000000,16.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5565.000000,16290.591912,5008.585,1079.000000,899.000000,792.000000,665.000000,520.000000,351.000000,215.000000,103.000000
5565.000000,16290.591912,12.263111,923.000000,755.000000,653.000000,530.000000,394.000000,245.000000,141.000000,63.000000
5565.000000,16290.591912,7.281333,789.000000,638.000000,544.000000,430.000000,305.000000,184.000000,104.000000,40.000000
5565.000000,16290.591912,4.666556,609.000000,474.000000,393.000000,294.000000,192.000000,109.000000,63.000000,22.000000
5565.000000,16290.591912,3.193111,457.000000,339.000000,269.000000,195.000000,125.000000,70.000000,43.000000,12.000000
5565.000000,16290.591912,2.120667,315.000000,218.000000,168.000000,117.000000,76.000000,44.000000,29.000000,7.000000
5565.000000,16290.591912,1.383222,183.000000,116.000000,84.000000,57.000000,38.000000,24.000000,15.000000,0.000000
5565.000000,16290.591912,0.797667,89.000000,49.000000,38.000000,24.000000,18.000000,12.000000,0.000000,0.000000
5565.000000,62.323248,5008.585,868.000000,768.000000,685.000000,580.000000,451.000000,301.000000,182.000000,82.000000
5565.000000,62.323248,12.263111,775.000000,679.000000,597.000000,492.000000,365.000000,230.000000,134.000000,59.000000
5565.000000,62.323248,7.281333,684.000000,591.000000,513.000000,410.000000,290.000000,177.000000,102.000000,39.000000
5565.000000,62.323248,4.666556,531.000000,444.000000,374.000000,282.000000,182.000000,106.000000,62.000000,21.000000
5565.000000,62.323248,3.193111,402.000000,324.000000,261.000000,189.000000,120.000000,69.000000,42.000000,11.000000
5565.000000,62.323248,2.120667,280.000000,210.000000,163.000000,114.000000,73.000000,43.000000,28.000000,0.000000
5565.000000,62.323248,1.383222,166.000000,112.000000,82.000000,56.000000,37.000000,23.000000,14.000000,0.000000
5565.000000,62.323248,0.797667,80.000000,47.000000,37.000000,23.000000,17.000000,11.000000,0.000000,0.000000
5565.000000,41.092730,5008.585,751.000000,673.000000,602.000000,508.000000,391.000000,253.000000,157.000000,71.000000
5565.000000,41.092730,12.263111,687.000000,612.000000,541.000000,447.000000,332.000000,206.000000,124.000000,54.000000
5565.000000,41.092730,7.281333,620.000000,545.000000,476.000000,382.000000,271.000000,161.000000,96.000000,37.000000
5565.000000,41.092730,4.666556,490.000000,420.000000,356.000000,270.000000,176.000000,100.000000,59.000000,20.000000
5565.000000,41.092730,3.193111,374.000000,310.000000,252.000000,184.000000,118.000000,67.000000,41.000000,11.000000
5565.000000,41.092730,2.120667,262.000000,204.000000,159.000000,111.000000,72.000000,42.000000,28.000000,0.000000
5565.000000,41.092730,1.383222,152.000000,108.000000,79.000000,54.000000,37.000000,23.000000,14.000000,0.000000
5565.000000,41.092730,0.797667,73.000000,45.000000,35.000000,22.000000,17.000000,11.000000,0.000000,0.000000
5565.000000,30.662377,5008.585,608.000000,548.000000,489.000000,412.000000,314.000000,204.000000,125.000000,54.000000
5565.000000,30.662377,12.263111,563.000000,506.000000,447.000000,370.000000,273.000000,170.000000,101.000000,41.000000
5565.000000,30.662377,7.281333,517.000000,460.000000,401.000000,324.000000,228.000000,135.000000,78.000000,29.000000
5565.000000,30.662377,4.666556,424.000000,368.000000,311.000000,237.000000,153.000000,86.000000,51.000000,17.000000
5565.000000,30.662377,3.193111,333.000000,281.000000,230.000000,169.000000,105.000000,60.000000,37.000000,10.000000
5565.000000,30.662377,2.120667,239.000000,191.000000,148.000000,103.000000,65.000000,38.000000,26.000000,0.000000
5565.000000,30.662377,1.383222,139.000000,100.000000,72.000000,49.000000,32.000000,19.000000,12.000000,0.000000
5565.000000,30.662377,0.797667,65.000000,40.000000,30.000000,19.000000,14.000000,8.000000,0.000000,0.000000
5565.000000,23.586082,5008.585,478.000000,429.000000,387.000000,324.000000,248.000000,168.000000,103.000000,46.000000
5565.000000,23.586082,12.263111,442.000000,395.000000,353.000000,290.000000,215.000000,137.000000,81.000000,35.000000
5565.000000,23.586082,7.281333,407.000000,360.000000,318.000000,255.000000,181.000000,109.000000,64.000000,26.000000
5565.000000,23.586082,4.666556,327.000000,281.000000,241.000000,181.000000,117.000000,65.000000,39.000000,15.000000
5565.000000,23.586082,3.193111,265.000000,221.000000,183.000000,133.000000,84.000000,45.000000,28.000000,9.000000
5565.000000,23.586082,2.120667,201.000000,160.000000,127.000000,87.000000,56.000000,30.000000,20.000000,0.000000
5565.000000,23.586082,1.383222,119.000000,86.000000,63.000000,42.000000,28.000000,16.000000,11.000000,0.000000
5565.000000,23.586082,0.797667,59.000000,35.000000,26.000000,15.000000,12.000000,0.000000,0.000000,0.000000
5565.000000,18.272414,5008.585,333.000000,295.000000,268.000000,224.000000,180.000000,122.000000,78.000000,38.000000
5565.000000,18.272414,12.263111,308.000000,272.000000,245.000000,201.000000,158.000000,101.000000,61.000000,29.000000
5565.000000,18.272414,7.281333,280.000000,244.000000,217.000000,173.000000,131.000000,77.000000,46.000000,21.000000
5565.000000,18.272414,4.666556,234.000000,199.000000,173.000000,131.000000,91.000000,48.000000,31.000000,13.000000
5565.000000,18.272414,3.193111,194.000000,161.000000,137.000000,100.000000,66.000000,32.000000,22.000000,7.000000
5565.000000,18.272414,2.120667,151.000000,119.000000,99.000000,69.000000,45.000000,22.000000,17.000000,0.000000
5565.000000,18.272414,1.383222,95.000000,70.000000,55.000000,36.000000,25.000000,14.000000,10.000000,0.000000
5565.000000,18.272414,0.797667,50.000000,30.000000,23.000000,14.000000,11.000000,0.000000,0.000000,0.000000
5565.000000,12.968690,5008.585,205.000000,177.000000,162.000000,135.000000,112.000000,72.000000,47.000000,22.000000
5565.000000,12.968690,12.263111,191.000000,165.000000,150.000000,123.000000,100.000000,61.000000,39.000000,19.000000
5565.000000,12.968690,7.281333,173.000000,147.000000,132.000000,105.000000,83.000000,46.000000,29.000000,14.000000
5565.000000,12.968690,4.666556,138.000000,112.000000,98.000000,73.000000,53.000000,24.000000,17.000000,7.000000
5565.000000,12.968690,3.193111,121.000000,97.000000,85.000000,61.000000,43.000000,18.000000,12.000000,0.000000
5565.000000,12.968690,2.120667,99.000000,76.000000,64.000000,45.000000,32.000000,14.000000,11.000000,0.000000
5565.000000,12.968690,1.383222,68.000000,49.000000,39.000000,24.000000,18.000000,9.000000,7.000000,0.000000
5565.000000,12.968690,0.797667,35.000000,20.000000,16.000000,9.000000,8.000000,0.000000,0.000000,0.000000
5565.000000,8.394454,5008.585,83.000000,67.000000,63.000000,49.000000,42.000000,27.000000,17.000000,9.000000
5565.000000,8.394454,12.263111,76.000000,61.000000,57.000000,43.000000,36.000000,22.000000,14.000000,7.000000
5565.000000,8.394454,7.281333,73.000000,58.000000,54.000000,40.000000,33.000000,19.000000,13.000000,0.000000
5565.000000,8.394454,4.666556,63.000000,48.000000,44.000000,31.000000,24.000000,12.000000,8.000000,0.000000
5565.000000,8.394454,3.193111,54.000000,41.000000,38.000000,25.000000,18.000000,8.000000,0.000000,0.000000
5565.000000,8.394454,2.120667,39.000000,26.000000,23.000000,14.000000,8.000000,0.000000,0.000000,0.000000
5565.000000,8.394454,1.383222,29.000000,17.000000,14.000000,8.000000,0.000000,0.000000,0.000000,0.000000
5565.000000,8.394454,0.797667,16.000000,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19922.000000,16290.591912,5008.585,540.000000,458.000000,418.000000,363.000000,291.000000,198.000000,127.000000,62.000000
19922.000000,16290.591912,12.263111,468.000000,390.000000,351.000000,299.000000,232.000000,145.000000,86.000000,39.000000
19922.000000,16290.591912,7.281333,388.000000,318.000000,282.000000,236.000000,177.000000,105.000000,59.000000,19.000000
19922.000000,16290.591912,4.666556,279.000000,217.000000,187.000000,149.000000,103.000000,56.000000,32.000000,9.000000
19922.000000,16290.591912,3.193111,192.000000,139.000000,114.000000,90.000000,61.000000,32.000000,20.000000,0.000000
19922.000000,16290.591912,2.120667,140.000000,96.000000,80.000000,62.000000,46.000000,23.000000,15.000000,0.000000
19922.000000,16290.591912,1.383222,83.000000,51.000000,40.000000,28.000000,23.000000,13.000000,9.000000,0.000000
19922.000000,16290.591912,0.797667,48.000000,29.000000,23.000000,14.000000,11.000000,0.000000,0.000000,0.000000
19922.000000,62.323248,5008.585,433.000000,386.000000,353.000000,314.000000,251.000000,169.000000,106.000000,48.000000
19922.000000,62.323248,12.263111,395.000000,349.000000,317.000000,278.000000,216.000000,138.000000,82.000000,37.000000
19922.000000,62.323248,7.281333,339.000000,294.000000,264.000000,227.000000,169.000000,102.000000,58.000000,19.000000
19922.000000,62.323248,4.666556,243.000000,201.000000,175.000000,143.000000,97.000000,54.000000,32.000000,9.000000
19922.000000,62.323248,3.193111,169.000000,133.000000,110.000000,88.000000,59.000000,32.000000,20.000000,0.000000
19922.000000,62.323248,2.120667,124.000000,91.000000,77.000000,61.000000,45.000000,23.000000,15.000000,0.000000
19922.000000,62.323248,1.383222,74.000000,49.000000,39.000000,28.000000,23.000000,13.000000,9.000000,0.000000
19922.000000,62.323248,0.797667,44.000000,28.000000,23.000000,14.000000,11.000000,0.000000,0.000000,0.000000
19922.000000,41.092730,5008.585,376.000000,341.000000,314.000000,281.000000,221.000000,144.000000,91.000000,41.000000
19922.000000,41.092730,12.263111,353.000000,318.000000,291.000000,258.000000,199.000000,124.000000,75.000000,33.000000
19922.000000,41.092730,7.281333,311.000000,276.000000,251.000000,218.000000,161.000000,95.000000,55.000000,18.000000
19922.000000,41.092730,4.666556,226.000000,194.000000,170.000000,141.000000,95.000000,52.000000,30.000000,8.000000
19922.000000,41.092730,3.193111,157.000000,129.000000,108.000000,87.000000,58.000000,31.000000,19.000000,0.000000
19922.000000,41.092730,2.120667,118.000000,91.000000,77.000000,61.000000,45.000000,23.000000,15.000000,0.000000
19922.000000,41.092730,1.383222,69.000000,49.000000,39.000000,28.000000,23.000000,13.000000,9.000000,0.000000
19922.000000,41.092730,0.797667,41.000000,28.000000,23.000000,14.000000,11.000000,0.000000,0.000000,0.000000
19922.000000,30.662377,5008.585,306.000000,277.000000,256.000000,229.000000,181.000000,119.000000,73.000000,31.000000
19922.000000,30.662377,12.263111,289.000000,260.000000,239.000000,212.000000,165.000000,104.000000,61.000000,25.000000
19922.000000,30.662377,7.281333,264.000000,235.000000,214.000000,187.000000,140.000000,83.000000,46.000000,15.000000
19922.000000,30.662377,4.666556,202.000000,174.000000,154.000000,128.000000,88.000000,49.000000,28.000000,8.000000
19922.000000,30.662377,3.193111,145.000000,120.000000,103.000000,83.000000,55.000000,31.000000,19.000000,0.000000
19922.000000,30.662377,2.120667,112.000000,88.000000,75.000000,59.000000,43.000000,23.000000,15.000000,0.000000
19922.000000,30.662377,1.383222,64.000000,47.000000,38.000000,27.000000,22.000000,13.000000,9.000000,0.000000
19922.000000,30.662377,0.797667,40.000000,28.000000,23.000000,14.000000,11.000000,0.000000,0.000000,0.000000
19922.000000,23.586082,5008.585,247.000000,221.000000,208.000000,184.000000,147.000000,102.000000,62.000000,25.000000
19922.000000,23.586082,12.263111,232.000000,206.000000,193.000000,169.000000,133.000000,88.000000,51.000000,20.000000
19922.000000,23.586082,7.281333,213.000000,187.000000,174.000000,150.000000,114.000000,71.000000,39.000000,12.000000
19922.000000,23.586082,4.666556,160.000000,135.000000,123.000000,100.000000,71.000000,41.000000,23.000000,0.000000
19922.000000,23.586082,3.193111,121.000000,98.000000,87.000000,69.000000,49.000000,27.000000,16.000000,0.000000
19922.000000,23.586082,2.120667,96.000000,74.000000,66.000000,50.000000,38.000000,19.000000,12.000000,0.000000
19922.000000,23.586082,1.383222,53.000000,38.000000,32.000000,21.000000,19.000000,11.000000,8.000000,0.000000
19922.000000,23.586082,0.797667,36.000000,24.000000,20.000000,11.000000,10.000000,0.000000,0.000000,0.000000
19922.000000,18.272414,5008.585,173.000000,151.000000,142.000000,126.000000,106.000000,75.000000,47.000000,22.000000
19922.000000,18.272414,12.263111,163.000000,141.000000,132.000000,116.000000,97.000000,66.000000,40.000000,18.000000
19922.000000,18.272414,7.281333,146.000000,124.000000,115.000000,99.000000,80.000000,50.000000,29.000000,11.000000
19922.000000,18.272414,4.666556,115.000000,94.000000,85.000000,70.000000,52.000000,29.000000,19.000000,0.000000
19922.000000,18.272414,3.193111,94.000000,75.000000,67.000000,53.000000,38.000000,19.000000,14.000000,0.000000
19922.000000,18.272414,2.120667,77.000000,58.000000,52.000000,40.000000,30.000000,14.000000,11.000000,0.000000
19922.000000,18.272414,1.383222,45.000000,32.000000,26.000000,17.000000,16.000000,9.000000,7.000000,0.000000
19922.000000,18.272414,0.797667,31.000000,21.000000,17.000000,10.000000,9.000000,0.000000,0.000000,0.000000
19922.000000,12.968690,5008.585,106.000000,92.000000,89.000000,77.000000,66.000000,44.000000,28.000000,12.000000
19922.000000,12.968690,12.263111,103.000000,89.000000,86.000000,74.000000,63.000000,41.000000,26.000000,11.000000
19922.000000,12.968690,7.281333,93.000000,79.000000,76.000000,64.000000,53.000000,32.000000,19.000000,7.000000
19922.000000,12.968690,4.666556,68.000000,54.000000,51.000000,40.000000,30.000000,14.000000,10.000000,0.000000
19922.000000,12.968690,3.193111,58.000000,46.000000,44.000000,33.000000,25.000000,11.000000,8.000000,0.000000
19922.000000,12.968690,2.120667,52.000000,40.000000,38.000000,29.000000,23.000000,9.000000,8.000000,0.000000
19922.000000,12.968690,1.383222,30.000000,22.000000,20.000000,13.000000,12.000000,0.000000,0.000000,0.000000
