Symbol,Name,Sector,Value,Close,MA,Grade
LEN.B,Lennar Corporation,Consumer Cyclical,28712.71584,67.31, ,40.8548
LEN,Lennar Corporation,Consumer Cyclical,1267585.24883,79.63, ,30.8905
WLK,Westlake Corporation,Basic Materials,568.76676,133.38,r+,29.1979
FOX,Fox Corporation,Communication Services,104230.15357,31.86, ,22.5508
LYB,LyondellBasell Industries NV,Basic Materials,7333.04886,108.86,r+,18.8051
TSN,Tyson Foods  Inc.,Consumer Defensive,32603.99491,88.01, ,17.4956
DHI,D.R. Horton  Inc.,Consumer Cyclical,30508822.60422,76.28, ,15.3774
CG,The Carlyle Group Inc.,Financial Services,12305.47126,39.65, ,14.0282
FOXA,Fox Corporation,Communication Services,2752571.99961,34.42, ,12.9466
EBAY,eBay Inc.,Consumer Cyclical,249.05106,47.77, ,11.8072
BBY,Best Buy Co.  Inc.,Consumer Cyclical,12623368.12218,81.26, ,8.4334
MRNA,Moderna  Inc.,Healthcare,0.38105,140.18, ,7.5284
AFL,AFLAC Incorporated,Financial Services,40494835200.81023,59.69, ,6.5015
SSNC,SS&C Technologies Holdings  Inc,Technology,3745261.91483,65.52, ,6.1869
AGR,Avangrid  Inc.,Utilities,1303271.74134,47.59, ,6.1031
MS,Morgan Stanley,Financial Services,4602334526808.585,85.2, ,5.293
GLW,Corning Incorporated,Technology,1507120.59964,36.51, ,4.8303
GM,General Motors Company,Consumer Cyclical,7035320.50985,38.87, ,4.642
TROW,T. Rowe Price Group  Inc.,Financial Services,6350161.24994,127.09, ,4.2343
FDX,FedEx Corporation,Industrials,231128.98434,221.52, ,3.6563
REGN,Regeneron Pharmaceuticals  Inc.,Healthcare,6293.72449,630.7, ,3.4533
AKAM,Akamai Technologies  Inc.,Technology,2077315.19189,102.74, ,3.4153
CI,Cigna Corporation,Healthcare,1424446526855.2173,263.43, ,3.1757
PFG,Principal Financial Group Inc,Financial Services,141413506744.9004,72.19, ,3.1193
MET,MetLife  Inc.,Financial Services,6604302.36555,67.03, ,3.0967
NTES,NetEase  Inc.,Communication Services,28943173923.64094,104.36, ,3.0146
DISH,DISH Network Corporation,Communication Services,1120947885.63379,22.36, ,2.675
ACI,Albertsons Companies  Inc.,Consumer Defensive,42806.86897,30.96, ,2.6636
COF,Capital One Financial Corporati,Financial Services,4675081279293.221,126.37, ,2.4293
FTV,Fortive Corporation,Technology,46087899.45967,63.14, ,2.3803
AL,Air Lease Corporation,Industrials,49448245506.28294,38.51, ,2.2292
