Symbol,Name,Sector,Value,Close,MA,Grade
BWMX,Betterware de Mexico  S.A.P.I. ,Consumer Cyclical,0.02404,6.86, ,250.0794
ZIM,ZIM Integrated Shipping Service,Industrials,0.0,19.2, ,171.9117
LEN.B,Lennar Corporation,Consumer Cyclical,20.52545,72.07, ,146.0814
MHK,Mohawk Industries  Inc.,Consumer Cyclical,19064.64326,98.09, ,101.5011
LBTYB,Liberty Global plc,Communication Services,3151.8747,19.0, ,89.3449
AMZN,Amazon.com  Inc.,Consumer Cyclical,18195.60532,94.13, ,78.946
GTN.A,Gray Television  Inc.,Communication Services,503.24208,11.32, ,68.3576
PHI,PLDT Inc. Sponsored,Communication Services,1808.12805,28.9, ,63.8362
THO,Thor Industries  Inc.,Consumer Cyclical,5.29228,84.0, ,63.7463
IMO,Imperial Oil Limited,Energy,189.64045,53.39, ,60.7526
STLA,Stellantis N.V.,Consumer Cyclical,0.50423,15.17, ,56.3251
JXN,Jackson Financial Inc.,Financial Services,1355.98422,35.27, ,52.8153
ET,Energy Transfer LP,Energy,40520.37217,12.18, ,47.4327
GTN,Gray Television  Inc.,Communication Services,2394.00159,11.52, ,41.5719
CMRE,Costamare Inc.,Industrials,2.51992,9.48, ,35.9207
CCS,Century Communities  Inc.,Consumer Cyclical,721454.93564,51.16, ,35.2652
GOOGL,Alphabet Inc.,Communication Services,131.93698,99.48, ,34.5546
ONEW,OneWater Marine Inc.,Consumer Cyclical,1.24155,30.9, ,34.4645
TOL,Toll Brothers  Inc.,Consumer Cyclical,151589.54856,45.94, ,32.5363
MDC,M.D.C. Holdings  Inc.,Consumer Cyclical,19637.14838,31.8, ,32.0421
DAC,Danaos Corporation,Industrials,1.25168,53.71, ,31.9261
WFG,West Fraser Timber Co. Ltd,Basic Materials,8.34584,74.97, ,31.7944
LNC,Lincoln National Corporation,Financial Services,245124227.91686,37.74, ,31.4953
FOR,Forestar Group Inc,Real Estate,740.39764,15.05, ,29.5008
EBS,Emergent Biosolutions  Inc.,Healthcare,16.97333,11.79, ,28.4101
FOX,Fox Corporation,Communication Services,274868.21358,30.15, ,27.5942
GHLD,Guild Holdings Company,Financial Services,0.41376,10.8, ,26.5949
