Symbol,Name,Sector,Value,Close,MA,Grade
BWMX,Betterware de Mexico  S.A.P.I. ,Consumer Cyclical,-0.67534,6.86, ,241.2793
LEN.B,Lennar Corporation,Consumer Cyclical,-0.62372,72.07, ,147.8247
LBTYB,Liberty Global plc,Communication Services,-0.85178,19.0, ,143.0337
ZIM,ZIM Integrated Shipping Service,Industrials,-0.47838,19.2, ,115.9688
MHK,Mohawk Industries  Inc.,Consumer Cyclical,-0.24558,98.09, ,102.2924
GTN.A,Gray Television  Inc.,Communication Services,-0.69649,11.32, ,85.067
IMO,Imperial Oil Limited,Energy,-0.73005,53.39, ,72.6489
IFS,Intercorp Financial Services In,Financial Services,-0.55983,23.61, ,71.3776
JXN,Jackson Financial Inc.,Financial Services,-0.4907,35.27, ,63.1199
AMZN,Amazon.com  Inc.,Consumer Cyclical,-0.1733,94.13, ,52.7686
CCS,Century Communities  Inc.,Consumer Cyclical,-0.25171,51.16, ,51.7983
UHAL,Amerco,Industrials,-0.49258,63.67, ,45.0984
TOL,Toll Brothers  Inc.,Consumer Cyclical,-0.21189,45.94, ,40.5607
MDC,M.D.C. Holdings  Inc.,Consumer Cyclical,-0.26259,31.8, ,38.4685
FOR,Forestar Group Inc,Real Estate,-0.62095,15.05, ,37.5628
STLA,Stellantis N.V.,Consumer Cyclical,-0.34923,15.17, ,36.4989
PHI,PLDT Inc. Sponsored,Communication Services,-0.16648,28.9, ,36.3903
FOX,Fox Corporation,Communication Services,-0.42848,30.15, ,35.5462
KBH,KB Home,Consumer Cyclical,-0.22618,30.89, ,34.4487
GTN,Gray Television  Inc.,Communication Services,-0.24677,11.52, ,34.2782
THO,Thor Industries  Inc.,Consumer Cyclical,-0.19491,84.0, ,33.7734
CMRE,Costamare Inc.,Industrials,-0.65451,9.48, ,33.7158
RILY,B. Riley Financial  Inc.,Financial Services,-0.45294,43.0, ,32.7393
JEF,Jefferies Financial Group Inc.,Financial Services,-0.18137,36.09, ,31.8632
WBA,Walgreens Boots Alliance  Inc.,Healthcare,-0.24362,40.59, ,29.8379
DAC,Danaos Corporation,Industrials,-0.5263,53.71, ,27.6423
WFG,West Fraser Timber Co. Ltd,Basic Materials,-0.40435,74.97, ,26.4432
BIO,Bio-Rad Laboratories  Inc.,Healthcare,-0.21858,419.06, ,25.1493
DHI,D.R. Horton  Inc.,Consumer Cyclical,-0.25072,84.72,r+,24.8717
GOOGL,Alphabet Inc.,Communication Services,-0.20139,99.48, ,24.5116
ONEW,OneWater Marine Inc.,Consumer Cyclical,-0.42301,30.9, ,23.2317
ACT,Enact Holdings  Inc.,Financial Services,-0.6985,24.75, ,21.933
LNC,Lincoln National Corporation,Financial Services,-0.10605,37.74, ,21.856
GHLD,Guild Holdings Company,Financial Services,-0.54669,10.8, ,21.5453
ET,Energy Transfer LP,Energy,-0.12801,12.18, ,20.733
LGIH,LGI Homes  Inc.,Consumer Cyclical,-0.17256,98.21, ,18.3966
LBTYK,Liberty Global plc,Communication Services,-0.14539,20.18, ,16.5018
DCP,DCP Midstream   LP,Energy,-0.23192,39.27, ,15.8057
LYB,LyondellBasell Industries NV,Basic Materials,-0.33529,83.47, ,15.0744
USM,United States Cellular Corporat,Communication Services,-0.60902,20.24, ,14.986
LBTYA,Liberty Global plc,Communication Services,-0.12027,19.46, ,14.7243
GOGL,Golden Ocean Group Limited,Industrials,-0.4326,8.36, ,14.6806
CNXC,Concentrix Corporation,Technology,-0.25964,121.27, ,14.0641
NMM,Navios Maritime Partners LP,Industrials,-0.32653,25.82, ,13.0536
UFPI,UFP Industries  Inc.,Basic Materials,-0.20407,79.01, ,12.6093
MS,Morgan Stanley,Financial Services,-0.14356,89.81, ,12.4466
EBS,Emergent Biosolutions  Inc.,Healthcare,-0.18834,11.79, ,11.8486
AMKR,Amkor Technology  Inc.,Technology,-0.26376,27.735,r+,11.3341
SSNC,SS&C Technologies Holdings  Inc,Technology,-0.17686,50.7, ,11.2665
BEN,Franklin Resources  Inc.,Financial Services,-0.39738,27.25, ,11.1934
CG,The Carlyle Group Inc.,Financial Services,-0.34909,31.56, ,10.4516
GRMN,Garmin Ltd.,Technology,-0.27077,93.9, ,8.7465
BSBR,Banco Santander Brasil SA,Financial Services,-0.09382,5.35, ,8.6782
UHS,Universal Health Services  Inc.,Healthcare,-0.10049,127.95, ,8.2322
SEM,Select Medical Holdings Corpora,Healthcare,-0.17774,24.3, ,8.2163
FAF,First American Corporation (New,Financial Services,-0.07717,52.15, ,7.8783
DISH,DISH Network Corporation,Communication Services,-0.13146,14.47, ,7.8136
EPD,Enterprise Products Partners L.,Energy,-0.35244,24.47, ,7.5187
NEXA,Nexa Resources S.A.,Basic Materials,-0.56018,5.53, ,7.4729
PFSI,PennyMac Financial Services  In,Financial Services,-0.32964,57.09, ,7.3989
FINV,FinVolution Group,Financial Services,0.50566,4.79,r+,7.3251
AGR,Avangrid  Inc.,Utilities,-0.71121,42.95, ,6.8646
RCII,Rent-A-Center Inc.,Industrials,-0.17418,23.18, ,6.7943
DFH,Dream Finders Homes  Inc.,Consumer Cyclical,-0.4306,9.4, ,6.6285
WLKP,Westlake Chemical Partners LP,Basic Materials,-0.4493,22.3, ,6.1195
SNDR,Schneider National  Inc.,Industrials,-0.42675,25.16, ,6.1178
EQX,Equinox Gold Corp.,Basic Materials,-0.29731,3.63, ,6.0635
HTH,Hilltop Holdings Inc.,Financial Services,-0.19735,28.39, ,5.9221
FNF,FNF Group of Fidelity National ,Financial Services,-0.0553,37.46, ,5.8764
WGO,Winnebago Industries  Inc.,Consumer Cyclical,-0.20911,57.8, ,4.9183
BOKF,BOK Financial Corporation,Financial Services,-0.35122,105.27, ,4.8934
