Symbol,Name,Sector,Value,Close,Grade
CI,Cigna Corporation,Healthcare,0.03746,222.33,1.4158
LMT,Lockheed Martin Corporation,Industrials,0.08217,343.14,1.2453
TRV,The Travelers Companies  Inc.,Financial Services,0.19423,154.69,0.9937
PGR,Progressive Corporation (The),Financial Services,0.20134,101.16,0.9229
TGT,Target Corporation,Consumer Defensive,0.06793,217.74,0.6639
LYB,LyondellBasell Industries NV,Basic Materials,0.04675,88.02,0.6097
ALL,Allstate Corporation (The),Financial Services,0.04694,113.42,0.5933
CTSH,Cognizant Technology Solutions ,Technology,0.44412,85.9,0.572
BBY,Best Buy Co.  Inc.,Consumer Cyclical,0.02396,97.37,0.5657
UHS,Universal Health Services  Inc.,Healthcare,0.05575,127.6,0.5211
INTC,Intel Corporation,Technology,0.1332,50.97,0.4901
COF,Capital One Financial Corporati,Financial Services,0.15266,145.59,0.4544
BK,The Bank of New York Mellon Cor,Financial Services,0.57269,57.91,0.4485
DG,Dollar General Corporation,Consumer Defensive,0.2138,220.22,0.4425
IVZ,Invesco Ltd,Financial Services,0.10821,22.8,0.4397
RTX,Raytheon Technologies Corporati,Industrials,0.22369,84.07,0.4078
TFC,Truist Financial Corporation,Financial Services,0.21403,57.34,0.4077
SRE,DBA Sempra,Utilities,0.23145,129.16,0.3833
GS,Goldman Sachs Group  Inc. (The),Financial Services,0.3038,386.2,0.3132
MS,Morgan Stanley,Financial Services,0.43066,98.3,0.3022
HPE,Hewlett Packard Enterprise Comp,Technology,0.26174,15.55,0.3008
NOC,Northrop Grumman Corporation,Industrials,0.30467,379.81,0.2968
DOW,Dow Inc.,Basic Materials,0.04886,54.23,0.2948
STT,State Street Corporation,Financial Services,0.26698,92.59,0.2894
FCX,Freeport-McMoRan  Inc.,Basic Materials,0.43595,41.98,0.2867
IP,International Paper Company,Consumer Cyclical,0.04905,45.27,0.2649
ROST,Ross Stores  Inc.,Consumer Cyclical,0.11315,109.03,0.2597
TEL,TE Connectivity Ltd. New Switze,Technology,0.45354,156.76,0.2556
BAH,Booz Allen Hamilton Holding Cor,Industrials,0.08475,82.39,0.2422
JD,JD.com  Inc.,Consumer Cyclical,0.01335,73.75,0.2408
BIDU,Baidu  Inc.,Communication Services,0.07573,143.46,0.2391
ACI,Albertsons Companies  Inc.,Consumer Defensive,0.08773,30.05,0.2382
CB,Chubb Limited,Financial Services,0.43123,188.38,0.2381
PKG,Packaging Corporation of Americ,Consumer Cyclical,0.0919,130.99,0.2334
MMM,3M Company,Industrials,0.15826,172.64,0.2296
LDOS,Leidos Holdings  Inc.,Technology,0.05699,86.41,0.2273
EMR,Emerson Electric Company,Industrials,0.16765,89.87,0.2246
WLK,Westlake Chemical Corporation,Basic Materials,0.10454,92.42,0.222
VZ,Verizon Communications Inc.,Communication Services,0.11961,52.77,0.2214
