pb,pi,ev,pe,evr / pm,16.78248,34.6061,65.92863,108.09179,196.20812,396.16028,1269.15601
3.060890,0.025396,685.000000,22.848085,7.737000,248.000000,218.000000,176.000000,132.000000,103.000000,66.000000,32.000000
3.060890,0.025396,685.000000,22.848085,4.312000,197.000000,168.000000,130.000000,97.000000,73.000000,46.000000,21.000000
3.060890,0.025396,685.000000,22.848085,2.798000,152.000000,129.000000,99.000000,76.000000,56.000000,34.000000,15.000000
3.060890,0.025396,685.000000,22.848085,1.699000,108.000000,94.000000,71.000000,55.000000,41.000000,28.000000,10.000000
3.060890,0.025396,685.000000,22.848085,0.878000,35.000000,29.000000,26.000000,19.000000,15.000000,8.000000,0.000000
3.060890,0.025396,685.000000,15.264703,7.737000,212.000000,189.000000,156.000000,120.000000,96.000000,62.000000,29.000000
3.060890,0.025396,685.000000,15.264703,4.312000,170.000000,148.000000,118.000000,91.000000,69.000000,43.000000,19.000000
3.060890,0.025396,685.000000,15.264703,2.798000,134.000000,116.000000,91.000000,72.000000,53.000000,31.000000,13.000000
3.060890,0.025396,685.000000,15.264703,1.699000,95.000000,83.000000,65.000000,52.000000,38.000000,25.000000,8.000000
3.060890,0.025396,685.000000,15.264703,0.878000,33.000000,28.000000,26.000000,19.000000,15.000000,8.000000,0.000000
3.060890,0.025396,685.000000,10.586924,7.737000,155.000000,139.000000,116.000000,92.000000,76.000000,49.000000,23.000000
3.060890,0.025396,685.000000,10.586924,4.312000,126.000000,111.000000,90.000000,72.000000,57.000000,37.000000,18.000000
3.060890,0.025396,685.000000,10.586924,2.798000,98.000000,85.000000,68.000000,55.000000,41.000000,25.000000,12.000000
3.060890,0.025396,685.000000,10.586924,1.699000,75.000000,66.000000,53.000000,41.000000,29.000000,20.000000,8.000000
3.060890,0.025396,685.000000,10.586924,0.878000,30.000000,25.000000,23.000000,16.000000,12.000000,7.000000,0.000000
3.060890,0.025396,685.000000,7.522207,7.737000,101.000000,88.000000,73.000000,61.000000,50.000000,32.000000,16.000000
3.060890,0.025396,685.000000,7.522207,4.312000,83.000000,71.000000,58.000000,49.000000,39.000000,26.000000,14.000000
3.060890,0.025396,685.000000,7.522207,2.798000,70.000000,59.000000,49.000000,41.000000,32.000000,21.000000,11.000000
3.060890,0.025396,685.000000,7.522207,1.699000,55.000000,47.000000,38.000000,31.000000,23.000000,16.000000,7.000000
3.060890,0.025396,685.000000,7.522207,0.878000,22.000000,17.000000,16.000000,11.000000,10.000000,0.000000,0.000000
3.060890,0.025396,685.000000,4.264690,7.737000,41.000000,33.000000,29.000000,24.000000,21.000000,14.000000,7.000000
3.060890,0.025396,685.000000,4.264690,4.312000,30.000000,23.000000,20.000000,17.000000,14.000000,11.000000,7.000000
3.060890,0.025396,685.000000,4.264690,2.798000,25.000000,19.000000,16.000000,14.000000,12.000000,9.000000,7.000000
3.060890,0.025396,685.000000,4.264690,1.699000,17.000000,13.000000,11.000000,9.000000,7.000000,0.000000,0.000000
3.060890,0.025396,685.000000,4.264690,0.878000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.060890,0.025396,1812.000000,22.848085,7.737000,163.000000,139.000000,114.000000,89.000000,69.000000,46.000000,23.000000
3.060890,0.025396,1812.000000,22.848085,4.312000,132.000000,109.000000,84.000000,65.000000,48.000000,32.000000,14.000000
3.060890,0.025396,1812.000000,22.848085,2.798000,103.000000,85.000000,65.000000,52.000000,39.000000,26.000000,12.000000
3.060890,0.025396,1812.000000,22.848085,1.699000,69.000000,60.000000,47.000000,37.000000,29.000000,22.000000,9.000000
3.060890,0.025396,1812.000000,22.848085,0.878000,22.000000,18.000000,17.000000,12.000000,11.000000,0.000000,0.000000
3.060890,0.025396,1812.000000,15.264703,7.737000,137.000000,119.000000,98.000000,79.000000,63.000000,42.000000,20.000000
3.060890,0.025396,1812.000000,15.264703,4.312000,112.000000,95.000000,74.000000,59.000000,44.000000,29.000000,12.000000
3.060890,0.025396,1812.000000,15.264703,2.798000,90.000000,76.000000,59.000000,48.000000,36.000000,23.000000,10.000000
3.060890,0.025396,1812.000000,15.264703,1.699000,61.000000,53.000000,43.000000,34.000000,26.000000,19.000000,7.000000
3.060890,0.025396,1812.000000,15.264703,0.878000,21.000000,18.000000,17.000000,12.000000,11.000000,0.000000,0.000000
3.060890,0.025396,1812.000000,10.586924,7.737000,101.000000,89.000000,74.000000,59.000000,49.000000,33.000000,16.000000
3.060890,0.025396,1812.000000,10.586924,4.312000,84.000000,73.000000,58.000000,46.000000,36.000000,25.000000,12.000000
