Symbol,Name,Sector,Value,Close,MA,Grade
TSN,Tyson Foods  Inc.,Consumer Defensive,-1.56289,59.61, ,21.0998
DHI,D.R. Horton  Inc.,Consumer Cyclical,-1.42942,95.64, ,15.0607
FOX,Fox Corporation,Communication Services,-1.84013,30.74, ,10.9368
CTRA,Coterra Energy Inc.,Energy,-1.72562,24.94, ,10.6441
LEN,Lennar Corporation,Consumer Cyclical,-1.31944,102.06, ,10.4603
WBA,Walgreens Boots Alliance  Inc.,Healthcare,-2.15773,35.78, ,10.1921
FOXA,Fox Corporation,Communication Services,-1.39323,33.45, ,9.2375
UHAL,U-Haul Holding Company,Industrials,-2.05473,57.68, ,9.0995
PCAR,PACCAR Inc.,Industrials,-1.58341,68.49, ,8.2195
WLK,Westlake Corporation,Basic Materials,-2.28075,112.94, ,7.9911
CI,The Cigna Group,Healthcare,-1.41075,265.29, ,7.9531
LSXMK,Liberty Media Corporation - Ser,Communication Services,-1.37697,28.16, ,6.1851
WAB,Westinghouse Air Brake Technolo,Industrials,-1.44919,96.36, ,5.9866
TTWO,Take-Two Interactive Software  ,Communication Services,-2.4212,119.0, ,5.897
SSNC,SS&C Technologies Holdings  Inc,Technology,-2.06908,56.29, ,5.1665
DISH,DISH Network Corporation,Communication Services,-1.28834,8.77, ,4.8465
JPM,JP Morgan Chase & Co.,Financial Services,-1.16735,127.47, ,4.5915
TDY,Teledyne Technologies Incorpora,Technology,-1.98846,433.83,r+,4.2311
STLD,Steel Dynamics  Inc.,Basic Materials,-1.50898,103.43, ,3.9887
LSXMA,Liberty Media Corporation - Ser,Communication Services,-1.30441,28.3, ,3.4992
SCHW,Charles Schwab Corporation (The,Financial Services,-1.36865,49.35, ,2.9631
PARAA,Paramount Global,Communication Services,-2.09837,24.98, ,2.8806
CHTR,Charter Communications  Inc.,Communication Services,-1.56374,350.27, ,2.8253
LYB,LyondellBasell Industries NV,Basic Materials,-1.56319,94.35, ,2.7005
AGR,Avangrid  Inc.,Utilities,-2.20949,40.88, ,2.5279
PARA,Paramount Global,Communication Services,-1.32929,21.66, ,2.2067
OMF,OneMain Holdings  Inc.,Financial Services,-2.0892,35.79, ,2.0098
AMCR,Amcor plc,Consumer Cyclical,-1.41326,11.25, ,1.9995
KHC,The Kraft Heinz Company,Consumer Defensive,-1.36782,39.14, ,1.8514
HRL,Hormel Foods Corporation,Consumer Defensive,-1.95924,40.31, ,1.7525
GPN,Global Payments Inc.,Industrials,-1.23968,105.1, ,1.6382
JBHT,J.B. Hunt Transport Services  I,Industrials,-1.79269,170.03, ,1.4792
ACGL,Arch Capital Group Ltd.,Financial Services,-1.07934,68.94,r+,1.3147
KDP,Keurig Dr Pepper Inc.,Consumer Defensive,-1.65806,35.64, ,1.1975
IBKR,Interactive Brokers Group  Inc.,Financial Services,-1.16182,79.4, ,1.1876
COF,Capital One Financial Corporati,Financial Services,-1.07048,94.93, ,1.1707
MET,MetLife  Inc.,Financial Services,-1.3035,59.07, ,1.1366
MCHP,Microchip Technology Incorporat,Technology,-2.04004,78.7, ,1.073
KMI,Kinder Morgan  Inc.,Energy,-1.40648,17.71, ,0.999
K,Kellogg Company,Consumer Defensive,-1.58646,67.99, ,0.8691
AFL,AFLAC Incorporated,Financial Services,-1.23646,64.56, ,0.8476
NTES,NetEase  Inc.,Communication Services,-1.15329,89.76, ,0.7429
NDAQ,Nasdaq  Inc.,Financial Services,-1.57593,54.9, ,0.7377
FLT,FleetCor Technologies  Inc.,Technology,-2.06083,207.68, ,0.6918
TROW,T. Rowe Price Group  Inc.,Financial Services,-1.30695,109.22, ,0.6122
BRO,Brown & Brown  Inc.,Financial Services,-1.60798,59.14, ,0.4461
CRM,Salesforce  Inc.,Technology,-1.59429,192.55,r+,0.3546
MS,Morgan Stanley,Financial Services,-1.25719,84.19, ,0.3445
DHR,Danaher Corporation,Healthcare,-1.49383,246.96, ,0.3208
CPB,Campbell Soup Company,Consumer Defensive,-1.56736,55.47,r+,0.313
SJM,J.M. Smucker Company (The) New,Consumer Defensive,-1.14067,156.51,r+,0.2687
OMC,Omnicom Group Inc.,Communication Services,-0.81473,93.05,r+,0.1964
PWR,Quanta Services  Inc.,Industrials,-1.25194,159.13, ,0.1408
SCCO,Southern Copper Corporation,Basic Materials,-1.72963,74.71,r+,0.0653
HES,Hess Corporation,Energy,-1.59215,140.88, ,0.0577
BLK,BlackRock  Inc.,Financial Services,-1.07167,656.4, ,0.0564
PCG,Pacific Gas & Electric Co.,Utilities,-0.42783,16.71,r+,0.053
NFLX,Netflix  Inc.,Communication Services,-1.05535,339.33, ,0.0194
HZNP,Horizon Therapeutics Public Lim,Healthcare,-0.82983,108.72, ,0.0084
REGN,Regeneron Pharmaceuticals  Inc.,Healthcare,-0.40491,828.73,r+,0.0049
